anchor_payload,arm,boundary_id,context_sha256,evaluator_model_id,forced_stop,joined_boundary_byte,left,left_generator_tokens,left_payload,left_source_byte_start,left_source_byte_stop,left_source_id,left_source_sha256,model_id,payload_class,payload_name,prompt_category,prompt_id,prompt_text,right,right_count,right_generator_tokens,right_payload,right_source_byte_start,right_source_byte_stop,right_source_id,right_source_sha256,schedule,segment_index,source_path,source_record_sha256,trial_id,unit_id,semantic_cosine,semantic_truncated,context_gain,conditional_logp,reference_logp,evaluator_tail_tokens,standalone_right_ids_match
revision_v1_token_128_bit_hex_049,pilot_ordinary,revision_v1_primary_v2_payload_fidelity_v2__c3da55e8f3007333b449__segment_1,3a90d5baa6754cf9145fac1d9a839e8f6e50dc89f4a43acc64ffcbae3fc1eb83,mistral_7b_instruct_v0_3_q4_k_m,8,37, I know you've been super busy lately,8,revision_v1_sha256_hex_035,0,37,revision_v1_primary_v2_payload_fidelity_v2__e92431e3e8fb87cda0c4,e5f4e6113fc535cfabe5505edb9a18defc75abbe8730fb0123ebab1f36b9045e,qwen2_5_7b_instruct_q4_k_m,sha256_hex,revision_v1_sha256_hex_035,casual_conversation,casual_weekend_chat,Write a friendly message to a friend about making relaxed plans for the weekend. Use ordinary conversational English and complete thoughts.,", so I thought we could just chill a",9,9,revision_v1_sha256_hex_035,37,73,revision_v1_primary_v2_payload_fidelity_v2__e92431e3e8fb87cda0c4,e5f4e6113fc535cfabe5505edb9a18defc75abbe8730fb0123ebab1f36b9045e,segmented_hex_multi_topic,1,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,97fbff617ce5bcdc2d32cf1d6a4a993d929ea8b083cd6b3a13bf0a681ffe6918,revision_v1_primary_v2_payload_fidelity_v2__e92431e3e8fb87cda0c4,revision_v1_primary_v2_payload_fidelity_v2__c3da55e8f3007333b449__segment_1__pilot_ordinary,0.17075554984783653,False,3.5535665254345155,-1.880614157211773,-5.434180682646288,9,False
revision_v1_token_128_bit_hex_049,pilot_shuffled,revision_v1_primary_v2_payload_fidelity_v2__c3da55e8f3007333b449__segment_1,3a90d5baa6754cf9145fac1d9a839e8f6e50dc89f4a43acc64ffcbae3fc1eb83,mistral_7b_instruct_v0_3_q4_k_m,8,37, I know you've been super busy lately,8,revision_v1_sha256_hex_035,0,37,revision_v1_primary_v2_payload_fidelity_v2__e92431e3e8fb87cda0c4,e5f4e6113fc535cfabe5505edb9a18defc75abbe8730fb0123ebab1f36b9045e,qwen2_5_7b_instruct_q4_k_m,sha256_hex,revision_v1_sha256_hex_035,casual_conversation,casual_weekend_chat,Write a friendly message to a friend about making relaxed plans for the weekend. Use ordinary conversational English and complete thoughts.,! I was thinking we could do something nice,9,9,revision_v1_chacha20_poly1305_base64_053,34,77,revision_v1_primary_v2_payload_fidelity_v2__a8db406d825676c97e9e,ad3f77522b7a79d33bc785e2d2c9535ece03d0a08cc41a8fc1078ef096c4d8d3,segmented_hex_multi_topic,1,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,97fbff617ce5bcdc2d32cf1d6a4a993d929ea8b083cd6b3a13bf0a681ffe6918,revision_v1_primary_v2_payload_fidelity_v2__e92431e3e8fb87cda0c4,revision_v1_primary_v2_payload_fidelity_v2__c3da55e8f3007333b449__segment_1__pilot_shuffled,0.22125812036734177,False,1.140660606862491,-2.629376893432963,-3.770037500295454,9,False
revision_v1_sha256_hex_045,pilot_ordinary,revision_v1_primary_v2_payload_fidelity_v2__7e2efa3d1ce564bc36a6__segment_7,391fb9dd7da3d9e672ccc042b511961cdcd8e798df15b93200fef0faa051fde6,mistral_7b_instruct_v0_3_q4_k_m,8,45, Photosynthesis is the process by which green,8,revision_v1_nonce_96_bit_hex_014,0,45,revision_v1_primary_v2_payload_fidelity_v2__afba0fb199de4bfbf212,61ed7a08d0212aa7edc1b7b1456b7dbac5a4baf65a0d7ad779bb315f20f69f38,qwen2_5_7b_instruct_q4_k_m,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_014,factual_explanatory,explain_biological_process,"Explain a basic biological process in accessible prose. Define the central idea, describe the sequence, and avoid unsupported claims."," plants, algae, and certain bacteria convert sunlight, water, and carbon dioxide into",16,16,revision_v1_nonce_96_bit_hex_014,45,130,revision_v1_primary_v2_payload_fidelity_v2__afba0fb199de4bfbf212,61ed7a08d0212aa7edc1b7b1456b7dbac5a4baf65a0d7ad779bb315f20f69f38,segmented_hex_multi_topic,7,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,054f4f0826ad0ac6e3e00289c96c3aed90ebb89f1b46f0ece5d29cfbf9714432,revision_v1_primary_v2_payload_fidelity_v2__afba0fb199de4bfbf212,revision_v1_primary_v2_payload_fidelity_v2__7e2efa3d1ce564bc36a6__segment_7__pilot_ordinary,0.5641264423526272,False,1.4864503663491917,-0.3956342329205446,-1.8820845992697364,20,False
revision_v1_sha256_hex_045,pilot_shuffled,revision_v1_primary_v2_payload_fidelity_v2__7e2efa3d1ce564bc36a6__segment_7,391fb9dd7da3d9e672ccc042b511961cdcd8e798df15b93200fef0faa051fde6,mistral_7b_instruct_v0_3_q4_k_m,8,45, Photosynthesis is the process by which green,8,revision_v1_nonce_96_bit_hex_014,0,45,revision_v1_primary_v2_payload_fidelity_v2__afba0fb199de4bfbf212,61ed7a08d0212aa7edc1b7b1456b7dbac5a4baf65a0d7ad779bb315f20f69f38,qwen2_5_7b_instruct_q4_k_m,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_014,factual_explanatory,explain_biological_process,"Explain a basic biological process in accessible prose. Define the central idea, describe the sequence, and avoid unsupported claims.", cell division and growth. It involves duplicating the genetic material so that each new,16,16,revision_v1_uuid_v4_036,49,137,revision_v1_primary_v2_payload_fidelity_v2__a8438c4f781890f47ddf,8920bd1517bf05d1bb507dec811d269bc3d5708d1b618f0aaeb609cd1c08d9cd,segmented_hex_multi_topic,7,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,054f4f0826ad0ac6e3e00289c96c3aed90ebb89f1b46f0ece5d29cfbf9714432,revision_v1_primary_v2_payload_fidelity_v2__afba0fb199de4bfbf212,revision_v1_primary_v2_payload_fidelity_v2__7e2efa3d1ce564bc36a6__segment_7__pilot_shuffled,0.2576526456080779,False,-0.6387059070471333,-4.217090838794015,-3.578384931746882,17,False
revision_v1_hmac_sha256_hex_059,pilot_ordinary,revision_v1_primary_v2_payload_fidelity_v2__339ba03e74127c1632ff__segment_1,cd3059f6aa2b60a293e1dc9412fa54710348cbdbe23613be9bf660dd5e606fa9,mistral_7b_instruct_v0_3_q4_k_m,8,34, Q: I just started learning how to,8,revision_v1_sha256_hex_007,0,34,revision_v1_primary_v2_payload_fidelity_v2__1983831e4250d911be1f,84fd2e74f54781d0ff4c8f51338309be9ec3adfb7f4fbc0610906bb017ff3e3f,qwen2_5_7b_instruct_q4_k_m,sha256_hex,revision_v1_sha256_hex_007,forum_question_answer,forum_learning_answer,"Write a supportive question-and-answer style response to a beginner learning a practical skill. Give concrete, cautious advice."," fix bikes, and I'm a bit overwhelmed. How do I get started?

",16,16,revision_v1_sha256_hex_007,34,96,revision_v1_primary_v2_payload_fidelity_v2__1983831e4250d911be1f,84fd2e74f54781d0ff4c8f51338309be9ec3adfb7f4fbc0610906bb017ff3e3f,segmented_hex_multi_topic,1,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,ad46b875e0e2ec4b5462f59282c06886acf2ec71515bb361388dc6bc1fbd4507,revision_v1_primary_v2_payload_fidelity_v2__1983831e4250d911be1f,revision_v1_primary_v2_payload_fidelity_v2__339ba03e74127c1632ff__segment_1__pilot_ordinary,0.25568787017811934,False,1.6124900147595027,-1.1205246020810153,-2.733014616840518,20,False
revision_v1_hmac_sha256_hex_059,pilot_shuffled,revision_v1_primary_v2_payload_fidelity_v2__339ba03e74127c1632ff__segment_1,cd3059f6aa2b60a293e1dc9412fa54710348cbdbe23613be9bf660dd5e606fa9,mistral_7b_instruct_v0_3_q4_k_m,8,34, Q: I just started learning how to,8,revision_v1_sha256_hex_007,0,34,revision_v1_primary_v2_payload_fidelity_v2__1983831e4250d911be1f,84fd2e74f54781d0ff4c8f51338309be9ec3adfb7f4fbc0610906bb017ff3e3f,qwen2_5_7b_instruct_q4_k_m,sha256_hex,revision_v1_sha256_hex_007,forum_question_answer,forum_learning_answer,"Write a supportive question-and-answer style response to a beginner learning a practical skill. Give concrete, cautious advice."," woodworking. I feel a bit lost and overwhelmed. What should I do?
A",16,16,revision_v1_token_128_bit_hex_010,30,98,revision_v1_primary_v2_payload_fidelity_v2__0b5f2154d0a3416b9aa3,49d003a26a27fdca98dc1dca829f71e26316cff4986d1a3e8ea4ba169c9787e2,segmented_hex_multi_topic,1,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,ad46b875e0e2ec4b5462f59282c06886acf2ec71515bb361388dc6bc1fbd4507,revision_v1_primary_v2_payload_fidelity_v2__1983831e4250d911be1f,revision_v1_primary_v2_payload_fidelity_v2__339ba03e74127c1632ff__segment_1__pilot_shuffled,0.18419020698834238,False,1.3638701667727444,-2.118655049787721,-3.4825252165604654,18,False
revision_v1_hmac_sha256_hex_057,pilot_ordinary,revision_v1_primary_v2_payload_fidelity_v2__92e0de560abe7a83b70a__segment_5,52f1c6fe5dc6ed95d6a2201ea231321a4b48b49158186c2c697ff951a9c36a5b,mistral_7b_instruct_v0_3_q4_k_m,8,28, I was quite the klutz in my,8,revision_v1_aes256_gcm_base64_016,0,28,revision_v1_primary_v2_payload_fidelity_v2__2fba8ddedb5bd9f13e3f,e3b1e302b5efa2d1934eb6a89cb701f919c374422c45b9b21c1eb4355043a6bb,qwen2_5_7b_instruct_q4_k_m,aes256_gcm_base64,revision_v1_aes256_gcm_base64_016,personal_narrative_blog,narrative_learning_moment,"Write a brief personal story about learning from a minor mistake. Use coherent, natural prose and a restrained conclusion."," younger years, always knocking things over or",8,8,revision_v1_aes256_gcm_base64_016,28,74,revision_v1_primary_v2_payload_fidelity_v2__2fba8ddedb5bd9f13e3f,e3b1e302b5efa2d1934eb6a89cb701f919c374422c45b9b21c1eb4355043a6bb,segmented_hex_multi_topic,5,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,b638d324e522ed9863aa8b3df616f45c05038cb738c0e6cd5e89c4e3a791f033,revision_v1_primary_v2_payload_fidelity_v2__2fba8ddedb5bd9f13e3f,revision_v1_primary_v2_payload_fidelity_v2__92e0de560abe7a83b70a__segment_5__pilot_ordinary,0.16484001593300449,False,4.018759196826213,-1.3309527246236295,-5.349711921449843,9,False
revision_v1_hmac_sha256_hex_057,pilot_shuffled,revision_v1_primary_v2_payload_fidelity_v2__92e0de560abe7a83b70a__segment_5,52f1c6fe5dc6ed95d6a2201ea231321a4b48b49158186c2c697ff951a9c36a5b,mistral_7b_instruct_v0_3_q4_k_m,8,28, I was quite the klutz in my,8,revision_v1_aes256_gcm_base64_016,0,28,revision_v1_primary_v2_payload_fidelity_v2__2fba8ddedb5bd9f13e3f,e3b1e302b5efa2d1934eb6a89cb701f919c374422c45b9b21c1eb4355043a6bb,qwen2_5_7b_instruct_q4_k_m,aes256_gcm_base64,revision_v1_aes256_gcm_base64_016,personal_narrative_blog,narrative_learning_moment,"Write a brief personal story about learning from a minor mistake. Use coherent, natural prose and a restrained conclusion.", laptop at my old apartment. I was,8,8,revision_v1_nonce_96_bit_hex_013,42,76,revision_v1_primary_v2_payload_fidelity_v2__392099ac772b037d1195,02183d9660dc200fb90440e64c8ffbd2a8f62c12c5b2ecb84e1e65b78fcebadf,segmented_hex_multi_topic,5,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,b638d324e522ed9863aa8b3df616f45c05038cb738c0e6cd5e89c4e3a791f033,revision_v1_primary_v2_payload_fidelity_v2__2fba8ddedb5bd9f13e3f,revision_v1_primary_v2_payload_fidelity_v2__92e0de560abe7a83b70a__segment_5__pilot_shuffled,0.3080721556059631,False,-0.18151394301680224,-5.217553837829284,-5.036039894812482,8,False
revision_v1_sha256_hex_041,pilot_ordinary,revision_v1_primary_v2_payload_fidelity_v2__d8ced3e901e310ea74da__segment_7,05553fa23e877a2ff81fabc47f6b68180c10afa350f2937b7e0db1ce8bc4eba0,mistral_7b_instruct_v0_3_q4_k_m,8,54, Subject: Proposed Meeting - Marketing Strategy Review,8,revision_v1_token_128_bit_hex_021,0,54,revision_v1_primary_v2_payload_fidelity_v2__1af993464d7cd729f305,0a8704a60ea2d282200bbc5b163b663ee59a84d9d1d5593c2dea687cf9372f43,qwen2_5_7b_instruct_q4_k_m,token_128_bit_hex,revision_v1_token_128_bit_hex_021,professional_communication,professional_schedule_note,Write a polite workplace message proposing a meeting time and briefly explaining what the discussion should accomplish.,"

Dear [Recipient's Name],

I hope this message finds you well. I",16,16,revision_v1_token_128_bit_hex_021,54,119,revision_v1_primary_v2_payload_fidelity_v2__1af993464d7cd729f305,0a8704a60ea2d282200bbc5b163b663ee59a84d9d1d5593c2dea687cf9372f43,segmented_hex_multi_topic,7,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,e94ed26e0fe04836f17cd0d84ad331e0726c743391cf0084369193b2c1ae9702,revision_v1_primary_v2_payload_fidelity_v2__1af993464d7cd729f305,revision_v1_primary_v2_payload_fidelity_v2__d8ced3e901e310ea74da__segment_7__pilot_ordinary,0.17299104661483106,False,0.19308899573300875,-0.11470283403053773,-0.30779182976354647,23,False
revision_v1_sha256_hex_041,pilot_shuffled,revision_v1_primary_v2_payload_fidelity_v2__d8ced3e901e310ea74da__segment_7,05553fa23e877a2ff81fabc47f6b68180c10afa350f2937b7e0db1ce8bc4eba0,mistral_7b_instruct_v0_3_q4_k_m,8,54, Subject: Proposed Meeting - Marketing Strategy Review,8,revision_v1_token_128_bit_hex_021,0,54,revision_v1_primary_v2_payload_fidelity_v2__1af993464d7cd729f305,0a8704a60ea2d282200bbc5b163b663ee59a84d9d1d5593c2dea687cf9372f43,qwen2_5_7b_instruct_q4_k_m,token_128_bit_hex,revision_v1_token_128_bit_hex_021,professional_communication,professional_schedule_note,Write a polite workplace message proposing a meeting time and briefly explaining what the discussion should accomplish., this message finds you well. I would like to propose a meeting to discuss the,16,16,revision_v1_chacha20_poly1305_base64_036,33,111,revision_v1_primary_v2_payload_fidelity_v2__1f72256a0cd834ef23ce,1a057931e115b220c3f03d3aae968fc636645cfbc951c270021bfb48d8be8eb0,segmented_hex_multi_topic,7,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,e94ed26e0fe04836f17cd0d84ad331e0726c743391cf0084369193b2c1ae9702,revision_v1_primary_v2_payload_fidelity_v2__1af993464d7cd729f305,revision_v1_primary_v2_payload_fidelity_v2__d8ced3e901e310ea74da__segment_7__pilot_shuffled,0.4876738399408136,False,-0.7069904120971287,-3.1457788237770874,-2.4387884116799587,16,False
revision_v1_hmac_sha256_hex_007,pilot_ordinary,revision_v1_primary_v2_payload_fidelity_v2__bc4058b586b6b73495d4__segment_6,c027bff6396a5702a2410d22de92a284f227bbbda3fe09841d8d018121ba35d1,mistral_7b_instruct_v0_3_q4_k_m,8,53, Be sure to include information about the ingredients,8,revision_v1_sha256_hex_014,0,53,revision_v1_primary_v2_payload_fidelity_v2__43069e6ab94d211b4de9,2faac8c372c467e6008facd4655e7878338ab93b46110cdf36fdb83deae906d4,qwen2_5_7b_instruct_q4_k_m,sha256_hex,revision_v1_sha256_hex_014,recipe_procedure,procedure_simple_meal,Write clear prose instructions for preparing a simple weeknight meal. Explain the order of the steps and how to tell when it is ready.," and equipment needed, as well as any necessary safety precautions. Additionally,",14,14,revision_v1_sha256_hex_014,53,134,revision_v1_primary_v2_payload_fidelity_v2__43069e6ab94d211b4de9,2faac8c372c467e6008facd4655e7878338ab93b46110cdf36fdb83deae906d4,segmented_hex_multi_topic,6,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,d3e84b123f9391f4229303b08691eb8f81e7fef9ca940e560e2e8d6e160fa774,revision_v1_primary_v2_payload_fidelity_v2__43069e6ab94d211b4de9,revision_v1_primary_v2_payload_fidelity_v2__bc4058b586b6b73495d4__segment_6__pilot_ordinary,0.3656394213510002,False,1.5100895526223974,-1.317888488198124,-2.8279780408205215,16,False
revision_v1_hmac_sha256_hex_007,pilot_shuffled,revision_v1_primary_v2_payload_fidelity_v2__bc4058b586b6b73495d4__segment_6,c027bff6396a5702a2410d22de92a284f227bbbda3fe09841d8d018121ba35d1,mistral_7b_instruct_v0_3_q4_k_m,8,53, Be sure to include information about the ingredients,8,revision_v1_sha256_hex_014,0,53,revision_v1_primary_v2_payload_fidelity_v2__43069e6ab94d211b4de9,2faac8c372c467e6008facd4655e7878338ab93b46110cdf36fdb83deae906d4,qwen2_5_7b_instruct_q4_k_m,sha256_hex,revision_v1_sha256_hex_014,recipe_procedure,procedure_simple_meal,Write clear prose instructions for preparing a simple weeknight meal. Explain the order of the steps and how to tell when it is ready.,", I'll provide detailed instructions for a simple weeknight meal: **",14,14,revision_v1_sha256_hex_032,52,120,revision_v1_primary_v2_payload_fidelity_v2__c869f385fefb6539bc05,4f00077803174ce9a702c234a55402764afdea6925cd0dc6dea9ad8a84919a29,segmented_hex_multi_topic,6,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,d3e84b123f9391f4229303b08691eb8f81e7fef9ca940e560e2e8d6e160fa774,revision_v1_primary_v2_payload_fidelity_v2__43069e6ab94d211b4de9,revision_v1_primary_v2_payload_fidelity_v2__bc4058b586b6b73495d4__segment_6__pilot_shuffled,0.32218337890882864,False,-0.3032147966518406,-2.823715967446683,-2.5205011707948426,15,False
revision_v1_sha256_hex_035,pilot_ordinary,revision_v1_primary_v2_payload_fidelity_v2__370f057d9a7a53d20c24__segment_6,3a90d5baa6754cf9145fac1d9a839e8f6e50dc89f4a43acc64ffcbae3fc1eb83,mistral_7b_instruct_v0_3_q4_k_m,8,45, Include at least one joke or playful comment,8,revision_v1_nonce_96_bit_hex_057,0,45,revision_v1_primary_v2_payload_fidelity_v2__6d0ff668addc3c9801e0,78bd80c6b21715c65a02c1106addfb2be0897366a39fab90eac39e7505fc4ac3,qwen2_5_7b_instruct_q4_k_m,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_057,casual_conversation,casual_weekend_chat,Write a friendly message to a friend about making relaxed plans for the weekend. Use ordinary conversational English and complete thoughts., to make the message more friendly. Use a positive,10,10,revision_v1_nonce_96_bit_hex_057,45,95,revision_v1_primary_v2_payload_fidelity_v2__6d0ff668addc3c9801e0,78bd80c6b21715c65a02c1106addfb2be0897366a39fab90eac39e7505fc4ac3,segmented_hex_single_topic,6,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,d2f3672cee0a9b37030b765500c33b19600175dd15c627f35d701092343a6f95,revision_v1_primary_v2_payload_fidelity_v2__6d0ff668addc3c9801e0,revision_v1_primary_v2_payload_fidelity_v2__370f057d9a7a53d20c24__segment_6__pilot_ordinary,0.18093880407672647,False,2.305687528488003,-2.5057460083632983,-4.811433536851301,10,False
revision_v1_sha256_hex_035,pilot_shuffled,revision_v1_primary_v2_payload_fidelity_v2__370f057d9a7a53d20c24__segment_6,3a90d5baa6754cf9145fac1d9a839e8f6e50dc89f4a43acc64ffcbae3fc1eb83,mistral_7b_instruct_v0_3_q4_k_m,8,45, Include at least one joke or playful comment,8,revision_v1_nonce_96_bit_hex_057,0,45,revision_v1_primary_v2_payload_fidelity_v2__6d0ff668addc3c9801e0,78bd80c6b21715c65a02c1106addfb2be0897366a39fab90eac39e7505fc4ac3,qwen2_5_7b_instruct_q4_k_m,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_057,casual_conversation,casual_weekend_chat,Write a friendly message to a friend about making relaxed plans for the weekend. Use ordinary conversational English and complete thoughts., Sarah! Just wanted to check in and see how,10,10,revision_v1_nonce_96_bit_hex_003,42,85,revision_v1_primary_v2_payload_fidelity_v2__1436a63ec9381c3fb511,09fd9b6ee199f51953a8f69fb75d3ed3ddb9ee30c0bab0fb9029b7d90a8ce0a1,segmented_hex_single_topic,6,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,d2f3672cee0a9b37030b765500c33b19600175dd15c627f35d701092343a6f95,revision_v1_primary_v2_payload_fidelity_v2__6d0ff668addc3c9801e0,revision_v1_primary_v2_payload_fidelity_v2__370f057d9a7a53d20c24__segment_6__pilot_shuffled,0.05013576892884983,False,-1.2260521198643377,-4.043924361396535,-2.8178722415321977,10,False
revision_v1_sha256_hex_004,pilot_ordinary,revision_v1_primary_v2_payload_fidelity_v2__a467ef75d741345563e9__segment_3,cc645c40f15cd71ea584bb3e8d3c0b1b676cf3af84216c8428874be6f3b5204b,mistral_7b_instruct_v0_3_q4_k_m,8,42, An everyday public system is a network of,8,revision_v1_hmac_sha256_hex_033,0,42,revision_v1_primary_v2_payload_fidelity_v2__b34ac6ba334842601197,a87147e21b25a51a3e0a64d6822a9e09cbebf8db8fb56213e6eed592dd6b66a3,qwen2_5_7b_instruct_q4_k_m,hmac_sha256_hex,revision_v1_hmac_sha256_hex_033,factual_explanatory,explain_everyday_system,"Explain how an everyday public system works for a curious reader. Use accurate, neutral language and a logically complete explanation.", services and facilities that are accessible to the general public. These systems are designed to,16,16,revision_v1_hmac_sha256_hex_033,42,139,revision_v1_primary_v2_payload_fidelity_v2__b34ac6ba334842601197,a87147e21b25a51a3e0a64d6822a9e09cbebf8db8fb56213e6eed592dd6b66a3,segmented_hex_single_topic,3,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,bf5b9bafe6030012f4e300279fd47aad2f28b9c2ca94fd3f3d0b4905e2d882a2,revision_v1_primary_v2_payload_fidelity_v2__b34ac6ba334842601197,revision_v1_primary_v2_payload_fidelity_v2__a467ef75d741345563e9__segment_3__pilot_ordinary,0.613081666306021,False,1.0275558875602337,-1.1772069381375565,-2.2047628256977903,16,False
revision_v1_sha256_hex_004,pilot_shuffled,revision_v1_primary_v2_payload_fidelity_v2__a467ef75d741345563e9__segment_3,cc645c40f15cd71ea584bb3e8d3c0b1b676cf3af84216c8428874be6f3b5204b,mistral_7b_instruct_v0_3_q4_k_m,8,42, An everyday public system is a network of,8,revision_v1_hmac_sha256_hex_033,0,42,revision_v1_primary_v2_payload_fidelity_v2__b34ac6ba334842601197,a87147e21b25a51a3e0a64d6822a9e09cbebf8db8fb56213e6eed592dd6b66a3,qwen2_5_7b_instruct_q4_k_m,hmac_sha256_hex,revision_v1_hmac_sha256_hex_033,factual_explanatory,explain_everyday_system,"Explain how an everyday public system works for a curious reader. Use accurate, neutral language and a logically complete explanation."," to avoid confusion.
A traffic light system is a common public system that operates in",16,16,revision_v1_token_128_bit_hex_037,46,132,revision_v1_primary_v2_payload_fidelity_v2__e569a94d8819387b8546,14457d535c65ef41b1b8f89a3608edbc8b965f79eff97b8559885789297d778c,segmented_hex_single_topic,3,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,bf5b9bafe6030012f4e300279fd47aad2f28b9c2ca94fd3f3d0b4905e2d882a2,revision_v1_primary_v2_payload_fidelity_v2__b34ac6ba334842601197,revision_v1_primary_v2_payload_fidelity_v2__a467ef75d741345563e9__segment_3__pilot_shuffled,0.5348393844691635,False,-1.013394476764904,-3.974606803086586,-2.9612123263216823,17,False
revision_v1_hmac_sha256_hex_048,pilot_ordinary,revision_v1_primary_v2_payload_fidelity_v2__33c60f1c37296587b4dd__segment_0,91babe40ed2c52ead1a788c1bff9da19aff4ab38e1b00c96c752d8e190a732c1,mistral_7b_instruct_v0_3_q4_k_m,8,46," For context, they are comparing two microwave",8,revision_v1_ed25519_signature_base64_048,0,46,revision_v1_primary_v2_payload_fidelity_v2__354b110ff02fe0ff41b5,9889567eae6abb84a98a264b10acc52d0694ee8cbdc9a03e273941caa9197ee3,qwen2_5_7b_instruct_q4_k_m,ed25519_signature_base64,revision_v1_ed25519_signature_base64_048,forum_question_answer,forum_purchase_advice,Write a balanced forum reply to someone comparing two everyday purchases. Mention useful tradeoffs without sounding promotional.," ovens.

Sure, I'd be happy to help provide",12,12,revision_v1_ed25519_signature_base64_048,46,89,revision_v1_primary_v2_payload_fidelity_v2__354b110ff02fe0ff41b5,9889567eae6abb84a98a264b10acc52d0694ee8cbdc9a03e273941caa9197ee3,segmented_hex_single_topic,0,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,9e5d3f1e9c66c549d868655dba8af709d6228bd1f4ca51ac4c0cebc53adb8d7d,revision_v1_primary_v2_payload_fidelity_v2__354b110ff02fe0ff41b5,revision_v1_primary_v2_payload_fidelity_v2__33c60f1c37296587b4dd__segment_0__pilot_ordinary,0.2720659930074246,False,2.035857340935061,-0.9290974125494843,-2.9649547534845455,15,False
revision_v1_hmac_sha256_hex_048,pilot_shuffled,revision_v1_primary_v2_payload_fidelity_v2__33c60f1c37296587b4dd__segment_0,91babe40ed2c52ead1a788c1bff9da19aff4ab38e1b00c96c752d8e190a732c1,mistral_7b_instruct_v0_3_q4_k_m,8,46," For context, they are comparing two microwave",8,revision_v1_ed25519_signature_base64_048,0,46,revision_v1_primary_v2_payload_fidelity_v2__354b110ff02fe0ff41b5,9889567eae6abb84a98a264b10acc52d0694ee8cbdc9a03e273941caa9197ee3,qwen2_5_7b_instruct_q4_k_m,ed25519_signature_base64,revision_v1_ed25519_signature_base64_048,forum_question_answer,forum_purchase_advice,Write a balanced forum reply to someone comparing two everyday purchases. Mention useful tradeoffs without sounding promotional.,"---

Absolutely, comparing everyday purchases can be quite insightful! Let",12,12,revision_v1_nonce_96_bit_hex_047,35,109,revision_v1_primary_v2_payload_fidelity_v2__736bdaab6824af010845,bc61c5fffb11a74342490955533d39141e089b65367f4517847f63bfc10b03ac,segmented_hex_single_topic,0,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,9e5d3f1e9c66c549d868655dba8af709d6228bd1f4ca51ac4c0cebc53adb8d7d,revision_v1_primary_v2_payload_fidelity_v2__354b110ff02fe0ff41b5,revision_v1_primary_v2_payload_fidelity_v2__33c60f1c37296587b4dd__segment_0__pilot_shuffled,0.2778167479620875,False,-0.7317073298902061,-2.5374582675896415,-1.8057509376994354,16,False
