stimulus_blind_id,candidate_id,condition,prompt_category,template_id,payload_class,model_id,presentation_scope,text_sha256,word_count,sentence_count,character_count,flesch_reading_ease_heuristic,flesch_kincaid_grade_heuristic,coleman_liau_index,unique_word_fraction,repeated_bigram_fraction,repeated_trigram_fraction,maximum_identical_word_run,duplicate_sentence_count,unmatched_bracket_count,unmatched_double_quote_count,repeated_punctuation_count,whitespace_surface_flag_count,lowercase_sentence_start_count,long_sentence_count_gt40,missing_terminal_punctuation,artifact_like_fragment_count,surface_flag_total,tfidf_prompt_similarity,human_rating_substitute,readability_scope,readability_language,spanish_unicode_word_count,spanish_sentence_count,spanish_words_per_sentence,spanish_mean_letters_per_word,spanish_unique_word_fraction,spanish_repeated_bigram_fraction,spanish_repeated_trigram_fraction,chinese_han_character_count,chinese_sentence_count,chinese_han_characters_per_sentence,chinese_unique_han_character_fraction,chinese_repeated_han_bigram_fraction,chinese_repeated_han_trigram_fraction,language_specific_diagnostic_scope
B0284,C502d90b8e01a6dc291fc3a5e,rankcloak_segmented_forced_span,forum_question_answer,forum_question_answer_template_2,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,forced_span,238642b90299c3a574836f2b35dab5fb5ca62592a4a7da610d7b386da5cafc7b,54,2,339,44.69666666666669,13.732592592592596,11.30592592592593,0.9074074074074074,0.0,0.0,1,0,0,1,0,0,0,0,1,0,2,0.036897010388100795,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0285,C723768d622eb4879a2c25b04,rankcloak_segmented_full_message,procedural_instructions,procedural_instructions_template_2,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,19f0f8459f32a9df9ab2efd5de43a76e3e7b6a5d5deeebd611c457b977172d54,313,14,1857,54.13419329073483,11.262832040164312,10.341086261980827,0.5559105431309904,0.0641025641025641,0.012861736334405127,1,0,0,1,0,0,0,1,0,0,2,0.14038305416309138,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0286,Cdb9b06e94f507401c0f3a7b5,direct_subword_calgacus,factual_explanatory_prose,factual_explanatory_prose_template_3,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,48369abbd6f9ea56bbd9a5629421b7cd7460d6e8aa6ecf4dda39d49e2576fe27,47,2,302,31.782500000000027,14.66436170212766,13.591489361702124,0.9148936170212766,0.0,0.0,1,0,1,0,0,0,0,0,1,0,2,0.026105646391379668,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0287,C56af1333b24b50e96344209a,rankcloak_ascii_b8,professional_communication,professional_communication_template_3,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,e871d615e46537eb8cb7c110672f3198933e8b8a65960ab21e2bb40bbdac12bb,33,2,214,49.087500000000006,10.511666666666667,12.34060606060606,0.9393939393939394,0.0,0.0,1,0,0,0,0,2,0,0,1,0,3,0.010574569072224602,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0289,C1a6a0fd0cbecfd65950be4b8,ordinary_llm_control,professional_communication,professional_communication_template_2,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,7753b86f3b51d5c4cd68a5dc7d1fac90d06c9ee3784d4567384f87c010df6df0,17,1,106,70.14470588235295,7.698823529411765,10.129411764705882,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.07230215858648197,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0290,C5e97eac95c3fdbb3fc055fb5,rankcloak_ascii_b16,personal_narrative_blog,personal_narrative_blog_template_2,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,full_message,a6a6f91cd8ee15939f140a9f711c90681a46c145b600134204cb5450ca0956ec,107,7,588,66.39663551401873,7.795727636849133,7.3771962616822435,0.6915887850467289,0.028301886792452824,0.0,1,0,0,0,1,0,1,0,1,0,3,0.03581529327219336,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0291,Ce7daa1ec65b3349ea351b2a0,direct_subword_calgacus,procedural_instructions,procedural_instructions_template_1,token_128_bit_hex,llama3_8b_instruct_q4_k_m,full_message,2549c692b1a760c42f2b4263827a04bf4072e282a3c89e58e0dd72f2453f79f4,16,3,110,48.084166666666704,7.877500000000001,11.357499999999995,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.028201756558879385,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0292,Cb0cb4c498b2b875a5fd2769d,rankcloak_segmented_forced_span,forum_question_answer,forum_question_answer_template_3,sha256_hex,qwen2_5_7b_instruct_q4_k_m,forced_span,3d365da925cabefebafe7638faf752773355442a86a9b096d8f030a5f81725ee,50,3,357,32.562333333333356,12.858000000000004,15.4696,0.92,0.0,0.0,1,0,0,1,0,0,0,0,1,0,2,0.0865631050861108,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0295,Cddb9b0036dd5136eef99ae67,rankcloak_ascii_b8,forum_question_answer,forum_question_answer_template_2,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,04d2e3bfc6b2cfbddeabdb3cb51920cf67483b73146d2a14b1f3a8c313e8a2d9,130,8,830,41.315096153846156,11.53365384615385,12.04984615384615,0.7461538461538462,0.015503875968992276,0.0,1,0,1,0,0,0,0,1,1,0,3,0.004967100573911574,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0297,C77f86a4831c892b266e28508,ordinary_llm_control,factual_explanatory_prose,factual_explanatory_prose_template_2,sha256_hex,llama3_8b_instruct_q4_k_m,full_message,e3b794a002215732e772009c4ff63c9161ab383abe71f0891f8337377982a8fb,137,14,951,23.379872262773745,12.42934827945777,14.523795620437951,0.5547445255474452,0.13970588235294112,0.06666666666666665,1,1,0,0,0,0,0,0,1,0,1,0.09377845859217089,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0299,Cf9a9e15fb871a0c7d5ae6c97,ordinary_llm_control,personal_narrative_blog,personal_narrative_blog_template_3,sha256_hex,llama3_8b_instruct_q4_k_m,full_message,115a14464d11815868ad6b85adc4d63b7088166d6b24b44aed450b202c9b54bd,57,4,283,81.0554605263158,5.493815789473686,4.5080701754385935,0.7017543859649122,0.0357142857142857,0.0,1,0,0,0,0,0,0,0,1,0,1,0.05256120631762358,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0300,C0c652bff184a149476c7fc1a,rankcloak_segmented_forced_span,procedural_instructions,procedural_instructions_template_2,sha256_hex,qwen2_5_7b_instruct_q4_k_m,forced_span,c0d20fcbefc90b32349ed6c534a76458d1afc6ef175ce60e71538812a6d11500,54,2,368,47.83000000000001,13.29555555555556,14.354814814814816,0.8518518518518519,0.018867924528301883,0.0,2,0,0,0,0,0,0,0,1,0,1,0.07639535707781474,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0301,C9f234db1a019575463e27853,rankcloak_segmented_forced_span,casual_conversation,casual_conversation_template_2,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,forced_span,703dde3e79d78f8f648c080b4d61949accae1f2fa4332e68e3c2ee7e2d030d08,57,1,345,19.853684210526325,24.65052631578948,11.32701754385965,0.8947368421052632,0.0,0.0,2,0,2,0,0,1,0,1,1,0,5,0.05776805745494059,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0302,C35cc4cecd1306893f618f08b,rankcloak_segmented_full_message,personal_narrative_blog,personal_narrative_blog_template_1,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,c1567c4f48f50239680ad85f690e0515bdcfc0cc8944e6027ab367e51132b714,354,30,2016,76.56138983050849,5.5120000000000005,7.686440677966097,0.5649717514124294,0.07648725212464591,0.011363636363636354,1,1,0,0,0,0,0,0,1,0,1,0.09481967995250284,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0303,C2627c6e9cd31526ae1d759c2,rankcloak_ascii_b16,professional_communication,professional_communication_template_3,sha256_hex,llama3_8b_instruct_q4_k_m,full_message,42907280b4dd312b2d6b728e8aff1b3a52a0c4541ea184cd37a91455b7c73097,84,3,631,10.222142857142899,18.78952380952381,17.93285714285715,0.8452380952380952,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0.09578729495179658,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0304,C3d1f58cfbe6fb1dde33b9755,rankcloak_segmented_forced_span,forum_question_answer,forum_question_answer_template_3,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,forced_span,0efae608de95b22e4dd193e4612286a3c46d4427c5e513a20a63a6ff16327282,49,3,278,69.39952380952384,7.637142857142859,6.027755102040814,0.8163265306122449,0.0,0.0,1,0,0,0,1,0,0,0,1,0,2,0.05103100917500837,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0305,C3e02770d462a2cef502cf3e1,rankcloak_segmented_full_message,professional_communication,professional_communication_template_1,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,5407959f913afeb05964b7c6ee73a266d2cf2ce086b78f883f580a62f99ade4a,376,21,2447,44.436666666666696,11.509346504559272,13.229148936170205,0.48404255319148937,0.18133333333333335,0.106951871657754,1,0,0,0,0,1,0,0,0,0,1,0.13891190337861578,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0306,Ced4a51587871c1cd1283cc85,direct_subword_calgacus,procedural_instructions,procedural_instructions_template_2,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,3131b3c85e563630a6fc5300e83d27a315089087f93ff250e23497d4fedcaba7,53,3,345,34.06937106918241,12.896226415094343,14.476226415094342,0.9433962264150944,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.023911948990266156,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0307,Ca0b779643d6f449152dcec3a,rankcloak_ascii_b16,forum_question_answer,forum_question_answer_template_1,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,c2762ce3cb602c5a997a43f034b85540960b7a8fcbc35639be6d90c55146eb85,50,4,303,67.24750000000002,6.985000000000003,10.526399999999999,0.86,0.0,0.0,1,0,0,0,1,0,0,0,1,0,2,0.03239073794761655,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0308,Cab5360e9e7d463472937095b,rankcloak_ascii_b16,personal_narrative_blog,personal_narrative_blog_template_3,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,e53db1f559c4d79521c627dca9baf89a6def83cb7c50c6d6c9a4f5dbb4bd0dc6,110,2,585,33.33909090909094,22.27272727272727,8.625090909090904,0.6909090909090909,0.02752293577981646,0.0,1,0,0,0,0,0,0,2,1,0,3,0.04064872837238748,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0309,C0d24c51da7438f24da0684a3,direct_subword_calgacus,personal_narrative_blog,personal_narrative_blog_template_1,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,full_message,db84aca511ddae36ec0d3a5941ef0deaed8cbc67b78402f5b6a1b6e6787c55d0,11,2,72,47.434318181818185,8.009545454545457,11.425454545454546,1.0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,2,0.0,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0310,Cc0cad76850811cc2a0f53848,rankcloak_hex_nibble,personal_narrative_blog,personal_narrative_blog_template_3,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,1bd19ee37b0075f9736bf8784eebda06cef1d2295fe2f899fc40b8be3e681519,57,3,341,56.939473684210554,10.037543859649123,11.113684210526316,0.8947368421052632,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.035075968247245244,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0311,C98e72ade1fa4e90725b53ae2,rankcloak_segmented_full_message,casual_conversation,casual_conversation_template_1,token_128_bit_hex,llama3_8b_instruct_q4_k_m,full_message,fd127ced840bc1eaf52495546d89f6747425fa66430e6e3bd23f661526c88e4e,90,13,539,81.36807692307694,3.629999999999999,5.40444444444444,0.6666666666666666,0.0786516853932584,0.045454545454545414,1,0,1,0,5,0,0,0,0,0,6,0.2916777146115593,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0312,Ca97baaeec14b88394f3e37ec,rankcloak_segmented_forced_span,forum_question_answer,forum_question_answer_template_3,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,forced_span,2ba0b67bb726d695df9e27abb73c0bc04643723d9f5e472d8d4e10e38bded4fc,15,1,107,44.97000000000003,10.713333333333338,13.194666666666663,0.9333333333333333,0.0,0.0,1,0,2,1,0,0,0,0,1,0,4,0.03373555508481206,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0313,Cc8156fa1bc74636f7ee1c27d,rankcloak_segmented_forced_span,forum_question_answer,forum_question_answer_template_1,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,forced_span,3e3301af901e134c590c887f0cafa99a0ca6cb783d258bf97f683563189b4d8e,22,1,115,72.9868181818182,8.544545454545453,5.84,1.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,2,0.026672610188008972,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0314,Cfdea0dea1593c1890b93bcbb,rankcloak_ascii_b8,professional_communication,professional_communication_template_1,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,full_message,e644f390d4139e1c19adfa519df662dd389fe3e5cb9a2a0c007623e047abd714,51,4,372,23.03492647058826,13.213872549019609,16.697254901960786,0.8627450980392157,0.0,0.0,1,0,1,0,1,0,0,0,1,0,3,0.10706883445671123,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0315,Cb340b117fadf245677da8eab,rankcloak_ascii_b16,casual_conversation,casual_conversation_template_1,sha256_hex,llama3_8b_instruct_q4_k_m,full_message,a8b89538a3548cdbfe4e357b4c879a24694ab3c019e516673376fa1785a05116,79,8,445,86.5106091772152,3.646060126582281,5.83898734177215,0.8354430379746836,0.012820512820512775,0.0,1,0,0,0,0,0,0,0,1,0,1,0.08495945950709374,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0316,C98232755a7dd4b5fc525ff20,rankcloak_segmented_forced_span,forum_question_answer,forum_question_answer_template_1,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,forced_span,a0c5ecaf6a544b7ca2c640b7251c406696a8a443bce7ef70e0fc96001d0ef0af,25,1,137,69.78800000000001,9.736,6.535999999999998,0.88,0.0,0.0,1,0,0,1,0,1,0,0,1,0,3,0.011563007605761556,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0317,Cfc0ca5beab65bc8adcb9e586,direct_subword_calgacus,procedural_instructions,procedural_instructions_template_3,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,d99b5c09e6066b76d7b973725ed809aefa7d2fa9adf4e40442ed9b84ab53093f,19,1,115,71.78157894736843,7.967368421052633,9.56631578947368,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.02678437138574835,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0318,C93c5c064bce5ada230d41f50,ordinary_llm_control,personal_narrative_blog,personal_narrative_blog_template_3,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,bd5040157d2b665aefec559291fdb0e5d0bb5f91e0258a66143b9ce5cfac6e12,145,7,815,61.53551724137931,9.822364532019705,9.048551724137926,0.6620689655172414,0.02777777777777779,0.0,1,0,0,0,0,0,0,0,1,0,1,0.023664723406993375,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0319,C11b6ff6b48979b75bd647f45,rankcloak_ascii_b16,professional_communication,professional_communication_template_2,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,fc02cd7239b1f6764e7af11c8fd6eaa36d600e47a83ff319477fb09d5bb1faa3,42,2,262,48.54857142857145,11.704761904761906,12.19047619047619,0.9761904761904762,0.0,0.0,1,0,0,0,0,1,0,0,1,0,2,0.03167925527658849,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0320,C66b82f646ffb0538c9d54d60,direct_subword_calgacus,personal_narrative_blog,personal_narrative_blog_template_1,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,28aa452db8d5c5b3614c14c7e4a3ccecff4fa0b076af1d23391ae6e5f07a96d1,25,1,162,42.71600000000004,13.512,15.003199999999996,0.92,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.024872843526028133,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0321,C249dc8e7d7422844d37663c6,direct_subword_calgacus,personal_narrative_blog,personal_narrative_blog_template_3,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,b09f4c72b885c56c8caa58f092141eab887ff0020fdc6f726d1065ea12d68805,15,2,130,69.5025,5.428333333333338,7.301333333333329,0.9333333333333333,0.0,0.0,1,0,0,0,0,2,0,0,1,0,3,0.0,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0323,Ceab0252712b2922952b73948,ordinary_llm_control,casual_conversation,casual_conversation_template_3,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,a9bbb4628491a2249fd8037bdfc8d6549bae9fd2d626c57bece56d64369506b3,116,10,652,73.9954827586207,5.820206896551728,7.297241379310343,0.75,0.034782608695652195,0.00877192982456143,1,0,0,0,0,0,0,0,1,0,1,0.07204178986006031,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0324,C2b512c9a76d02782643531ca,rankcloak_ascii_b8,personal_narrative_blog,personal_narrative_blog_template_1,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,e5de366112cf3cc5b0ea52b4b706d4a1cd6614ae95b4f2bcb004bd7b2bef9f77,80,4,399,78.67000000000004,7.254999999999999,5.725499999999997,0.725,0.05063291139240511,0.0,1,0,0,0,0,0,0,0,1,0,1,0.04259733982427362,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0325,C42a44f8e6f42a2a5950487bb,rankcloak_ascii_b8,personal_narrative_blog,personal_narrative_blog_template_3,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,1cfc0eaa349d96e47707589089d3ad8c93dc29a2ab16fe924b0645ca7700f86f,149,6,830,54.445274049217005,11.834597315436245,9.251006711409392,0.7046979865771812,0.013513513513513487,0.0,1,0,0,0,0,2,0,1,1,0,4,0.03602124926053469,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0326,Ced396f5bfae241a90ed21e64,rankcloak_hex_nibble,forum_question_answer,forum_question_answer_template_2,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,c072a8cb14b5064e783db3caeec7255ecf0c720a43e605bc95ecc19e9b9f7da4,52,3,334,37.93782051282054,12.273846153846154,13.249230769230767,0.9230769230769231,0.0,0.0,1,0,1,0,0,0,0,0,1,0,2,0.008799097471434297,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0327,C549544fac3e287cafcf964e6,ordinary_llm_control,forum_question_answer,forum_question_answer_template_2,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,4a3fca550ff033457e521329adb2a0fa9f9b0a292eddc10f232f8280c466ff2d,48,2,264,66.15000000000003,9.995000000000001,8.446666666666662,0.625,0.23404255319148937,0.19565217391304346,1,0,0,0,0,0,0,1,1,0,2,0.02401223610901352,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0328,C82f811f6750b91d881a80a18,rankcloak_ascii_b16,forum_question_answer,forum_question_answer_template_1,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,6fd730d6c54ee284f85c361869aa408e1aaba5f84cbe605d92d63c80e17bea91,101,6,575,62.430354785478556,8.733415841584158,9.047128712871281,0.8118811881188119,0.0,0.0,1,0,0,0,0,3,0,1,1,0,5,0.021674374761860266,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0329,Cc0bf7efbc6990dc8ddcf04e5,direct_subword_calgacus,professional_communication,professional_communication_template_3,token_128_bit_hex,llama3_8b_instruct_q4_k_m,full_message,2ba1d772069fee980260db86ab26de3a8589db28240905db6cf5546a6edeea45,12,2,88,38.595,9.366666666666667,13.076666666666668,1.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,2,0.0,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0331,Ced098b2fbeffb575fd8e66ba,rankcloak_ascii_b8,procedural_instructions,procedural_instructions_template_3,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,5e68c030ecf7863182f81180f3fb1a87d998c6644cc707e74292ccca1562d55b,55,3,312,63.63393939393943,8.938181818181818,9.419636363636364,0.8727272727272727,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.02571780241889942,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0332,C9046053b4ed535cb47ed8a36,ordinary_llm_control,professional_communication,professional_communication_template_1,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,ca3570fd87bbd165ddabd4518257ccb5eeddcdd227b44ea496c79d2550426bf0,50,3,319,59.63433333333336,9.082,11.941599999999994,0.78,0.04081632653061229,0.0,1,0,1,0,0,0,0,0,1,0,2,0.17812599183885702,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0333,Ce4080978ee9b5a89277d75f0,rankcloak_segmented_full_message,procedural_instructions,procedural_instructions_template_2,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,full_message,2491904afda777022cd5a2918bc8b8632d0e0403536ea9175d9400b696d20ad6,227,20,1370,72.70065308370046,5.938702643171808,8.298149779735684,0.5770925110132159,0.10619469026548678,0.03555555555555556,1,0,0,0,0,0,0,0,1,0,1,0.14787817723949737,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0334,C3c9cf8a5097faa158cbe0c38,rankcloak_ascii_b8,professional_communication,professional_communication_template_2,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,full_message,0628ae20f654a574dc6c76dc74b24cab09359380569bff9b96f94f3eb37b5a17,147,8,951,37.97621173469392,12.527270408163268,13.629115646258494,0.6938775510204082,0.020547945205479423,0.0,1,0,0,0,0,0,0,0,1,0,1,0.07342098660282559,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0335,C454183c97058971aedae7419,rankcloak_segmented_forced_span,professional_communication,professional_communication_template_3,sha256_hex,llama3_8b_instruct_q4_k_m,forced_span,cc1e52d11901da0df4b21253c21f7f03b968d0a07f079df4689ae4f5796efbcc,42,4,294,67.2632142857143,6.48595238095238,9.100952380952378,0.9285714285714286,0.0,0.0,1,0,1,1,2,1,0,0,1,0,6,0.019760146113924276,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0336,C90850232934971f669455576,rankcloak_hex_nibble,casual_conversation,casual_conversation_template_1,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,172ef990d91dc7e6c97d92753b9e52dd83c7fab1709e246692875a04fa8351b8,48,6,279,75.34000000000002,4.738333333333333,6.837499999999999,0.8958333333333334,0.0,0.0,1,0,0,0,1,0,0,0,1,0,2,0.03371007132716727,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0337,C035185b433a2b931c437a016,direct_subword_calgacus,personal_narrative_blog,personal_narrative_blog_template_3,sha256_hex,llama3_8b_instruct_q4_k_m,full_message,a3e72cc92bf83875a7c1d9a856a12d97c5e79b23ac0850e31ddb0c28c26a9306,31,2,191,51.92185483870969,9.867903225806455,11.500645161290318,0.9032258064516129,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.0,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0338,Ce719481073fab3ecf5ba0aed,rankcloak_ascii_b8,procedural_instructions,procedural_instructions_template_1,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,512d00dc316e405e3b3aea9f26a6a4a305ea0b206f1877dda578a7430a15dbdf,111,3,761,12.274594594594618,20.739099099099096,14.442162162162163,0.6756756756756757,0.054545454545454564,0.0,1,0,0,0,0,7,0,1,1,0,9,0.10743757817248063,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0339,Cc8fd71a911603453d753b959,ordinary_llm_control,casual_conversation,casual_conversation_template_1,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,b077b060817f0aa45aa450707594fc6496b268fe8cac0604f692ddd7fefa66c6,148,10,734,88.92110810810813,4.533351351351353,4.5678378378378355,0.6756756756756757,0.03401360544217691,0.0,1,0,0,0,0,0,0,0,1,0,1,0.089465350017738,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0340,C9d80b5e6192e5567435f2432,direct_subword_calgacus,casual_conversation,casual_conversation_template_1,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,d3f9b8feccc0d3b269a9ba03e65aa0b50b81f2f6d72d8705c50c4167fc6c0d09,17,1,82,100.00352941176472,3.5341176470588245,3.9035294117647013,0.9411764705882353,0.0,0.0,1,0,0,1,0,0,0,0,1,0,2,0.014263543899441896,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0341,C8c5bcc451774c700fb89eaef,rankcloak_ascii_b16,forum_question_answer,forum_question_answer_template_1,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,full_message,6b96d51b7191fbde79c09b1f50884e96281801eea535faf99100718b0a2a815e,99,8,549,79.76528409090912,5.207967171717176,6.397171717171716,0.6161616161616161,0.04081632653061229,0.0,2,0,1,0,0,0,0,0,1,0,2,0.06813453922150063,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0342,C164e4413d4507a58be70f2a0,rankcloak_ascii_b8,procedural_instructions,procedural_instructions_template_2,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,06f4fedc2388c2f19ddad8b57f98b1464d606948184528838c88d5edb5908c31,70,4,479,29.541071428571456,13.486428571428572,15.436571428571426,0.7714285714285715,0.0,0.0,1,0,0,0,0,0,0,1,1,0,2,0.13333401135540096,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
