trial_id,protocol_variant,payload_name,payload_class,payload_kind,representation_name,segment_size,segment_count,message_count,topic_schedule_name,leadin_policy,leadin_token_count,tail_policy,actual_tail_token_count_mean,token_filter_name,total_forced_rank_count,total_forced_prefix_token_count,total_full_message_token_count,total_full_message_character_count,exact_recovery,generation_seconds,recovery_seconds,forced_prefix_mean_log_probability_mean,forced_prefix_repetition_mean,forced_prefix_punctuation_fraction_mean,forced_prefix_artifact_count_mean,full_message_mean_log_probability_mean,full_message_repetition_mean,full_message_punctuation_fraction_mean,full_message_artifact_count_mean,model_repo_id,model_filename,model_path_relative,notes
segmented_hex_single_topic_sentence_tail_filtered__paper_sha256_hex_000__raw_hex_nibbles__seg8__single_recipe_long__none__safe_text__101c2ff265,segmented_hex_single_topic_sentence_tail_filtered,paper_sha256_hex_000,sha256_hex,sha256_hex,raw_hex_nibbles,8,8,8,single_recipe_long,none,0,sentence_tail_min20_max60,32.375,safe_text_filter_v1,64,64,323,1494,True,36.3422341550031,27.36714615797973,-4.886959524484617,0.0625,0.0385912698412698,0.25,-1.554070663288199,0.1817655103286342,0.0287961820367064,0.25,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_hmac_like_hex_000__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_gr__7cf2f3f2ab,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_hmac_like_hex_000,hmac_like_hex,hmac_like_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,32.125,safe_text_filter_v1,64,64,385,1661,True,27.207621758985624,17.836182237006142,-5.274669605149666,0.015625,0.0243438904003919,0.0,-1.3404365490768946,0.1937470243702213,0.0377250972499436,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_single_topic_sentence_tail_filtered__paper_hmac_like_hex_001__raw_hex_nibbles__seg8__single_recipe_long__none__safe_te__38503c402a,segmented_hex_single_topic_sentence_tail_filtered,paper_hmac_like_hex_001,hmac_like_hex,hmac_like_hex,raw_hex_nibbles,8,8,8,single_recipe_long,none,0,sentence_tail_min20_max60,36.25,safe_text_filter_v1,64,64,354,1614,True,36.698216677003074,26.935641792013485,-4.588948430306847,0.0,0.0324107142857142,0.125,-1.4421162911329228,0.1765495738073212,0.0339225025681976,0.125,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_hmac_like_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery_pl__610db10f6d,segmented_hex_multi_topic_sentence_tail_filtered,paper_hmac_like_hex_001,hmac_like_hex,hmac_like_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,33.125,safe_text_filter_v1,64,64,329,1495,True,25.4201610529999,16.528123719996074,-4.92084987595343,0.0,0.0480054822727236,0.25,-1.3861420431019322,0.1491381939100861,0.0386224367210985,0.25,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_hmac_like_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_gr__bcc21d0026,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_hmac_like_hex_001,hmac_like_hex,hmac_like_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,32.875,safe_text_filter_v1,64,64,391,1674,True,27.339558144005423,17.811922583990963,-6.313233288789583,0.015625,0.043734483673508,0.0,-1.4977539339574877,0.2202685198573356,0.0404973543766237,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_single_topic_sentence_tail_filtered__paper_hmac_like_hex_002__raw_hex_nibbles__seg8__single_recipe_long__none__safe_te__f994b9a749,segmented_hex_single_topic_sentence_tail_filtered,paper_hmac_like_hex_002,hmac_like_hex,hmac_like_hex,raw_hex_nibbles,8,8,8,single_recipe_long,none,0,sentence_tail_min20_max60,33.875,safe_text_filter_v1,64,64,335,1471,True,36.021503272997506,26.94175649898534,-4.576498901160077,0.0,0.061773643023643,0.125,-1.311081521135368,0.2328817053516847,0.0443893968012031,0.125,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_hmac_like_hex_002__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery_pl__43c5164411,segmented_hex_multi_topic_sentence_tail_filtered,paper_hmac_like_hex_002,hmac_like_hex,hmac_like_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,33.0,safe_text_filter_v1,64,64,328,1466,True,25.422589980997145,16.504985692001355,-4.581283072182557,0.0,0.0411929911680227,0.0,-1.3222396223568302,0.1079299192795397,0.0401844978055486,0.125,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_hmac_like_hex_002__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_gr__583b18f8e1,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_hmac_like_hex_002,hmac_like_hex,hmac_like_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,28.0,safe_text_filter_v1,64,64,352,1520,True,26.14567774200259,17.793015950002882,-5.584858866812259,0.0,0.0189532893189957,0.0,-1.461250092727956,0.1602139282885737,0.0415117095962779,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_single_topic_sentence_tail_filtered__paper_hmac_like_hex_003__raw_hex_nibbles__seg8__single_recipe_long__none__safe_te__de39f884c9,segmented_hex_single_topic_sentence_tail_filtered,paper_hmac_like_hex_003,hmac_like_hex,hmac_like_hex,raw_hex_nibbles,8,8,8,single_recipe_long,none,0,sentence_tail_min20_max60,39.75,safe_text_filter_v1,64,64,382,1665,True,37.50591719499789,26.937769475014647,-4.9081705754767295,0.015625,0.0446066596446103,0.125,-1.415588107459013,0.1844270626214176,0.0332826430079986,0.125,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_hmac_like_hex_003__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery_pl__3b483d48ba,segmented_hex_multi_topic_sentence_tail_filtered,paper_hmac_like_hex_003,hmac_like_hex,hmac_like_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,38.5,safe_text_filter_v1,64,64,372,1597,True,26.707059559004847,16.528102979013056,-5.132214690229416,0.0,0.0341587358034726,0.125,-1.3180325778746933,0.1754297586284074,0.0351413126631231,0.125,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_hmac_like_hex_003__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_gr__dbe4a4c410,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_hmac_like_hex_003,hmac_like_hex,hmac_like_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,26.625,safe_text_filter_v1,64,64,341,1485,True,25.781784516999323,17.807667774002766,-5.767542040132536,0.0,0.0227475635552058,0.0,-1.533191836890012,0.1372841749330688,0.0320055495838126,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_single_topic_sentence_tail_filtered__paper_hmac_like_hex_004__raw_hex_nibbles__seg8__single_recipe_long__none__safe_te__1583eec514,segmented_hex_single_topic_sentence_tail_filtered,paper_hmac_like_hex_004,hmac_like_hex,hmac_like_hex,raw_hex_nibbles,8,8,8,single_recipe_long,none,0,sentence_tail_min20_max60,30.5,safe_text_filter_v1,64,64,308,1441,True,35.238755305006634,26.933468142000493,-5.1859768227277625,0.0,0.0307984400656814,0.25,-1.6354479241308035,0.1618994779480713,0.0266726322081859,0.25,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_hmac_like_hex_004__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery_pl__014ec41574,segmented_hex_multi_topic_sentence_tail_filtered,paper_hmac_like_hex_004,hmac_like_hex,hmac_like_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,31.875,safe_text_filter_v1,64,64,319,1358,True,25.13206338199961,16.510074576995976,-5.1788672118176144,0.03125,0.0810209052396552,0.375,-1.4686175713466354,0.1475542928675513,0.0453461448307832,0.375,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_hmac_like_hex_004__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_gr__a3f73339db,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_hmac_like_hex_004,hmac_like_hex,hmac_like_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,28.875,safe_text_filter_v1,64,64,359,1579,True,26.425786507003068,17.83607012599532,-5.492923354443497,0.03125,0.01535719562647754,0.0,-1.4819408563710255,0.16641881380433474,0.03461133287778991,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
