trial_id,model_id,protocol_variant,payload_name,representation_name,H_bits,alphabet_size_B,theoretical_n_B,observed_n_forced,observed_n_tail,R_B_bits_per_forced_token,observed_rate_bits_per_forced_token,R_effective_bits_per_forced_plus_tail_token,rate_upper_bound_bits_per_forced_token,code_space_slack_bits,literal_padding_bits
revision_v1_primary_v2_payload_fidelity_v2__24f54978c05b1fb67cf3,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_004,hex_nibble,128.0,16,32,32,70,4.0,4.0,1.2549019607843137,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__7dc0f24ca759e9a220c7,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_005,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__b86d248c0c16780179cf,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_005,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__44fe769ec022fcacc32c,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_005,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__ad27930faaeab6e5d57d,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_005,hex_nibble,128.0,16,32,32,98,4.0,4.0,0.9846153846153847,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__cead3dc3b0dbb8d0407f,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_005,hex_nibble,128.0,16,32,32,69,4.0,4.0,1.2673267326732673,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__db49ac386a4a3f8ebc5a,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_006,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__73c929fa5e52a1a97d15,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_006,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__decfc5128e951e0e329b,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_006,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__a1084bc35fe8e8588efa,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_006,hex_nibble,128.0,16,32,32,65,4.0,4.0,1.3195876288659794,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__01a77b551b67abb58129,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_006,hex_nibble,128.0,16,32,32,69,4.0,4.0,1.2673267326732673,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__96397b0e9d4119325462,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_007,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__e284bcc24b5d2b685dc8,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_007,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__3bde8b40706b03edda4a,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_007,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__8e338be64eb94fa79587,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_007,hex_nibble,128.0,16,32,32,130,4.0,4.0,0.7901234567901234,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__a38ad20d46585cc55ac3,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_007,hex_nibble,128.0,16,32,32,106,4.0,4.0,0.927536231884058,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__6949b73334d2ea229d45,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_008,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__5e76b6f03b3098961485,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_008,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__568371f1246a8332fd8e,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_008,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__8a7c87139d21e8cdf78e,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_008,hex_nibble,128.0,16,32,32,313,4.0,4.0,0.3710144927536232,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__0c6575b446acfe5b60ac,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_008,hex_nibble,128.0,16,32,32,62,4.0,4.0,1.3617021276595744,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__29f7b2630c36502513db,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_009,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__86c4f5dfd2443c3552d7,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_009,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__84009fb8e91878ac7e52,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_009,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__c5212150dc3bd17bd92c,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_009,hex_nibble,128.0,16,32,32,163,4.0,4.0,0.6564102564102564,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__6b232ff0e58dff2fd03a,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_009,hex_nibble,128.0,16,32,32,82,4.0,4.0,1.1228070175438596,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__d1ea95ff6788d215d97b,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_010,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__6a699852c34ad17720d1,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_010,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__f2d2e800f4d45064a3b2,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_010,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__e8bf380c5cf3774fc0ad,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_010,hex_nibble,128.0,16,32,32,45,4.0,4.0,1.6623376623376624,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__0665b59c06e3372a8c96,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_010,hex_nibble,128.0,16,32,32,70,4.0,4.0,1.2549019607843137,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__afdc902ac324dbaf6b2c,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_011,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__60d426ca56cb72c6d8b7,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_011,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__3534421de9a96cd81384,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_011,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__39ace40c2ce45adc34de,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_011,hex_nibble,128.0,16,32,32,78,4.0,4.0,1.1636363636363636,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__1219287e8c7a307f3a3a,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_011,hex_nibble,128.0,16,32,32,94,4.0,4.0,1.0158730158730158,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__4e93993c7f21b6e672d8,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_012,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__ece365440e1eb9075700,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_012,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__ab29e8f5ebb392cbda85,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_012,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__1aadce9edc07d1ed8f55,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_012,hex_nibble,128.0,16,32,32,331,4.0,4.0,0.3526170798898072,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__dfc60ae44870ce6d7d86,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_012,hex_nibble,128.0,16,32,32,119,4.0,4.0,0.847682119205298,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__b9a6521060fc87933031,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_013,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__e6409913abba066bcfa3,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_013,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__b30e2b4cab57d512fd20,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_013,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__86db1609cef07f0667d9,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_013,hex_nibble,128.0,16,32,32,64,4.0,4.0,1.3333333333333333,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__a987f8116820aae32055,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_013,hex_nibble,128.0,16,32,32,111,4.0,4.0,0.8951048951048951,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__498d01a4056b0c1f2e5f,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_014,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__506ae1f34165a804e732,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_014,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__e80f14d794cf5827ce7d,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_014,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__a524424520f233c1a3eb,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_014,hex_nibble,128.0,16,32,32,62,4.0,4.0,1.3617021276595744,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__c23eaadfc9a56883772d,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_014,hex_nibble,128.0,16,32,32,98,4.0,4.0,0.9846153846153847,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__0a3ce471e5a205e843d1,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_015,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__9e83bee22c99b36a1339,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_015,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__34fcfd6101f1f1d7ec1d,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_015,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__ea4289043c4aa262c2a8,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_015,hex_nibble,128.0,16,32,32,310,4.0,4.0,0.3742690058479532,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__2ae9d216d856f68a60cf,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_015,hex_nibble,128.0,16,32,32,79,4.0,4.0,1.1531531531531531,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__5e6c7848adc1b0fedd2f,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_016,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__857bff8ef56aa5e81cad,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_016,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__dd1d835c7b4129d5f050,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_016,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__f6938db7535174e27db1,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_016,hex_nibble,128.0,16,32,32,536,4.0,4.0,0.22535211267605634,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__dbd44401d83f2df3662d,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_016,hex_nibble,128.0,16,32,32,62,4.0,4.0,1.3617021276595744,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__4a5a337f6058fdd2e3e2,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_017,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__6068159d4c5c1e9ceab8,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_017,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__b976ef2f1e3f10f86bc6,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_017,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__1c85eeedae4e1620e51b,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_017,hex_nibble,128.0,16,32,32,334,4.0,4.0,0.34972677595628415,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__b825e29f3a33de17a36b,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_017,hex_nibble,128.0,16,32,32,62,4.0,4.0,1.3617021276595744,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__28d3a4cd9098dd70789a,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_018,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__a51e13a31a0fcbbcb3f0,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_018,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__2c795b3c5c003cee05b8,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_018,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__1fa7616c80c56eb8c494,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_018,hex_nibble,128.0,16,32,32,65,4.0,4.0,1.3195876288659794,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__6653df03d1d783d9e505,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_018,hex_nibble,128.0,16,32,32,57,4.0,4.0,1.4382022471910112,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__7835171f042b25319e48,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_019,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__92f636a15959957694eb,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_019,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__842e8c4e816b1ef77130,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_019,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__52499cbbcbc9164179a0,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_019,hex_nibble,128.0,16,32,32,79,4.0,4.0,1.1531531531531531,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__84ab3b1d5c516ce908cf,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_019,hex_nibble,128.0,16,32,32,68,4.0,4.0,1.28,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__815ba48d4bbfd949b4f1,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_020,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__744226649ff2aaacbfdd,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_020,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__133ad26e2fb87117229b,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_020,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__155977c2d206ff9d8d0f,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_020,hex_nibble,128.0,16,32,32,294,4.0,4.0,0.39263803680981596,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__610b0ff3ed2da85a71a0,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_020,hex_nibble,128.0,16,32,32,292,4.0,4.0,0.3950617283950617,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__5876b947ca00e75cb6e2,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_021,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__bc918e0b920ac7c4a214,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_021,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__8569a38c9db81d159bcb,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_021,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__850e08b3523b1df238fb,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_021,hex_nibble,128.0,16,32,32,92,4.0,4.0,1.032258064516129,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__0f28433544c4b060b946,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_021,hex_nibble,128.0,16,32,32,539,4.0,4.0,0.22416812609457093,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__3475e528567852c9cb5c,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_022,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__6b84d68e501cf8ed7001,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_022,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__109a9e670d02d1034a88,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_022,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__13e52f5e8937c6d560cc,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_022,hex_nibble,128.0,16,32,32,71,4.0,4.0,1.2427184466019416,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__e0f1646d9bae698fd089,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_022,hex_nibble,128.0,16,32,32,90,4.0,4.0,1.0491803278688525,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__dbd78745ae64745cca5d,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_023,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__f19fab584ff851703571,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_023,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__13647af830965b4e8108,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_023,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__b271f9192ff709b0c670,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_023,hex_nibble,128.0,16,32,32,70,4.0,4.0,1.2549019607843137,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__e4ec8ef44127fa454fbb,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_023,hex_nibble,128.0,16,32,32,54,4.0,4.0,1.4883720930232558,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__d0a39ee0667a9fa413cc,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_024,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
revision_v1_primary_v2_payload_fidelity_v2__f13df2c53f0f0afdd4ac,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_token_128_bit_hex_024,ascii_b16,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__d37de122f4a0b3f60958,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_token_128_bit_hex_024,hex_nibble,128.0,16,32,32,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__47b1e638528707b389c1,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_token_128_bit_hex_024,hex_nibble,128.0,16,32,32,54,4.0,4.0,1.4883720930232558,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__9beb73bc85722a79f711,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_token_128_bit_hex_024,hex_nibble,128.0,16,32,32,76,4.0,4.0,1.1851851851851851,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__533c6d6f4a02a5b258bc,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_token_128_bit_hex_025,ascii_b8,256.0,8,86,86,0,2.9767441860465116,2.9767441860465116,2.9767441860465116,3.0,2.0,2
