source_stage,runtime_scope,model_id,protocol_variant,hardware_id,language,payload_class,artifact_bit_length,alphabet_size_B,segmented,segment_size_ranks,token_filter,tail_policy,leadin_tokens,topic_schedule,ablation_factor,ablation_level,robustness_family,replay_mode,transformation_id,outcome,analysis_unit,mean,standard_deviation,median,n_payloads,bootstrap_resamples_requested,ci_low,ci_high,bootstrap_resamples_valid,confidence_level
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,4.0,safe_text_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,segment_size_ranks,4,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,8.68797280993264,0.16637450324628345,8.679058878478827,12,2000,8.601667488296576,8.781328717781616,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,8.0,none,dynamic_completion_v1,0.0,deterministic_six_category_rotation,token_filter,none,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,5.039011539411149,0.08826745969715306,5.02837921398168,12,2000,4.993927907251721,5.088023507976867,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,8.0,roundtrip_stable_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,token_filter,roundtrip_stable_filter_v1,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,5.0449559615493245,0.09548238957319338,5.044576835483895,12,2000,4.9943513586227715,5.097710613797972,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,2.0,deterministic_six_category_rotation,leadin_tokens,2,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,5.331040120174293,0.09984488973604932,5.316781552537577,12,2000,5.279461804469914,5.389156488778827,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,4.0,deterministic_six_category_rotation,leadin_tokens,4,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,5.660078181812423,0.08531675404581518,5.6484702404850395,12,2000,5.6139112575761825,5.708992969908165,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,8.0,deterministic_six_category_rotation,leadin_tokens,8,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,6.293594014074188,0.1087970580255378,6.313732218462974,12,2000,6.238398310860793,6.3535247443939324,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,16.0,deterministic_six_category_rotation,leadin_tokens,16,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,7.545370581979417,0.09833861944687075,7.556157932966016,12,2000,7.492857486087935,7.600562621406062,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,32.0,deterministic_six_category_rotation,leadin_tokens,32,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,10.04915536101665,0.0861945389963386,10.063836620975053,12,2000,10.003903136669518,10.09594283518448,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,none,0.0,deterministic_six_category_rotation,tail_policy,none,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,5.0230643040097975,0.10217303386372105,5.019497566085192,12,2000,4.972774863038467,5.082443657476992,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,sentence_tail_min20_max60,0.0,deterministic_six_category_rotation,tail_policy,sentence_tail_min20_max60,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,5.042852070915008,0.10829158331799096,5.036950395500753,12,2000,4.9848436052281615,5.1049776679567005,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,16.0,safe_text_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,segment_size_ranks,16,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,3.199102749419884,0.050621450261104595,3.196052183993743,12,2000,3.17356045756466,3.2259880904738867,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,32.0,safe_text_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,segment_size_ranks,32,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,2.284327285240579,0.057954354612576135,2.261337387972162,12,2000,2.2566497826204794,2.3196635848700073,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,nonce_96_bit_hex,96.0,16.0,True,4.0,safe_text_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,segment_size_ranks,4,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,3.2619358838953,0.0761728202135042,3.273177434981335,12,2000,3.220556370817091,3.303110748111794,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,nonce_96_bit_hex,96.0,16.0,True,8.0,none,dynamic_completion_v1,0.0,deterministic_six_category_rotation,token_filter,none,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,1.8966053485734544,0.08280241384159691,1.8891680529341102,12,2000,1.8530472093828092,1.9404394652744184,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,nonce_96_bit_hex,96.0,16.0,True,8.0,roundtrip_stable_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,token_filter,roundtrip_stable_filter_v1,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,1.8842078457770792,0.07076804605422884,1.9046241615433244,12,2000,1.8465109713164567,1.9211993995745917,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,nonce_96_bit_hex,96.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,2.0,deterministic_six_category_rotation,leadin_tokens,2,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,2.0053029614209663,0.07667344807106373,2.0153048330394085,12,2000,1.9637973003009392,2.0467757530989426,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,nonce_96_bit_hex,96.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,4.0,deterministic_six_category_rotation,leadin_tokens,4,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,2.118596961988563,0.06778830837936316,2.125843614921905,12,2000,2.0832048233650613,2.155242313158184,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,nonce_96_bit_hex,96.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,8.0,deterministic_six_category_rotation,leadin_tokens,8,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,2.3530403774396595,0.0579939500370487,2.3624402045097668,12,2000,2.321839761209291,2.38284659326564,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,nonce_96_bit_hex,96.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,16.0,deterministic_six_category_rotation,leadin_tokens,16,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,2.827157457572563,0.07435038426360695,2.856791988480836,12,2000,2.785045535128302,2.8663158767206673,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,nonce_96_bit_hex,96.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,32.0,deterministic_six_category_rotation,leadin_tokens,32,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,3.760565307326033,0.06367910457149198,3.773638328013476,12,2000,3.723093842845143,3.792508038418479,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,nonce_96_bit_hex,96.0,16.0,True,8.0,safe_text_filter_v1,none,0.0,deterministic_six_category_rotation,tail_policy,none,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,1.8842502336434943,0.05722909046961069,1.9021385359519627,12,2000,1.8501071532895972,1.9124827704412988,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,nonce_96_bit_hex,96.0,16.0,True,8.0,safe_text_filter_v1,sentence_tail_min20_max60,0.0,deterministic_six_category_rotation,tail_policy,sentence_tail_min20_max60,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,1.8894144158499937,0.060632001950524955,1.901055828522658,12,2000,1.856061835681006,1.9206507573154037,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,nonce_96_bit_hex,96.0,16.0,True,16.0,safe_text_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,segment_size_ranks,16,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,1.4321940343215829,0.07194991610082786,1.4381936274876352,12,2000,1.389755522109044,1.4673201170163035,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,nonce_96_bit_hex,96.0,16.0,True,32.0,safe_text_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,segment_size_ranks,32,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,0.9716763761098264,0.0562189699433616,0.9707203530124389,12,2000,0.940782228167033,1.000328097383681,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,sha256_hex,256.0,16.0,True,4.0,safe_text_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,segment_size_ranks,4,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,8.489592325742706,0.0707286571275826,8.479722323521855,12,2000,8.452001010362437,8.527039072581706,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,sha256_hex,256.0,16.0,True,8.0,none,dynamic_completion_v1,0.0,deterministic_six_category_rotation,token_filter,none,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,4.944986463490447,0.07500841625139923,4.953918266997789,12,2000,4.9012957247693825,4.981028566127133,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,sha256_hex,256.0,16.0,True,8.0,roundtrip_stable_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,token_filter,roundtrip_stable_filter_v1,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,4.935353718756232,0.05615546597031233,4.925927600503201,12,2000,4.905329617775957,4.964263366952279,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,2.0,deterministic_six_category_rotation,leadin_tokens,2,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,5.2586143959973315,0.07482980845619454,5.24494061403675,12,2000,5.216815346872136,5.298323626375229,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,4.0,deterministic_six_category_rotation,leadin_tokens,4,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,5.556723605812294,0.08098197226689459,5.554088048971607,12,2000,5.508687201837953,5.596490358557336,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,8.0,deterministic_six_category_rotation,leadin_tokens,8,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,6.2029550811518375,0.05637951081965615,6.2139122284715995,12,2000,6.168787105541863,6.228778137571801,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,16.0,deterministic_six_category_rotation,leadin_tokens,16,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,7.453695214583907,0.08547108968107185,7.473548055524589,12,2000,7.40379416321836,7.495994117118305,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,32.0,deterministic_six_category_rotation,leadin_tokens,32,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,9.971085101916591,0.09090046859981742,9.972311923964298,12,2000,9.919955928607063,10.017243688900454,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,none,0.0,deterministic_six_category_rotation,tail_policy,none,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,4.951696532909409,0.046060239939527986,4.936416680473485,12,2000,4.92820537655225,4.976967327206997,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,sentence_tail_min20_max60,0.0,deterministic_six_category_rotation,tail_policy,sentence_tail_min20_max60,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,4.944045502258329,0.07889550768784036,4.93450005100749,12,2000,4.898882873108171,4.984735852411662,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,sha256_hex,256.0,16.0,True,16.0,safe_text_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,segment_size_ranks,16,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,3.162023850073941,0.05246477429033339,3.159599510487169,12,2000,3.135932797965385,3.192321818495717,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,sha256_hex,256.0,16.0,True,32.0,safe_text_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,segment_size_ranks,32,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,2.2804759801656473,0.052130506887141444,2.2778183364862343,12,2000,2.2517024516363864,2.306876557241655,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,token_128_bit_hex,128.0,16.0,True,4.0,safe_text_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,segment_size_ranks,4,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,4.264853386164759,0.053702529424964285,4.263761912559858,12,2000,4.235881495310484,4.293206527306514,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,token_128_bit_hex,128.0,16.0,True,8.0,none,dynamic_completion_v1,0.0,deterministic_six_category_rotation,token_filter,none,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,2.4732791926071513,0.07366111830471657,2.4781671510718297,12,2000,2.436602037360596,2.516696661324143,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,token_128_bit_hex,128.0,16.0,True,8.0,roundtrip_stable_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,token_filter,roundtrip_stable_filter_v1,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,2.4769482058957997,0.07863140498403491,2.4749900544411503,12,2000,2.4369387500761754,2.5225526422387095,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,token_128_bit_hex,128.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,2.0,deterministic_six_category_rotation,leadin_tokens,2,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,2.626035189406442,0.0622883991361792,2.623308668989921,12,2000,2.592420865041762,2.660061788755168,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,token_128_bit_hex,128.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,4.0,deterministic_six_category_rotation,leadin_tokens,4,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,2.796369524250622,0.05455930762083812,2.796976875513792,12,2000,2.7673796277681197,2.8247332878812204,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,token_128_bit_hex,128.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,8.0,deterministic_six_category_rotation,leadin_tokens,8,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,3.1088988007444036,0.04659092761843235,3.100014141469728,12,2000,3.0846980433841966,3.1363725419948123,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,token_128_bit_hex,128.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,16.0,deterministic_six_category_rotation,leadin_tokens,16,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,3.7160164140659617,0.06415416673732102,3.7038519480265677,12,2000,3.682631423205506,3.7495203089939118,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,token_128_bit_hex,128.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,32.0,deterministic_six_category_rotation,leadin_tokens,32,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,4.970309348835144,0.0727118163769435,4.9708709139958955,12,2000,4.934731228311163,5.0120974677050985,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,token_128_bit_hex,128.0,16.0,True,8.0,safe_text_filter_v1,none,0.0,deterministic_six_category_rotation,tail_policy,none,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,2.477613313831777,0.07378099662397763,2.4743437595607247,12,2000,2.4420500962747607,2.5216747949519536,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,token_128_bit_hex,128.0,16.0,True,8.0,safe_text_filter_v1,sentence_tail_min20_max60,0.0,deterministic_six_category_rotation,tail_policy,sentence_tail_min20_max60,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,2.479704670724459,0.06192833092167071,2.4765078029595315,12,2000,2.447241476225948,2.5146831285755376,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,token_128_bit_hex,128.0,16.0,True,16.0,safe_text_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,segment_size_ranks,16,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,1.5828208405922244,0.04733242609283187,1.5932631350588053,12,2000,1.5554801988107405,1.6055900739428277,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,token_128_bit_hex,128.0,16.0,True,32.0,safe_text_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,segment_size_ranks,32,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,1.1322612812412747,0.04551307681093918,1.1271513079991564,12,2000,1.1075843796522047,1.155514565157379,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,es,aes256_gcm_base64,384.0,,False,,none,none,0.0,,,,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,3.2208783050009515,0.17026373525418675,3.177906124969013,6,2000,3.119810692151077,3.363867150862158,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,es,chacha20_poly1305_base64,384.0,,False,,none,none,0.0,,,,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,3.144721181015484,0.1311244520883873,3.117232538497774,6,2000,3.0671221322738953,3.2512376235293536,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,es,ed25519_signature_base64,512.0,,False,,none,none,0.0,,,,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,4.0348651153229484,0.13038977447329417,4.053784252988407,6,2000,3.941750621056902,4.127844508485093,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,es,hmac_sha256_hex,256.0,,False,,none,none,0.0,,,,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,2.603977628488792,0.1919913917671035,2.610123817983549,6,2000,2.4536491014975277,2.7309573131885068,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,es,nonce_96_bit_hex,96.0,,False,,none,none,0.0,,,,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,1.473693526495481,0.031150256268045663,1.4730594834836666,6,2000,1.450279313644084,1.49501709335406,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,es,sha256_hex,256.0,,False,,none,none,0.0,,,,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,2.699976246493558,0.23804643882718257,2.5996602879895363,6,2000,2.5377912874779818,2.887303706006302,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,es,token_128_bit_hex,128.0,,False,,none,none,0.0,,,,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,1.6190259441694554,0.1452914867439977,1.672391111991601,6,2000,1.5092495978860827,1.7184131555162214,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,es,uuid_v4,128.0,,False,,none,none,0.0,,,,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,1.8693726278628067,0.1283942556839269,1.8406571094819808,6,2000,1.7820050705243677,1.9631591585445374,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,zh_hans,aes256_gcm_base64,384.0,,False,,none,none,0.0,,,,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,3.1384361938301786,0.10981758685008797,3.1438324869668577,6,2000,3.0545303326507565,3.225011488684686,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,zh_hans,chacha20_poly1305_base64,384.0,,False,,none,none,0.0,,,,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,3.0831991943220296,0.10606409072392711,3.0902512934990227,6,2000,2.999299119517673,3.159663554528136,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,zh_hans,ed25519_signature_base64,512.0,,False,,none,none,0.0,,,,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,3.932135138185307,0.10155477461330126,3.936439817509381,6,2000,3.8516945955149517,4.00115248853302,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,zh_hans,hmac_sha256_hex,256.0,,False,,none,none,0.0,,,,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,2.518234359837758,0.10195549341264686,2.5467663985327817,6,2000,2.43667249266097,2.5840728616846413,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,zh_hans,nonce_96_bit_hex,96.0,,False,,none,none,0.0,,,,,saved_token_ids,unmodified,decoding_overhead_seconds,payload,1.4122060293254133,0.033959380337993623,1.4091575689963065,6,2000,1.388502939992274,1.4372199164055925,2000,0.95
