source_stage,runtime_scope,model_id,protocol_variant,hardware_id,outcome,analysis_unit,mean,standard_deviation,median,n_payloads,bootstrap_resamples_requested,ci_low,ci_high,bootstrap_resamples_valid,confidence_level
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,0.0001562939794287746,5.264622641214098e-05,0.00015525049821007997,480,2000,0.00015144198101855119,0.00016102802866648988,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,0.00018879166533830317,6.802717367266729e-05,0.00018612199346557112,480,2000,0.00018254863414766183,0.00019491674797942582,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,3.350762344781257e-05,1.016097421259165e-05,3.370649938017056e-05,240,2000,3.2217258831225224e-05,3.487862507125488e-05,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,3.166191211979308e-05,8.379698293389375e-06,3.3545991755090654e-05,240,2000,3.0639599447861245e-05,3.2763052677208364e-05,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,3.2769207367254936e-05,9.23826317837846e-06,3.347448364365846e-05,240,2000,3.169714454994391e-05,3.3974349050026835e-05,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,1.4985537469721142,0.49336542308273573,1.6107056085020302,480,2000,1.453473408668621,1.543605267872725,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,0.00014926679147418177,4.721154917305723e-05,0.00015205399540718645,480,2000,0.00014503945251666755,0.00015365189370642997,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,0.00018122096037890648,6.038849139551942e-05,0.00018644798547029495,480,2000,0.00017567770121635213,0.00018665700215329177,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,3.200324742160347e-05,9.008550820261887e-06,3.329850733280182e-05,240,2000,3.096566522494953e-05,3.3148574581579806e-05,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,3.244048615062926e-05,9.991547022928773e-06,3.395750536583364e-05,240,2000,3.117413651124478e-05,3.3742057436621184e-05,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,3.277406273506737e-05,9.793500222795835e-06,3.3911477657966316e-05,240,2000,3.1616070758305794e-05,3.404035371508782e-05,2000,0.95
robustness_v2,robustness_decode,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,0.0,0.0,0.0,48,2000,0.0,0.0,2000,0.95
robustness_v2,robustness_decode,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,0.0,0.0,0.0,48,2000,0.0,0.0,2000,0.95
robustness_v2,robustness_decode,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,0.0,0.0,0.0,48,2000,0.0,0.0,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,18.726313884522824,7.575794449511479,19.106865987081015,48,2000,16.706199544213995,20.937176065686497,2000,0.95
ablation_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,14.36201104096053,5.759894669216439,14.177782079138773,48,2000,12.842140167106999,15.989348542365743,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,16.865078148759896,6.7601011723455136,16.966810222832766,48,2000,15.038750344793362,18.818078071609005,2000,0.95
multilingual_v2,ordinary_control_generation,llama3_8b_instruct_q4_k_m,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,3.111370496884471,0.9646325487715032,3.4398597547551617,48,2000,2.8424095516993324,3.3886110486883045,2000,0.95
multilingual_v2,ordinary_control_generation,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,2.5468037507286376,0.6490276493995017,2.7984481662424514,48,2000,2.3660053618717485,2.7336734500022577,2000,0.95
multilingual_v2,ordinary_control_generation,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,3.3335548143165092,1.0174510570011486,3.725244696746813,48,2000,3.0496921562499364,3.622613642837078,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,5.557359614638092,1.8810015162887779,5.561946716756211,48,2000,5.024000360910092,6.111064591218321,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,9.76703964268927,3.200123698155007,11.049018845762475,48,2000,8.865972490910297,10.676477509208096,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,5.695765900190357,1.4166499737690594,6.216344514497905,48,2000,5.290548743132286,6.120144646025695,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,6.691333936041701,1.9475001122471998,7.493342806235887,48,2000,6.14774042621516,7.2503336362015185,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,6.634005151199744,1.8609665582273884,7.0731403795216465,48,2000,6.105168032946479,7.1790238548713505,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,10.282136444312831,3.4448427054068684,11.607861194977886,48,2000,9.311416453569942,11.256750866976486,2000,0.95
primary_v2,ordinary_control_generation,llama3_8b_instruct_q4_k_m,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,4.891592194327166,1.9552792033953221,4.472811180511296,480,2000,4.714599502554438,5.078731507112107,2000,0.95
primary_v2,ordinary_control_generation,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,3.3708014026140973,1.2049808116314717,3.246878997500365,480,2000,3.2628416168186685,3.480563426446224,2000,0.95
primary_v2,ordinary_control_generation,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,4.5704550208443635,1.555317957886816,4.696158000335951,480,2000,4.4275661340699495,4.7141104310748885,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,5.296353216966963,1.8292948055909763,5.566378764007823,480,2000,5.134941846523833,5.460268486062199,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,9.66879920290309,3.1703414660417537,10.876368528508465,480,2000,9.38284454937843,9.9563947120171,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,12.60397062207606,4.227030057343857,14.211136288489795,480,2000,12.221222231525665,12.987275445136904,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,4.749961978491531,1.5343695779513726,4.774015916016651,240,2000,4.562820197698269,4.9443282124912695,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,19.74191269439155,10.367729656272559,17.972316111510736,240,2000,18.526434071334428,21.01640041157362,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,19.886836502969768,10.168736757829127,18.379617091006367,240,2000,18.69605046792024,21.160551392800823,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,5.159642664238163,1.4216823500205167,5.613981638496625,480,2000,5.031500349881359,5.287529970144636,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,6.234776845580867,1.9783144360564144,6.978999649494654,480,2000,6.059265755206161,6.415894914234557,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,8.004339852856477,2.659782598183302,9.001839233009377,480,2000,7.769717304875577,8.246991145709302,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,3.182691352416805,0.8815683004959051,3.2027162879967364,240,2000,3.0721426938010303,3.2942000209682614,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,14.206027605812293,6.930651949758918,13.836066654985189,240,2000,13.385287381555264,15.067133124109567,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,14.610374252396408,7.352975501000613,13.778552120507811,240,2000,13.662569655548928,15.580426731744067,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,6.502638276976056,1.8507107170250372,6.830390510513098,480,2000,6.333530334353181,6.672991563191581,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,10.28685039928981,3.4895063193328335,11.642953891991056,480,2000,9.974592680749044,10.597909104908245,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,13.435455967660891,4.633410964837311,15.208710074992268,480,2000,13.019771429247562,13.853005667901265,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,4.87508120937091,1.5726709956571385,5.021411050998722,240,2000,4.6839748861835995,5.0744628155493015,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,15.87242624161275,8.111769752461859,16.592095200001495,240,2000,14.90086641487296,16.853171206164706,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,15.481900087433921,7.1723516011865724,16.769908770002075,240,2000,14.585228206439567,16.396969344296828,2000,0.95
robustness_v2,robustness_decode,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,3.944159034955936,1.559135518038028,4.06149067609063,48,2000,3.5236591793949272,4.394350377086427,2000,0.95
robustness_v2,robustness_decode,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,4.083408758435326,1.6258428658854576,4.187699339998289,48,2000,3.6447159203380335,4.553965135974713,2000,0.95
robustness_v2,robustness_decode,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,3.781893609681378,1.5022985946832588,3.9451654520512833,48,2000,3.38044634252049,4.2120451985964,2000,0.95
robustness_v2,robustness_transform_generation,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,execution_seconds,payload,14.460004877388807,6.604178497002923,14.791356498821795,48,2000,12.730322761893657,16.35651939603163,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_overhead_seconds,payload,0.005658320165113918,0.03756769130320957,0.0002341288721555701,48,2000,0.00022841964045278713,0.01650867294442337,2000,0.95
ablation_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_overhead_seconds,payload,0.00027488737936383345,0.00032181103679721374,0.00023547055157414518,48,2000,0.0002195079440174745,0.00037337475575422227,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_overhead_seconds,payload,0.008837192349599482,0.05962381323165676,0.00022836516169840357,48,2000,0.0002221920144670874,0.026057837986652607,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_overhead_seconds,payload,0.8074017389250608,0.3431202916978969,0.8116233630280475,48,2000,0.710686581742857,0.9062949265070679,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_overhead_seconds,payload,0.00017941467134132785,8.921658003639166e-05,0.00015145825454965234,48,2000,0.00015560903052582549,0.00020450944172506756,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_overhead_seconds,payload,0.9799562049217153,0.32576098305752854,1.097376372243161,48,2000,0.8873963543495847,1.0761574834926098,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_overhead_seconds,payload,0.0001605984392275342,6.646440688078417e-05,0.00014014076441526413,48,2000,0.00014259215995480253,0.00017941347185414813,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_overhead_seconds,payload,0.9708269894187348,0.31233765065202723,1.0516495915362607,48,2000,0.8818525766782538,1.0614099504161156,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_overhead_seconds,payload,0.00016874332141014284,8.433950880025462e-05,0.000138203744427301,48,2000,0.0001463907043822623,0.00019367902602117533,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_overhead_seconds,payload,0.8004756364691274,0.3354279449153808,0.8299077110132203,480,2000,0.7704734599851236,0.8306702961426374,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_overhead_seconds,payload,0.00012260503281138295,5.171494162472266e-05,0.000116690483991988,480,2000,0.00011808354029349546,0.00012743205097193617,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_overhead_seconds,payload,0.00014258244209485181,6.102417306849908e-05,0.00013680748816291555,480,2000,0.00013714717559191954,0.00014841523061782168,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_overhead_seconds,payload,5.058730421296972e-05,2.30716925258719e-05,4.605650610756129e-05,240,2000,4.781598461099116e-05,5.3711199731571364e-05,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_overhead_seconds,payload,0.00019671985101015385,7.583017150783399e-05,0.00016981201770338572,240,2000,0.00018706830671053648,0.00020649183707674668,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_overhead_seconds,payload,0.0053720313194693834,0.08018408912550097,0.00016557351045776159,240,2000,0.00018797006897962266,0.015737366113884047,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_overhead_seconds,payload,0.9716963642275611,0.3239584923880766,1.0706231264921375,480,2000,0.942796240243456,1.0008853414024876,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_overhead_seconds,payload,0.00013272763723456936,7.365424092220367e-05,0.00011829999857582152,480,2000,0.00012649107600279242,0.00013939351588607764,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_overhead_seconds,payload,0.0001586098103264997,9.249077325233585e-05,0.00013852199481334537,480,2000,0.00015058611665456797,0.00016724991657309106,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_overhead_seconds,payload,5.647820435115599e-05,3.347938616721431e-05,4.387101216685174e-05,240,2000,5.248991414799132e-05,6.0907141872426904e-05,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_overhead_seconds,payload,0.00023608688752546996,0.0001501199686129499,0.00017534451035272625,240,2000,0.00021731674179124028,0.0002557845139834231,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_overhead_seconds,payload,0.0017298457762081128,0.02346369424771039,0.0001638889953019529,240,2000,0.0002034039441605086,0.004776993839362452,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_overhead_seconds,payload,0.9637677335846698,0.3145049934928564,1.0214720164804016,480,2000,0.9349604491732286,0.9926714808025539,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_overhead_seconds,payload,0.00013477024313031475,6.736843697454087e-05,0.00011911352339666337,480,2000,0.00012883366878964274,0.00014080005426268447,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_overhead_seconds,payload,0.00015831214920265698,8.352567848078779e-05,0.00013959351053927094,480,2000,0.0001508330441461007,0.00016548045758544205,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_overhead_seconds,payload,6.002157339630165e-05,3.228845582840167e-05,4.7078981878945214e-05,240,2000,5.6067145254314216e-05,6.419610089624781e-05,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_overhead_seconds,payload,0.0002352588908251981,0.00012589797765441874,0.00017313499120152898,240,2000,0.00022014864157727452,0.000251605166225251,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_overhead_seconds,payload,0.005813421824010658,0.08620101644038415,0.00018156052101403475,240,2000,0.00023664690075432657,0.016962702137973826,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,4.310167985573066,1.697934380824053,4.442867612155775,48,2000,3.8487493238632475,4.8025483930346216,2000,0.95
ablation_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,4.343629987499078,1.7228708159671597,4.463062674399804,48,2000,3.8765363553940393,4.844428689373658,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,4.119621460930678,1.6384256357266296,4.244267685444356,48,2000,3.6819693153990176,4.5896455773367,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,2.5498964134155053,0.8412627151467309,2.5523515484819654,48,2000,2.3118944879494845,2.7963188777218875,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,3.0201535278332208,0.9003770319119894,3.417815930719371,48,2000,2.76997529073166,3.2756306935536634,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,2.7788791787570517,0.6864800310386672,3.026721849979367,48,2000,2.5826504067481437,2.9839409738630973,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,2.9530314251824166,0.8237798303538431,3.2918604035075987,48,2000,2.7248863512732595,3.1868674025724424,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,2.9755361437637475,0.8187374945110972,3.189355234761024,48,2000,2.7427232075904007,3.212013032034656,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,2.8467978603111987,0.8774555060174518,3.1965435507445363,48,2000,2.6000423777817407,3.093003262728886,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,2.4213158566877,0.821024243764656,2.534796773499693,480,2000,2.3484541679485487,2.495448083184709,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,2.8917299477610263,0.8893087340481967,3.2701257740263827,480,2000,2.810989259729184,2.971771573971288,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,3.7071143470344396,1.1880549883282987,4.22039409649733,480,2000,3.600049317098571,3.815013792324098,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,1.5129647631460101,0.41474018040399974,1.5349447259941371,240,2000,1.4627948813135148,1.5652034921813536,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,3.7942663548982334,1.5127617432107006,3.889192211543559,240,2000,3.6087104859416863,3.980615919620395,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,3.792958291864488,1.5337622957749806,3.6697568640083773,240,2000,3.601255622519408,3.984216404495904,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,2.5132064629792996,0.6899048296583643,2.732283687480958,480,2000,2.4512047939834565,2.5753031981984695,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,2.701641364892324,0.8288498667602062,3.03779345699877,480,2000,2.6279667904620143,2.7768615374062513,2000,0.95
