row_id,text_sha256,label,payload_group_id,prompt_template_id,model_id,codec_id
detector_pair__b44ce6fd372b3bee77246f1e__rankcloak,d405e7b43d7ca349f268aba861cba2831c8626a8f552cf6e2eee788de5e62d53,1,revision_v1_nonce_96_bit_hex_009,professional_process_email,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic
detector_pair__b44ce6fd372b3bee77246f1e__ordinary_control,ec8f75c0eaca262987ac05083aab4ec54fdb4a5fc0c72ce3422cca2fc153cc47,0,revision_v1_nonce_96_bit_hex_009,professional_process_email,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic
detector_pair__1d9c5b893e03242d85995d8f__rankcloak,0cf50d00524e2bc703456435286d58248c007846bc8beaafc5142072916f55b0,1,revision_v1_nonce_96_bit_hex_009,professional_process_email,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic
detector_pair__1d9c5b893e03242d85995d8f__ordinary_control,e8245b43a696833f737edea2cd5e1d4c6635b4098a662ad268984e1e6b5fe7f0,0,revision_v1_nonce_96_bit_hex_009,professional_process_email,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic
detector_pair__44c25c56a30bf25508edda7e__rankcloak,9126d5f9db224e09ebd1493007b66e59f4eb22de52ed0b27df1ef9dbcb3d3a9b,1,revision_v1_nonce_96_bit_hex_010,forum_learning_answer,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus
detector_pair__44c25c56a30bf25508edda7e__ordinary_control,cdb2f34146117f1ea16fd996b60a81ca31e0a058178918b71e17f0c8bf18119c,0,revision_v1_nonce_96_bit_hex_010,forum_learning_answer,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus
detector_pair__3b64ff900fb319acb5e01e00__rankcloak,f4792bd9d7a962dc36d94e66227e204cefd78af1d32cfaa56559d93e61a50d3f,1,revision_v1_nonce_96_bit_hex_010,forum_learning_answer,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8
detector_pair__3b64ff900fb319acb5e01e00__ordinary_control,1def43e78da0da4a1ad66f25cfc9c7165506f0443b9dedfed7fc9563cfe7416d,0,revision_v1_nonce_96_bit_hex_010,forum_learning_answer,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8
detector_pair__72d1b3054e512b3d9a70eb4e__rankcloak,a1b33047fde6601e5842cd66acc05b77d43dbb33d823ed4f54a3685da87991e2,1,revision_v1_nonce_96_bit_hex_010,forum_learning_answer,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16
detector_pair__72d1b3054e512b3d9a70eb4e__ordinary_control,1a70b257ed1e2a46a44120aed900a8a68e429d400671eb96ea99bf6f2393ef83,0,revision_v1_nonce_96_bit_hex_010,forum_learning_answer,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16
detector_pair__b5affafe0d96f26e6c76765a__rankcloak,24c9a19b32bb0e2d9ff1c6deba755da14eb149c5c926c0a9788fb5481c416913,1,revision_v1_nonce_96_bit_hex_010,forum_learning_answer,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16
detector_pair__b5affafe0d96f26e6c76765a__ordinary_control,6a0c11f42ff2044c8af952d426fedbe2f6e72b2bf0a3418daaece01460187b95,0,revision_v1_nonce_96_bit_hex_010,forum_learning_answer,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16
detector_pair__b90bec2d99469bb642182ee3__rankcloak,5132afa056bd8ebef461997647882e0f1e867d3ac232ec903d43761f519caafc,1,revision_v1_nonce_96_bit_hex_010,forum_learning_answer,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic
detector_pair__b90bec2d99469bb642182ee3__ordinary_control,e080705ba5c53e3fc46ad1f1fb5c590ecdcd3562681b8a73d65de60cd5ec5787,0,revision_v1_nonce_96_bit_hex_010,forum_learning_answer,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic
detector_pair__63bea9f19c31a2f5a6fa570b__rankcloak,23ee71fff0c274b5d06206d4f61e8f83a68141bce69280d42b610f5b908b4d9f,1,revision_v1_nonce_96_bit_hex_010,forum_learning_answer,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic
detector_pair__63bea9f19c31a2f5a6fa570b__ordinary_control,b042939e98a0f43df1b6ae4e92c48b87502feaa02cea6a032fbb1f1d58570f67,0,revision_v1_nonce_96_bit_hex_010,forum_learning_answer,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic
detector_pair__82105bfb381395a422e379df__rankcloak,1607b872670ef6c18ae5e968a3250636d4f13ee8157391aeb2ef052c773118e8,1,revision_v1_nonce_96_bit_hex_010,forum_learning_answer,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic
detector_pair__82105bfb381395a422e379df__ordinary_control,9c6b541ee6b5a8f3d18cf1a1ab6005f8a050930aee016c6e6c979791d1423302,0,revision_v1_nonce_96_bit_hex_010,forum_learning_answer,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic
detector_pair__19880c2a69da289159cdbd51__rankcloak,7a83f395d4119a2d9fe2bfc0b1c35a31372bd2993cbb116dc16ef5056c8e66c5,1,revision_v1_nonce_96_bit_hex_010,forum_learning_answer,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic
detector_pair__19880c2a69da289159cdbd51__ordinary_control,484262ce6cfb7448d711aceca9364867caf4b3f6171d9a637944f496d9cd365d,0,revision_v1_nonce_96_bit_hex_010,forum_learning_answer,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic
detector_pair__866be22a06ab29797fd4e798__rankcloak,35421dafe1af467e13654ce6592440a278b322cab1dd1f036b519848b5e571f0,1,revision_v1_nonce_96_bit_hex_011,procedure_garden_task,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus
detector_pair__866be22a06ab29797fd4e798__ordinary_control,309afd0246d457b9728fc7d6cc6b191796169b96ce064822cc68f495570c31f0,0,revision_v1_nonce_96_bit_hex_011,procedure_garden_task,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus
detector_pair__b577b2278f45079bbc4ca897__rankcloak,b2f6aa8843977de661e980e8cab7f6ad0fff650ff3a4291045a2bef2d2e29e8f,1,revision_v1_nonce_96_bit_hex_011,procedure_garden_task,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8
detector_pair__b577b2278f45079bbc4ca897__ordinary_control,fd68bff1cd85d740742aa2578a4168210cd6d6ee89193494755034508b051d00,0,revision_v1_nonce_96_bit_hex_011,procedure_garden_task,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8
detector_pair__b59c792524d972dfb3e1feac__rankcloak,1552867d6ec160f1c11984c58ae47c11fe8ab4b7d24598c3f2963d4f0a921fa1,1,revision_v1_nonce_96_bit_hex_011,procedure_garden_task,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16
detector_pair__b59c792524d972dfb3e1feac__ordinary_control,18c4cee616c7cbbda1df09d78d0ab18a52d0c2022ae2013964ffebad22074ae7,0,revision_v1_nonce_96_bit_hex_011,procedure_garden_task,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16
detector_pair__10f2f75ac4d781387799544e__rankcloak,aa7312138d202d36f61c1f3caa2861a234c964cde900cc7d97b252871291cc94,1,revision_v1_nonce_96_bit_hex_011,procedure_garden_task,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16
detector_pair__10f2f75ac4d781387799544e__ordinary_control,5d79e4ac1f9c05886871b2159addcb2b008f6f7bd8af4ca3fb9b5e5aac2d9046,0,revision_v1_nonce_96_bit_hex_011,procedure_garden_task,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16
detector_pair__1ffba14f88a2e10e89580c13__rankcloak,2109de22fe94d34b2de6c86f6c536d4daf4775462c3f8065b4392e7e087f4c46,1,revision_v1_nonce_96_bit_hex_011,procedure_garden_task,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic
detector_pair__1ffba14f88a2e10e89580c13__ordinary_control,ea752f83768ba0f60a4a4d315a023caff03e12c189485c52715ae7baf3c8e206,0,revision_v1_nonce_96_bit_hex_011,procedure_garden_task,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic
detector_pair__37caf110f1d09a0896abf291__rankcloak,abc06d775d5341efe0b6a145d0e228a6830bd63ebf4b063dc6e209999fa02298,1,revision_v1_nonce_96_bit_hex_011,procedure_garden_task,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic
detector_pair__37caf110f1d09a0896abf291__ordinary_control,7a3fe32a60aa2780480bb8160ef3d5df28ba5680fed70867985ab51528420b56,0,revision_v1_nonce_96_bit_hex_011,procedure_garden_task,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic
detector_pair__2a954a189eaee0ba69ada04b__rankcloak,ae7f95bed5dd3c228a55200e6e1028c2aef4e22c6cd2f66004013d0e956ac044,1,revision_v1_nonce_96_bit_hex_011,procedure_garden_task,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic
detector_pair__2a954a189eaee0ba69ada04b__ordinary_control,3040e5a561a3e0f912cccc1ae48a8b0e2a6ed1f6b4bb220a6bae56be17265ab6,0,revision_v1_nonce_96_bit_hex_011,procedure_garden_task,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic
detector_pair__abcfe4cef74077343918f459__rankcloak,e8a019e7caae3d81fd68c6a98077680123ed327627a88181a3440ebc9b99cd8b,1,revision_v1_nonce_96_bit_hex_011,procedure_garden_task,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic
detector_pair__abcfe4cef74077343918f459__ordinary_control,5fb8c45b8a7ed828f993ff10c6e53bc78df14250044278bee07d2b5cf035a409,0,revision_v1_nonce_96_bit_hex_011,procedure_garden_task,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic
detector_pair__7f11c7606f85b30e454945d5__rankcloak,06bd4f94ac933406ce5d817e15d6e92383edd8cb9ca6c386fcc25b3ce8c80e16,1,revision_v1_nonce_96_bit_hex_012,narrative_small_discovery,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus
detector_pair__7f11c7606f85b30e454945d5__ordinary_control,59c23e195db28e409815a54011504ae4885c6d92badb86ad11c7bb7affac5b15,0,revision_v1_nonce_96_bit_hex_012,narrative_small_discovery,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus
detector_pair__92def761de3f53641bdaa7a8__rankcloak,a782fc5661d406382945e8e9c2374ac3ecf6cfae6d30a86301dbd0a8729079ad,1,revision_v1_nonce_96_bit_hex_012,narrative_small_discovery,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8
detector_pair__92def761de3f53641bdaa7a8__ordinary_control,f2b7386efe41b10589869fd99aa0fdfb83aefebf18d60096d7884b38b53cc141,0,revision_v1_nonce_96_bit_hex_012,narrative_small_discovery,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8
detector_pair__13ea9beb24f1403a4cb828df__rankcloak,8f55642b45c1ce835b552055c970cf7b3ab4f175cab0ecf08ffe5fb61b28caca,1,revision_v1_nonce_96_bit_hex_012,narrative_small_discovery,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16
detector_pair__13ea9beb24f1403a4cb828df__ordinary_control,63aaaf29d79d6e260cfee05607ea9400f7852b4e0f150637f2536d9306cc10fa,0,revision_v1_nonce_96_bit_hex_012,narrative_small_discovery,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16
detector_pair__f344f9e57625c5b8c304347f__rankcloak,daa78ec7c4dfd85ba27e3a19d3dd5bd82b86a738dc26442ef5ebcccbd753ec73,1,revision_v1_nonce_96_bit_hex_012,narrative_small_discovery,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16
detector_pair__f344f9e57625c5b8c304347f__ordinary_control,ce342728e9df270369f572537d3fba9aa26717d0f1ef40d9206b7eee9a9db152,0,revision_v1_nonce_96_bit_hex_012,narrative_small_discovery,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16
detector_pair__260b4175a05bcc7759ab1d75__rankcloak,9d2fe431e67b86364e075d9554547d382c4130490ab0ad31c05110ec1e5f850b,1,revision_v1_nonce_96_bit_hex_012,narrative_small_discovery,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic
detector_pair__260b4175a05bcc7759ab1d75__ordinary_control,1fc66a9dc7d9f31fb39d1315febbe940d689661f92bf20e5d185c08fd6a98e52,0,revision_v1_nonce_96_bit_hex_012,narrative_small_discovery,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic
detector_pair__78fce8d2d9c14d3d871f63a8__rankcloak,abe26e615cf1142f2bd15d93f4daf0539410444dc68cc73249f165c6df7fad84,1,revision_v1_nonce_96_bit_hex_012,narrative_small_discovery,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic
detector_pair__78fce8d2d9c14d3d871f63a8__ordinary_control,750833332349364ffc1c5d1a7cc0776a304714363869ca9d9d963ea634d45266,0,revision_v1_nonce_96_bit_hex_012,narrative_small_discovery,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic
detector_pair__6904ea8fa9687def46349d5b__rankcloak,2c1cd9e57b471038d46b70406e9b452ed7e9f27e3baec69c13dc125519fb05aa,1,revision_v1_nonce_96_bit_hex_012,narrative_small_discovery,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic
detector_pair__6904ea8fa9687def46349d5b__ordinary_control,8e6ddab68c2d6765392635c06074a162027fd84a97b79830c6ba5babac631a59,0,revision_v1_nonce_96_bit_hex_012,narrative_small_discovery,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic
detector_pair__9a6d3f2ff6b656b8b4c79931__rankcloak,1741715076d26af99e3fe37afc6dc1b83c8d9bdbe8cfb0418830f6f796714e22,1,revision_v1_nonce_96_bit_hex_012,narrative_small_discovery,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic
detector_pair__9a6d3f2ff6b656b8b4c79931__ordinary_control,7b74a1e2a62fe3b430a332bbe838f084fb6e39e012f77444abc438a885454d47,0,revision_v1_nonce_96_bit_hex_012,narrative_small_discovery,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic
detector_pair__a9ba1ce6e273999470c05101__rankcloak,ec7ad6615d89f24e4ae6d5b2b9b206719a3a98ba734137daeef08ed83472562a,1,revision_v1_nonce_96_bit_hex_013,explain_weather_pattern,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus
detector_pair__a9ba1ce6e273999470c05101__ordinary_control,63d614e9b5331e7d41f04d400cf7263de2d2e66974826833618f6394d7e4ca2a,0,revision_v1_nonce_96_bit_hex_013,explain_weather_pattern,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus
detector_pair__eab9cb5762557244cb035e71__rankcloak,341f0d224ea0216d969aaa643306a9488142ca732728581a89e786f6bdbd8c3f,1,revision_v1_nonce_96_bit_hex_013,explain_weather_pattern,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8
detector_pair__eab9cb5762557244cb035e71__ordinary_control,2c8a4d9ef938e7b394e34a3ea2a2da982a60e4ac6330cacea9f6214177b6985a,0,revision_v1_nonce_96_bit_hex_013,explain_weather_pattern,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8
detector_pair__e9c5401cb23b1b35046c0ca8__rankcloak,bea577b18a9eaf148624b2a27ac54b2aa14f8013c07aec77599e67999469f140,1,revision_v1_nonce_96_bit_hex_013,explain_weather_pattern,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16
detector_pair__e9c5401cb23b1b35046c0ca8__ordinary_control,af0161415b578ed7f2a7cf30eeacfecba6091d8034d8f470fac52a17e093a5d5,0,revision_v1_nonce_96_bit_hex_013,explain_weather_pattern,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16
detector_pair__25c06212b7b8534795e737fa__rankcloak,e7899f1b4bc851e2fcd6d5c1756d2399e5748b6dc088833fe968e95677483fea,1,revision_v1_nonce_96_bit_hex_013,explain_weather_pattern,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16
detector_pair__25c06212b7b8534795e737fa__ordinary_control,fe0c85eef52ba14395fdfdc72d5ad5e6bf091fe6dd7c48794495220fa33aea95,0,revision_v1_nonce_96_bit_hex_013,explain_weather_pattern,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16
detector_pair__f72f190e2a99835f92db76fa__rankcloak,54edefb520aecf0cb5e2b67cfd73234f496688cb2ce5f685dccbd0445498070e,1,revision_v1_nonce_96_bit_hex_013,explain_weather_pattern,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic
detector_pair__f72f190e2a99835f92db76fa__ordinary_control,0e2f60be4745edf00d1ddab921ae08e1b1c68f0bd9e05168013ac175b5e27b34,0,revision_v1_nonce_96_bit_hex_013,explain_weather_pattern,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic
detector_pair__864db39273d414ab89f54e91__rankcloak,39c9d9bcd9744d4544ad98f8b15257becabf6fd89d4e6afda0dd2a061d0f661c,1,revision_v1_nonce_96_bit_hex_013,explain_weather_pattern,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic
detector_pair__864db39273d414ab89f54e91__ordinary_control,45d544bfb2789facfaebc675c14622486e06bd1e870f8bd420a4dd51a8de6f52,0,revision_v1_nonce_96_bit_hex_013,explain_weather_pattern,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic
detector_pair__95468c85f5d143ff3728784b__rankcloak,0e8348cef674263c31ff0a90477fd68ea309c1ce8b98f0bd332164b23d7afc0a,1,revision_v1_nonce_96_bit_hex_013,explain_weather_pattern,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic
detector_pair__95468c85f5d143ff3728784b__ordinary_control,835ddb40be22f3c6990399dd8eb155343052a0e46053b44813285ace5dae8c06,0,revision_v1_nonce_96_bit_hex_013,explain_weather_pattern,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic
detector_pair__c801d042a4c8dcfd2a02c5b0__rankcloak,e8fa8ef988bd8da908c2efadfa18a66b3652b9ec4ae80a23a77c321ced236c2b,1,revision_v1_nonce_96_bit_hex_013,explain_weather_pattern,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic
detector_pair__c801d042a4c8dcfd2a02c5b0__ordinary_control,308becd3bae057bcd9ab8fb613497d6119962ee8d3f0f133653834bb5e02c3dc,0,revision_v1_nonce_96_bit_hex_013,explain_weather_pattern,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic
detector_pair__3ab59500b3862a2e9ed87530__rankcloak,fc2de3ccf0c3812510f07d9e3bcf46bbf7fe15aec83ee4ce67838bb6ac0f78ab,1,revision_v1_nonce_96_bit_hex_014,casual_weekend_chat,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus
detector_pair__3ab59500b3862a2e9ed87530__ordinary_control,54f5daa84014abdd887e756524c0659d1103ea39bfc4a1d3e8fbb277b65f66cb,0,revision_v1_nonce_96_bit_hex_014,casual_weekend_chat,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus
detector_pair__bd1cd68b9486ebdc639476f8__rankcloak,60af037e696cc287b7c03838296aecd4c7ca542934d349f49afc308f49cffe3a,1,revision_v1_nonce_96_bit_hex_014,casual_weekend_chat,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8
detector_pair__bd1cd68b9486ebdc639476f8__ordinary_control,25db01913e9fb62e2dc0e87da73a14c004d0d41dc07855c028080a62c5fe4100,0,revision_v1_nonce_96_bit_hex_014,casual_weekend_chat,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8
detector_pair__247ee8e9b76d9211ddeb637e__rankcloak,7bf0e4225978652e6df22ddc45c0c91d8d05e5c89f811070a1e6a31daa34e8a9,1,revision_v1_nonce_96_bit_hex_014,casual_weekend_chat,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16
detector_pair__247ee8e9b76d9211ddeb637e__ordinary_control,38b5f5472e7f69cc4abcadbb3224844fc1d074844c355b33cb360c85f2dbaf2f,0,revision_v1_nonce_96_bit_hex_014,casual_weekend_chat,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16
detector_pair__6a6fcbaa9c53fea210c39f32__rankcloak,9f4c67036ca4f9913a7e0b011ce5cc36775a18850b0807492b7f609c61adcfbd,1,revision_v1_nonce_96_bit_hex_014,casual_weekend_chat,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16
detector_pair__6a6fcbaa9c53fea210c39f32__ordinary_control,26fbd7cd25eb48bcb50fc8e1c6eba39ec66015948addc20833d75793481dcb74,0,revision_v1_nonce_96_bit_hex_014,casual_weekend_chat,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16
detector_pair__5ea166565394ad47e638676e__rankcloak,83d446f8bf22d22b9127f3c8664bcbfa63502ba18bd1df09d8f4dc9d3ecd664b,1,revision_v1_nonce_96_bit_hex_014,casual_weekend_chat,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic
detector_pair__5ea166565394ad47e638676e__ordinary_control,7667129987618fe14fe916498173888ed658ebc73b30118da53ada975721c9a0,0,revision_v1_nonce_96_bit_hex_014,casual_weekend_chat,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic
detector_pair__22d265c926c71b7f76da4956__rankcloak,24f6c797dc92d4b6aba47dd308fc697da2183a4738c617bad654bcd1ceb1eff2,1,revision_v1_nonce_96_bit_hex_014,casual_weekend_chat,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic
detector_pair__22d265c926c71b7f76da4956__ordinary_control,47e4b3e67ada337f302e88770495245590b20eb43306b7294ab76c02bd439279,0,revision_v1_nonce_96_bit_hex_014,casual_weekend_chat,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic
detector_pair__9a38d8c4c5f058559f00d826__rankcloak,3cb7d6f49388ac58f928570af4cc79c535b35b403d2100fd2ecf4e376f76ebaf,1,revision_v1_nonce_96_bit_hex_014,casual_weekend_chat,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic
detector_pair__9a38d8c4c5f058559f00d826__ordinary_control,f7cf1fac4401f060fcf6ef2c9c42394d24a7f3e332b31020b94d74b7bf5b8e68,0,revision_v1_nonce_96_bit_hex_014,casual_weekend_chat,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic
detector_pair__d39cacc38afb91e8e9799b0c__rankcloak,ba8624f15a2f3db2b97be3f359de443e8d8cd1a7240fdb028681d7801cda3111,1,revision_v1_nonce_96_bit_hex_014,casual_weekend_chat,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic
detector_pair__d39cacc38afb91e8e9799b0c__ordinary_control,28b559f964239f39dd463592aba6b61d5655bf5441656a5cee3b29cde4703b8e,0,revision_v1_nonce_96_bit_hex_014,casual_weekend_chat,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic
detector_pair__f856e6619d5ce4d5af67d020__rankcloak,6765a392edffa8beb2ee4fd6e91ff6b86674aabd8fd2d4c717322b15d71224fc,1,revision_v1_nonce_96_bit_hex_015,professional_project_update,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus
detector_pair__f856e6619d5ce4d5af67d020__ordinary_control,bb184b902e0aa9925af03cb236d18577eba04421a2790e73bb00b193c59a9f4b,0,revision_v1_nonce_96_bit_hex_015,professional_project_update,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus
detector_pair__e3fb7dec7889472b9691fdfe__rankcloak,871548bc9fc299466174d2a833a87272c1e0ef8c0ab345355b1c62e9d401aff3,1,revision_v1_nonce_96_bit_hex_015,professional_project_update,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8
detector_pair__e3fb7dec7889472b9691fdfe__ordinary_control,4bb50762f11b573fc54173f8a1c4e012609d490089047e0f78ec7dbc88705100,0,revision_v1_nonce_96_bit_hex_015,professional_project_update,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8
detector_pair__82a9d28d386c836f497d7fa3__rankcloak,521a3ba82e8663e54ee964151e05e3df7a7c2e542a780e3542acf4ab6e870068,1,revision_v1_nonce_96_bit_hex_015,professional_project_update,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16
detector_pair__82a9d28d386c836f497d7fa3__ordinary_control,48ecfa91b81598e86d87965d53db03c6b1c9483f7772cb9cc9b4614d8e545ce5,0,revision_v1_nonce_96_bit_hex_015,professional_project_update,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16
detector_pair__e009ad180ad4ba9a1244e2de__rankcloak,f3c56600579eac5440eb58512dbe345699570065fb150d53ad311c917895a8ed,1,revision_v1_nonce_96_bit_hex_015,professional_project_update,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16
detector_pair__e009ad180ad4ba9a1244e2de__ordinary_control,a2870fdab67ea8de3244fb7793b7d68cf936f0231c437bc36ead80848b8e753e,0,revision_v1_nonce_96_bit_hex_015,professional_project_update,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16
detector_pair__49c401f252c90abc0471c423__rankcloak,bc11ae158b30673b36ce217a2ffda415dc036cacda33d68391681a7b8c21d677,1,revision_v1_nonce_96_bit_hex_015,professional_project_update,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic
detector_pair__49c401f252c90abc0471c423__ordinary_control,dcf8cd587561a2d374f212eceee7233ca56c3ee38ab6cf4d9240af65a991c6ef,0,revision_v1_nonce_96_bit_hex_015,professional_project_update,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic
detector_pair__6ec57def087ae7075cbc87f8__rankcloak,35bd76dd268c07702b147e9cf7b52f86388630758bd226e69edc592d8e582523,1,revision_v1_nonce_96_bit_hex_015,professional_project_update,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic
detector_pair__6ec57def087ae7075cbc87f8__ordinary_control,a2870fdab67ea8de3244fb7793b7d68cf936f0231c437bc36ead80848b8e753e,0,revision_v1_nonce_96_bit_hex_015,professional_project_update,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic
detector_pair__a2be8c8707c3642c478c9821__rankcloak,0a5f5eb27330b1506c384c04320baa5c8b1adb0f2c2423ba006a58034dff3c5a,1,revision_v1_nonce_96_bit_hex_015,professional_project_update,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic
detector_pair__a2be8c8707c3642c478c9821__ordinary_control,94db22823284fabfda4c27da74599301030a5155ee2a8e0d7853094be17479ac,0,revision_v1_nonce_96_bit_hex_015,professional_project_update,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic
detector_pair__05700b164723dff2e3f46102__rankcloak,d8bf25731aa06395ec95b95f0e9099588129261dcd40bcc2aa2d0655f3549cff,1,revision_v1_nonce_96_bit_hex_015,professional_project_update,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic
detector_pair__05700b164723dff2e3f46102__ordinary_control,3ab1e952f5ccb9d36fd5c78001285130ecfe0425b0806f559d7ffa9eb2433401,0,revision_v1_nonce_96_bit_hex_015,professional_project_update,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic
