split_id,regime,held_out_column,held_out_value,detector_name,requested_kind,implementation_kind,implementation_status,train_rows,test_rows,train_payload_groups,purged_train_rows,decision_threshold,seed,notes,model_state_sha256,model_state_hash_algorithm,model_artifact_set_sha256,implementation_metadata_json,bootstrap_unit,bootstrap_resamples_requested,test_payload_groups,roc_auc,roc_auc_bootstrap_valid,roc_auc_ci_low_95,roc_auc_ci_high_95,pr_auc,pr_auc_bootstrap_valid,pr_auc_ci_low_95,pr_auc_ci_high_95,balanced_accuracy,balanced_accuracy_bootstrap_valid,balanced_accuracy_ci_low_95,balanced_accuracy_ci_high_95,f1,f1_bootstrap_valid,f1_ci_low_95,f1_ci_high_95,sensitivity,sensitivity_bootstrap_valid,sensitivity_ci_low_95,sensitivity_ci_high_95,specificity,specificity_bootstrap_valid,specificity_ci_low_95,specificity_ci_high_95
held_out_template:procedure_simple_meal,held_out_template,prompt_template_id,procedure_simple_meal,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,complete,13200,880,400,1760,0.5,603534468,Prespecified detector completed without test-set tuning.,3d841d2114c26eea5d874f8538d5df86610f06de1c912ed801e12e8955b0a97d,rankcloak-torch-state-v1,dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613,"{""artifact_verification"": {""artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""artifacts"": [{""path"": ""config.json"", ""sha256"": ""649f6a1ec33c6bdd9a6486d5c66019d461139e54957073eafe9bbc2d34c75b0b"", ""size_bytes"": 579}, {""path"": ""pytorch_model.bin"", ""sha256"": ""691d48a2800b926a19e3051def466fc2cca4f59a15e42ce4a0cf7f1b380b5e33"", ""size_bytes"": 371146213}, {""path"": ""spm.model"", ""sha256"": ""c679fbf93643d19aab7ee10c0b99e460bdbc02fedf34b92b05af343b4af586fd"", ""size_bytes"": 2464616}, {""path"": ""tokenizer_config.json"", ""sha256"": ""3f3978e0c036f2c2588cac34a6047cbb0af0b0dc1814254e291028529805496d"", ""size_bytes"": 52}], ""ignored_top_level_entries"": ["".cache""], ""model_directory"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_id"": ""microsoft/deberta-v3-base"", ""policy"": ""exact_regular_files_no_symlinks_cache_metadata_ignored"", ""schema_version"": ""rankcloak-model-artifact-pin-v1"", ""upstream_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""verification_status"": ""verified""}, ""batch_size"": 8, ""configured_model_name_or_path"": ""microsoft/deberta-v3-base"", ""device"": ""cuda:0"", ""downloads_enabled"": false, ""epochs"": 3, ""local_files_only"": true, ""maximum_length"": 256, ""model_artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""model_name_or_path"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""a4a703a81644ff2162ef60c3ad7d2b6ffed39f0236ee884f8b8874677ef6c12d"", ""model_state_sha256"": ""3d841d2114c26eea5d874f8538d5df86610f06de1c912ed801e12e8955b0a97d"", ""phase_timings_seconds"": {""evaluation"": 4.0457923200010555, ""initialization_and_preprocessing"": 12.067933856000309, ""total"": 1625.9400711859998, ""trained_state_hashing"": 2.379771863001224, ""training"": 1607.4465608210012}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""transformers_version"": ""4.46.3"", ""upstream_model_id"": ""microsoft/deberta-v3-base"", ""use_fast_tokenizer"": false}",payload_group_id,2000,80,0.9998088842975207,2000,0.9995626170481696,1.0,0.9998141890790688,2000,0.9995790117806361,1.0,0.9761363636363636,2000,0.9627900791687284,0.9887671660424469,0.9755529685681025,2000,0.9613519897509809,0.98863955566905,0.9522727272727273,2000,0.9255801583374567,0.9775343320848938,1.0,2000,1.0,1.0
held_out_template:professional_process_email,held_out_template,prompt_template_id,professional_process_email,published_textcnn_equivalent,text_cnn,text_cnn,complete,13200,880,400,1760,0.5,1523533004,Prespecified detector completed without test-set tuning.,aae210f6886cde8507581651aa344f156d7f8a01c7a522915bdbf1a2faeb013d,rankcloak-torch-state-v1,,"{""architecture"": ""word_embedding_parallel_conv_relu_global_max_pool_dropout"", ""batch_size"": 64, ""device"": ""cuda:0"", ""dropout"": 0.5, ""embedding_dimension"": 300, ""epochs"": 10, ""filter_sizes"": [3, 5], ""filters_per_width"": 100, ""maximum_length"": 256, ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""c2ee57b993b1b51a00197b8cecfc150bef66cf4a70a911b28f442f90e2b61202"", ""model_state_sha256"": ""aae210f6886cde8507581651aa344f156d7f8a01c7a522915bdbf1a2faeb013d"", ""phase_timings_seconds"": {""evaluation"": 0.012369819996820297, ""initialization_and_preprocessing"": 1.6219359259994235, ""total"": 12.435625589001575, ""trained_state_hashing"": 0.1291149190001306, ""training"": 10.672196040999552}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""vocabulary_size"": 30000}",payload_group_id,2000,80,0.9440211776859504,2000,0.9207850980308337,0.9630359560928348,0.9488449280186726,2000,0.9278295249290125,0.9658331679652847,0.6920454545454546,2000,0.6691315453384419,0.7155555555555556,0.7629046369203851,2000,0.7490604829070044,0.7773789736790352,0.990909090909091,2000,0.9818181818181818,0.9978494623655914,0.3931818181818182,2000,0.3510987654320987,0.4380979133226324
held_out_template:professional_process_email,held_out_template,prompt_template_id,professional_process_email,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,complete,13200,880,400,1760,0.5,1666097206,Prespecified detector completed without test-set tuning.,096b17c596faddee984b5e2b18ce87f49ec1891a69df9220a5672ff3d0367284,rankcloak-torch-state-v1,dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613,"{""artifact_verification"": {""artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""artifacts"": [{""path"": ""config.json"", ""sha256"": ""649f6a1ec33c6bdd9a6486d5c66019d461139e54957073eafe9bbc2d34c75b0b"", ""size_bytes"": 579}, {""path"": ""pytorch_model.bin"", ""sha256"": ""691d48a2800b926a19e3051def466fc2cca4f59a15e42ce4a0cf7f1b380b5e33"", ""size_bytes"": 371146213}, {""path"": ""spm.model"", ""sha256"": ""c679fbf93643d19aab7ee10c0b99e460bdbc02fedf34b92b05af343b4af586fd"", ""size_bytes"": 2464616}, {""path"": ""tokenizer_config.json"", ""sha256"": ""3f3978e0c036f2c2588cac34a6047cbb0af0b0dc1814254e291028529805496d"", ""size_bytes"": 52}], ""ignored_top_level_entries"": ["".cache""], ""model_directory"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_id"": ""microsoft/deberta-v3-base"", ""policy"": ""exact_regular_files_no_symlinks_cache_metadata_ignored"", ""schema_version"": ""rankcloak-model-artifact-pin-v1"", ""upstream_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""verification_status"": ""verified""}, ""batch_size"": 8, ""configured_model_name_or_path"": ""microsoft/deberta-v3-base"", ""device"": ""cuda:0"", ""downloads_enabled"": false, ""epochs"": 3, ""local_files_only"": true, ""maximum_length"": 256, ""model_artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""model_name_or_path"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""a4a703a81644ff2162ef60c3ad7d2b6ffed39f0236ee884f8b8874677ef6c12d"", ""model_state_sha256"": ""096b17c596faddee984b5e2b18ce87f49ec1891a69df9220a5672ff3d0367284"", ""phase_timings_seconds"": {""evaluation"": 4.043783365996205, ""initialization_and_preprocessing"": 12.245093273006205, ""total"": 1625.6905313840034, ""trained_state_hashing"": 2.4299018289966625, ""training"": 1606.9717413280014}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""transformers_version"": ""4.46.3"", ""upstream_model_id"": ""microsoft/deberta-v3-base"", ""use_fast_tokenizer"": false}",payload_group_id,2000,80,0.9999793388429752,2000,0.9999094571886398,1.0,0.9999794323323735,2000,0.9999104077938725,1.0,0.9920454545454546,2000,0.9850574712643678,0.997701802507837,0.9919816723940436,2000,0.9848308051341891,0.9976965086129976,0.9840909090909091,2000,0.9701149425287356,0.995403605015674,1.0,2000,1.0,1.0
held_out_template:professional_project_update,held_out_template,prompt_template_id,professional_project_update,published_textcnn_equivalent,text_cnn,text_cnn,complete,13200,880,400,1760,0.5,2838828096,Prespecified detector completed without test-set tuning.,c493f7b6235c0b9c4a98f71f2c2643328a27070efd91b5faf9b91039cb93b9fc,rankcloak-torch-state-v1,,"{""architecture"": ""word_embedding_parallel_conv_relu_global_max_pool_dropout"", ""batch_size"": 64, ""device"": ""cuda:0"", ""dropout"": 0.5, ""embedding_dimension"": 300, ""epochs"": 10, ""filter_sizes"": [3, 5], ""filters_per_width"": 100, ""maximum_length"": 256, ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""c2ee57b993b1b51a00197b8cecfc150bef66cf4a70a911b28f442f90e2b61202"", ""model_state_sha256"": ""c493f7b6235c0b9c4a98f71f2c2643328a27070efd91b5faf9b91039cb93b9fc"", ""phase_timings_seconds"": {""evaluation"": 0.012982862004719209, ""initialization_and_preprocessing"": 1.6691874469979666, ""total"": 12.538676908996422, ""trained_state_hashing"": 0.126581359996635, ""training"": 10.72991614399507}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""vocabulary_size"": 30000}",payload_group_id,2000,80,0.8969292355371901,2000,0.8742726406004616,0.9189632611347737,0.8990484087907665,2000,0.873950812946353,0.9234393860442335,0.6488636363636363,2000,0.6264367816091954,0.6714285714285715,0.7361229718189581,2000,0.7230504381856407,0.7493876270937652,0.9795454545454545,2000,0.9674418604651163,0.9907003475006683,0.3181818181818182,2000,0.27555555555555555,0.36145458237444156
held_out_template:professional_project_update,held_out_template,prompt_template_id,professional_project_update,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,complete,13200,880,400,1760,0.5,162983198,Prespecified detector completed without test-set tuning.,75e4e97fe631df251ae664ab03807d808647a5eaf3e19571b5f17761411ed310,rankcloak-torch-state-v1,dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613,"{""artifact_verification"": {""artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""artifacts"": [{""path"": ""config.json"", ""sha256"": ""649f6a1ec33c6bdd9a6486d5c66019d461139e54957073eafe9bbc2d34c75b0b"", ""size_bytes"": 579}, {""path"": ""pytorch_model.bin"", ""sha256"": ""691d48a2800b926a19e3051def466fc2cca4f59a15e42ce4a0cf7f1b380b5e33"", ""size_bytes"": 371146213}, {""path"": ""spm.model"", ""sha256"": ""c679fbf93643d19aab7ee10c0b99e460bdbc02fedf34b92b05af343b4af586fd"", ""size_bytes"": 2464616}, {""path"": ""tokenizer_config.json"", ""sha256"": ""3f3978e0c036f2c2588cac34a6047cbb0af0b0dc1814254e291028529805496d"", ""size_bytes"": 52}], ""ignored_top_level_entries"": ["".cache""], ""model_directory"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_id"": ""microsoft/deberta-v3-base"", ""policy"": ""exact_regular_files_no_symlinks_cache_metadata_ignored"", ""schema_version"": ""rankcloak-model-artifact-pin-v1"", ""upstream_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""verification_status"": ""verified""}, ""batch_size"": 8, ""configured_model_name_or_path"": ""microsoft/deberta-v3-base"", ""device"": ""cuda:0"", ""downloads_enabled"": false, ""epochs"": 3, ""local_files_only"": true, ""maximum_length"": 256, ""model_artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""model_name_or_path"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""a4a703a81644ff2162ef60c3ad7d2b6ffed39f0236ee884f8b8874677ef6c12d"", ""model_state_sha256"": ""75e4e97fe631df251ae664ab03807d808647a5eaf3e19571b5f17761411ed310"", ""phase_timings_seconds"": {""evaluation"": 4.117800672996964, ""initialization_and_preprocessing"": 12.303946211999573, ""total"": 1629.1869782089998, ""trained_state_hashing"": 2.3452342780001345, ""training"": 1610.4199847679993}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""transformers_version"": ""4.46.3"", ""upstream_model_id"": ""microsoft/deberta-v3-base"", ""use_fast_tokenizer"": false}",payload_group_id,2000,80,0.999896694214876,2000,0.999723178598472,1.0,0.9998969274436227,2000,0.9997238077644028,1.0,0.9920454545454545,2000,0.9849462365591397,0.9977272727272727,0.9919999999999999,2000,0.984759416336549,0.9977220956719818,0.9863636363636363,2000,0.9730260469867211,0.9975,0.9977272727272727,2000,0.9924050632911392,1.0
held_out_template:professional_schedule_note,held_out_template,prompt_template_id,professional_schedule_note,published_textcnn_equivalent,text_cnn,text_cnn,complete,13200,880,400,1760,0.5,1969955507,Prespecified detector completed without test-set tuning.,8fe7fc53ec5f83cba16e99b8554758767dd0fff226a91befd6c14ad0c0bb4a4e,rankcloak-torch-state-v1,,"{""architecture"": ""word_embedding_parallel_conv_relu_global_max_pool_dropout"", ""batch_size"": 64, ""device"": ""cuda:0"", ""dropout"": 0.5, ""embedding_dimension"": 300, ""epochs"": 10, ""filter_sizes"": [3, 5], ""filters_per_width"": 100, ""maximum_length"": 256, ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""c2ee57b993b1b51a00197b8cecfc150bef66cf4a70a911b28f442f90e2b61202"", ""model_state_sha256"": ""8fe7fc53ec5f83cba16e99b8554758767dd0fff226a91befd6c14ad0c0bb4a4e"", ""phase_timings_seconds"": {""evaluation"": 0.013878703997761477, ""initialization_and_preprocessing"": 1.6639472880051471, ""total"": 12.818610447000538, ""trained_state_hashing"": 0.1457335180020891, ""training"": 10.995042426999134}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""vocabulary_size"": 30000}",payload_group_id,2000,80,0.9817045454545454,2000,0.9726940996853717,0.9894452432278287,0.9828242422893924,2000,0.9740639125556074,0.9900672932148229,0.9193181818181818,2000,0.8988885767790262,0.9383720930232557,0.9222343921139102,2000,0.9024369713394103,0.9402527981678936,0.9568181818181818,2000,0.9341456241032999,0.9767441860465116,0.8818181818181818,2000,0.8493998748435544,0.9113643555811277
held_out_template:professional_schedule_note,held_out_template,prompt_template_id,professional_schedule_note,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,complete,13200,880,400,1760,0.5,1630337985,Prespecified detector completed without test-set tuning.,2d52d6d9e653b346c4d7ec2e5131539deb78ed12c677add5f339da23bf93ae82,rankcloak-torch-state-v1,dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613,"{""artifact_verification"": {""artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""artifacts"": [{""path"": ""config.json"", ""sha256"": ""649f6a1ec33c6bdd9a6486d5c66019d461139e54957073eafe9bbc2d34c75b0b"", ""size_bytes"": 579}, {""path"": ""pytorch_model.bin"", ""sha256"": ""691d48a2800b926a19e3051def466fc2cca4f59a15e42ce4a0cf7f1b380b5e33"", ""size_bytes"": 371146213}, {""path"": ""spm.model"", ""sha256"": ""c679fbf93643d19aab7ee10c0b99e460bdbc02fedf34b92b05af343b4af586fd"", ""size_bytes"": 2464616}, {""path"": ""tokenizer_config.json"", ""sha256"": ""3f3978e0c036f2c2588cac34a6047cbb0af0b0dc1814254e291028529805496d"", ""size_bytes"": 52}], ""ignored_top_level_entries"": ["".cache""], ""model_directory"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_id"": ""microsoft/deberta-v3-base"", ""policy"": ""exact_regular_files_no_symlinks_cache_metadata_ignored"", ""schema_version"": ""rankcloak-model-artifact-pin-v1"", ""upstream_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""verification_status"": ""verified""}, ""batch_size"": 8, ""configured_model_name_or_path"": ""microsoft/deberta-v3-base"", ""device"": ""cuda:0"", ""downloads_enabled"": false, ""epochs"": 3, ""local_files_only"": true, ""maximum_length"": 256, ""model_artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""model_name_or_path"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""a4a703a81644ff2162ef60c3ad7d2b6ffed39f0236ee884f8b8874677ef6c12d"", ""model_state_sha256"": ""2d52d6d9e653b346c4d7ec2e5131539deb78ed12c677add5f339da23bf93ae82"", ""phase_timings_seconds"": {""evaluation"": 4.090741670996067, ""initialization_and_preprocessing"": 12.905150816994137, ""total"": 1623.9081147379984, ""trained_state_hashing"": 2.3897703289985657, ""training"": 1604.5224393140015}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""transformers_version"": ""4.46.3"", ""upstream_model_id"": ""microsoft/deberta-v3-base"", ""use_fast_tokenizer"": false}",payload_group_id,2000,80,0.9998605371900826,2000,0.9995660945572908,1.0,0.9998645173975895,2000,0.9995829959939628,1.0,0.9931818181818182,2000,0.9858695652173913,0.9988764044943821,0.9931350114416476,2000,0.9856670341786108,0.998875140607424,0.9863636363636363,2000,0.9717391304347827,0.9977528089887641,1.0,2000,1.0,1.0
leave_one_model:llama3_8b_instruct_q4_k_m,leave_one_model,model_id,llama3_8b_instruct_q4_k_m,published_textcnn_equivalent,text_cnn,text_cnn,complete,7920,1320,360,2640,0.5,4095388447,Prespecified detector completed without test-set tuning.,a030d69f08aa9bbf876dcda04cadd90e75711f1a92442f88d1f55f47c3d49002,rankcloak-torch-state-v1,,"{""architecture"": ""word_embedding_parallel_conv_relu_global_max_pool_dropout"", ""batch_size"": 64, ""device"": ""cuda:0"", ""dropout"": 0.5, ""embedding_dimension"": 300, ""epochs"": 10, ""filter_sizes"": [3, 5], ""filters_per_width"": 100, ""maximum_length"": 256, ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""6085cca0d73d76138424ef42f54227819104b8b58300ea6508face76ef8a597a"", ""model_state_sha256"": ""a030d69f08aa9bbf876dcda04cadd90e75711f1a92442f88d1f55f47c3d49002"", ""phase_timings_seconds"": {""evaluation"": 0.024387376994127408, ""initialization_and_preprocessing"": 1.072050914997817, ""total"": 7.336762776998512, ""trained_state_hashing"": 0.13714445100049488, ""training"": 6.103170458001841}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""vocabulary_size"": 27444}",payload_group_id,2000,120,0.9256232782369146,2000,0.9091155040480419,0.9403762463926864,0.9082971676709074,2000,0.8855332789584884,0.92992805438177,0.8507575757575758,2000,0.8302267441860465,0.8705894024276377,0.8533134772896501,2000,0.8317234608502201,0.8738173189986331,0.8681818181818182,2000,0.8318158307210031,0.9007877165354331,0.8333333333333334,2000,0.8060128098022835,0.8603203151764304
leave_one_model:llama3_8b_instruct_q4_k_m,leave_one_model,model_id,llama3_8b_instruct_q4_k_m,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,complete,7920,1320,360,2640,0.5,3827307938,Prespecified detector completed without test-set tuning.,50d4de1f0b8d7d546e231201c65a5642453a555df0928ada2a4851aef21f8703,rankcloak-torch-state-v1,dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613,"{""artifact_verification"": {""artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""artifacts"": [{""path"": ""config.json"", ""sha256"": ""649f6a1ec33c6bdd9a6486d5c66019d461139e54957073eafe9bbc2d34c75b0b"", ""size_bytes"": 579}, {""path"": ""pytorch_model.bin"", ""sha256"": ""691d48a2800b926a19e3051def466fc2cca4f59a15e42ce4a0cf7f1b380b5e33"", ""size_bytes"": 371146213}, {""path"": ""spm.model"", ""sha256"": ""c679fbf93643d19aab7ee10c0b99e460bdbc02fedf34b92b05af343b4af586fd"", ""size_bytes"": 2464616}, {""path"": ""tokenizer_config.json"", ""sha256"": ""3f3978e0c036f2c2588cac34a6047cbb0af0b0dc1814254e291028529805496d"", ""size_bytes"": 52}], ""ignored_top_level_entries"": ["".cache""], ""model_directory"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_id"": ""microsoft/deberta-v3-base"", ""policy"": ""exact_regular_files_no_symlinks_cache_metadata_ignored"", ""schema_version"": ""rankcloak-model-artifact-pin-v1"", ""upstream_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""verification_status"": ""verified""}, ""batch_size"": 8, ""configured_model_name_or_path"": ""microsoft/deberta-v3-base"", ""device"": ""cuda:0"", ""downloads_enabled"": false, ""epochs"": 3, ""local_files_only"": true, ""maximum_length"": 256, ""model_artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""model_name_or_path"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""a4a703a81644ff2162ef60c3ad7d2b6ffed39f0236ee884f8b8874677ef6c12d"", ""model_state_sha256"": ""50d4de1f0b8d7d546e231201c65a5642453a555df0928ada2a4851aef21f8703"", ""phase_timings_seconds"": {""evaluation"": 6.043144048002432, ""initialization_and_preprocessing"": 8.302742642998055, ""total"": 983.7195726739956, ""trained_state_hashing"": 2.386738847999368, ""training"": 966.9869337490018}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""transformers_version"": ""4.46.3"", ""upstream_model_id"": ""microsoft/deberta-v3-base"", ""use_fast_tokenizer"": false}",payload_group_id,2000,120,0.9967722681359045,2000,0.9946132733862606,0.9984263867403042,0.9968205700572762,2000,0.9947200746668527,0.9984418522257422,0.9462121212121213,2000,0.9299932432432432,0.96015625,0.9436954797779541,2000,0.9254901960784314,0.9587718292428258,0.9015151515151515,2000,0.8696952861952862,0.9296875,0.990909090909091,2000,0.983206106870229,0.9970375816993464
leave_one_model:mistral_7b_instruct_v0_3_q4_k_m,leave_one_model,model_id,mistral_7b_instruct_v0_3_q4_k_m,published_textcnn_equivalent,text_cnn,text_cnn,complete,7920,1320,360,2640,0.5,1875134393,Prespecified detector completed without test-set tuning.,c017c156ce6e09e6f0d57a5b86518acb5400328ac7634590b1fc6f35c311142b,rankcloak-torch-state-v1,,"{""architecture"": ""word_embedding_parallel_conv_relu_global_max_pool_dropout"", ""batch_size"": 64, ""device"": ""cuda:0"", ""dropout"": 0.5, ""embedding_dimension"": 300, ""epochs"": 10, ""filter_sizes"": [3, 5], ""filters_per_width"": 100, ""maximum_length"": 256, ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""cf8469daa2a2111db8e9eb47a917790bc126f475450f484ef969e7af838a4657"", ""model_state_sha256"": ""c017c156ce6e09e6f0d57a5b86518acb5400328ac7634590b1fc6f35c311142b"", ""phase_timings_seconds"": {""evaluation"": 0.01747269900079118, ""initialization_and_preprocessing"": 1.0704899429983925, ""total"": 7.049981689997367, ""trained_state_hashing"": 0.08168498900340637, ""training"": 5.880324775003828}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""vocabulary_size"": 21990}",payload_group_id,2000,120,0.9736501377410468,2000,0.9649126504960844,0.9818963986455463,0.9741573545450514,2000,0.9654503529982659,0.9824028594652042,0.9037878787878788,2000,0.8845559640522875,0.9226284500456206,0.9073668854850474,2000,0.8895520189919329,0.9248668778906387,0.9424242424242424,2000,0.9257109634551495,0.9587313704107597,0.8651515151515151,2000,0.8352051117896189,0.894577723378213
