preprocess_schema_version,input_run_identity_sha256,evidence_status,evidence_family,study_phase,record_type,trial_id,work_id,source_trial_id,source_record_sha256,transform_work_id,transformation_model_id,transformation_record_sha256,model_id,source_model_id,payload_name,payload_class,payload_split,prompt_id,prompt_category,language,protocol_variant,representation_name,codec_id,alphabet_size_B,segmented,segment_count,segment_size_ranks,token_filter,tail_policy,leadin_tokens,topic_schedule,ablation_factor,ablation_level,robustness_family,replay_mode,transformation_id,mitigation_id,exact_recovery,H_bits,artifact_bit_length,serialized_payload_bits,effective_representation_bits_per_full_token,effective_artifact_bits_per_full_token,effective_serialized_bits_per_full_token,effective_payload_rate,forced_token_count,tail_token_count,full_token_count,mean_log_probability,unavailable_fields
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__460f7fe252c00f49edf9,revision_v1_smoke_v2__460f7fe252c00f49edf9,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_016,ed25519_signature_base64,train,casual_hobby_chat,casual_conversation,en,direct_subword_calgacus,direct_subword,direct_subword,,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,1,,512,704,,7.757575757575758,10.666666666666666,7.757575757575758,66,0,66,-6.665950108793214,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__460f7fe252c00f49edf9,revision_v1_smoke_v2__460f7fe252c00f49edf9,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_016,ed25519_signature_base64,train,casual_hobby_chat,casual_conversation,en,direct_subword_calgacus,direct_subword,direct_subword,,False,1,,none,none,0,,,,,detokenized_text_retokenized,unmodified,none,0,,512,704,,7.757575757575758,10.666666666666666,7.757575757575758,66,0,66,-6.665950108793214,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__460f7fe252c00f49edf9,revision_v1_smoke_v2__460f7fe252c00f49edf9,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_016,ed25519_signature_base64,train,casual_hobby_chat,casual_conversation,en,direct_subword_calgacus,direct_subword,direct_subword,,False,1,,none,none,0,,,,,greedy_leadin_regeneration,unmodified,none,1,,512,704,,7.757575757575758,10.666666666666666,7.757575757575758,66,0,66,-6.665950108793214,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__36afcb3d72b8cefec941,revision_v1_smoke_v2__36afcb3d72b8cefec941,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_uuid_v4_014,uuid_v4,train,professional_schedule_note,professional_communication,en,nonseg_ascii_b8,ascii_b8,ascii_b8,8,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,1,288,128,288,3.0,1.3333333333333333,3.0,1.3333333333333333,96,0,96,-4.262136616009382,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__36afcb3d72b8cefec941,revision_v1_smoke_v2__36afcb3d72b8cefec941,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_uuid_v4_014,uuid_v4,train,professional_schedule_note,professional_communication,en,nonseg_ascii_b8,ascii_b8,ascii_b8,8,False,1,,none,none,0,,,,,detokenized_text_retokenized,unmodified,none,1,288,128,288,3.0,1.3333333333333333,3.0,1.3333333333333333,96,0,96,-4.262136616009382,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__36afcb3d72b8cefec941,revision_v1_smoke_v2__36afcb3d72b8cefec941,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_uuid_v4_014,uuid_v4,train,professional_schedule_note,professional_communication,en,nonseg_ascii_b8,ascii_b8,ascii_b8,8,False,1,,none,none,0,,,,,greedy_leadin_regeneration,unmodified,none,1,288,128,288,3.0,1.3333333333333333,3.0,1.3333333333333333,96,0,96,-4.262136616009382,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__7441f3543c66805f07dc,revision_v1_smoke_v2__7441f3543c66805f07dc,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_chacha20_poly1305_base64_001,chacha20_poly1305_base64,train,forum_purchase_advice,forum_question_answer,en,nonseg_ascii_b16,ascii_b16,ascii_b16,16,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,1,512,384,512,4.0,3.0,4.0,3.0,128,0,128,-4.279280436056285,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__7441f3543c66805f07dc,revision_v1_smoke_v2__7441f3543c66805f07dc,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_chacha20_poly1305_base64_001,chacha20_poly1305_base64,train,forum_purchase_advice,forum_question_answer,en,nonseg_ascii_b16,ascii_b16,ascii_b16,16,False,1,,none,none,0,,,,,detokenized_text_retokenized,unmodified,none,1,512,384,512,4.0,3.0,4.0,3.0,128,0,128,-4.279280436056285,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__7441f3543c66805f07dc,revision_v1_smoke_v2__7441f3543c66805f07dc,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_chacha20_poly1305_base64_001,chacha20_poly1305_base64,train,forum_purchase_advice,forum_question_answer,en,nonseg_ascii_b16,ascii_b16,ascii_b16,16,False,1,,none,none,0,,,,,greedy_leadin_regeneration,unmodified,none,1,512,384,512,4.0,3.0,4.0,3.0,128,0,128,-4.279280436056285,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__ae6d6bd3328e4ac46bc4,revision_v1_smoke_v2__ae6d6bd3328e4ac46bc4,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_token_128_bit_hex_005,token_128_bit_hex,train,procedure_home_task,recipe_procedure,en,nonseg_hex_nibble_b16,hex_nibble,hex_nibble,16,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,1,128,128,256,4.0,4.0,8.0,4.0,32,0,32,-5.190401380511235,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__ae6d6bd3328e4ac46bc4,revision_v1_smoke_v2__ae6d6bd3328e4ac46bc4,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_token_128_bit_hex_005,token_128_bit_hex,train,procedure_home_task,recipe_procedure,en,nonseg_hex_nibble_b16,hex_nibble,hex_nibble,16,False,1,,none,none,0,,,,,detokenized_text_retokenized,unmodified,none,1,128,128,256,4.0,4.0,8.0,4.0,32,0,32,-5.190401380511235,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__ae6d6bd3328e4ac46bc4,revision_v1_smoke_v2__ae6d6bd3328e4ac46bc4,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_token_128_bit_hex_005,token_128_bit_hex,train,procedure_home_task,recipe_procedure,en,nonseg_hex_nibble_b16,hex_nibble,hex_nibble,16,False,1,,none,none,0,,,,,greedy_leadin_regeneration,unmodified,none,1,128,128,256,4.0,4.0,8.0,4.0,32,0,32,-5.190401380511235,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__d5b7368fdca1fcb5b317,revision_v1_smoke_v2__d5b7368fdca1fcb5b317,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,train,narrative_local_walk,personal_narrative_blog,en,segmented_hex_single_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,0,single_assigned_prompt,,,,saved_token_ids,unmodified,none,1,256,256,512,0.504930966469428,0.504930966469428,1.009861932938856,0.504930966469428,64,443,507,-5.157253319316308,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__d5b7368fdca1fcb5b317,revision_v1_smoke_v2__d5b7368fdca1fcb5b317,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,train,narrative_local_walk,personal_narrative_blog,en,segmented_hex_single_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,0,single_assigned_prompt,,,,detokenized_text_retokenized,unmodified,none,1,256,256,512,0.504930966469428,0.504930966469428,1.009861932938856,0.504930966469428,64,443,507,-5.157253319316308,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__d5b7368fdca1fcb5b317,revision_v1_smoke_v2__d5b7368fdca1fcb5b317,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,train,narrative_local_walk,personal_narrative_blog,en,segmented_hex_single_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,0,single_assigned_prompt,,,,greedy_leadin_regeneration,unmodified,none,1,256,256,512,0.504930966469428,0.504930966469428,1.009861932938856,0.504930966469428,64,443,507,-5.157253319316308,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__b4e1448e16cf3c892770,revision_v1_smoke_v2__b4e1448e16cf3c892770,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_015,hmac_sha256_hex,train,explain_everyday_system,factual_explanatory,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,0,deterministic_six_category_rotation,,,,saved_token_ids,unmodified,none,1,256,256,512,1.3061224489795917,1.3061224489795917,2.6122448979591835,1.3061224489795917,64,132,196,-4.966190287143553,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__b4e1448e16cf3c892770,revision_v1_smoke_v2__b4e1448e16cf3c892770,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_015,hmac_sha256_hex,train,explain_everyday_system,factual_explanatory,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,0,deterministic_six_category_rotation,,,,detokenized_text_retokenized,unmodified,none,1,256,256,512,1.3061224489795917,1.3061224489795917,2.6122448979591835,1.3061224489795917,64,132,196,-4.966190287143553,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__b4e1448e16cf3c892770,revision_v1_smoke_v2__b4e1448e16cf3c892770,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_015,hmac_sha256_hex,train,explain_everyday_system,factual_explanatory,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,0,deterministic_six_category_rotation,,,,greedy_leadin_regeneration,unmodified,none,1,256,256,512,1.3061224489795917,1.3061224489795917,2.6122448979591835,1.3061224489795917,64,132,196,-4.966190287143553,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__1e6abc2bfbebf2a788c9,revision_v1_smoke_v2__1e6abc2bfbebf2a788c9,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_009,nonce_96_bit_hex,train,casual_hobby_chat,casual_conversation,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,3,8,none,fixed_tail40,0,deterministic_six_category_rotation,token_filter,none,,saved_token_ids,unmodified,none,1,96,96,192,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,24,120,144,-5.788852570168564,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__1e6abc2bfbebf2a788c9,revision_v1_smoke_v2__1e6abc2bfbebf2a788c9,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_009,nonce_96_bit_hex,train,casual_hobby_chat,casual_conversation,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,3,8,none,fixed_tail40,0,deterministic_six_category_rotation,token_filter,none,,detokenized_text_retokenized,unmodified,none,1,96,96,192,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,24,120,144,-5.788852570168564,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__1e6abc2bfbebf2a788c9,revision_v1_smoke_v2__1e6abc2bfbebf2a788c9,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_009,nonce_96_bit_hex,train,casual_hobby_chat,casual_conversation,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,3,8,none,fixed_tail40,0,deterministic_six_category_rotation,token_filter,none,,greedy_leadin_regeneration,unmodified,none,1,96,96,192,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,24,120,144,-5.788852570168564,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__2067535280845a8ef6ec,revision_v1_smoke_v2__2067535280845a8ef6ec,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_010,nonce_96_bit_hex,train,professional_schedule_note,professional_communication,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,3,8,roundtrip_stable_filter_v1,dynamic_completion_v1,0,deterministic_six_category_rotation,token_filter,roundtrip_stable_filter_v1,,saved_token_ids,unmodified,none,1,96,96,192,1.352112676056338,1.352112676056338,2.704225352112676,1.352112676056338,24,47,71,-5.101800560175247,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__2067535280845a8ef6ec,revision_v1_smoke_v2__2067535280845a8ef6ec,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_010,nonce_96_bit_hex,train,professional_schedule_note,professional_communication,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,3,8,roundtrip_stable_filter_v1,dynamic_completion_v1,0,deterministic_six_category_rotation,token_filter,roundtrip_stable_filter_v1,,detokenized_text_retokenized,unmodified,none,1,96,96,192,1.352112676056338,1.352112676056338,2.704225352112676,1.352112676056338,24,47,71,-5.101800560175247,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__2067535280845a8ef6ec,revision_v1_smoke_v2__2067535280845a8ef6ec,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_010,nonce_96_bit_hex,train,professional_schedule_note,professional_communication,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,3,8,roundtrip_stable_filter_v1,dynamic_completion_v1,0,deterministic_six_category_rotation,token_filter,roundtrip_stable_filter_v1,,greedy_leadin_regeneration,unmodified,none,1,96,96,192,1.352112676056338,1.352112676056338,2.704225352112676,1.352112676056338,24,47,71,-5.101800560175247,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__c63f896cc62fce22a32d,revision_v1_smoke_v2__c63f896cc62fce22a32d,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_token_128_bit_hex_004,token_128_bit_hex,train,forum_purchase_advice,forum_question_answer,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,4,8,safe_text_filter_v1,dynamic_completion_v1,8,deterministic_six_category_rotation,leadin_tokens,8,,saved_token_ids,unmodified,none,1,128,128,256,0.8648648648648649,0.8648648648648649,1.7297297297297298,0.8648648648648649,32,84,148,-5.091620588175074,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__c63f896cc62fce22a32d,revision_v1_smoke_v2__c63f896cc62fce22a32d,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_token_128_bit_hex_004,token_128_bit_hex,train,forum_purchase_advice,forum_question_answer,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,4,8,safe_text_filter_v1,dynamic_completion_v1,8,deterministic_six_category_rotation,leadin_tokens,8,,detokenized_text_retokenized,unmodified,none,1,128,128,256,0.8648648648648649,0.8648648648648649,1.7297297297297298,0.8648648648648649,32,84,148,-5.091620588175074,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__c63f896cc62fce22a32d,revision_v1_smoke_v2__c63f896cc62fce22a32d,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_token_128_bit_hex_004,token_128_bit_hex,train,forum_purchase_advice,forum_question_answer,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,4,8,safe_text_filter_v1,dynamic_completion_v1,8,deterministic_six_category_rotation,leadin_tokens,8,,greedy_leadin_regeneration,unmodified,none,1,128,128,256,0.8648648648648649,0.8648648648648649,1.7297297297297298,0.8648648648648649,32,84,148,-5.091620588175074,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__a8c5599975b14b8304cc,revision_v1_smoke_v2__a8c5599975b14b8304cc,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_002,sha256_hex,train,procedure_home_task,recipe_procedure,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,none,0,deterministic_six_category_rotation,tail_policy,none,,saved_token_ids,unmodified,none,1,256,256,512,4.0,4.0,8.0,4.0,64,0,64,-5.558602199860999,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__a8c5599975b14b8304cc,revision_v1_smoke_v2__a8c5599975b14b8304cc,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_002,sha256_hex,train,procedure_home_task,recipe_procedure,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,none,0,deterministic_six_category_rotation,tail_policy,none,,detokenized_text_retokenized,unmodified,none,1,256,256,512,4.0,4.0,8.0,4.0,64,0,64,-5.558602199860999,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__a8c5599975b14b8304cc,revision_v1_smoke_v2__a8c5599975b14b8304cc,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_002,sha256_hex,train,procedure_home_task,recipe_procedure,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,none,0,deterministic_six_category_rotation,tail_policy,none,,greedy_leadin_regeneration,unmodified,none,1,256,256,512,4.0,4.0,8.0,4.0,64,0,64,-5.558602199860999,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__a5773b75f3dd0b4755fc,revision_v1_smoke_v2__a5773b75f3dd0b4755fc,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_007,nonce_96_bit_hex,train,narrative_local_walk,personal_narrative_blog,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,3,8,safe_text_filter_v1,sentence_tail_min20_max60,0,deterministic_six_category_rotation,tail_policy,sentence_tail_min20_max60,,saved_token_ids,unmodified,none,1,96,96,192,0.9230769230769231,0.9230769230769231,1.8461538461538463,0.9230769230769231,24,80,104,-5.492607651336893,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__a5773b75f3dd0b4755fc,revision_v1_smoke_v2__a5773b75f3dd0b4755fc,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_007,nonce_96_bit_hex,train,narrative_local_walk,personal_narrative_blog,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,3,8,safe_text_filter_v1,sentence_tail_min20_max60,0,deterministic_six_category_rotation,tail_policy,sentence_tail_min20_max60,,detokenized_text_retokenized,unmodified,none,1,96,96,192,0.9230769230769231,0.9230769230769231,1.8461538461538463,0.9230769230769231,24,80,104,-5.492607651336893,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__a5773b75f3dd0b4755fc,revision_v1_smoke_v2__a5773b75f3dd0b4755fc,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_007,nonce_96_bit_hex,train,narrative_local_walk,personal_narrative_blog,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,3,8,safe_text_filter_v1,sentence_tail_min20_max60,0,deterministic_six_category_rotation,tail_policy,sentence_tail_min20_max60,,greedy_leadin_regeneration,unmodified,none,1,96,96,192,0.9230769230769231,0.9230769230769231,1.8461538461538463,0.9230769230769231,24,80,104,-5.492607651336893,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__5c0a0354254797fd0a3f,revision_v1_smoke_v2__5c0a0354254797fd0a3f,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_008,nonce_96_bit_hex,train,explain_everyday_system,factual_explanatory,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,2,16,safe_text_filter_v1,dynamic_completion_v1,32,deterministic_six_category_rotation,segment_size_ranks,16,,saved_token_ids,unmodified,none,1,96,96,192,0.8135593220338984,0.8135593220338984,1.6271186440677967,0.8135593220338984,24,30,118,-5.2515929364752125,
1.0,75a88c8822e7f61236e9fd6a873f2c9b4f7937a76616cb3c059c598962c715d9,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__5c0a0354254797fd0a3f,revision_v1_smoke_v2__5c0a0354254797fd0a3f,,,,,,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_008,nonce_96_bit_hex,train,explain_everyday_system,factual_explanatory,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,2,16,safe_text_filter_v1,dynamic_completion_v1,32,deterministic_six_category_rotation,segment_size_ranks,16,,detokenized_text_retokenized,unmodified,none,1,96,96,192,0.8135593220338984,0.8135593220338984,1.6271186440677967,0.8135593220338984,24,30,118,-5.2515929364752125,
