pairing_unit_id,experimental_cell_id,model_id,payload_name,payload_class,representation_name,prompt_template_id,gate_level,generated_token_count_rankcloak_minus_control,mean_entropy_bits_rankcloak_minus_control,mean_observed_rank_rankcloak_minus_control,mean_token_surprisal_nats_rankcloak_minus_control,mean_rank_pressure_log_probability_gap_nats_rankcloak_minus_control,word_count_rankcloak_minus_control,sentence_count_rankcloak_minus_control,character_count_rankcloak_minus_control,flesch_reading_ease_heuristic_rankcloak_minus_control,flesch_kincaid_grade_heuristic_rankcloak_minus_control,coleman_liau_index_rankcloak_minus_control,unique_word_fraction_rankcloak_minus_control,repeated_bigram_fraction_rankcloak_minus_control,repeated_trigram_fraction_rankcloak_minus_control,maximum_identical_word_run_rankcloak_minus_control,surface_flag_total_rankcloak_minus_control,artifact_like_fragment_count_rankcloak_minus_control,tfidf_prompt_similarity_rankcloak_minus_control
entropy_pair__ee434acf385f764ab83aaaf4,entropy_cell__110d5642d345cd2c14e690d0,llama3_8b_instruct_q4_k_m,revision_v1_chacha20_poly1305_base64_003,chacha20_poly1305_base64,direct_subword,explain_everyday_system,moderate,0.0,4.397271653373092,1050.6521739130435,6.5236467872566415,5.467925468216771,-15.0,0.0,-10.0,-79.10250000000002,9.170000000000005,17.3106,0.15999999999999992,-0.02564102564102566,0.0,0.0,1.0,2.0,-0.020365231228355866
entropy_pair__efd42fdcb93f73969fda2b5d,entropy_cell__28244e2d09e4f9fcc7aa7600,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_003,hmac_sha256_hex,ascii_b16,explain_everyday_system,moderate,0.0,1.3106718557254602,2.93167701863354,2.2445417975958293,1.8609799627931964,-3.0,-4.0,90.0,-27.72166348563718,5.945128397917873,5.4729485251590475,0.09115095430884912,-0.04510218463706828,-0.01526717557251911,0.0,1.0,0.0,-0.051118096649851286
entropy_pair__efe13a2dc22ce19f60f08b1c,entropy_cell__08e774099c80c362fca9ceeb,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,direct_subword,explain_everyday_system,moderate,0.0,0.11527736027049285,11.093023255813954,2.607535667228018,2.6160415383272393,-5.0,-1.0,-18.0,-29.9021153846154,7.772948717948715,3.0729713423831058,0.08371040723981893,-0.022328548644338198,-0.027027027027026973,0.0,0.0,0.0,-0.009653773438303703
entropy_pair__f682f882ef7de697b1fb377c,entropy_cell__656c0ca31b0005bba25b884b,qwen2_5_7b_instruct_q4_k_m,revision_v1_uuid_v4_003,uuid_v4,direct_subword,explain_everyday_system,moderate,0.0,0.7257707650931999,5.446428571428571,1.9125774001354237,1.7027445520673479,1.0,0.0,43.0,-24.240706521739156,3.4431984273820504,5.602960222016655,0.13228492136910264,0.021739130434782594,0.0,0.0,0.0,0.0,-0.06450183222053368
entropy_pair__fc56c8480883294afdaf2a74,entropy_cell__89f948d9a16db3ad9014f188,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,hex_nibble,explain_everyday_system,moderate,0.0,2.2483195038268695,6.111111111111112,3.091388690241154,2.577473039980288,3.0,0.0,11.0,31.70142857142855,-3.6764285714285663,-0.8388095238095232,0.0535714285714286,0.0,0.0,0.0,0.0,0.0,-0.11553157522262669
entropy_pair__fcb92c263c9784f7250cee4d,entropy_cell__57740427db8cf778b3c19262,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_041,hmac_sha256_hex,hex_nibble,professional_project_update,moderate,0.0,1.8998199166495273,5.23943661971831,2.640323057009228,2.2442233125928426,-10.0,-2.0,-75.0,23.20617543859649,-2.176836132885409,-2.582948861515483,0.05524449421425903,-0.017857142857142905,0.0,0.0,4.0,0.0,-0.17201868083547273
entropy_pair__fea32c6ee3dea457f75ac238,entropy_cell__fedb9cd4cca604a661152132,qwen2_5_7b_instruct_q4_k_m,revision_v1_chacha20_poly1305_base64_041,chacha20_poly1305_base64,ascii_b16,professional_project_update,moderate,0.0,1.3569538196859008,3.903614457831325,2.3698611113797803,1.936078071594238,-23.0,-3.0,-43.0,-23.843768108651943,4.828715291750502,4.244620665167474,0.2333412238134691,-0.07092198581560283,0.0,0.0,0.0,0.0,-0.08373417915675362
entropy_pair__feb37feef5a8d327bd9fe3a3,entropy_cell__04e7bae442e43b8a636c4efb,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_ed25519_signature_base64_003,ed25519_signature_base64,direct_subword,explain_everyday_system,moderate,0.0,3.3321467305318784,148.4625,5.869240065323023,5.059707041084766,-14.0,-2.0,-24.0,-48.29534730722153,8.537332721338224,11.265736434108526,0.2925336597307221,-0.0714285714285714,-0.036363636363636376,0.0,1.0,1.0,-0.08135405682316707
entropy_pair__000e5a387c895c8ac1b20516,entropy_cell__659181365bb3f0ea394ab8f4,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_003,token_128_bit_hex,ascii_b16,explain_everyday_system,strict,0.0,0.02759667353668127,0.5938864628820959,0.5747559568262118,0.5251634880965453,-16.0,-3.0,72.0,-23.728681905412685,3.8436329678637406,5.517450183911723,0.20764433072125377,-0.16381987577639745,-0.1311475409836066,0.0,-9.0,0.0,-0.03727294620230813
entropy_pair__04d7384b591304d6e447ae3e,entropy_cell__8acdff1994baba77d568a716,llama3_8b_instruct_q4_k_m,revision_v1_uuid_v4_003,uuid_v4,ascii_b16,explain_everyday_system,strict,0.0,0.8107766543587331,1.9729729729729728,1.2523096208510838,1.0470465711645178,-9.0,0.0,-15.0,-4.7261887544273975,0.37972697756788776,1.2255283353010604,-0.08574380165289253,0.023423423423423406,0.029335370511841097,0.0,0.0,0.0,0.0069514695463200465
entropy_pair__0cd644df1a8ddca2cf4e8114,entropy_cell__98da0ef36817f71a7f7cbcb7,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_041,ed25519_signature_base64,ascii_b16,professional_project_update,strict,0.0,3.5021549754114805,4.534562211981568,2.7089459565180984,1.7763314137261035,-4.0,-8.0,129.0,-54.25910237131288,12.720066833751048,6.370609189640767,0.18242272347535504,-0.15490196078431373,-0.09234873619044359,0.0,3.0,0.0,-0.06302569513632555
entropy_pair__0d08b72e25bfede60978d14a,entropy_cell__99041d99e013855e5f7255a8,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_003,hmac_sha256_hex,direct_subword,explain_everyday_system,strict,0.0,0.5966817039502021,31.18243243243243,1.106963895014033,0.980951185564737,-29.0,-2.0,-58.0,-8.424411764705923,1.4234640522875814,2.8626928104575207,0.12231559290382821,-0.031327366215958885,-0.014277389277389307,0.0,12.0,0.0,-0.05885743844627098
entropy_pair__106797bf9e04969360bc3772,entropy_cell__9e9ce7758abd96ba5cdeb613,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_ed25519_signature_base64_041,ed25519_signature_base64,direct_subword,professional_project_update,strict,0.0,1.1248802717567539,92.14935064935065,2.96438882130185,2.664181412040413,-22.0,-4.0,-42.0,-41.285057471264366,9.4257048527408,6.442193690388848,0.25770359501100515,-0.02608695652173909,0.0,0.0,1.0,0.0,-0.06757218492720207
entropy_pair__10951b2773e782e126ec5aad,entropy_cell__03011b206b32e8b180b51485,qwen2_5_7b_instruct_q4_k_m,revision_v1_aes256_gcm_base64_041,aes256_gcm_base64,ascii_b16,professional_project_update,strict,0.0,0.9373894700772707,2.3052631578947373,1.1670117004526488,0.8789117076940703,-34.0,-4.0,51.0,-34.27066666666667,5.709899470899472,6.2894029629629635,0.22137037037037033,-0.06446250116746055,-0.032258064516129004,0.0,4.0,0.0,-0.03501837376098868
entropy_pair__11d3c5396f1b9a0fc069f33c,entropy_cell__110d5642d345cd2c14e690d0,llama3_8b_instruct_q4_k_m,revision_v1_chacha20_poly1305_base64_003,chacha20_poly1305_base64,direct_subword,explain_everyday_system,strict,0.0,5.826567643509284,1028.2978723404256,5.9053689964100755,4.534395496895972,-14.0,5.0,-67.0,6.605769230769198,-4.967197802197802,-5.686384615384611,0.19999999999999996,-0.02564102564102566,0.0,0.0,4.0,0.0,-0.03412389010866992
entropy_pair__15ad7e83b695c13c3e830d86,entropy_cell__b323b59ca2f3c8b049e420ad,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_041,hmac_sha256_hex,ascii_b16,professional_project_update,strict,0.0,-0.43372042608538697,-0.0078125,-0.11573833268232997,0.015939824283123016,81.0,0.0,537.0,-23.401919532252435,3.807953187585909,3.0173687667960607,-0.18476162038419428,0.3489494189337685,0.39560579121158235,1.0,-5.0,0.0,0.034339139398534155
entropy_pair__15c3bc0c62ad15d4a18f7fa8,entropy_cell__cc7ad361779aef451993cf5e,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_041,hmac_sha256_hex,direct_subword,professional_project_update,strict,0.0,0.43122093855655086,9.271676300578035,0.9910390984284513,0.9001803742667844,1.0,1.0,4.0,-5.056883872953819,0.3292414529914538,0.23905548312328762,0.01933941764450242,0.016872973769525457,-7.496251874061777e-05,0.0,0.0,0.0,-0.02002849415055674
entropy_pair__19c03a2c431414645f7251e7,entropy_cell__e41d884628ac4c651d6ec4a5,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,hex_nibble,explain_everyday_system,strict,0.0,0.18564469286842433,1.4489795918367347,0.5206644083936258,0.5103456730745277,-5.0,-2.0,-12.0,-9.82208874458874,2.6535281385281344,0.8126551226551264,0.008838383838383868,0.0018532246108228234,0.0,0.0,1.0,0.0,0.04922455819029728
entropy_pair__1a78a9ca36db9e44566d643a,entropy_cell__29f03257a1168f24b2f24b26,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_003,token_128_bit_hex,direct_subword,explain_everyday_system,strict,0.0,1.7261125941994533,160.85714285714286,4.527587818404307,3.959024679093134,4.0,1.0,22.0,16.051662895927592,-3.3568099547511316,-1.6843438914027082,-0.05882352941176472,0.0,0.0,0.0,0.0,0.0,0.012359170865945384
entropy_pair__20ba94f86329795284382812,entropy_cell__7938f3ce429d9dd5fd2026b6,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_041,nonce_96_bit_hex,ascii_b16,professional_project_update,strict,0.0,-0.09076735075169551,0.5348837209302326,0.4687287553426214,0.4952885716460472,0.0,0.0,20.0,-1.2818181818181813,0.1787878787878796,0.9354545454545509,-0.007575757575757569,0.0,-0.007692307692307665,0.0,0.0,0.0,0.05955925408529474
entropy_pair__210503b35715434e7b022830,entropy_cell__1336ee0f01e5c8705f007dcc,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,hex_nibble,explain_everyday_system,strict,0.0,0.7518886083257754,2.5769230769230766,1.101573693405932,0.845905927511362,5.0,-2.0,-51.0,13.393551369863047,-1.1601117749927141,-2.8010026231419403,0.05542601768191979,0.01133004926108383,0.020083932853717013,0.0,-1.0,0.0,-0.018262383631922827
entropy_pair__286a37d51a0910c5a305bd00,entropy_cell__32960b1364bf00ce5ea816a5,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_uuid_v4_003,uuid_v4,ascii_b16,explain_everyday_system,strict,0.0,0.6240755830647303,1.7717391304347825,1.0735994118869299,0.8998180990633757,29.0,-2.0,162.0,-17.41105551922098,3.7810442555046855,0.845402223675606,-0.04002616088947031,0.014027389974737403,0.014598540145985384,0.0,0.0,0.0,-0.040848010337383875
entropy_pair__2a5b6592b18faf73daad813d,entropy_cell__8520c1fa8d2b97daf3821ec8,qwen2_5_7b_instruct_q4_k_m,revision_v1_aes256_gcm_base64_003,aes256_gcm_base64,direct_subword,explain_everyday_system,strict,0.0,2.3559371485761735,264.6779661016949,5.410215923182187,4.809312117301811,1.0,0.0,76.0,-28.737392156862768,4.091098039215691,8.515858823529413,0.10156862745098039,0.0,0.0,0.0,0.0,0.0,-0.04149956031450673
entropy_pair__34289692a6ee289c91fcf61e,entropy_cell__227f76bc6103d3efda3161f6,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_chacha20_poly1305_base64_041,chacha20_poly1305_base64,direct_subword,professional_project_update,strict,0.0,0.8799296679322641,130.92741935483872,2.8186734226730867,2.6100329468327184,-3.0,-1.0,15.0,-28.802353896103853,4.82474025974026,4.233610389610391,0.14561688311688303,-0.03797468354430378,0.0,0.0,-1.0,0.0,-0.16580730623985085
entropy_pair__376859b0b7526d2dbefaf299,entropy_cell__78575c52da4de6da6d1ca55b,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_041,sha256_hex,hex_nibble,professional_project_update,strict,0.0,0.24989545065298557,1.4,0.4840532513468875,0.42091992155034486,-13.0,0.0,-30.0,-0.7479681753889622,-0.21862973440201472,1.054016449263976,0.03693226465503696,-0.038080872234571905,-0.009652406417112291,0.0,1.0,0.0,0.008958190976043362
entropy_pair__38bc111d053da89d4350a474,entropy_cell__de92a1de8ce8c0b2d814374c,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_chacha20_poly1305_base64_003,chacha20_poly1305_base64,ascii_b16,explain_everyday_system,strict,0.0,0.7698162218287514,2.5622641509433963,1.367804311448322,1.1745041541333467,-6.0,-3.0,40.0,0.2710273609885405,0.8236289244735815,2.6368893203883452,0.07218446601941753,-0.03799485231033206,0.005347593582887722,0.0,2.0,0.0,0.0008898961400021638
entropy_pair__3ab715bffdef3626162898e0,entropy_cell__3e54aac33bc2c3cf9c193cc4,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_ed25519_signature_base64_003,ed25519_signature_base64,ascii_b16,explain_everyday_system,strict,0.0,1.0483840652860237,2.527624309392265,1.5253954339633526,1.2424308318459525,-14.0,-3.0,254.0,-40.15343043518345,5.998811983936729,8.070738279345175,0.2136816440264716,-0.14500280741156646,-0.05128205128205132,0.0,0.0,0.0,0.019171080737944407
entropy_pair__3be408e22e71bc8a4563429a,entropy_cell__daeb88211cf06e03b8913593,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_003,hmac_sha256_hex,hex_nibble,explain_everyday_system,strict,0.0,-0.120490314468513,1.6144067796610169,0.662381247409764,0.739611407457772,-10.0,2.0,-142.0,26.118189599483202,-4.179744319347037,-3.773646281940856,0.07256675279931091,-0.008063637354255193,0.013235294117647123,1.0,0.0,0.0,-0.011872193913334217
entropy_pair__3c328ef7707bce5d6138c2e6,entropy_cell__d63182be4c76bdb0ac8fcfc7,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,hex_nibble,explain_everyday_system,strict,0.0,0.8414979456388854,2.703703703703704,1.4061733963527774,1.1904320187038846,-13.0,4.0,-101.0,50.30000000000001,-9.606587301587304,-11.655666666666665,0.029861111111111116,-0.02639296187683282,-0.023255813953488413,1.0,9.0,0.0,-0.029592410706486043
entropy_pair__3e269700121cfde4b01b44f8,entropy_cell__c12948d6c4df27b08e58a667,llama3_8b_instruct_q4_k_m,revision_v1_chacha20_poly1305_base64_041,chacha20_poly1305_base64,ascii_b16,professional_project_update,strict,0.0,0.5463887281444202,1.897897897897898,1.170806780252057,0.9924272703336882,56.0,-6.0,201.0,4.815500000000014,1.5144999999999982,-1.4253928571428567,0.09017857142857144,-0.14979828664191452,-0.0855855855855856,0.0,1.0,0.0,0.09135653250437725
entropy_pair__3f79324a8a898d1a62df106c,entropy_cell__171971410ac6ecb2afb4f08e,qwen2_5_7b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_041,ed25519_signature_base64,direct_subword,professional_project_update,strict,0.0,0.2364999789981288,121.909604519774,1.8908448553347352,1.874979148476811,-2.0,5.0,-19.0,16.731824252136732,-6.87446314102564,-1.4800288461538464,0.08137019230769227,-0.02264542513581147,0.00037202380952383596,0.0,-1.0,0.0,-0.06461509184396447
entropy_pair__41a49fe2a69bce50dba9c350,entropy_cell__51ac5a0ffb1371a412b61f0a,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_uuid_v4_003,uuid_v4,direct_subword,explain_everyday_system,strict,0.0,0.718750758173353,4.142857142857142,1.4099169516279089,1.206734425680978,2.0,-1.0,22.0,-11.404096880131362,2.9155911330049236,1.9048029556650263,0.20012315270935965,-0.05582137161084533,-0.05555555555555558,0.0,0.0,0.0,0.07666727397949963
entropy_pair__4350f8ce8a038b8def95ea78,entropy_cell__89f948d9a16db3ad9014f188,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,hex_nibble,explain_everyday_system,strict,0.0,2.6122292898344597,5.892857142857143,2.7683004732192233,2.136017458779471,3.0,1.0,15.0,47.78940909090912,-9.02572727272727,-1.4929454545454526,0.01090909090909098,0.0,0.0,0.0,1.0,0.0,-0.0745232302266062
entropy_pair__43a6058397a10bdd3624b8f0,entropy_cell__56a334bc270a28625baef9bd,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_041,sha256_hex,direct_subword,professional_project_update,strict,0.0,3.596774385105146,131.8974358974359,4.744043948309774,3.8172096594786034,5.0,0.0,31.0,-20.048790322580686,3.4174731182795703,2.4517921146953405,0.04121863799283154,0.0,0.0,0.0,0.0,0.0,-0.11639159161971227
entropy_pair__44f4da7affcee5734f68debd,entropy_cell__0c8624354e1103337d66b559,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_041,hmac_sha256_hex,hex_nibble,professional_project_update,strict,0.0,0.2895608088829418,1.4008264462809918,0.5460237353953394,0.4823979425036218,-49.0,0.0,-201.0,-7.502220021357942,0.110026869682045,0.9096551724138031,0.08016121809225263,0.0013913156021484463,0.0,0.0,1.0,0.0,0.0018444478722415558
entropy_pair__4827ca60caf1b7ee628cdf1a,entropy_cell__23a6f41ee870b4e11f101915,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,direct_subword,explain_everyday_system,strict,0.0,0.7493498889382368,6.037037037037036,1.4167002695074076,1.1485872621889468,-3.0,1.0,-23.0,22.133606181603085,-4.287928127772847,-2.0086246672582035,0.0669920141969832,-0.019444444444444375,-0.021276595744680882,0.0,1.0,0.0,-0.10337948601009003
entropy_pair__48bf9dd23125ee1a46991dd0,entropy_cell__3710b58481256363d0323957,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_041,nonce_96_bit_hex,ascii_b16,professional_project_update,strict,0.0,0.2605837716716799,0.7172995780590716,0.41581435420290314,0.3344114118487523,-19.0,2.0,-20.0,-9.511577030812305,0.1507818238406493,2.053274821039526,0.07976968565203857,-0.02300767971799067,-0.021390374331550777,0.0,-4.0,0.0,0.008690188828113482
entropy_pair__48e3a4186829f73eb581ed40,entropy_cell__40301dca6f611bc8ae909090,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_sha256_hex_041,sha256_hex,direct_subword,professional_project_update,strict,0.0,0.5450735125491915,3.854651162790698,1.1162936941046613,0.9493955207425495,-4.0,0.0,-45.0,9.90231404958675,-1.5231326249508044,-1.538407854771485,0.006639824821642937,0.03591954022988508,0.0350748995250274,0.0,0.0,0.0,-0.022343142873745794
entropy_pair__4c51502fa688b2c72e982327,entropy_cell__6736300e0935939437e24158,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_003,ed25519_signature_base64,ascii_b16,explain_everyday_system,strict,0.0,2.6618091700350304,3.9515418502202637,2.4701073597306946,1.719996309490456,20.0,-7.0,156.0,-8.02686507936508,3.7004761904761914,2.9963880445795326,0.017097264437689996,-0.0350635627141439,-0.0060240963855421326,0.0,6.0,0.0,-0.0008168108336899238
entropy_pair__5108fd9f480f66dcb39edaa7,entropy_cell__fedb9cd4cca604a661152132,qwen2_5_7b_instruct_q4_k_m,revision_v1_chacha20_poly1305_base64_041,chacha20_poly1305_base64,ascii_b16,professional_project_update,strict,0.0,0.3218294978309386,0.74609375,0.4395023116435904,0.3414703942835331,91.0,22.0,608.0,4.130398543826232,-3.219498710548322,0.6488687680699528,0.09204569494393905,-0.18527916985192106,-0.1899597138045942,1.0,-54.0,0.0,0.044533061153541165
entropy_pair__525530abd6d5a1e488bf3423,entropy_cell__917e0983e9adeae044cb67c6,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_003,hmac_sha256_hex,ascii_b16,explain_everyday_system,strict,0.0,0.8824363294959036,1.7728937728937728,1.261604001906929,0.9948686487945445,7.0,-11.0,-48.0,6.7035868009670025,1.180221867038867,-0.7267980680099484,0.12233497585012443,-0.11771372259177137,-0.06633821041106802,0.0,-2.0,0.0,-0.054067540442401585
entropy_pair__526a96bd524301a4a5dc42c9,entropy_cell__cde6e4c5e72f76160d5bfec6,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_003,ed25519_signature_base64,direct_subword,explain_everyday_system,strict,0.0,5.839437105695279,675.7538461538462,5.949232813706809,4.592183593603281,-9.0,1.0,-40.0,-8.015394736842126,-0.621008771929823,0.941622807017545,0.14802631578947367,-0.0535714285714286,-0.018181818181818188,0.0,3.0,0.0,-0.003931600432751481
entropy_pair__535f63b97dd1cc64d76a75b4,entropy_cell__a0d6545883d11471156042b4,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_003,token_128_bit_hex,hex_nibble,explain_everyday_system,strict,0.0,-0.2525901627286795,1.8030303030303028,1.1893153138788843,1.3133686094573052,7.0,2.0,16.0,12.116455782312926,-2.9652653061224505,-2.840612244897958,0.007653061224489832,-0.02083333333333337,0.0,0.0,1.0,0.0,-0.011280985606328384
entropy_pair__53cfc8b07599068db7d53e84,entropy_cell__a21ebe468ca7f07f2e0b4e49,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_ed25519_signature_base64_041,ed25519_signature_base64,ascii_b16,professional_project_update,strict,0.0,0.24292846281490998,1.6078838174273857,0.9343883527995546,0.8710555505950421,7.0,-1.0,62.0,-7.77823913043477,1.3581787439613464,1.2499544513457508,0.10000000000000009,-0.038772149135861245,-0.015974440894568676,0.0,1.0,0.0,-0.04987696104436025
entropy_pair__5597c28df7d1c99274b21ee9,entropy_cell__792de4163692237e58d9ae05,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,ascii_b16,explain_everyday_system,strict,0.0,0.1629114882516991,0.822222222222222,0.6477450050525176,0.5893061649652175,-20.0,4.0,219.0,-31.171253499102306,3.284464260561098,6.3371423014744295,0.1497647959741823,-0.1483548766157462,-0.09491525423728808,-1.0,0.0,0.0,0.024787620750165495
entropy_pair__565c210a9380fa033bec90b2,entropy_cell__e9fe9c89df85cc4fba526873,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_041,token_128_bit_hex,ascii_b16,professional_project_update,strict,0.0,0.7632240276303752,2.109375,1.4414531150029768,1.2238207161426544,0.0,3.0,-80.0,34.90038461538458,-7.636098901098904,-5.489999999999995,0.125,-0.07766990291262132,-0.009803921568627416,0.0,0.0,0.0,-0.08677801726863199
entropy_pair__56f50d7b6ef0307628e99100,entropy_cell__fbc793f0ce3c1e885be507e1,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_aes256_gcm_base64_003,aes256_gcm_base64,direct_subword,explain_everyday_system,strict,0.0,0.9784960487820704,72.90566037735849,2.9342472327829134,2.74248117995712,-5.0,-3.0,-69.0,-4.314766864343937,5.64490956263899,-1.089799851742029,0.08283914010378057,0.0009523809523809268,0.0,0.0,3.0,0.0,-0.07718924061819028
entropy_pair__59316bce8bc27cad17600e48,entropy_cell__a59b638ade35fa4fce1c5031,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,hex_nibble,explain_everyday_system,strict,0.0,0.36042316470367464,2.8214285714285716,1.1649895985545808,1.0641132366089594,-19.0,1.0,-88.0,-5.026038314561532,-0.4745649446423812,0.9709278626977778,0.07160096540627514,0.0001363140676118313,0.028343728343728336,0.0,1.0,0.0,-0.04385662742952644
entropy_pair__5ac22b47ab8659cd3c6c8e71,entropy_cell__444e02311c7fadefa351ea64,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_041,nonce_96_bit_hex,hex_nibble,professional_project_update,strict,0.0,-0.041537970870420216,1.7894736842105263,0.7852029491501568,0.8288323251824631,-3.0,-1.0,-27.0,2.0960746268656862,0.35355223880596753,-0.7325746268656737,0.021455223880597063,0.0014430014430014682,0.0007444168734491718,0.0,0.0,0.0,-0.0653891468598476
entropy_pair__5bb49dd850a9b1be126ed6c0,entropy_cell__81740ba481e5b96ea0798816,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,hex_nibble,explain_everyday_system,strict,0.0,1.2405863445882317,4.651685393258427,2.3050581769526532,1.9459789040383328,-2.0,-1.0,41.0,-26.94962655644011,4.247506225760361,4.709769340681767,-0.006123698714023185,0.02941176470588236,0.0,1.0,1.0,0.0,-0.03227262184721008
entropy_pair__5d8b2405985bd60a9c841289,entropy_cell__ddc36c99b4bca8bd25ba94e7,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_041,nonce_96_bit_hex,hex_nibble,professional_project_update,strict,0.0,-0.03543741635115838,1.0461538461538464,0.5304778727327132,0.5636446732741136,6.0,0.0,-4.0,11.584760803183144,-1.402903144787107,-2.1298861848801813,-0.04219487369297681,0.02660377358490562,-0.0005772005772005651,0.0,0.0,0.0,0.02283727256710348
entropy_pair__5f4dc426ad039b15d65488e9,entropy_cell__1000123ba320c3d53f1f1026,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_uuid_v4_041,uuid_v4,direct_subword,professional_project_update,strict,0.0,0.30825991462424396,6.415841584158416,1.0462399960560917,0.9690033421658054,-10.0,1.0,-13.0,-22.380464114832535,1.6807432216905873,3.4019298245614067,0.05701754385964919,0.017435897435897463,0.015625,0.0,1.0,0.0,-0.030104432872115144
entropy_pair__609a7f4607e9ad69c5ab5976,entropy_cell__a3cf28ce7c3155e06940e122,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_003,token_128_bit_hex,hex_nibble,explain_everyday_system,strict,0.0,0.8855782189036607,3.828125,1.7666206318941873,1.5245098322629929,3.0,-1.0,61.0,-32.54933333333332,6.858638297872346,6.190025531914895,0.136595744680851,-0.021739130434782594,0.0,0.0,2.0,0.0,-0.03517662792638
entropy_pair__634f626125b4402526346823,entropy_cell__77d01853e1f871e53ef46916,llama3_8b_instruct_q4_k_m,revision_v1_uuid_v4_003,uuid_v4,direct_subword,explain_everyday_system,strict,0.0,0.9759323635413222,222.65714285714284,2.230334121757447,2.101098850795201,-1.0,1.0,13.0,-13.41211538461539,0.6699857549857526,2.563190883190888,-0.00712250712250706,-0.07692307692307687,0.0,0.0,1.0,0.0,-0.09170232115851655
entropy_pair__6355c1b7f9ba6c0d689d21cc,entropy_cell__d7461efe23003417462e44eb,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,direct_subword,explain_everyday_system,strict,0.0,0.29361653006497423,132.88888888888889,3.76664591094522,3.838460021548801,3.0,0.0,0.0,15.754999999999995,-1.4522222222222254,-5.943111111111108,0.0,0.0,0.0,0.0,0.0,0.0,-0.032801584064060064
entropy_pair__65343619921ea13b134fdb8f,entropy_cell__9708f1b3c4706200a770c000,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,ascii_b16,explain_everyday_system,strict,0.0,0.23698448888923918,0.4703832752613242,0.2988704543291989,0.23877229590864546,-17.0,2.0,-67.0,-7.3610350739151045,0.47051402002860954,0.013888412017166729,0.03589699570815452,-0.03740825370447309,-0.035400083787180514,-1.0,0.0,0.0,-0.028111372280766683
