pairing_unit_id,payload_name,payload_class,payload_split,representation_name,codec_id,prompt_template_id,target_token_count,q4_saved_id_exact_payload_recovery,q8_saved_id_exact_payload_recovery,q4_visible_text_exact_payload_recovery,q8_visible_text_exact_payload_recovery,visible_recovery_q8_minus_q4,both_visible_recover,q4_only_visible_recover,q8_only_visible_recover,neither_visible_recovers,q4_visible_full_token_ids_match,q8_visible_full_token_ids_match,q4_model_rank_replay_performed,q4_retokenized_token_count,q8_retokenized_token_count
quantization_pair__8468101a856ec6140d5dd16d,revision_v1_chacha20_poly1305_base64_011,chacha20_poly1305_base64,train,ascii_b16,nonseg_ascii_b16,casual_neighborhood_chat,128,True,True,False,False,0,False,False,False,True,False,False,True,127,128
quantization_pair__85162af3b878844848e4b01d,revision_v1_ed25519_signature_base64_008,ed25519_signature_base64,train,ascii_b16,nonseg_ascii_b16,narrative_small_discovery,176,True,True,False,True,1,False,False,True,False,False,True,True,176,176
quantization_pair__852b30ca45a76da70da893e5,revision_v1_ed25519_signature_base64_021,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,explain_biological_process,235,True,True,True,True,0,True,False,False,False,True,True,False,235,235
quantization_pair__857c78d6029be695a46b29f9,revision_v1_ed25519_signature_base64_050,ed25519_signature_base64,test,ascii_b16,nonseg_ascii_b16,narrative_local_walk,176,True,True,False,True,1,False,False,True,False,False,True,True,178,176
quantization_pair__859774330bdf20ae9ed40b0e,revision_v1_nonce_96_bit_hex_015,nonce_96_bit_hex,train,ascii_b16,nonseg_ascii_b16,casual_neighborhood_chat,48,True,True,False,True,1,False,False,True,False,False,True,True,48,48
quantization_pair__85c6cfc0580c818d92ec93e8,revision_v1_sha256_hex_055,sha256_hex,test,ascii_b16,nonseg_ascii_b16,forum_purchase_advice,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__85d8799016c5cb33db6cf03d,revision_v1_aes256_gcm_base64_059,aes256_gcm_base64,test,ascii_b8,nonseg_ascii_b8,explain_weather_pattern,171,True,True,False,True,1,False,False,True,False,False,True,True,170,171
quantization_pair__86d557109a35ecdf065d9f6d,revision_v1_ed25519_signature_base64_001,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,procedure_garden_task,235,True,True,True,True,0,True,False,False,False,True,True,False,235,235
quantization_pair__86df66d201d4c5d9b44346c8,revision_v1_ed25519_signature_base64_035,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,professional_schedule_note,235,True,True,False,True,1,False,False,True,False,False,True,True,235,235
quantization_pair__86e7e525610f3a7d85b6f8ba,revision_v1_token_128_bit_hex_046,token_128_bit_hex,validation,ascii_b8,nonseg_ascii_b8,forum_learning_answer,86,True,True,True,True,0,True,False,False,False,True,True,False,86,86
quantization_pair__86ef5be57752aba651a83e40,revision_v1_token_128_bit_hex_002,token_128_bit_hex,train,ascii_b8,nonseg_ascii_b8,casual_hobby_chat,86,True,True,True,True,0,True,False,False,False,True,True,False,86,86
quantization_pair__877dd498ea742f457f348526,revision_v1_token_128_bit_hex_007,token_128_bit_hex,train,ascii_b8,nonseg_ascii_b8,explain_biological_process,86,True,True,True,True,0,True,False,False,False,True,True,False,86,86
quantization_pair__884313eb298f9ee805a223e2,revision_v1_nonce_96_bit_hex_039,nonce_96_bit_hex,validation,ascii_b8,nonseg_ascii_b8,casual_weekend_chat,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__887d15570ba3dd1934be886e,revision_v1_sha256_hex_031,sha256_hex,train,ascii_b16,nonseg_ascii_b16,forum_practical_answer,128,True,True,False,True,1,False,False,True,False,False,True,True,128,128
quantization_pair__88d18c3a3cb67141de0f6a21,revision_v1_ed25519_signature_base64_004,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,casual_neighborhood_chat,235,True,True,True,True,0,True,False,False,False,True,True,False,235,235
quantization_pair__88f31a7566ebb638c98c0bfd,revision_v1_chacha20_poly1305_base64_059,chacha20_poly1305_base64,test,ascii_b8,nonseg_ascii_b8,casual_hobby_chat,171,True,True,False,True,1,False,False,True,False,False,True,True,171,171
quantization_pair__89a0209948ce477c20985443,revision_v1_nonce_96_bit_hex_053,nonce_96_bit_hex,test,ascii_b8,nonseg_ascii_b8,forum_learning_answer,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__89bffd4a27f3ebcfc8c1ce6d,revision_v1_uuid_v4_020,uuid_v4,train,ascii_b16,nonseg_ascii_b16,professional_process_email,72,True,True,False,True,1,False,False,True,False,False,True,True,72,72
quantization_pair__8a0a2f329d95b1f709720dd7,revision_v1_nonce_96_bit_hex_022,nonce_96_bit_hex,train,ascii_b16,nonseg_ascii_b16,professional_project_update,48,True,True,True,True,0,True,False,False,False,True,True,False,48,48
quantization_pair__8a29cb9652c276ab8e6385d1,revision_v1_uuid_v4_026,uuid_v4,train,ascii_b8,nonseg_ascii_b8,professional_project_update,96,True,True,True,True,0,True,False,False,False,True,True,False,96,96
quantization_pair__8a32b1bad5706aac584fd018,revision_v1_hmac_sha256_hex_025,hmac_sha256_hex,train,ascii_b8,nonseg_ascii_b8,procedure_simple_meal,171,True,True,True,False,-1,False,True,False,False,True,False,False,171,171
quantization_pair__8a77aaa89a909ce39ceed763,revision_v1_chacha20_poly1305_base64_046,chacha20_poly1305_base64,validation,ascii_b8,nonseg_ascii_b8,explain_biological_process,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__8a990789365c69133f30db26,revision_v1_uuid_v4_028,uuid_v4,train,ascii_b16,nonseg_ascii_b16,procedure_simple_meal,72,True,True,True,True,0,True,False,False,False,True,True,False,72,72
quantization_pair__8aeb5b6a776832f6bca77dce,revision_v1_token_128_bit_hex_024,token_128_bit_hex,train,ascii_b8,nonseg_ascii_b8,narrative_learning_moment,86,True,True,True,True,0,True,False,False,False,True,True,False,86,86
quantization_pair__8b0c9cb6dcabc67070e7b01d,revision_v1_uuid_v4_024,uuid_v4,train,ascii_b16,nonseg_ascii_b16,explain_weather_pattern,72,True,True,True,True,0,True,False,False,False,True,True,False,72,72
quantization_pair__8b20a6c8f7773eb139527913,revision_v1_chacha20_poly1305_base64_007,chacha20_poly1305_base64,train,ascii_b8,nonseg_ascii_b8,forum_learning_answer,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__8b3852230c2bf13e8f14eaa9,revision_v1_ed25519_signature_base64_015,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,explain_everyday_system,235,True,True,True,True,0,True,False,False,False,True,True,False,235,235
quantization_pair__8b3f337114e5f3432492f8d8,revision_v1_ed25519_signature_base64_020,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,narrative_learning_moment,235,True,True,True,False,-1,False,True,False,False,True,False,False,235,236
quantization_pair__8c1e5c3dee4804e228579d5b,revision_v1_uuid_v4_019,uuid_v4,train,ascii_b16,nonseg_ascii_b16,casual_neighborhood_chat,72,True,True,True,False,-1,False,True,False,False,True,False,False,72,72
quantization_pair__8c2b032eff8986053f798ae6,revision_v1_ed25519_signature_base64_049,ed25519_signature_base64,test,ascii_b16,nonseg_ascii_b16,procedure_home_task,176,True,True,True,True,0,True,False,False,False,True,True,False,176,176
quantization_pair__8c30a137d5acb5c551a60da6,revision_v1_sha256_hex_011,sha256_hex,train,ascii_b16,nonseg_ascii_b16,casual_neighborhood_chat,128,True,True,False,True,1,False,False,True,False,False,True,True,127,128
quantization_pair__8c5a44a7b91b1c73669e6eba,revision_v1_aes256_gcm_base64_007,aes256_gcm_base64,train,ascii_b8,nonseg_ascii_b8,professional_schedule_note,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__8c5cb0b6439e95df1dc768ea,revision_v1_ed25519_signature_base64_029,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,professional_project_update,235,True,True,True,True,0,True,False,False,False,True,True,False,235,235
quantization_pair__8c6813b029c1075cb5f03998,revision_v1_nonce_96_bit_hex_048,nonce_96_bit_hex,test,ascii_b16,nonseg_ascii_b16,procedure_garden_task,48,True,True,True,True,0,True,False,False,False,True,True,False,48,48
quantization_pair__8ce038967d00ce845d8ac478,revision_v1_sha256_hex_031,sha256_hex,train,ascii_b8,nonseg_ascii_b8,forum_practical_answer,171,True,True,False,True,1,False,False,True,False,False,True,True,170,171
quantization_pair__8d03e7ff24a43fb6a23737cf,revision_v1_chacha20_poly1305_base64_021,chacha20_poly1305_base64,train,ascii_b8,nonseg_ascii_b8,narrative_local_walk,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__8d3a0c4c89b30ec7f3c2d6f0,revision_v1_sha256_hex_017,sha256_hex,train,ascii_b8,nonseg_ascii_b8,casual_weekend_chat,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__8d529fa4be8cba53f6062276,revision_v1_sha256_hex_008,sha256_hex,train,ascii_b16,nonseg_ascii_b16,procedure_garden_task,128,True,True,True,False,-1,False,True,False,False,True,False,False,128,128
quantization_pair__8d73fb31e42057a6504295c7,revision_v1_chacha20_poly1305_base64_003,chacha20_poly1305_base64,train,ascii_b16,nonseg_ascii_b16,narrative_local_walk,128,True,True,True,False,-1,False,True,False,False,True,False,False,128,127
quantization_pair__8dced9b650a8be361709df51,revision_v1_token_128_bit_hex_035,token_128_bit_hex,train,ascii_b16,nonseg_ascii_b16,procedure_simple_meal,64,True,True,True,False,-1,False,True,False,False,True,False,False,64,64
quantization_pair__8e20867b1cd0a730e1edf32a,revision_v1_sha256_hex_024,sha256_hex,train,ascii_b8,nonseg_ascii_b8,professional_process_email,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__8e2c62a7f7160c9add127ae0,revision_v1_sha256_hex_049,sha256_hex,test,ascii_b16,nonseg_ascii_b16,forum_practical_answer,128,True,True,False,False,0,False,False,False,True,False,False,True,127,127
quantization_pair__8e318c087eff5a9065729686,revision_v1_sha256_hex_046,sha256_hex,validation,ascii_b16,nonseg_ascii_b16,explain_biological_process,128,True,True,False,True,1,False,False,True,False,False,True,True,126,128
quantization_pair__8e3defae92036ee86e5c1d5d,revision_v1_uuid_v4_010,uuid_v4,train,ascii_b8,nonseg_ascii_b8,procedure_simple_meal,96,True,True,True,True,0,True,False,False,False,True,True,False,96,96
quantization_pair__8e3e1f70d982d64e882acf9e,revision_v1_aes256_gcm_base64_014,aes256_gcm_base64,train,ascii_b8,nonseg_ascii_b8,forum_learning_answer,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__8f143da7f809878484a121ed,revision_v1_uuid_v4_011,uuid_v4,train,ascii_b16,nonseg_ascii_b16,narrative_small_discovery,72,True,True,True,True,0,True,False,False,False,True,True,False,72,72
quantization_pair__8f2cef8cbe82ff46d057abff,revision_v1_hmac_sha256_hex_044,hmac_sha256_hex,validation,ascii_b16,nonseg_ascii_b16,narrative_small_discovery,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__8f7c1aa0fb59e45eb5a3a548,revision_v1_chacha20_poly1305_base64_010,chacha20_poly1305_base64,train,ascii_b16,nonseg_ascii_b16,explain_biological_process,128,True,True,False,True,1,False,False,True,False,False,True,True,129,128
quantization_pair__8fe5977b32f40e9e8feaf9ce,revision_v1_uuid_v4_057,uuid_v4,test,ascii_b16,nonseg_ascii_b16,forum_learning_answer,72,True,True,True,True,0,True,False,False,False,True,True,False,72,72
quantization_pair__901a4728317efc1e8a99208d,revision_v1_nonce_96_bit_hex_042,nonce_96_bit_hex,validation,ascii_b16,nonseg_ascii_b16,procedure_home_task,48,True,True,False,True,1,False,False,True,False,False,True,True,47,48
quantization_pair__90b78f74028c72b0a2900fa1,revision_v1_chacha20_poly1305_base64_058,chacha20_poly1305_base64,test,ascii_b16,nonseg_ascii_b16,explain_everyday_system,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__90d334075c4e0d192c4c078b,revision_v1_token_128_bit_hex_049,token_128_bit_hex,test,ascii_b8,nonseg_ascii_b8,explain_weather_pattern,86,True,True,True,True,0,True,False,False,False,True,True,False,86,86
quantization_pair__90d64dc1f5dc76031338ee45,revision_v1_sha256_hex_052,sha256_hex,test,ascii_b16,nonseg_ascii_b16,explain_weather_pattern,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__91275d295154d1a7ce14cd52,revision_v1_ed25519_signature_base64_042,ed25519_signature_base64,validation,ascii_b8,nonseg_ascii_b8,forum_practical_answer,235,True,True,False,False,0,False,False,False,True,False,False,True,234,235
quantization_pair__912d9463b2162046f38654d8,revision_v1_hmac_sha256_hex_018,hmac_sha256_hex,train,ascii_b8,nonseg_ascii_b8,forum_learning_answer,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__913b314c27b03e1a7becc0e4,revision_v1_token_128_bit_hex_032,token_128_bit_hex,train,ascii_b8,nonseg_ascii_b8,casual_weekend_chat,86,True,True,False,False,0,False,False,False,True,False,False,True,85,85
quantization_pair__9141de7d9398feb7beb54a3b,revision_v1_hmac_sha256_hex_010,hmac_sha256_hex,train,ascii_b8,nonseg_ascii_b8,casual_weekend_chat,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__91c5caac7da891345d6524ba,revision_v1_nonce_96_bit_hex_058,nonce_96_bit_hex,test,ascii_b8,nonseg_ascii_b8,professional_project_update,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__921ceb3caf6021d0e9e3bf23,revision_v1_sha256_hex_016,sha256_hex,train,ascii_b8,nonseg_ascii_b8,explain_weather_pattern,171,True,True,False,False,0,False,False,False,True,False,False,True,170,171
quantization_pair__921d353c3fca5ec7a6868e88,revision_v1_uuid_v4_016,uuid_v4,train,ascii_b8,nonseg_ascii_b8,procedure_home_task,96,True,True,True,True,0,True,False,False,False,True,True,False,96,96
quantization_pair__9221509fcc859aa4f090f000,revision_v1_sha256_hex_048,sha256_hex,test,ascii_b16,nonseg_ascii_b16,professional_project_update,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__923694fd94b1fe5b9e550863,revision_v1_hmac_sha256_hex_055,hmac_sha256_hex,test,ascii_b8,nonseg_ascii_b8,procedure_garden_task,171,True,True,True,False,-1,False,True,False,False,True,False,False,171,170
quantization_pair__92b311e34b5d5ae2a5e93efe,revision_v1_nonce_96_bit_hex_055,nonce_96_bit_hex,test,ascii_b8,nonseg_ascii_b8,narrative_small_discovery,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__93fb5b6c4fc0633c9d825572,revision_v1_token_128_bit_hex_014,token_128_bit_hex,train,ascii_b8,nonseg_ascii_b8,casual_weekend_chat,86,True,True,True,True,0,True,False,False,False,True,True,False,86,86
quantization_pair__94047f4833f7bace9787a27e,revision_v1_sha256_hex_057,sha256_hex,test,ascii_b8,nonseg_ascii_b8,narrative_local_walk,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__941bc8c0bd4beeb227468552,revision_v1_hmac_sha256_hex_023,hmac_sha256_hex,train,ascii_b8,nonseg_ascii_b8,professional_process_email,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__94ec833fa798120868e1110f,revision_v1_chacha20_poly1305_base64_048,chacha20_poly1305_base64,test,ascii_b8,nonseg_ascii_b8,professional_project_update,171,True,True,True,False,-1,False,True,False,False,True,False,False,171,170
quantization_pair__95f58dd7ed0ef360f546d37f,revision_v1_chacha20_poly1305_base64_016,chacha20_poly1305_base64,train,ascii_b8,nonseg_ascii_b8,explain_weather_pattern,171,True,True,True,False,-1,False,True,False,False,True,False,False,171,171
quantization_pair__97222e015acb6ae41d334f22,revision_v1_uuid_v4_048,uuid_v4,test,ascii_b8,nonseg_ascii_b8,explain_everyday_system,96,True,True,True,True,0,True,False,False,False,True,True,False,96,96
quantization_pair__972e0bcbd5c9fa747cf1f6e7,revision_v1_aes256_gcm_base64_035,aes256_gcm_base64,train,ascii_b16,nonseg_ascii_b16,explain_biological_process,128,True,True,False,True,1,False,False,True,False,False,True,True,126,128
quantization_pair__97cfa6abfbcca914eff54478,revision_v1_sha256_hex_042,sha256_hex,validation,ascii_b8,nonseg_ascii_b8,professional_process_email,171,True,True,True,False,-1,False,True,False,False,True,False,False,171,170
quantization_pair__97f4dab080804ee36fbb3a6b,revision_v1_uuid_v4_050,uuid_v4,test,ascii_b16,nonseg_ascii_b16,professional_schedule_note,72,True,True,True,False,-1,False,True,False,False,True,False,False,72,71
quantization_pair__982c64906bf7ac25e4a25ac7,revision_v1_nonce_96_bit_hex_026,nonce_96_bit_hex,train,ascii_b16,nonseg_ascii_b16,explain_everyday_system,48,True,True,True,True,0,True,False,False,False,True,True,False,48,48
quantization_pair__98a778ee3f48251efd536606,revision_v1_aes256_gcm_base64_030,aes256_gcm_base64,train,ascii_b16,nonseg_ascii_b16,casual_neighborhood_chat,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__98e1b67c1a05f79ff53748db,revision_v1_hmac_sha256_hex_032,hmac_sha256_hex,train,ascii_b16,nonseg_ascii_b16,narrative_local_walk,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__994fa363a9694c502b3bd3ad,revision_v1_aes256_gcm_base64_029,aes256_gcm_base64,train,ascii_b16,nonseg_ascii_b16,explain_everyday_system,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__9984d3eda9ea3549484bf791,revision_v1_hmac_sha256_hex_029,hmac_sha256_hex,train,ascii_b8,nonseg_ascii_b8,professional_project_update,171,True,True,True,False,-1,False,True,False,False,True,False,False,171,172
quantization_pair__9a5a2a40e2a30a9c5e123fa3,revision_v1_sha256_hex_002,sha256_hex,train,ascii_b8,nonseg_ascii_b8,procedure_home_task,171,True,True,False,True,1,False,False,True,False,False,True,True,169,171
quantization_pair__9aec58920e4b578c4c8a7f6c,revision_v1_token_128_bit_hex_047,token_128_bit_hex,validation,ascii_b8,nonseg_ascii_b8,procedure_garden_task,86,True,True,False,True,1,False,False,True,False,False,True,True,84,86
quantization_pair__9b693ab981bf545f2053e30a,revision_v1_hmac_sha256_hex_040,hmac_sha256_hex,validation,ascii_b8,nonseg_ascii_b8,casual_neighborhood_chat,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__9c005fc440c0d92caf7c1819,revision_v1_chacha20_poly1305_base64_000,chacha20_poly1305_base64,train,ascii_b16,nonseg_ascii_b16,professional_schedule_note,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__9c00cfdb47164c5dd82db41e,revision_v1_sha256_hex_037,sha256_hex,validation,ascii_b16,nonseg_ascii_b16,forum_purchase_advice,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__9c25836f7407320b3f7f431d,revision_v1_uuid_v4_052,uuid_v4,test,ascii_b16,nonseg_ascii_b16,procedure_home_task,72,True,True,True,True,0,True,False,False,False,True,True,False,72,72
quantization_pair__9c5faab06feee1afad809ba2,revision_v1_nonce_96_bit_hex_025,nonce_96_bit_hex,train,ascii_b16,nonseg_ascii_b16,narrative_local_walk,48,True,True,True,True,0,True,False,False,False,True,True,False,48,48
quantization_pair__9cbea7f6f1392861113a25fb,revision_v1_ed25519_signature_base64_058,ed25519_signature_base64,test,ascii_b16,nonseg_ascii_b16,casual_neighborhood_chat,176,True,True,False,True,1,False,False,True,False,False,True,True,174,176
quantization_pair__9cddc26037598bd2431e838f,revision_v1_uuid_v4_054,uuid_v4,test,ascii_b16,nonseg_ascii_b16,explain_biological_process,72,True,True,False,True,1,False,False,True,False,False,True,True,74,72
quantization_pair__9d1f188f6a61fdee8a16b430,revision_v1_hmac_sha256_hex_007,hmac_sha256_hex,train,ascii_b16,nonseg_ascii_b16,procedure_simple_meal,128,True,True,True,False,-1,False,True,False,False,True,False,False,128,129
quantization_pair__9d6f231cf299c16f6a7d345b,revision_v1_sha256_hex_029,sha256_hex,train,ascii_b16,nonseg_ascii_b16,casual_neighborhood_chat,128,True,True,False,False,0,False,False,False,True,False,False,True,127,128
quantization_pair__9d9b58095f754381e97e4364,revision_v1_ed25519_signature_base64_006,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,forum_practical_answer,235,True,True,True,True,0,True,False,False,False,True,True,False,235,235
quantization_pair__9e06a9a028d502efd0ef927a,revision_v1_aes256_gcm_base64_049,aes256_gcm_base64,test,ascii_b16,nonseg_ascii_b16,professional_process_email,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__9e707bd3af161e8816d75a4e,revision_v1_nonce_96_bit_hex_013,nonce_96_bit_hex,train,ascii_b16,nonseg_ascii_b16,narrative_learning_moment,48,True,True,True,True,0,True,False,False,False,True,True,False,48,48
quantization_pair__9ea711a9469bf01fb3048568,revision_v1_aes256_gcm_base64_049,aes256_gcm_base64,test,ascii_b8,nonseg_ascii_b8,professional_process_email,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__9faf3931c0b063de9cfb8834,revision_v1_token_128_bit_hex_050,token_128_bit_hex,test,ascii_b8,nonseg_ascii_b8,casual_weekend_chat,86,True,True,True,True,0,True,False,False,False,True,True,False,86,86
quantization_pair__9fbc2c13e0e0a1884e99f4c6,revision_v1_sha256_hex_023,sha256_hex,train,ascii_b16,nonseg_ascii_b16,casual_hobby_chat,128,True,True,True,False,-1,False,True,False,False,True,False,False,128,126
quantization_pair__a0f5c82e96b1bb6012ed243f,revision_v1_chacha20_poly1305_base64_041,chacha20_poly1305_base64,validation,ascii_b16,nonseg_ascii_b16,casual_hobby_chat,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__a18e0889e4f2cd226f60bb4d,revision_v1_aes256_gcm_base64_032,aes256_gcm_base64,train,ascii_b8,nonseg_ascii_b8,forum_learning_answer,171,True,True,False,True,1,False,False,True,False,False,True,True,171,171
quantization_pair__a1b5bdaf1588f96f7886b130,revision_v1_hmac_sha256_hex_052,hmac_sha256_hex,test,ascii_b16,nonseg_ascii_b16,casual_hobby_chat,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__a1f4fc405ad37919c6db1831,revision_v1_token_128_bit_hex_056,token_128_bit_hex,test,ascii_b8,nonseg_ascii_b8,casual_hobby_chat,86,True,True,True,True,0,True,False,False,False,True,True,False,86,86
quantization_pair__a2876703e71b2d5cb508ddc6,revision_v1_aes256_gcm_base64_003,aes256_gcm_base64,train,ascii_b16,nonseg_ascii_b16,procedure_simple_meal,128,True,True,False,True,1,False,False,True,False,False,True,True,129,128
quantization_pair__a2e9673038c8bcb743683a5a,revision_v1_aes256_gcm_base64_043,aes256_gcm_base64,validation,ascii_b16,nonseg_ascii_b16,professional_schedule_note,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__a2f516a6fd5df950c27588ce,revision_v1_aes256_gcm_base64_010,aes256_gcm_base64,train,ascii_b8,nonseg_ascii_b8,narrative_local_walk,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__a334e0b06365204e985046e8,revision_v1_hmac_sha256_hex_038,hmac_sha256_hex,validation,ascii_b16,nonseg_ascii_b16,narrative_learning_moment,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__a34e309b200e18f280cbabc0,revision_v1_uuid_v4_044,uuid_v4,validation,ascii_b16,nonseg_ascii_b16,professional_project_update,72,True,True,True,True,0,True,False,False,False,True,True,False,72,72
quantization_pair__a3563c96a7d97b0ffa402c01,revision_v1_sha256_hex_042,sha256_hex,validation,ascii_b16,nonseg_ascii_b16,professional_process_email,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__a36ca42306bb173cae3a9ee2,revision_v1_hmac_sha256_hex_027,hmac_sha256_hex,train,ascii_b8,nonseg_ascii_b8,explain_weather_pattern,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__a39b989dbf809eedf8916a96,revision_v1_sha256_hex_056,sha256_hex,test,ascii_b16,nonseg_ascii_b16,procedure_home_task,128,True,True,False,True,1,False,False,True,False,False,True,True,127,128
quantization_pair__a3bb5efb913b1bb5eb1bf839,revision_v1_chacha20_poly1305_base64_037,chacha20_poly1305_base64,validation,ascii_b8,nonseg_ascii_b8,forum_purchase_advice,171,True,True,False,True,1,False,False,True,False,False,True,True,170,171
quantization_pair__a430f79fe3c98ee3c4353ea0,revision_v1_nonce_96_bit_hex_007,nonce_96_bit_hex,train,ascii_b16,nonseg_ascii_b16,narrative_local_walk,48,True,True,True,True,0,True,False,False,False,True,True,False,48,48
quantization_pair__a45a37374ba4b532eb5677a7,revision_v1_token_128_bit_hex_013,token_128_bit_hex,train,ascii_b8,nonseg_ascii_b8,explain_weather_pattern,86,True,True,False,True,1,False,False,True,False,False,True,True,85,86
quantization_pair__a45de5d0fb5239b2bd08ca2e,revision_v1_chacha20_poly1305_base64_038,chacha20_poly1305_base64,validation,ascii_b8,nonseg_ascii_b8,procedure_home_task,171,True,True,True,False,-1,False,True,False,False,True,False,False,171,170
quantization_pair__a503185cfe9ed23c480d475e,revision_v1_sha256_hex_059,sha256_hex,test,ascii_b8,nonseg_ascii_b8,casual_hobby_chat,171,True,True,True,False,-1,False,True,False,False,True,False,False,171,171
quantization_pair__a6308b3e9c11e2a11dcaf7e4,revision_v1_chacha20_poly1305_base64_029,chacha20_poly1305_base64,train,ascii_b16,nonseg_ascii_b16,casual_neighborhood_chat,128,True,True,False,True,1,False,False,True,False,False,True,True,127,128
quantization_pair__a65b523eed9115d7d52fb373,revision_v1_aes256_gcm_base64_035,aes256_gcm_base64,train,ascii_b8,nonseg_ascii_b8,explain_biological_process,171,True,True,False,False,0,False,False,False,True,False,False,True,169,170
quantization_pair__a665d9e437d07062017e99f5,revision_v1_chacha20_poly1305_base64_049,chacha20_poly1305_base64,test,ascii_b8,nonseg_ascii_b8,forum_practical_answer,171,True,True,True,False,-1,False,True,False,False,True,False,False,171,172
quantization_pair__a67087263ed382b86bc0d31f,revision_v1_nonce_96_bit_hex_037,nonce_96_bit_hex,validation,ascii_b16,nonseg_ascii_b16,narrative_small_discovery,48,True,True,True,True,0,True,False,False,False,True,True,False,48,48
quantization_pair__a6ffbfb4b607297ee8b7fa47,revision_v1_token_128_bit_hex_009,token_128_bit_hex,train,ascii_b16,nonseg_ascii_b16,professional_process_email,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__a74b5ab4e3dc2e9d8fe526f3,revision_v1_token_128_bit_hex_034,token_128_bit_hex,train,ascii_b16,nonseg_ascii_b16,forum_practical_answer,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__a756296adb22a7f480a32ad8,revision_v1_token_128_bit_hex_036,token_128_bit_hex,validation,ascii_b16,nonseg_ascii_b16,narrative_local_walk,64,True,True,True,False,-1,False,True,False,False,True,False,False,64,63
quantization_pair__a7875e47475fe0f82db3d500,revision_v1_aes256_gcm_base64_016,aes256_gcm_base64,train,ascii_b16,nonseg_ascii_b16,narrative_learning_moment,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__a7a3844f9f4b28d7f8b0f6e4,revision_v1_uuid_v4_008,uuid_v4,train,ascii_b16,nonseg_ascii_b16,professional_project_update,72,True,True,True,True,0,True,False,False,False,True,True,False,72,72
quantization_pair__a7b616641c04ce60d6210683,revision_v1_ed25519_signature_base64_018,ed25519_signature_base64,train,ascii_b16,nonseg_ascii_b16,forum_learning_answer,176,True,True,True,False,-1,False,True,False,False,True,False,False,176,175
