pairing_unit_id,payload_name,payload_class,payload_split,representation_name,prompt_template_id,population,label,target_token_count,sampling_seed,same_path_position_count,mean_entropy_q8_minus_q4_bits,median_entropy_q8_minus_q4_bits,observed_token_rank_changed_count,observed_token_rank_changed_fraction,greedy_token_changed_count,greedy_token_changed_fraction,mean_absolute_observed_rank_change,exact_generated_token_sequence_match,positionwise_generated_token_match_fraction,first_generated_token_divergence
quantization_pair__6500aa076fd535bc70950a63,revision_v1_nonce_96_bit_hex_058,nonce_96_bit_hex,test,ascii_b16,professional_project_update,rankcloak,1,48,5209659088246839924,48,0.04122269514934949,0.026316600293153858,21,0.4375,6,0.125,0.5416666666666666,False,0.0,0
quantization_pair__654f3871fe3bbd235056347f,revision_v1_ed25519_signature_base64_026,ed25519_signature_base64,train,ascii_b16,narrative_small_discovery,ordinary_control,0,176,13524413383438741618,176,0.0033296353133891806,-2.6367146615015444e-05,35,0.19886363636363635,19,0.10795454545454546,0.3806818181818182,False,0.028409090909090908,2
quantization_pair__6562994beb2de4dddf0eec16,revision_v1_chacha20_poly1305_base64_039,chacha20_poly1305_base64,validation,ascii_b8,narrative_local_walk,ordinary_control,0,171,1472581676083882773,171,-0.05178964770123502,-0.01356892908269991,29,0.1695906432748538,15,0.08771929824561403,0.2222222222222222,False,0.011695906432748537,2
quantization_pair__659b4c9ac2442d648a492e67,revision_v1_chacha20_poly1305_base64_047,chacha20_poly1305_base64,validation,ascii_b16,casual_neighborhood_chat,rankcloak,1,128,9577463941072869344,128,-0.035057612332590804,-0.004674158865829586,83,0.6484375,18,0.140625,1.4453125,False,0.0234375,1
quantization_pair__65c4a676049e696856a64a1f,revision_v1_aes256_gcm_base64_055,aes256_gcm_base64,test,ascii_b8,professional_project_update,ordinary_control,0,171,9374371658011821448,171,0.013077225787644345,0.003208835769708873,17,0.09941520467836257,11,0.06432748538011696,0.12280701754385964,False,0.09941520467836257,11
quantization_pair__65f0807b87d6f77d163de312,revision_v1_aes256_gcm_base64_007,aes256_gcm_base64,train,ascii_b16,professional_schedule_note,ordinary_control,0,128,1446513318594630987,128,0.012651679051191982,0.003928354904671652,10,0.078125,6,0.046875,0.1015625,False,0.1640625,13
quantization_pair__65f4d2451e60b9c1bb539bc8,revision_v1_chacha20_poly1305_base64_036,chacha20_poly1305_base64,validation,ascii_b8,professional_schedule_note,ordinary_control,0,171,16218901690805682184,171,0.04854813712818345,0.009557551536719,16,0.0935672514619883,10,0.05847953216374269,0.10526315789473684,False,0.023391812865497075,0
quantization_pair__65f8e1051bc528a4491d7fc7,revision_v1_chacha20_poly1305_base64_023,chacha20_poly1305_base64,train,ascii_b16,casual_hobby_chat,ordinary_control,0,128,2699829165636642247,128,0.04412042808386027,0.025204532355148194,19,0.1484375,12,0.09375,0.1640625,False,0.09375,9
quantization_pair__661248bf982c00a52c57db63,revision_v1_chacha20_poly1305_base64_044,chacha20_poly1305_base64,validation,ascii_b16,procedure_garden_task,ordinary_control,0,128,4312151624579098484,128,-0.0009169696053041455,-9.420208612718583e-07,5,0.0390625,5,0.0390625,0.0546875,False,0.015625,0
quantization_pair__6620d5e06dbfe0a3c06fb98c,revision_v1_ed25519_signature_base64_052,ed25519_signature_base64,test,ascii_b8,casual_hobby_chat,rankcloak,1,235,13060930129679888733,235,-0.08952220662052317,-0.06351559295778575,91,0.3872340425531915,16,0.06808510638297872,0.6042553191489362,False,0.01276595744680851,1
quantization_pair__66302c913376a26c3fb47e8f,revision_v1_ed25519_signature_base64_046,ed25519_signature_base64,validation,ascii_b8,casual_weekend_chat,ordinary_control,0,235,5580646563482968115,235,0.035235243249462686,0.015582399427023219,35,0.14893617021276595,25,0.10638297872340426,0.23404255319148937,False,0.0,0
quantization_pair__66804d94038c6efad8a1b8ef,revision_v1_sha256_hex_003,sha256_hex,train,ascii_b16,narrative_local_walk,ordinary_control,0,128,7180967034006626259,128,-0.026304745887941478,-0.012156587499702757,12,0.09375,7,0.0546875,0.1015625,False,0.015625,0
quantization_pair__66910bff5c9260777df90044,revision_v1_aes256_gcm_base64_028,aes256_gcm_base64,train,ascii_b8,narrative_local_walk,rankcloak,1,171,7290369238566324110,171,-0.03866950380172111,-0.03341050094493436,76,0.4444444444444444,18,0.10526315789473684,0.7251461988304093,False,0.011695906432748537,1
quantization_pair__66cb57597f7677936c95630b,revision_v1_nonce_96_bit_hex_000,nonce_96_bit_hex,train,ascii_b16,procedure_simple_meal,ordinary_control,0,48,5250354377884646179,48,0.02141047648378272,0.0008652198913381869,7,0.14583333333333334,3,0.0625,0.3333333333333333,False,0.14583333333333334,6
quantization_pair__66d4dc3f5168c1d321f95a1c,revision_v1_sha256_hex_004,sha256_hex,train,ascii_b16,explain_everyday_system,ordinary_control,0,128,16380132078974230706,128,0.030120922642467518,0.00805172099503349,14,0.109375,6,0.046875,0.1328125,False,0.015625,0
quantization_pair__66fa84ecaa34a593348519ae,revision_v1_uuid_v4_057,uuid_v4,test,ascii_b8,forum_learning_answer,ordinary_control,0,96,5961155814357670809,96,-0.002511798932546145,-0.0029563473452421563,11,0.11458333333333333,5,0.052083333333333336,0.17708333333333334,False,0.03125,1
quantization_pair__6726185411f9e001e875cd2f,revision_v1_aes256_gcm_base64_037,aes256_gcm_base64,validation,ascii_b8,professional_project_update,rankcloak,1,171,4800997933059839043,171,0.05821245840402234,0.04249288450946809,73,0.4269005847953216,15,0.08771929824561403,0.7134502923976608,False,0.0,0
quantization_pair__672b43ee024035b0a0828ad4,revision_v1_hmac_sha256_hex_042,hmac_sha256_hex,validation,ascii_b16,forum_practical_answer,rankcloak,1,128,4324561506955991727,128,-0.023498137000911905,-0.014552137554274536,64,0.5,13,0.1015625,0.796875,False,0.0078125,0
quantization_pair__6754208241fe7ecdb0236f38,revision_v1_ed25519_signature_base64_024,ed25519_signature_base64,train,ascii_b16,forum_practical_answer,ordinary_control,0,176,16131095520311673328,176,0.0006410216197236106,0.003342389130833693,16,0.09090909090909091,12,0.06818181818181818,0.125,False,0.0625,4
quantization_pair__67702430edd82f65882ef003,revision_v1_chacha20_poly1305_base64_054,chacha20_poly1305_base64,test,ascii_b8,professional_schedule_note,ordinary_control,0,171,12300386656903255652,171,-0.004320739555379903,0.0011645606554980363,13,0.07602339181286549,6,0.03508771929824561,0.0935672514619883,False,0.05263157894736842,8
quantization_pair__67efdceceade2fa34e92f366,revision_v1_chacha20_poly1305_base64_053,chacha20_poly1305_base64,test,ascii_b16,casual_weekend_chat,ordinary_control,0,128,8638645485008245715,128,0.02163442257060845,0.014969353028034593,17,0.1328125,11,0.0859375,0.2109375,False,0.0859375,2
quantization_pair__6804cca47d747e68b897286e,revision_v1_ed25519_signature_base64_036,ed25519_signature_base64,validation,ascii_b16,forum_learning_answer,rankcloak,1,176,10955941432824766023,176,-0.0026087267588909297,0.00404130352365243,106,0.6022727272727273,26,0.14772727272727273,1.0340909090909092,False,0.0,0
quantization_pair__6828c7f68f7bc808b66b3788,revision_v1_nonce_96_bit_hex_019,nonce_96_bit_hex,train,ascii_b16,narrative_small_discovery,ordinary_control,0,48,5366546450899330548,48,-0.10805545048421905,-0.09006471613058131,11,0.22916666666666666,5,0.10416666666666667,0.2916666666666667,False,0.041666666666666664,1
quantization_pair__684e8da1d95d33355ffdcdb3,revision_v1_chacha20_poly1305_base64_045,chacha20_poly1305_base64,validation,ascii_b8,narrative_learning_moment,ordinary_control,0,171,14686900559270952499,171,-0.04492277279602211,-0.011833143436767113,29,0.1695906432748538,10,0.05847953216374269,0.30409356725146197,False,0.023391812865497075,4
quantization_pair__68b72486cfa6d19d01a448f8,revision_v1_nonce_96_bit_hex_059,nonce_96_bit_hex,test,ascii_b8,forum_practical_answer,ordinary_control,0,64,7877834202286964772,64,-0.04246190677033229,-0.01136412560934967,5,0.078125,4,0.0625,0.125,False,0.015625,0
quantization_pair__68e1586081b3874d08924f69,revision_v1_ed25519_signature_base64_054,ed25519_signature_base64,test,ascii_b8,forum_learning_answer,rankcloak,1,235,4337514012996184422,235,-0.02779046790262096,-0.002555288454471061,86,0.3659574468085106,24,0.10212765957446808,0.5234042553191489,False,0.01702127659574468,1
quantization_pair__68ebf49f6738d28adf36a4a6,revision_v1_chacha20_poly1305_base64_017,chacha20_poly1305_base64,train,ascii_b16,casual_weekend_chat,rankcloak,1,128,4646777479161890140,128,0.006595887010975824,0.03149131963547869,87,0.6796875,15,0.1171875,1.46875,False,0.015625,0
quantization_pair__690162589a109ab857e594a8,revision_v1_ed25519_signature_base64_057,ed25519_signature_base64,test,ascii_b8,explain_biological_process,ordinary_control,0,235,11703908823401053577,235,0.0017560739130785352,2.301230696437553e-05,20,0.0851063829787234,16,0.06808510638297872,0.09361702127659574,False,0.06808510638297872,3
quantization_pair__69050cc3ff27642e54381549,revision_v1_ed25519_signature_base64_010,ed25519_signature_base64,train,ascii_b8,casual_weekend_chat,rankcloak,1,235,6693765406266955073,235,0.011924127751174322,0.011661812013814943,125,0.5319148936170213,23,0.09787234042553192,0.8978723404255319,False,0.01276595744680851,3
quantization_pair__690d49cc3808fc8e6f5a2cc9,revision_v1_ed25519_signature_base64_034,ed25519_signature_base64,train,ascii_b8,casual_hobby_chat,ordinary_control,0,235,18344947351895953899,235,0.0011811663384025792,1.9225543232829427e-05,27,0.1148936170212766,11,0.04680851063829787,0.14893617021276595,False,0.02127659574468085,1
quantization_pair__692a1e1fcd289d7b584ae887,revision_v1_token_128_bit_hex_044,token_128_bit_hex,validation,ascii_b8,casual_neighborhood_chat,rankcloak,1,86,18235141853724297184,86,0.030421830315360585,-0.002126994618631228,37,0.43023255813953487,5,0.05813953488372093,0.7790697674418605,False,0.046511627906976744,3
quantization_pair__69514cd9a868d5a7e67dbfd5,revision_v1_token_128_bit_hex_059,token_128_bit_hex,test,ascii_b8,procedure_home_task,rankcloak,1,86,8564333663952071814,86,0.04144893388007247,0.019924753700118356,33,0.38372093023255816,8,0.09302325581395349,0.5930232558139535,False,0.046511627906976744,3
quantization_pair__6962d4f25cb46a0b3583cdbd,revision_v1_chacha20_poly1305_base64_051,chacha20_poly1305_base64,test,ascii_b8,narrative_small_discovery,rankcloak,1,171,13352521456261179717,171,-0.023833288666921967,-0.017341615110290004,75,0.43859649122807015,13,0.07602339181286549,0.6900584795321637,False,0.03508771929824561,1
quantization_pair__697caeb91e109e0ac272ca81,revision_v1_uuid_v4_054,uuid_v4,test,ascii_b16,explain_biological_process,ordinary_control,0,72,11310650490775931298,72,-0.02218307503670272,2.674637419978603e-06,4,0.05555555555555555,3,0.041666666666666664,0.05555555555555555,False,0.08333333333333333,3
quantization_pair__6987220ec18e2fcc8733c5f8,revision_v1_token_128_bit_hex_022,token_128_bit_hex,train,ascii_b16,forum_purchase_advice,ordinary_control,0,64,8274276931299525194,64,0.09160137575608784,0.052112209979809365,7,0.109375,4,0.0625,0.21875,False,0.0,0
quantization_pair__698b6d6b4894c4fb2a48a5af,revision_v1_ed25519_signature_base64_048,ed25519_signature_base64,test,ascii_b8,forum_purchase_advice,rankcloak,1,235,11438857771453728691,235,-0.03947138497782068,-0.01688672290106208,81,0.3446808510638298,24,0.10212765957446808,0.4553191489361702,False,0.01276595744680851,0
quantization_pair__69c8f52d83d6ff42dd6b746a,revision_v1_ed25519_signature_base64_012,ed25519_signature_base64,train,ascii_b16,forum_purchase_advice,rankcloak,1,176,6004751598647283425,176,-0.050380623268352714,-0.0314821544961449,103,0.5852272727272727,20,0.11363636363636363,0.9772727272727273,False,0.0,0
quantization_pair__69eda97821f36a08390dbb5b,revision_v1_hmac_sha256_hex_009,hmac_sha256_hex,train,ascii_b16,explain_weather_pattern,rankcloak,1,128,4536082512934561954,128,-0.03182943471805962,-0.010862623984570795,71,0.5546875,11,0.0859375,0.8671875,False,0.0078125,0
quantization_pair__6a1c9c5af0e39e3a7737c8e0,revision_v1_chacha20_poly1305_base64_043,chacha20_poly1305_base64,validation,ascii_b8,forum_learning_answer,rankcloak,1,171,6487382439981819302,171,0.02042512571529726,0.005736896520020893,67,0.391812865497076,14,0.08187134502923976,0.5672514619883041,False,0.005847953216374269,1
quantization_pair__6a55ceb014dec241c988d3bd,revision_v1_token_128_bit_hex_032,token_128_bit_hex,train,ascii_b16,casual_weekend_chat,rankcloak,1,64,105940057869140127,64,-0.022133489625865622,-0.009612838158985726,32,0.5,8,0.125,0.859375,False,0.015625,1
quantization_pair__6a5eb8b7115b5331f577b76a,revision_v1_sha256_hex_014,sha256_hex,train,ascii_b8,procedure_simple_meal,ordinary_control,0,171,1880402718155895809,171,0.025647885154183706,0.0002766426760523107,14,0.08187134502923976,9,0.05263157894736842,0.08771929824561403,False,0.017543859649122806,1
quantization_pair__6a6b6833d6b8bf13c0d0e967,revision_v1_token_128_bit_hex_015,token_128_bit_hex,train,ascii_b8,professional_project_update,rankcloak,1,86,8978631584772978575,86,0.0432195066482176,0.05216304108203329,27,0.313953488372093,2,0.023255813953488372,0.5,False,0.011627906976744186,0
quantization_pair__6a6e3ff1773c1e3fbd702c4e,revision_v1_hmac_sha256_hex_025,hmac_sha256_hex,train,ascii_b8,procedure_simple_meal,ordinary_control,0,171,4380078928555320438,171,0.015792077011723714,0.0012015243174212653,9,0.05263157894736842,8,0.04678362573099415,0.06432748538011696,False,0.04093567251461988,1
quantization_pair__6ad50d9c466cd2dd7da3a8bb,revision_v1_uuid_v4_048,uuid_v4,test,ascii_b16,explain_everyday_system,rankcloak,1,72,2080806822322572612,72,0.031917885618282724,0.014917343356134927,42,0.5833333333333334,7,0.09722222222222222,0.8611111111111112,False,0.013888888888888888,1
quantization_pair__6aef9a3680c94f32d842416e,revision_v1_ed25519_signature_base64_028,ed25519_signature_base64,train,ascii_b8,casual_weekend_chat,ordinary_control,0,235,18158927853115492505,235,0.01908656487902564,0.006801449802969553,33,0.14042553191489363,18,0.07659574468085106,0.24680851063829787,False,0.00425531914893617,0
quantization_pair__6af54a62b8b5e4c22e978215,revision_v1_nonce_96_bit_hex_021,nonce_96_bit_hex,train,ascii_b8,casual_weekend_chat,rankcloak,1,64,6625630293486750602,64,-0.11632547082820642,-0.07380227456858213,18,0.28125,4,0.0625,0.453125,False,0.125,8
quantization_pair__6b296ce57a194341d50845c8,revision_v1_sha256_hex_048,sha256_hex,test,ascii_b8,professional_project_update,rankcloak,1,171,17838074228394546041,171,0.08703530576367675,0.05882184534371793,64,0.3742690058479532,12,0.07017543859649122,0.6666666666666666,False,0.011695906432748537,0
quantization_pair__6b361b44f01eecc2f5ff6f62,revision_v1_chacha20_poly1305_base64_019,chacha20_poly1305_base64,train,ascii_b8,forum_purchase_advice,rankcloak,1,171,7246549478958695860,171,0.08688103600088197,0.06463291382024333,74,0.4327485380116959,15,0.08771929824561403,0.5789473684210527,False,0.017543859649122806,1
quantization_pair__6b538add9f063f95007bc968,revision_v1_ed25519_signature_base64_053,ed25519_signature_base64,test,ascii_b8,professional_schedule_note,ordinary_control,0,235,12023713651549132774,235,0.02107564468784895,0.001249166803512917,18,0.07659574468085106,11,0.04680851063829787,0.0851063829787234,False,0.16170212765957448,37
quantization_pair__6b907cd429617a9ad7b231e2,revision_v1_aes256_gcm_base64_044,aes256_gcm_base64,validation,ascii_b8,forum_purchase_advice,ordinary_control,0,171,2203697379965209192,171,-0.0045482676679811495,-0.0005697435975485496,17,0.09941520467836257,9,0.05263157894736842,0.1871345029239766,False,0.029239766081871343,0
quantization_pair__6b92b0a56116452c9ef793d0,revision_v1_hmac_sha256_hex_044,hmac_sha256_hex,validation,ascii_b8,narrative_small_discovery,ordinary_control,0,171,9811767064927924775,171,-0.0392730182942409,-0.021388848622500012,33,0.19298245614035087,16,0.0935672514619883,0.32748538011695905,False,0.005847953216374269,0
quantization_pair__6bbbf69d5687106c55a67c34,revision_v1_hmac_sha256_hex_030,hmac_sha256_hex,train,ascii_b16,forum_purchase_advice,ordinary_control,0,128,3745289108739800374,128,-0.016209583464617414,0.00023604443043975988,9,0.0703125,6,0.046875,0.078125,False,0.015625,2
quantization_pair__6bcead63b9ae6f645b1087ab,revision_v1_chacha20_poly1305_base64_032,chacha20_poly1305_base64,train,ascii_b16,procedure_simple_meal,rankcloak,1,128,8794981962102238763,128,-0.04051620813922678,-0.03408536381048821,60,0.46875,5,0.0390625,0.90625,False,0.0078125,1
quantization_pair__6c069144a4f857303cbbb306,revision_v1_nonce_96_bit_hex_019,nonce_96_bit_hex,train,ascii_b16,narrative_small_discovery,rankcloak,1,48,5366546450899330548,48,-0.07539420600775666,-0.06415170331108737,22,0.4583333333333333,8,0.16666666666666666,1.1458333333333333,False,0.0,0
quantization_pair__6c12922430a27282763129fa,revision_v1_nonce_96_bit_hex_040,nonce_96_bit_hex,validation,ascii_b8,professional_project_update,ordinary_control,0,64,6080676609953566231,64,0.01026363282506191,0.0040160256381428505,4,0.0625,3,0.046875,0.0625,False,0.4375,28
quantization_pair__6c65dcdfda322720453e2855,revision_v1_token_128_bit_hex_023,token_128_bit_hex,train,ascii_b8,procedure_home_task,rankcloak,1,86,5107610479086710331,86,0.0176370349589511,0.015678845116282453,30,0.3488372093023256,8,0.09302325581395349,0.6046511627906976,False,0.05813953488372093,4
quantization_pair__6cd1faaa64b7bc63a6fc6b63,revision_v1_token_128_bit_hex_020,token_128_bit_hex,train,ascii_b8,casual_hobby_chat,rankcloak,1,86,1340927700056498413,86,0.022444589591872642,0.011528764180255502,32,0.37209302325581395,9,0.10465116279069768,0.5697674418604651,False,0.0,0
quantization_pair__6cdf1b095c5bf66af45f80b1,revision_v1_token_128_bit_hex_057,token_128_bit_hex,test,ascii_b16,professional_schedule_note,ordinary_control,0,64,10599597980716952922,64,0.02816677819456582,0.013706990586370399,2,0.03125,2,0.03125,0.03125,False,0.140625,8
quantization_pair__6ce4cc6768c471033e84219f,revision_v1_sha256_hex_056,sha256_hex,test,ascii_b8,procedure_home_task,rankcloak,1,171,17154111658231714082,171,-0.02600041458817174,-0.025023245594806287,64,0.3742690058479532,14,0.08187134502923976,0.631578947368421,False,0.04093567251461988,7
quantization_pair__6d16ba9339be176053179c76,revision_v1_token_128_bit_hex_028,token_128_bit_hex,train,ascii_b16,forum_learning_answer,ordinary_control,0,64,8861537439351640107,64,0.005305172143227918,0.006484006181667477,6,0.09375,5,0.078125,0.109375,False,0.203125,12
quantization_pair__6d374179c153c440e560e5b1,revision_v1_aes256_gcm_base64_046,aes256_gcm_base64,validation,ascii_b8,narrative_local_walk,ordinary_control,0,171,5286066556693561574,171,-0.03852891596797552,-0.02474833666606914,15,0.08771929824561403,8,0.04678362573099415,0.16374269005847952,False,0.1111111111111111,16
quantization_pair__6d52eb4390c3d323a4470dc4,revision_v1_uuid_v4_039,uuid_v4,validation,ascii_b8,forum_learning_answer,rankcloak,1,96,6870415609324066126,96,-0.027242855348517187,-0.017441636121234616,29,0.3020833333333333,5,0.052083333333333336,0.3958333333333333,False,0.041666666666666664,3
quantization_pair__6d8327bbcfa361d34c25fd3c,revision_v1_hmac_sha256_hex_035,hmac_sha256_hex,train,ascii_b8,professional_schedule_note,ordinary_control,0,171,2987857213930811329,171,0.027783956388085947,0.006387658233005793,17,0.09941520467836257,9,0.05263157894736842,0.1111111111111111,False,0.04678362573099415,8
quantization_pair__6d8a8064d3f4c29b1d030b0c,revision_v1_chacha20_poly1305_base64_017,chacha20_poly1305_base64,train,ascii_b16,casual_weekend_chat,ordinary_control,0,128,4646777479161890140,128,0.035397955643008454,0.0340709525575047,20,0.15625,11,0.0859375,0.2421875,False,0.0,0
quantization_pair__6d929e67f3c49b54c3acb816,revision_v1_hmac_sha256_hex_018,hmac_sha256_hex,train,ascii_b16,forum_learning_answer,rankcloak,1,128,9013990463649207045,128,0.0063300753538066724,0.04606139734886339,64,0.5,10,0.078125,0.8828125,False,0.0546875,7
quantization_pair__6e51e120a4e4cd054b0519ab,revision_v1_sha256_hex_052,sha256_hex,test,ascii_b8,explain_weather_pattern,ordinary_control,0,171,7965261033728697979,171,0.018593703730853364,-0.003390019813764633,27,0.15789473684210525,15,0.08771929824561403,0.22807017543859648,False,0.029239766081871343,0
quantization_pair__6e57b2153ab0d8c17e3e698b,revision_v1_uuid_v4_051,uuid_v4,test,ascii_b16,forum_purchase_advice,rankcloak,1,72,13301048356120614255,72,0.09782937930671519,0.057948248999740826,39,0.5416666666666666,8,0.1111111111111111,1.3333333333333333,False,0.0,0
quantization_pair__6e91fa43e4d2e25694ec08aa,revision_v1_nonce_96_bit_hex_054,nonce_96_bit_hex,test,ascii_b16,procedure_simple_meal,rankcloak,1,48,15912090173642571676,48,-0.12368175693722912,-0.054938298555993414,27,0.5625,4,0.08333333333333333,1.1666666666666667,False,0.020833333333333332,0
quantization_pair__6e9b6b36339c1f1b9c1f6986,revision_v1_uuid_v4_057,uuid_v4,test,ascii_b16,forum_learning_answer,ordinary_control,0,72,14070171509943361775,72,0.06140071597756198,0.04202896026886624,5,0.06944444444444445,5,0.06944444444444445,0.06944444444444445,False,0.013888888888888888,0
quantization_pair__6eca4a034e71efce4750b87a,revision_v1_token_128_bit_hex_042,token_128_bit_hex,validation,ascii_b16,narrative_learning_moment,ordinary_control,0,64,11957722470341348416,64,-0.009106641846366025,-0.0009514895635931722,9,0.140625,4,0.0625,0.25,False,0.0,0
quantization_pair__6ee2df279a6d51da688c277f,revision_v1_ed25519_signature_base64_033,ed25519_signature_base64,train,ascii_b16,explain_everyday_system,rankcloak,1,176,1165650930269348638,176,-0.006922052593087009,-0.0010740408111974478,85,0.48295454545454547,18,0.10227272727272728,0.8295454545454546,False,0.017045454545454544,1
quantization_pair__6ee6aff71b55043f352909ea,revision_v1_aes256_gcm_base64_022,aes256_gcm_base64,train,ascii_b16,narrative_small_discovery,ordinary_control,0,128,15215812630817228075,128,0.012744123575392383,0.014497416039258346,20,0.15625,5,0.0390625,0.28125,False,0.015625,0
quantization_pair__6eedde244d06cfe48abd4fc1,revision_v1_uuid_v4_046,uuid_v4,validation,ascii_b16,procedure_simple_meal,ordinary_control,0,72,13091347065663635625,72,-0.022161819814905788,-0.006071487752510825,7,0.09722222222222222,3,0.041666666666666664,0.2638888888888889,False,0.0,0
quantization_pair__6f2c01917e6fcdda434b8d91,revision_v1_ed25519_signature_base64_032,ed25519_signature_base64,train,ascii_b16,narrative_local_walk,rankcloak,1,176,12896095197550200572,176,0.04308099366653561,0.031345379574485355,116,0.6590909090909091,33,0.1875,1.5965909090909092,False,0.022727272727272728,1
quantization_pair__6f37141852fd9819ce08c3a4,revision_v1_sha256_hex_051,sha256_hex,test,ascii_b8,narrative_small_discovery,ordinary_control,0,171,7714040502455348709,171,0.00030541518229474615,-0.0005966409429715199,29,0.1695906432748538,19,0.1111111111111111,0.28654970760233917,False,0.05847953216374269,2
quantization_pair__6f636d9d7849af4f2697ce4a,revision_v1_sha256_hex_025,sha256_hex,train,ascii_b8,forum_learning_answer,rankcloak,1,171,4575214560719081912,171,0.005403452414712065,-0.0019907657219645812,71,0.4152046783625731,19,0.1111111111111111,0.6491228070175439,False,0.011695906432748537,1
quantization_pair__6f6c8103ab935db2105bd2a5,revision_v1_uuid_v4_045,uuid_v4,validation,ascii_b16,forum_practical_answer,rankcloak,1,72,10937040550486170261,72,-0.0636326081958447,-0.03785074354826812,38,0.5277777777777778,9,0.125,1.0972222222222223,False,0.041666666666666664,3
quantization_pair__6fb0659180df60af4744eda5,revision_v1_hmac_sha256_hex_017,hmac_sha256_hex,train,ascii_b8,professional_schedule_note,rankcloak,1,171,16398539595578837173,171,0.02761438153877039,0.017376445299555954,70,0.4093567251461988,9,0.05263157894736842,0.543859649122807,False,0.005847953216374269,1
quantization_pair__6fc4e39b47f2117027be7727,revision_v1_ed25519_signature_base64_018,ed25519_signature_base64,train,ascii_b16,forum_learning_answer,ordinary_control,0,176,4997379212948222962,176,-0.022178603976338893,-0.004185920999982218,24,0.13636363636363635,14,0.07954545454545454,0.2784090909090909,False,0.028409090909090908,0
quantization_pair__70064a9d4a67fa1169af50db,revision_v1_uuid_v4_056,uuid_v4,test,ascii_b8,professional_process_email,rankcloak,1,96,11307915710391438796,96,0.019407476013403827,0.008861439979832186,38,0.3958333333333333,4,0.041666666666666664,0.7083333333333334,False,0.010416666666666666,1
quantization_pair__7012c6282bbc2638a3716f6a,revision_v1_hmac_sha256_hex_044,hmac_sha256_hex,validation,ascii_b8,narrative_small_discovery,rankcloak,1,171,9811767064927924775,171,-0.018808220561926808,-0.026590411553134033,76,0.4444444444444444,14,0.08187134502923976,0.7602339181286549,False,0.005847953216374269,0
quantization_pair__7047ccd52fd45d26e313c3d4,revision_v1_chacha20_poly1305_base64_003,chacha20_poly1305_base64,train,ascii_b8,narrative_local_walk,rankcloak,1,171,5670812422638869734,171,0.030557100703498662,0.02639357649869556,79,0.4619883040935672,16,0.0935672514619883,0.7602339181286549,False,0.011695906432748537,1
quantization_pair__709b6d437d35a17fbf6e571a,revision_v1_hmac_sha256_hex_047,hmac_sha256_hex,validation,ascii_b8,professional_project_update,rankcloak,1,171,8090759908229034404,171,0.026902754125024155,0.012137934768292613,66,0.38596491228070173,12,0.07017543859649122,0.5789473684210527,False,0.0,0
quantization_pair__70aef935bfa607f215b9949a,revision_v1_aes256_gcm_base64_030,aes256_gcm_base64,train,ascii_b8,casual_neighborhood_chat,rankcloak,1,171,10700593552451638843,171,-0.06349123127043571,-0.03745682136038475,81,0.47368421052631576,20,0.11695906432748537,0.7309941520467836,False,0.011695906432748537,1
quantization_pair__70bb239dc00459b33e6229f5,revision_v1_hmac_sha256_hex_055,hmac_sha256_hex,test,ascii_b16,procedure_garden_task,rankcloak,1,128,10314739165944345581,128,-0.07752516164470687,-0.03151993413519216,69,0.5390625,14,0.109375,0.8046875,False,0.0,0
quantization_pair__70e282d11feed6ec13a509d4,revision_v1_aes256_gcm_base64_017,aes256_gcm_base64,train,ascii_b8,explain_biological_process,ordinary_control,0,171,17529963975938160687,171,-0.013115322821638067,1.636101053687465e-05,12,0.07017543859649122,7,0.04093567251461988,0.07017543859649122,False,0.029239766081871343,3
quantization_pair__7149ccdfbddb1c4c01b2d83c,revision_v1_nonce_96_bit_hex_000,nonce_96_bit_hex,train,ascii_b16,procedure_simple_meal,rankcloak,1,48,5250354377884646179,48,0.04074719568430001,0.032307804497045844,29,0.6041666666666666,4,0.08333333333333333,1.4166666666666667,False,0.0,0
quantization_pair__719a6c549b29f4499802bae1,revision_v1_sha256_hex_053,sha256_hex,test,ascii_b8,casual_weekend_chat,ordinary_control,0,171,9479715553896226545,171,0.010919477615372595,0.0010775229948497556,17,0.09941520467836257,9,0.05263157894736842,0.13450292397660818,False,0.011695906432748537,0
quantization_pair__719e5d83ba9f57ec668e9b85,revision_v1_sha256_hex_049,sha256_hex,test,ascii_b16,forum_practical_answer,ordinary_control,0,128,7077162611203289484,128,0.01570746280212251,0.012790729386339517,18,0.140625,11,0.0859375,0.1640625,False,0.0625,4
quantization_pair__71a5291cfd43e84d0cd21eb2,revision_v1_nonce_96_bit_hex_050,nonce_96_bit_hex,test,ascii_b8,explain_biological_process,rankcloak,1,64,15886380504102127123,64,-0.012595805609080522,-0.0042950034020979855,22,0.34375,8,0.125,0.625,False,0.0,0
quantization_pair__722f0a2abefe760d2d2445d7,revision_v1_nonce_96_bit_hex_001,nonce_96_bit_hex,train,ascii_b16,narrative_small_discovery,ordinary_control,0,48,5612030447957504004,48,-0.03923268590815574,-0.030068768001724182,7,0.14583333333333334,3,0.0625,0.375,False,0.020833333333333332,0
quantization_pair__72640c07fe95c99b5b50db17,revision_v1_hmac_sha256_hex_004,hmac_sha256_hex,train,ascii_b16,casual_neighborhood_chat,rankcloak,1,128,6390456091686915052,128,-0.0644395175157752,-0.03030259899146613,73,0.5703125,12,0.09375,0.921875,False,0.0078125,0
