plan_id,experimental_cell_id,pairing_unit_id,model_id,quantization,payload_name,payload_class,payload_index,representation_name,codec_id,prompt_template_id,gate_level,population,label,threshold_bits,random_seed,generated_token_count,payload_rank_count,payload_completion,saved_id_exact_payload_recovery,visible_text_exact_payload_recovery,eligible_position_fraction,fixed_payload_bits_per_generated_token,fixed_token_budget_payload_fraction,mean_entropy_bits,mean_observed_rank,mean_token_log_probability,mean_token_surprisal_nats,mean_greedy_log_probability,mean_rank_pressure_log_probability_gap_nats,text_sha256,execution_seconds,gpu_memory_peak_mib,word_count,sentence_count,character_count,flesch_reading_ease_heuristic,flesch_kincaid_grade_heuristic,coleman_liau_index,unique_word_fraction,repeated_bigram_fraction,repeated_trigram_fraction,maximum_identical_word_run,artifact_like_fragment_count,surface_flag_total,tfidf_prompt_similarity,paired_ungated_token_count,added_tokens_vs_ungated,length_ratio_vs_ungated
entropy_trial__6cad52591388899cb243256c,entropy_cell__7d9714e7cf7370679dd85b93,entropy_pair__e9b3139a61ba0e7bc7f46e87,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_token_128_bit_hex_041,token_128_bit_hex,41,direct_subword,direct_subword_calgacus,professional_project_update,strict,rankcloak,1,2.4325573188780316,6520481096769861569,63,28.0,True,True,True,0.4444444444444444,4.063492063492063,0.6785714285714286,2.2273523909197954,18.58730158730159,-2.177106461415303,2.177106461415303,-0.6576324470119751,1.519474014403328,364bd7d29723b9c734043bc0ce0bc762fad9f399a4f5b9376a211e02811bb42d,9.442250000007334,4757,53,4,307,72.07304245283022,6.498254716981133,8.481509433962263,0.7735849056603774,0.019230769230769273,0.0,1,0,1,0.06870606051689337,28,35.0,2.25
entropy_trial__6cf8cb12eee3e823a1d41d28,entropy_cell__9e9ce7758abd96ba5cdeb613,entropy_pair__06df0ca95be895e5ef91167d,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_ed25519_signature_base64_041,ed25519_signature_base64,41,direct_subword,direct_subword_calgacus,professional_project_update,ungated,ordinary_control,0,,7739867293786437194,72,,,,,,,,0.870997408867202,1.1527777777777777,-0.35641660563250926,0.35641660563250926,-0.24990971491171798,0.10650689072079128,7f9e3c723a6e11539024faecb9b06056f3945a4ee3954c0cfffa866c08bf44a5,2.3121846959984396,4973,55,4,332,57.51875000000001,8.652500000000003,10.485090909090907,0.7636363636363637,0.01851851851851849,0.0,1,0,1,0.15238638667282234,72,,
entropy_trial__6d03b8cab635019fae12fdcd,entropy_cell__5d390b07469576558aa90913,entropy_pair__f1b67ceb47b0cb9dca69fc46,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_uuid_v4_041,uuid_v4,41,direct_subword,direct_subword_calgacus,professional_project_update,strict,rankcloak,1,1.7054545298422146,731672727696695874,34,22.0,True,True,False,0.6470588235294118,8.470588235294118,0.9090909090909091,3.2347397179031967,503.4117647058824,-3.781315480320179,3.781315480320179,-0.8470234513881691,2.9342920289320102,5718e795a29222c21c2e19f1579cdea7482dd20f68d8f75acf2369e868556902,5.952464913003496,5279,22,1,186,49.91409090909093,11.762727272727272,13.32363636363636,0.7272727272727273,0.1428571428571429,0.09999999999999998,1,0,1,0.09201355980238021,22,12.0,1.5454545454545454
entropy_trial__6d98b91d11e57ddf32a46211,entropy_cell__e41d884628ac4c651d6ec4a5,entropy_pair__172ade1c04e463a7d34ba1c7,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,3,hex_nibble,nonseg_hex_nibble_b16,explain_everyday_system,moderate,ordinary_control,0,,8162413120771299879,56,,,,,,,,1.418792139570017,1.5357142857142858,-0.793816551592197,0.793816551592197,-0.48661036366277105,0.30720618792942594,48e0d13b7bdc73f7801b7daed943e1c622847ca33e896039a60a1ba1af1ae9db,3.3388389210012974,4757,46,4,267,55.38858695652178,8.390652173913043,8.341739130434785,0.7391304347826086,0.0444444444444444,0.0,1,0,1,0.07376579311989497,24,,
entropy_trial__6e66bd7f4e0c50e68bd43e83,entropy_cell__d7461efe23003417462e44eb,entropy_pair__317d6f75824cdd74152694f6,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,3,direct_subword,direct_subword_calgacus,explain_everyday_system,moderate,ordinary_control,0,,3020947794445555910,17,,,,,,,,3.6815149078290546,7.294117647058823,-2.2463830715923394,2.2463830715923394,-1.2422377859298568,1.0041452856624828,c36cde46de02815e5553e1d1a57ac4f38ade5d13f2cb8ca5b9968cdb3fe4b3f4,1.3166270240035374,5279,14,1,101,17.382142857142867,14.312857142857148,17.78571428571428,1.0,0.0,0.0,1,0,1,0.03403922884645084,16,,
entropy_trial__6e7711246d324ad34bc78500,entropy_cell__da12eceebf52b935e7668dec,entropy_pair__796c15c7d9683f2fdbaac940,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_hmac_sha256_hex_041,hmac_sha256_hex,41,direct_subword,direct_subword_calgacus,professional_project_update,moderate,ordinary_control,0,,6617087225501776306,105,,,,,,,,1.1984089097012494,1.4095238095238096,-0.4690323439274596,0.4690323439274596,-0.3662350082573517,0.10279733567010789,9ac1237aff0b23a959d905e8dd842361948563ea736526a20e4c4b2dd6ba3bc0,5.789389165001921,4757,74,7,437,79.49418918918923,4.797722007722008,7.065405405405404,0.7567567567567568,0.013698630136986356,0.0,1,0,5,0.10692084849819608,60,,
entropy_trial__6e7fa8a5c7148042c5a4578e,entropy_cell__7d9714e7cf7370679dd85b93,entropy_pair__36dbad2a7b995873cb69fc43,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_token_128_bit_hex_041,token_128_bit_hex,41,direct_subword,direct_subword_calgacus,professional_project_update,moderate,ordinary_control,0,,2352220970939673443,44,,,,,,,,1.1371820685351655,1.25,-0.5390307100325068,0.5390307100325068,-0.360781784389973,0.17824892564253372,b3152de6d5a20f314353d3f0977b4b978956a8982b234cc644d60b4e7557bcef,2.691772799997125,4757,29,3,173,80.33367816091955,4.455862068965519,6.888275862068962,0.9310344827586207,0.0,0.0,1,0,1,0.07539317005440434,28,,
entropy_trial__6f09afd2f442ec69621d065b,entropy_cell__cc7ad361779aef451993cf5e,entropy_pair__1f1fda0e7e75f6148e47456a,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_hmac_sha256_hex_041,hmac_sha256_hex,41,direct_subword,direct_subword_calgacus,professional_project_update,moderate,rankcloak,1,0.966861238282291,2816008823429159118,82,60.0,True,True,False,0.7317073170731707,6.2439024390243905,0.7333333333333333,2.776394725374741,21.28048780487805,-3.1461959178520815,3.1461959178520815,-0.7424752017012864,2.4037207161507954,2506e06b5d27fbd1ad50ec02362d4a92c78068d5ae1c6dbfb49420ae75b36f72,9.396655882010236,4973,40,1,335,-15.654999999999973,25.38,22.414999999999996,0.925,0.0,0.0,1,0,1,0.0720405133291116,60,22.0,1.3666666666666667
entropy_trial__6f5e9dbd7c464dec703ce886,entropy_cell__daeb88211cf06e03b8913593,entropy_pair__63b35fee4940f43459f8d344,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_hmac_sha256_hex_003,hmac_sha256_hex,3,hex_nibble,nonseg_hex_nibble_b16,explain_everyday_system,moderate,rankcloak,1,0.966861238282291,5861567441237370504,96,64.0,True,True,False,0.6666666666666666,5.333333333333333,0.625,2.3334019539015505,5.71875,-2.9741413639128935,2.9741413639128935,-0.6434186941525071,2.330722669760386,4e664eb2d674d747fde88ceba66f0549f1e1825bb799e3ff3714109fb981d64a,8.061119264995796,4973,57,2,405,14.644342105263178,18.296929824561406,15.346666666666668,0.8421052631578947,0.017857142857142905,0.0,1,0,2,0.04827980582977736,64,32.0,1.5
entropy_trial__70ff0c6af03092ce5417697f,entropy_cell__821f128d8357808f113e285a,entropy_pair__4ce22dc02feb83788e786e0f,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_hmac_sha256_hex_041,hmac_sha256_hex,41,hex_nibble,nonseg_hex_nibble_b16,professional_project_update,ungated,rankcloak,1,,8651364679207018729,64,64.0,True,True,False,1.0,8.0,1.0,2.1432760373638837,7.90625,-5.253821508747411,5.253821508747411,-0.5934644581497428,4.660357050597668,0bd4e6b0b92a79035cc15f84eb015fc6f49a4657034447a35d81f4286ee53f92,7.5498266740032705,4973,35,2,234,39.20964285714288,12.137857142857143,13.588571428571427,0.9142857142857143,0.0,0.0,1,0,4,0.06813239419485982,64,0.0,1.0
entropy_trial__71be838594a80c5f09b5e480,entropy_cell__a59b638ade35fa4fce1c5031,entropy_pair__59316bce8bc27cad17600e48,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_sha256_hex_003,sha256_hex,3,hex_nibble,nonseg_hex_nibble_b16,explain_everyday_system,strict,ordinary_control,0,,4013682494140429769,168,,,,,,,,1.2512717437423466,1.3571428571428572,-0.5559128038835194,0.5559128038835194,-0.37919586881656964,0.17671693506694974,78a72e9535c65ce02103c6167270dc2d9c5f4edd7c9d67acffabfcba49606828,4.723324225997203,4973,132,7,865,26.826818181818197,14.202164502164507,14.123939393939391,0.6363636363636364,0.05343511450381677,0.007692307692307665,1,0,1,0.0793631028125662,64,,
entropy_trial__7254aa3ef3b6791110633068,entropy_cell__d7461efe23003417462e44eb,entropy_pair__6355c1b7f9ba6c0d689d21cc,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,3,direct_subword,direct_subword_calgacus,explain_everyday_system,strict,ordinary_control,0,,3020947794445555910,18,,,,,,,,3.659222276227115,6.944444444444445,-2.167768638882629,2.167768638882629,-1.2194092024236172,0.9483594364590116,4c65f7c5a6a1937b12c5575834a75e20420692f9eb192b651a419fae2024740b,1.3499279609968653,5279,15,1,108,22.410000000000025,13.860000000000003,17.89866666666666,1.0,0.0,0.0,1,0,1,0.032801584064060064,16,,
entropy_trial__7266a799f1ed599a7df11d6a,entropy_cell__78575c52da4de6da6d1ca55b,entropy_pair__352a753b18a2d3ffd4894106,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_sha256_hex_041,sha256_hex,41,hex_nibble,nonseg_hex_nibble_b16,professional_project_update,ungated,ordinary_control,0,,57896549374445966,64,,,,,,,,1.5149422959740992,1.59375,-0.8433837367582169,0.8433837367582169,-0.5029615534829941,0.3404221832752228,46483394ec2cfda4c2df87cf408e39ecadd39613ca85aba1046be897dd6030dc,3.7005531299946597,4757,56,3,361,36.816904761904794,12.761428571428574,13.694285714285712,0.7678571428571429,0.036363636363636376,0.01851851851851849,1,0,1,0.09685861627519533,64,,
entropy_trial__72fb426af457f9de48a09c70,entropy_cell__51ac5a0ffb1371a412b61f0a,entropy_pair__8f3c17da79a92ff6d3ce6726,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_uuid_v4_003,uuid_v4,3,direct_subword,direct_subword_calgacus,explain_everyday_system,moderate,ordinary_control,0,,5021069380658867812,53,,,,,,,,1.184830130985907,1.4528301886792452,-0.6037817529071486,0.6037817529071486,-0.4021036028021222,0.20167815010502654,d5902a7f063473250632b0e9285eb4ac043c0577d17ff06ef82070bfe860c5d7,1.9938850199978333,4973,41,3,285,21.69991869918701,13.627804878048781,15.449756097560975,0.8048780487804879,0.0,0.0,1,0,0,0.09674995679270562,36,,
entropy_trial__73dbef5e7189805be2f73706,entropy_cell__56a334bc270a28625baef9bd,entropy_pair__d0c75e713e2b07f5e8c917c6,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_sha256_hex_041,sha256_hex,41,direct_subword,direct_subword_calgacus,professional_project_update,ungated,ordinary_control,0,,229654443450016986,37,,,,,,,,2.1536506213211024,1.9189189189189189,-1.0745360766522756,1.0745360766522756,-0.6433491428770697,0.4311869337752059,00143ed4b7c8cc7e63b534d6b47ff9221a3a16747ba1b20c1624a9ff06cf5bc8,2.184639776998665,5279,29,2,201,46.2554310344828,10.409827586206898,13.78896551724138,0.896551724137931,0.0,0.0,1,0,1,0.15309077006655183,37,,
entropy_trial__741b3540e8d143d7a475335f,entropy_cell__b6b5b3722ca4c57dd4bb7a99,entropy_pair__bb48d4a19fd60c46b07982d5,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_aes256_gcm_base64_041,aes256_gcm_base64,41,direct_subword,direct_subword_calgacus,professional_project_update,ungated,rankcloak,1,,5895024539245136500,48,48.0,True,True,True,1.0,10.666666666666666,1.0,4.4880129179301935,279.7916666666667,-7.3535377390888454,7.3535377390888454,-1.198253182839067,6.155284556249778,f5b385f163fa2d0110367152b2b2dc8399602aea2d6fd0d56afb46139ee84e4f,11.049796437000623,4757,42,2,298,22.362857142857166,15.357142857142858,18.21047619047619,0.9285714285714286,0.0,0.0,1,0,3,0.009333342369051954,48,0.0,1.0
entropy_trial__7440d776f9b7e07d0ef23e02,entropy_cell__5d390b07469576558aa90913,entropy_pair__836cad63e32f228c89d283af,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_uuid_v4_041,uuid_v4,41,direct_subword,direct_subword_calgacus,professional_project_update,ungated,ordinary_control,0,,3533117427434763602,22,,,,,,,,2.239305188365803,2.0454545454545454,-0.9432873735384318,0.9432873735384318,-0.6429664881402606,0.30032088539817114,dcbe3590366c83e211da2fc361ee9d62805570f67270ef4f4efedfbe6e4fce81,1.502940820006188,5279,12,3,90,40.625,8.586666666666666,13.55,1.0,0.0,0.0,1,0,5,0.17215918672801608,22,,
entropy_trial__7444c49d01c68a7e2d1784e2,entropy_cell__57740427db8cf778b3c19262,entropy_pair__fcb92c263c9784f7250cee4d,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_hmac_sha256_hex_041,hmac_sha256_hex,41,hex_nibble,nonseg_hex_nibble_b16,professional_project_update,moderate,rankcloak,1,0.8032592546779574,5758322332278307363,71,64.0,True,True,True,0.9014084507042254,7.211267605633803,0.890625,3.960032046084198,7.225352112676056,-3.6783437842147673,3.6783437842147673,-1.0491603104934109,2.6291834737213566,edf75e099339e2619f67f553fca67bd7932ed80d9c27fc2d126eca9ebc04b20b,8.821928417994059,5279,47,3,348,43.33333333333334,11.107234042553195,14.713191489361702,0.9148936170212766,0.0,0.0,1,0,5,0.06649381909165186,64,7.0,1.109375
entropy_trial__746240a3fd44db153ac1de6f,entropy_cell__8520c1fa8d2b97daf3821ec8,entropy_pair__923189b09b32e0f6b0034cbf,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_aes256_gcm_base64_003,aes256_gcm_base64,3,direct_subword,direct_subword_calgacus,explain_everyday_system,ungated,ordinary_control,0,,5706430747699781386,49,,,,,,,,1.649203655633052,1.7142857142857142,-0.9270985422164068,0.9270985422164068,-0.5507475555021409,0.3763509867142658,3b8b0fa85d8dc9495bf659a28cbcec481fb865833f14bf8ed9fc7e6b5b9b86f7,3.0253726310038473,4757,43,2,293,17.779941860465158,16.12058139534884,16.18883720930232,0.8372093023255814,0.0,0.0,1,0,1,0.03606829481209796,49,,
entropy_trial__74a0d3e349f6c3a00d1b41e9,entropy_cell__a4369e36bbe783c28f3b6194,entropy_pair__42a6abb59189f885b1196a45,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_chacha20_poly1305_base64_003,chacha20_poly1305_base64,3,direct_subword,direct_subword_calgacus,explain_everyday_system,ungated,rankcloak,1,,7452955241239462209,46,46.0,True,True,True,1.0,11.130434782608695,1.0,4.456116633946746,835.1086956521739,-7.790106013382657,7.790106013382657,-1.2533531104395015,6.536752902943155,f7e1c22b8a6b52486855ffdde5d9bd4f4442cf3a0485ff1bae282a1a4caa9967,10.848119082002086,4757,1,1,98,121.22000000000003,-3.3999999999999986,-33.64,1.0,0.0,0.0,1,0,1,0.0,46,0.0,1.0
entropy_trial__751e21987b5779f7984cbdf9,entropy_cell__53c97fad996247a66b9de7d3,entropy_pair__a1e4975dd339c60019e1cf04,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_hmac_sha256_hex_003,hmac_sha256_hex,3,hex_nibble,nonseg_hex_nibble_b16,explain_everyday_system,moderate,ordinary_control,0,,189618949537321317,85,,,,,,,,0.6826368570180664,1.2117647058823529,-0.32401214680821183,0.32401214680821183,-0.20390215113452728,0.12010999567368451,c4f6329b939848fc42476fac3fb65e1335dbf23ae5e29c2f43652af625b504ac,4.447642142986297,5279,63,4,401,51.19160714285715,10.03186507936508,11.067301587301586,0.6825396825396826,0.09677419354838712,0.032786885245901676,1,0,1,0.04442813395893593,64,,
entropy_trial__752707e26e843db51e711e8c,entropy_cell__cb522467936cd7c944635f37,entropy_pair__8757fbf1c1a0f85ff976071e,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_sha256_hex_003,sha256_hex,3,ascii_b16,nonseg_ascii_b16,explain_everyday_system,ungated,ordinary_control,0,,5220274905040308449,128,,,,,,,,1.741004645636034,2.2421875,-0.7998489555386197,0.7998489555386197,-0.5539737087157857,0.24587524682283401,7544b5b521e5932bbc8957fa97c1899e6de54d127c1dda67831b344141532d65,6.368893922990537,5279,103,10,615,69.8911796116505,6.069718446601943,8.67106796116505,0.6504854368932039,0.13725490196078427,0.07920792079207917,1,0,2,0.0902406251237127,128,,
entropy_trial__754e5c65fe0b8111c7f0e854,entropy_cell__40301dca6f611bc8ae909090,entropy_pair__636b87df0fbe6b8851863f3a,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_sha256_hex_041,sha256_hex,41,direct_subword,direct_subword_calgacus,professional_project_update,moderate,rankcloak,1,0.966861238282291,4386657143137076476,95,60.0,True,True,False,0.631578947368421,5.389473684210526,0.6833333333333333,1.9882390404692192,8.368421052631579,-2.6518606092432053,2.6518606092432053,-0.5179416061079257,2.1339190031352797,69d3f1565e722dc0e4f22d71f20bccc9bfe9e3925a6c689833798184f357d063,10.696682447000057,4973,62,4,391,49.192822580645185,10.248548387096779,11.690322580645159,0.8548387096774194,0.0,0.0,1,0,1,0.030188582927494195,60,35.0,1.5833333333333333
entropy_trial__75a05e7fafb52b18295afcad,entropy_cell__56a334bc270a28625baef9bd,entropy_pair__43a6058397a10bdd3624b8f0,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_sha256_hex_041,sha256_hex,41,direct_subword,direct_subword_calgacus,professional_project_update,strict,rankcloak,1,1.7054545298422146,8952362464236721444,39,37.0,True,True,True,0.9487179487179487,13.128205128205128,0.9459459459459459,5.698782105819615,133.76923076923077,-5.7936237803600665,5.7936237803600665,-1.567339337556268,4.226284442803799,db2e52bcd749e153f286342757ba2e5ce859065ea8bc6ce85f8a308dc1c24fe9,7.377720158008742,5279,36,2,243,26.414999999999992,14.046666666666667,16.038888888888888,0.9444444444444444,0.0,0.0,1,0,1,0.0315180190224665,37,2.0,1.054054054054054
entropy_trial__75f79f3bf2baa4b4aba02667,entropy_cell__0f03b82c211786547e7a521c,entropy_pair__c5adc20a8b5d154a113994d1,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_aes256_gcm_base64_003,aes256_gcm_base64,3,direct_subword,direct_subword_calgacus,explain_everyday_system,strict,ordinary_control,0,,8389495240864876291,47,,,,,,,,1.257174697058777,1.3617021276595744,-0.4697945633778874,0.4697945633778874,-0.38320888949781756,0.08658567388006981,35115027451ee882126381203c42a2ecdb7035d19ca53125adda0dd86638258a,2.661981362005463,5279,38,4,233,48.02934210526317,8.920263157894734,9.55578947368421,0.7894736842105263,0.05405405405405406,0.02777777777777779,1,0,1,0.079725859231049,46,,
entropy_trial__761c823b04f23357daceaf95,entropy_cell__41adb0089ce7d1917d2169f7,entropy_pair__354a610aebcd004a310fa444,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_aes256_gcm_base64_041,aes256_gcm_base64,41,ascii_b16,nonseg_ascii_b16,professional_project_update,moderate,rankcloak,1,0.8032592546779574,8114365736051231077,147,128.0,True,True,True,0.8707482993197279,3.4829931972789114,0.859375,3.5788571581986455,5.891156462585034,-3.634946562333929,3.634946562333929,-0.9675227042103571,2.6674238581235716,4e29613e7f876eb0dd61dcd25e018fb9e1ba946338e21293c944edf8de79d6d0,16.794725618994562,5279,110,5,785,24.534090909090907,15.302727272727271,16.04981818181818,0.8272727272727273,0.0,0.0,1,0,2,0.07597067234867126,128,19.0,1.1484375
entropy_trial__76aaa6cac13873e9b70b739a,entropy_cell__6829dcc7db6a24268f4d389b,entropy_pair__e22bace848b5018158aa56a8,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_token_128_bit_hex_041,token_128_bit_hex,41,hex_nibble,nonseg_hex_nibble_b16,professional_project_update,strict,ordinary_control,0,,2693200395411902445,58,,,,,,,,1.6523854050407505,1.4482758620689655,-0.6886844171581434,0.6886844171581434,-0.46029780127342834,0.22838661588471512,28e78ca0db5b8e9a9d35f6d00f647dfe5307ae6e7c2b0b94b3b783e3db5583e2,3.1539494980097516,5279,47,3,306,45.133333333333354,10.856170212765957,12.711489361702128,0.7021276595744681,0.04347826086956519,0.0,1,0,1,0.17598375464159866,32,,
entropy_trial__77685019aadc7681614e0a2f,entropy_cell__fe1262f4467ae2f6756676a0,entropy_pair__b5d11d9086e838cc09359450,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_chacha20_poly1305_base64_003,chacha20_poly1305_base64,3,ascii_b16,nonseg_ascii_b16,explain_everyday_system,strict,ordinary_control,0,,975980596701866863,163,,,,,,,,1.0413001782895883,1.9141104294478528,-0.5146441831422296,0.5146441831422296,-0.33811752842484855,0.17652665471738102,e190f522fbc0d0d91fe5b0927e3fd0ab4469c6c454d2cc2ac512ccd85a6459b4,7.980420550011331,5279,133,6,877,28.49372807017545,14.79184210526316,13.812030075187973,0.5338345864661654,0.1742424242424242,0.09160305343511455,1,0,1,0.06975427773863527,128,,
entropy_trial__77b3321bf6bf895061a3a29d,entropy_cell__0fab5761cf96009ae2efab1c,entropy_pair__d20711087bca692256cfc584,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,3,ascii_b16,nonseg_ascii_b16,explain_everyday_system,strict,rankcloak,1,1.7054545298422146,2093940159230872826,89,48.0,True,True,True,0.5393258426966292,2.157303370786517,0.5625,2.081164662632859,3.247191011235955,-1.7982614815136877,1.7982614815136877,-0.6149392072306108,1.183322274283077,56706c687d0762c5ee34fe27bffdd215b83a787525e7597af4e3e47a20add7a4,10.912974948994815,5279,69,5,476,27.30626086956522,12.878956521739134,14.778550724637679,0.7971014492753623,0.02941176470588236,0.0,1,0,1,0.07295987766124976,48,41.0,1.8541666666666667
entropy_trial__77bdc6a4bd256820382e7835,entropy_cell__12000d20795c9cd584e37de4,entropy_pair__6ebf3c4b223a4a10233c4cf4,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_nonce_96_bit_hex_041,nonce_96_bit_hex,41,direct_subword,direct_subword_calgacus,professional_project_update,moderate,ordinary_control,0,,5820436781869591203,41,,,,,,,,1.7130517855514644,1.3658536585365855,-0.6463677775263004,0.6463677775263004,-0.5198357578878667,0.1265320196384337,75a574ca95f30a0964c792fa93d78695cb2bb03fbd4752b773de85d019b5dc06,2.561628548995941,4757,30,3,201,55.685,7.97666666666667,12.403999999999996,0.9333333333333333,0.0,0.0,1,0,1,0.06329746440981039,20,,
entropy_trial__77fbe824ef00a652c5f8ca95,entropy_cell__74626b2253f6dd6ce6635219,entropy_pair__8e1a61391eff2aab960579bf,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_aes256_gcm_base64_003,aes256_gcm_base64,3,ascii_b16,nonseg_ascii_b16,explain_everyday_system,strict,ordinary_control,0,,9015938485640079433,309,,,,,,,,0.24351933733126954,1.161812297734628,-0.04771738809447788,0.04771738809447788,-0.04023670503009429,0.007480683064383597,1d4c65c45d6ef50092c2773bf53399282e28aa4cad5b0a7d8d3eccca74d7f4f0,14.69997191899165,5279,0,1,464,,,,,0.0,0.0,0,0,154,0.0,128,,
entropy_trial__7804b7e6b31b0deeaf5ac7a3,entropy_cell__12000d20795c9cd584e37de4,entropy_pair__6ebf3c4b223a4a10233c4cf4,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_nonce_96_bit_hex_041,nonce_96_bit_hex,41,direct_subword,direct_subword_calgacus,professional_project_update,moderate,rankcloak,1,1.3619193336989834,7244547843665892812,41,20.0,True,True,True,0.4878048780487805,4.682926829268292,0.5,1.6789570244022545,11.878048780487806,-2.6638259234031834,2.6638259234031834,-0.5275569820356387,2.1362689413675446,5c63e9677d07936fc665882e56a7cb160d7e6a73b6187734a8ac39b47790b994,6.7053310069895815,4757,27,3,198,22.233333333333377,12.394074074074076,16.62666666666666,0.9629629629629629,0.0,0.0,1,0,2,0.16067833171677903,20,21.0,2.05
entropy_trial__780c36eae315993fdb264fff,entropy_cell__a3cf28ce7c3155e06940e122,entropy_pair__1d39b46787e27c53099b4a2f,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_token_128_bit_hex_003,token_128_bit_hex,3,hex_nibble,nonseg_hex_nibble_b16,explain_everyday_system,moderate,rankcloak,1,0.966861238282291,3534203686317732201,40,32.0,True,True,False,0.8,6.4,0.8125,2.7803513665135546,7.8,-3.9595596081639592,3.9595596081639592,-0.8295304304982487,3.1300291776657105,570f0909c80baf38c2a9c88cd50a032daa183cf66f2e879ecf22b451ef3bb67a,4.2490723410010105,4973,27,1,201,-14.836666666666645,22.036296296296303,19.25481481481481,0.9629629629629629,0.0,0.0,1,0,1,0.012637331740694643,32,8.0,1.25
entropy_trial__796aecd641d74ca70ad80098,entropy_cell__263680c99881bd6fba77170b,entropy_pair__7fd30107d05e5a9adab8a9ca,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_token_128_bit_hex_041,token_128_bit_hex,41,hex_nibble,nonseg_hex_nibble_b16,professional_project_update,strict,rankcloak,1,1.9175505039890282,7829942361623412126,100,32.0,True,True,False,0.32,2.56,0.1875,1.474640760536699,3.75,-1.5281666850367792,1.5281666850367792,-0.42062949173843966,1.1075371932983398,52e2daed7c0460d32f95643f86db743d1ff890f32e4092f27f3de33f257223f4,8.276441890004207,4973,75,4,489,44.54775000000001,11.703833333333336,13.981333333333328,0.72,0.05405405405405406,0.0,1,0,1,0.07136977349428122,32,68.0,3.125
entropy_trial__79f6351145675e4d3940dbb0,entropy_cell__77d01853e1f871e53ef46916,entropy_pair__634f626125b4402526346823,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_uuid_v4_003,uuid_v4,3,direct_subword,direct_subword_calgacus,explain_everyday_system,strict,ordinary_control,0,,543603323579867687,35,,,,,,,,2.399484160922744,1.9428571428571428,-1.0776278166866005,1.0776278166866005,-0.7958511704812432,0.28177664620535714,ef498bff6dc4b0eea70bdc1b9194e00a8a16b297530a35458a4a4d2b3573de41,2.1267247700016014,5279,27,2,167,55.265833333333376,8.904629629629632,9.882962962962957,0.8148148148148148,0.07692307692307687,0.0,1,0,1,0.16229405720265958,27,,
entropy_trial__7a22b592647eb8dcd9887721,entropy_cell__23a6f41ee870b4e11f101915,entropy_pair__6a292415f81088f17c4719ab,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,3,direct_subword,direct_subword_calgacus,explain_everyday_system,moderate,ordinary_control,0,,2953327459515586816,33,,,,,,,,1.5423453249009482,1.4848484848484849,-0.7883325655060507,0.7883325655060507,-0.5016772550775469,0.2866553104285038,0e57c8351e76b2bb143d95425a39a263eef945376a2d505a6c80cff5040f01ff,2.1892715750000207,4757,32,2,193,31.97,12.775000000000002,11.749999999999996,0.75,0.0,0.0,1,0,1,0.08598551643100366,23,,
