row_id,candidate_id,prompt_template_id,word_count,character_count,message_text_sha256,canonical_text_sha256,source_record_id,source_record_sha256,source_category,source_dataset_revision,source_file_sha256,license_identifier,dedup_cluster_id,partition
human-HC-5609be9eb56b7d425f0b0ea7,HC-5609be9eb56b7d425f0b0ea7,forum_purchase_advice,174,1026,5609be9eb56b7d425f0b0ea77db06591990d76fc43d5194b670f4a2025815f56,ac0f80b607089092cc68a66950ed37fff7a75ee965fb395a3f6cf6e2836ec6ab,jsonl-line-01673-75c69acf4ab050ee,75c69acf4ab050eef09c7f71c21339cd9211e161d9e553900f8dc6b4914b5ae2,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-8274012efdf8db5b17254ced,human_test_only
human-HC-56c5b32198873be9d47d83e6,HC-56c5b32198873be9d47d83e6,forum_learning_answer,162,976,56c5b32198873be9d47d83e60673896d19d3284a6c8e310dad2d0903c479b6d4,474c3a1158a6f5383764f518550a67bb39a3ea6ef97e0b64ec1df58a7d4cd222,jsonl-line-02779-7af677131004bbaa,7af677131004bbaa71acaa560a1558d7e5ecba9340f1dffcc89d0f287bf42ac4,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-6b0007eb12b0874218014f92,human_test_only
human-HC-57b86b2fe42ce1142027880c,HC-57b86b2fe42ce1142027880c,explain_weather_pattern,67,374,57b86b2fe42ce1142027880c739378a7e384a7faee380e139be8537c15f626e3,fed29038ee670d4e77a40854fd4244d94bec27d1d5bed27bd34c59d30eedb5af,jsonl-line-10860-ac9a3026cba19b24,ac9a3026cba19b24cfccf9bfe064e3e3bbd58fb62d35a386e38ead6e800ce877,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-c519661f4b873058acd58b57,human_test_only
human-HC-58800bbdf872441f0918a1df,HC-58800bbdf872441f0918a1df,procedure_home_task,188,1100,58800bbdf872441f0918a1df3a56f11da46bdf3c34ab3ef79cf5a53882080267,997a6429ad18176ef299a1d6afd695ce83313af656774db8fcd3cc311bf68adf,jsonl-line-04014-bcaa76b615dc439e,bcaa76b615dc439e6c3ca9e3daa859ef9589bfc285d9bfff5aeece96d43e7fd8,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-9d9332d02515767f1cc0c98e,human_test_only
human-HC-59e515564f64a9f8d329b765,HC-59e515564f64a9f8d329b765,explain_weather_pattern,69,384,59e515564f64a9f8d329b765306ea58f5d6ac5eda7f48f499c5ab7ee1436177e,a07c0e91a56aab8791f4f6f98c7a23a768c385b068e1f5e6811a679b429e72c9,jsonl-line-07952-0e5767b292eab421,0e5767b292eab42130adbe6921f1a1164420426142773490b86f8f6ea5c48458,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-c0a7e96914c802fc6c5c4299,human_test_only
human-HC-5a6832fe9e348b41a976075b,HC-5a6832fe9e348b41a976075b,explain_weather_pattern,163,890,5a6832fe9e348b41a976075b3b451fb9452a8f15ad826f426ca5b1fc57fdfb2a,52b41c095c3468743efa14ade501ed4134e524615595fb5bf074d3df299fd0cf,jsonl-line-00913-3cb0333bad93d7f5,3cb0333bad93d7f5f997a9797d31dcc9b4e0d91ab7321ac8271cd10db6b807b1,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-512f4006ff73d66fcf89ba14,human_test_only
human-HC-5e501b99f694b35b28e6073c,HC-5e501b99f694b35b28e6073c,forum_learning_answer,55,327,5e501b99f694b35b28e6073cfabc099fd0c9b7df0f4225b546352ab5afc0f3c3,f017cd348cf755979de5a12cf775653c2fc4e2c6c57c97dff96e7f2a2a71d918,jsonl-line-06610-0eec040d07711c81,0eec040d07711c8130e2f57dd907db5e104edd9b14c7daee6a900d1a2c40fda7,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-3d9f7f09b5f0737dcfef616a,human_test_only
human-HC-5eb9af9f59a22eeaaaa7e3dd,HC-5eb9af9f59a22eeaaaa7e3dd,forum_learning_answer,53,343,5eb9af9f59a22eeaaaa7e3dd7d13d7805b2c178125e2cfa9ef3fb12153ce5509,39cfd3da3bc66a267053e83b2db6324b27c6d2af4c5e6457b1d12f7dd62c7a64,jsonl-line-07325-79a5b3a77068f815,79a5b3a77068f815321992c40c75a4af89d94eba0fa80f52efd9ec2a57c3a85f,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-7ed33af3f1a89c9d217711cb,human_test_only
human-HC-5efa35d98b948ea6fc1fd88f,HC-5efa35d98b948ea6fc1fd88f,explain_weather_pattern,107,638,5efa35d98b948ea6fc1fd88fc8201564067ab4a508b1bc003d2f83d8e73352e5,5d36e73f4c3592da810b72815082a2a4b64eb49b10b765ff7b97a90ee943d346,jsonl-line-05075-ee2284ec0919b77f,ee2284ec0919b77f65c6fd18440829f0982b4f67923273ff247dce01392d4b7d,creative_writing,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-ccd03c9bb94ec5b96e62eb45,human_test_only
human-HC-5f1616433e5a907b68899b22,HC-5f1616433e5a907b68899b22,forum_purchase_advice,139,794,5f1616433e5a907b68899b22566961bb08846ad58eb1d37bba83a9cb08762486,bcb293643da75c6fab701ab86e00224add0353b5104a585f3f7ddc9097a1bd92,jsonl-line-04854-9c7f9a28912ff1c6,9c7f9a28912ff1c6eb57108d9cf50e7fb74ff5e168dbfc5b29d83addec9ee83d,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-28f248957972708e5f8f3070,human_test_only
human-HC-6033e694a71e650c8ba84f3f,HC-6033e694a71e650c8ba84f3f,explain_biological_process,60,332,6033e694a71e650c8ba84f3fc1b0064bc3f5e3ff98034327387897b205e131b7,d4e21e9529b1cb5336cd073905eb6d446d236526caf4fb04493b8f2964a44078,jsonl-line-05974-a161fcd6c0ec0323,a161fcd6c0ec03239668a2f0625c0fe3dc7f0c5dad39e2029625da2b99e4effd,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-26ec78b64f6afbb538f165b0,human_test_only
human-HC-604ff4260a36be93a1e82dfc,HC-604ff4260a36be93a1e82dfc,forum_learning_answer,57,439,604ff4260a36be93a1e82dfc6d4ecf3c06e035f6748d31ece8c2d5d67195aef3,2a638f3631466312ac82a56b2f63b0d38e83ebdb17361e9f152d9549e51b3e53,jsonl-line-05073-25d25676653542bd,25d25676653542bd68b1a9d0c110a64fcdca1880b509e324908f48963b069e59,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-2933f0df1889d716c59d63c7,human_test_only
human-HC-60e1c16d82d152f4cdcff8e6,HC-60e1c16d82d152f4cdcff8e6,forum_learning_answer,184,1072,60e1c16d82d152f4cdcff8e69377dcb23f41a14f4fb819c0a1904efefba91b2f,1487c54933873ffdaa4bf184ed3969fb2a79c84ec8cd046bdcb339a8dcb81abc,jsonl-line-02118-0bcd203a7f1d98e5,0bcd203a7f1d98e558a42632e9828f75ea19022afb30125890e679f5aafee89f,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-93cb6906d451f03e6cae27f1,human_test_only
human-HC-6310db1bbc61bf65260fdc39,HC-6310db1bbc61bf65260fdc39,forum_purchase_advice,117,713,6310db1bbc61bf65260fdc391cbfa584df0cdbb6382abceaca6b310f60af246d,8b2dff211ff5c8bc02fb26e85b5b59ce6a4cdfdaddfb1fe6a6e4311fd74748b9,jsonl-line-00376-298b89064079674e,298b89064079674e08f7ccc23d488996e19484a82b23b1c6c0b3448d819ed7c6,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-2e8d02fb0dc9b42e5f6cd39a,human_test_only
human-HC-644132f9887a30f451e8d6d1,HC-644132f9887a30f451e8d6d1,explain_weather_pattern,110,651,644132f9887a30f451e8d6d1e18df04cf3787cf3aa23ddba7177df0c0e30a6e8,e089d4acd188d8e0c337f2b65db66cedff5e3e801db10a0866f865041211eea8,jsonl-line-06278-b8340b374bfbec98,b8340b374bfbec981ac9364ac105ed2a500f11e726b847d55b53599f2cea6891,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-a08133f86a6b4aab4b42b916,human_test_only
human-HC-64c017273ad4d21dea86de2a,HC-64c017273ad4d21dea86de2a,explain_biological_process,83,478,64c017273ad4d21dea86de2a6e4b21d4eb57861e5713e94754c99362e9bd1ad2,02d271b48a783f1c58d150e2d0bae75fa37299134162c652e06fc27ae5c22cc5,jsonl-line-09047-aef0a01427284f4c,aef0a01427284f4c75aa51bd4f4bf6a46989fd14b9264908330d5c4dec4d95fb,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-146dbac70e852bf718781d84,human_test_only
human-HC-66cd4ca0aaaed0ec9cfe2cf6,HC-66cd4ca0aaaed0ec9cfe2cf6,explain_weather_pattern,52,311,66cd4ca0aaaed0ec9cfe2cf6beb66e2a33f31fa7f56cb3e8329e3fb50327bf1d,eed6b6498bcd53a76dd85d6b4fe894cf45a4076b66fc8929144e49937ae644fc,jsonl-line-13006-e6d091e537fa3ac8,e6d091e537fa3ac86c805946c87837be1dd80e7a13ec53276f2e8ea43fddabff,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-e25be8bb012e739b28dbbe6f,human_test_only
human-HC-67425afecafd42bc75c98219,HC-67425afecafd42bc75c98219,forum_learning_answer,110,594,67425afecafd42bc75c982193dcd3fa96a5a5fbb2f12742a9eda2ec0e2e3888b,6e3968730979ce814d1ea53d4c78c5e0cf1bd36911fac2a80673456bcaac80d6,jsonl-line-12157-501bc2cf234c7d22,501bc2cf234c7d22fcac5efdfd3acf8ec673b320351701afe0de7b4e580f0cb8,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-2fd83b7751f428a87906c4e1,human_test_only
human-HC-676c527c0d2622fde8ea7ad4,HC-676c527c0d2622fde8ea7ad4,casual_neighborhood_chat,40,220,676c527c0d2622fde8ea7ad4f066642fe47fdf0b0749551bcb30a96162cb6022,622d71908d610cb90366c0e521cce5dc77d2c6036226509c1c0414c0f27d2541,jsonl-line-03898-c4961426df02bee2,c4961426df02bee21740f534c1134d08965e1aa7ebf9c3bb3df5bb917add05b0,creative_writing,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-4e1d75685df3ea9197438a10,human_test_only
human-HC-67a856ce6a0850d2db762364,HC-67a856ce6a0850d2db762364,forum_learning_answer,63,356,67a856ce6a0850d2db7623648eb1ac72bce572bacdd594d50db5bf67b95a080b,ad25cde5e411885915a08e487c2027ad70e006feb231dda34e7acb5dfa5883c7,jsonl-line-11826-9f3e0d1279f2f7fd,9f3e0d1279f2f7fd245f6eaef624588bde66dcf9dbb126325404ad89d8cbc7f2,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-537f4b783c1a509757560dfa,human_test_only
human-HC-69263bc399c34ccb7afca482,HC-69263bc399c34ccb7afca482,forum_practical_answer,190,1037,69263bc399c34ccb7afca482cc2483db014d3255321d67e59cef05bf54fffdae,a2cbdd06edcdd75339ca77d73cb9774a98720c372e5d64f934f11c6bca012612,jsonl-line-04696-7a6c8ac222075601,7a6c8ac222075601b5e9aeeca262b99ad91fb27a9229e6ec203686dbd223ea5f,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-0d6aee4f7ae140f325a9b7eb,human_test_only
human-HC-6975ca246563b8be89b14749,HC-6975ca246563b8be89b14749,explain_biological_process,74,434,6975ca246563b8be89b147496c2f96cb8c7c5c78568a60ae0aa85aa249d09152,a270ab35590014a8c42369dbab82de9e4200daf72a48e94fced5a9ddecfd6ffc,jsonl-line-02748-f4c442c47e9bafbd,f4c442c47e9bafbdcacc0bd8b58f1615f1499abd6ba7d68b246b8340b6bd5594,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-423a1c3b09074465161ef406,human_test_only
human-HC-69df8614d17aa6438e2e88d7,HC-69df8614d17aa6438e2e88d7,forum_practical_answer,227,1274,69df8614d17aa6438e2e88d7043351a801d1ba1c838b4434b1f7ecbcf2adc3f4,7bf0094aaaabc889a7a28fbaa2d61203d5812c56f0d5693c50bb74a8c28a582c,jsonl-line-09618-708f9ec980102d86,708f9ec980102d86a505fb95b292e83a1e913eab90b59435f08c235da1f176f4,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-c6da51067f3f777a00630d94,human_test_only
human-HC-6a460abd860de5f2d766da29,HC-6a460abd860de5f2d766da29,procedure_simple_meal,63,332,6a460abd860de5f2d766da29a54d4b62704a36bf5d49f2e1d605b5b9bc86d8bf,8d7cd4983b29836d4b8a9ef1b4a9f2f795e6751e93db71a0f04e3884e9b0c5b4,jsonl-line-10606-9ab10ef0d5f49861,9ab10ef0d5f49861e53beebb8bb7f34712a659f625d7304f45dcfa331e36f8b5,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-950050a59006ce15935c098a,human_test_only
human-HC-6a9c9f13366cc4e431b2c7c3,HC-6a9c9f13366cc4e431b2c7c3,procedure_simple_meal,104,568,6a9c9f13366cc4e431b2c7c3b52077363ceafc625bee450a124f9a26c0f2edb1,4f4716ba2a3aaa3f7fa432b28f6ad9c1cfdf6782bcc8f323dbc3345806636897,jsonl-line-01702-573ddba79cd66865,573ddba79cd6686507e154d55b64878ce4ee73e5677554d5ffa2f064b208ef21,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-368031783441e80392bead14,human_test_only
human-HC-6ac5483452473701c8992990,HC-6ac5483452473701c8992990,forum_purchase_advice,109,667,6ac5483452473701c8992990aa4214b9aa910505db1c3a1ebaaa75486972d1fc,da4e8f06832004a96b24f7da72308874b52f70ac2d4b6494b9f0af8949623dce,jsonl-line-08841-3a0a30e5b961598e,3a0a30e5b961598e9266a5f6893a86060ae9d001596192b9bb051158766e4516,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-b118fc7fbe238bb61cc9daf3,human_test_only
human-HC-6b7fdd601414bd3b5ac8c147,HC-6b7fdd601414bd3b5ac8c147,explain_weather_pattern,62,364,6b7fdd601414bd3b5ac8c147c3d9de28d09ca68ed66d9fb35cacfdca71da67ec,231fb38833c4bf3f3ccf91b9ac0733a5587aa5cf10dfeaa0f9156aa13fe449bf,jsonl-line-06650-ee15283498861e27,ee15283498861e271c6d123e2b5ca81ff91a0a367b8fa608be23fa337188a683,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-21225fc0acfa4062f68344e2,human_test_only
human-HC-6c203f1ac4d1546ddb1e7621,HC-6c203f1ac4d1546ddb1e7621,explain_weather_pattern,232,1367,6c203f1ac4d1546ddb1e7621b59bb686a83a77439a3deb99066f6af2dc7130c8,b7c237d0d7385171596cd1699cc53e44ec2b67126432e378d4330073f2fa54ac,jsonl-line-06794-7a8df235a8c57d62,7a8df235a8c57d62fd835a651be7898034651490918714fa954caa8345f69859,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-adb722efc702a93bb2309c12,human_test_only
human-HC-6cd7e4460335a8debfb4e53e,HC-6cd7e4460335a8debfb4e53e,explain_weather_pattern,69,420,6cd7e4460335a8debfb4e53ef6ee2d330119ede07a1ab69a120b166c4a6fa87a,2d4dd40c5a814dbad61da01ca420122bf4a711e5d16f993383c8275d88c7a53e,jsonl-line-01682-0f30ab164e43ed5e,0f30ab164e43ed5e59d8270761737bfb18beef3bdeacfa31b5c28a220ddd6116,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-7d7a708aa5191e1ec67b1701,human_test_only
human-HC-6e7fbf8742016b0dfffade7c,HC-6e7fbf8742016b0dfffade7c,forum_learning_answer,58,319,6e7fbf8742016b0dfffade7c8fc5b83ccb5313a76b287172a630acf255e3e488,c07c4036cebe16cb0112ed2e4a3c430e212bd885435d8c2afd2b1f0465d68b0e,jsonl-line-08290-2e96f85d6eda3667,2e96f85d6eda3667fe3ab21f84de8ffa7ec4d8eb0cc3fc30a2cedc945a145e67,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-cecea4abd39c02d7be082008,human_test_only
human-HC-71515c9d14c692558282b3dd,HC-71515c9d14c692558282b3dd,procedure_simple_meal,63,382,71515c9d14c692558282b3dd88042e35018eb44c2b984ccf4d4052c12e6d4ef8,b464861701d7fad3e4b29dadc2e3504cf764d8a676b642a92b806d549e8e3672,jsonl-line-11009-7f871a92c5c1a58d,7f871a92c5c1a58d0e83d1da35f481623888ebe421c1c4327a123dd87a009272,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-9d9a0a146b61056f7aac1ced,human_test_only
human-HC-7201f42360dd8606bf46a45d,HC-7201f42360dd8606bf46a45d,forum_learning_answer,242,1308,7201f42360dd8606bf46a45d82e19614fa15a077454800726b86f81916c3849a,39296fecca7c958f46b02c1dbe558e09d528fb829b5f0b37d29d475a3432ff00,jsonl-line-14546-cf548b9ced5be816,cf548b9ced5be816529060e48383523c4302ea9fd5cf7b456e4ae006308aeca4,creative_writing,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-7b21728e8347db44e7b36ce0,human_test_only
human-HC-73b3625361b9a4c111ea74d4,HC-73b3625361b9a4c111ea74d4,forum_purchase_advice,98,562,73b3625361b9a4c111ea74d466d8683eac994d17b1bcdbe1ab43de9932614533,35623e60a29a62823bfe9dfa2d462ebde3db2c3f183a18c23f95fe0b627e9987,jsonl-line-13439-7adde10bccad74db,7adde10bccad74dbd0fc7d5d0a438a7b72232b45da38475a0b824ad201cbd6c5,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-9512d8ccc7de57987a57b8ed,human_test_only
human-HC-75edffcd5fa22b8dc3b7dffe,HC-75edffcd5fa22b8dc3b7dffe,explain_biological_process,138,923,75edffcd5fa22b8dc3b7dffe4377362ff4d17b849eb9f2018ddd1943bcd223ae,8d8282f1dff9add777ade31b0a8b0718c02cad8db5055dc5cdd52780d01c494c,jsonl-line-13124-2d676eef9b7d780f,2d676eef9b7d780fc63b6450c63dbe8a9cd33ada99ba9b432d00a90a0ee771c0,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-ac1213a3ace91aecd752ac9f,human_test_only
human-HC-7bd502ccfe6c595b2f84cc1b,HC-7bd502ccfe6c595b2f84cc1b,explain_biological_process,129,765,7bd502ccfe6c595b2f84cc1b00b25bda570d70e9aa73c02b16393eacc167d50c,da1ae50e490534ffccae27bc6d5d338547ab6e1a5d023902ba79cf66a9519f32,jsonl-line-12336-daa557c65a2e4275,daa557c65a2e42755c1d2642003388a6939241d921ce022b35c2696aa7ac9f1f,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-b25a99cd393a2122e3effc74,human_test_only
human-HC-7be577fd9291a353ca61cd9f,HC-7be577fd9291a353ca61cd9f,forum_purchase_advice,107,659,7be577fd9291a353ca61cd9f05433d3cc52aba16998ba5720a96aed18ac854fc,a46e1dfe55adbe7debff2b670a9cbda953b8603c909fcc3fd28ba997aa133164,jsonl-line-13530-e6e46869a93f4e5a,e6e46869a93f4e5ae22472ad7ab49e4e64a4a0fd53dddceb9384d504eb7b489a,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-99194b4ed5a2e2891fa14734,human_test_only
human-HC-7d152943f941f259e59d58ab,HC-7d152943f941f259e59d58ab,explain_weather_pattern,97,562,7d152943f941f259e59d58abe7d837efb512694c9237dac3c1a24d3f6dc0ce7d,86ba3c770b1f5459be3b71a73cad779d8477d9e9f4170e99f85876652196ea8d,jsonl-line-14752-8768c6bc287a03f2,8768c6bc287a03f2e3b357bf4b86e64aa79c337de094055c7a7d0bde890f1f82,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-2426ea12f275e00cdd36e662,human_test_only
human-HC-7f1404ac2b66818cb914c402,HC-7f1404ac2b66818cb914c402,forum_learning_answer,143,835,7f1404ac2b66818cb914c402e47cccd963a7a06261c084c41734b1fcd73aa4de,ca099ff44eecb82f569bfec096cd29049ad1f064d102b86f4f23b8d79aef912e,jsonl-line-09694-07ec09955ff974ff,07ec09955ff974ffac60dbeb21d037063cad3655cf42fee0bf8a64cd18b5bfe7,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-ab95501f38fca54fa51cbbd9,human_test_only
human-HC-804f0765065cd4b44857a0d3,HC-804f0765065cd4b44857a0d3,forum_learning_answer,132,731,804f0765065cd4b44857a0d37963553b1721f7d148eb272b53262afed1ed30cd,4697b076760bb9426184f223fcd120d0625bbd2dc83f0fe4016f8df1b48f6582,jsonl-line-04330-a4e543c06f4030eb,a4e543c06f4030ebf297545995efa502d66fafd22d4c677116a6a15c7965c194,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-17cc9891e4f1dd9721d580ef,human_test_only
human-HC-8239c4f5703cb98e96b58818,HC-8239c4f5703cb98e96b58818,procedure_simple_meal,118,695,8239c4f5703cb98e96b5881862fe50eb1c63895e1098d9c1163041b1b0fbf503,2890e10493d8ba57b230c1d1633514ab30272540254d2255078fea5f03ca875e,jsonl-line-12788-e6f6433be1189546,e6f6433be1189546a8191ea7b733bdbbae3620b6de7478cd30e307af28127911,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-d779717069a1834acf8b0207,human_test_only
human-HC-82e6fc46fa16b594eee81bdd,HC-82e6fc46fa16b594eee81bdd,forum_learning_answer,105,599,82e6fc46fa16b594eee81bdd94b398f6f89cd1b67c79055f44554fed238a3df3,3e9475adb021848cd2709579311da2e8b3c8c3769a7dab88c50afdf59cee8399,jsonl-line-01499-d3151c7e83ab0557,d3151c7e83ab0557d1ea45a4737d10df572b031545530dd7d9a691715d74f223,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-c5c1742802d4019aa06881b5,human_test_only
human-HC-837863843a7e1d9dcc6a1b09,HC-837863843a7e1d9dcc6a1b09,forum_practical_answer,130,881,837863843a7e1d9dcc6a1b0981e6a876e5e1650fbd84211f1067d7497915393f,c70e9e8316f68eb7fdc2a6d83b2023d6ce8cff47fea1fc28dacbfeb08b0895ac,jsonl-line-01303-c59a2a4c89f1dc8e,c59a2a4c89f1dc8e40e55850e818952f90e555d24d17c586f9abbf48b7e3eb0a,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-459c8f973a1e0f1f6a82aec0,human_test_only
