plan_id,pairing_unit_id,experiment,model_id,base_model,model_revision,quantization_package_revision,quantization,embedded_tokenizer_fixed,payload_name,payload_class,payload_split,representation_name,codec_id,prompt_template_id,label,population,trial_status,generation_required,random_seed,reference_q4_row_id,reference_q4_pair_id,reference_q4_trial_id,source_row_id,source_trial_id
quantization_trial__a28e9fdeccd6c0a59cd5049d,quantization_pair__be63689d94c5915e5818040d,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_ed25519_signature_base64_004,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,casual_neighborhood_chat,0,ordinary_control,reused_exact_v2_q4,False,4766229193934240253,detector_pair__446e2a7941654eacd2408560__ordinary_control,detector_pair__446e2a7941654eacd2408560,revision_v1_primary_v2_payload_fidelity_v2__456d68b1339daf3da095,detector_pair__446e2a7941654eacd2408560__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__456d68b1339daf3da095
quantization_trial__a2ad39a91f1a049320c8c096,quantization_pair__4d78b7793490734e0e854640,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_uuid_v4_032,uuid_v4,train,ascii_b8,nonseg_ascii_b8,professional_schedule_note,1,rankcloak,reused_exact_v2_q4,False,1221052874823682222,detector_pair__6ea3635a97bf12d50f6fb438__rankcloak,detector_pair__6ea3635a97bf12d50f6fb438,revision_v1_primary_v2_payload_fidelity_v2__a780102011b562ce9cda,detector_pair__6ea3635a97bf12d50f6fb438__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__a780102011b562ce9cda
quantization_trial__a2b1ceb4a7298eb3f1b3c5b5,quantization_pair__9984d3eda9ea3549484bf791,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_hmac_sha256_hex_029,hmac_sha256_hex,train,ascii_b8,nonseg_ascii_b8,professional_project_update,1,rankcloak,planned_new_q8_generation,True,7996829609373399425,detector_pair__d698709c610a0f273a4a86ae__rankcloak,detector_pair__d698709c610a0f273a4a86ae,revision_v1_primary_v2_payload_fidelity_v2__19e4447a49204370d3f3,,
quantization_trial__a2b50bc4385be000b8a9c477,quantization_pair__28adb34a640ee0c41504b49e,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_ed25519_signature_base64_047,ed25519_signature_base64,validation,ascii_b16,nonseg_ascii_b16,professional_project_update,1,rankcloak,planned_new_q8_generation,True,3710892508175750995,detector_pair__d76661792c984b2d6dab1a0c__rankcloak,detector_pair__d76661792c984b2d6dab1a0c,revision_v1_primary_v2_payload_fidelity_v2__12794c0d08197e3a19c6,,
quantization_trial__a2c47f1cb782f50572d3177d,quantization_pair__65f8e1051bc528a4491d7fc7,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_chacha20_poly1305_base64_023,chacha20_poly1305_base64,train,ascii_b16,nonseg_ascii_b16,casual_hobby_chat,0,ordinary_control,planned_new_q8_generation,True,3931956692223383664,detector_pair__0d88ead49c44d6d4c107f283__ordinary_control,detector_pair__0d88ead49c44d6d4c107f283,revision_v1_primary_v2_payload_fidelity_v2__e94f325a201deaa85aff,,
quantization_trial__a2cf2c0a1f62ceb4d0e22dbf,quantization_pair__765d187ace694e8cce1865aa,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_sha256_hex_022,sha256_hex,train,ascii_b16,nonseg_ascii_b16,explain_everyday_system,1,rankcloak,reused_exact_v2_q4,False,5740520322228308808,detector_pair__a9990653609bd1be07f25fc0__rankcloak,detector_pair__a9990653609bd1be07f25fc0,revision_v1_primary_v2_payload_fidelity_v2__6d436a9720ca5512beee,detector_pair__a9990653609bd1be07f25fc0__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__6d436a9720ca5512beee
quantization_trial__a2d40fbbdeac7584aac681a9,quantization_pair__20dc8c3b545486585c3b6ae8,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_aes256_gcm_base64_024,aes256_gcm_base64,train,ascii_b16,nonseg_ascii_b16,casual_hobby_chat,1,rankcloak,reused_exact_v2_q4,False,4912233122124268769,detector_pair__6cc596c85ce705dbb72088d2__rankcloak,detector_pair__6cc596c85ce705dbb72088d2,revision_v1_primary_v2_payload_fidelity_v2__e0a799d19cd60d3bcc62,detector_pair__6cc596c85ce705dbb72088d2__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__e0a799d19cd60d3bcc62
quantization_trial__a2fcb9b32c16ba06c5ea942f,quantization_pair__e4b4713981e8d9c7678948ae,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_ed25519_signature_base64_043,ed25519_signature_base64,validation,ascii_b16,nonseg_ascii_b16,procedure_simple_meal,1,rankcloak,planned_new_q8_generation,True,990258316279920164,detector_pair__c5caf51c0d5586ec079f9c2f__rankcloak,detector_pair__c5caf51c0d5586ec079f9c2f,revision_v1_primary_v2_payload_fidelity_v2__430d518f201da3946de0,,
quantization_trial__a331cc7dfe9966c8b583ecc9,quantization_pair__d837439f50884f7283dcd3ef,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_aes256_gcm_base64_009,aes256_gcm_base64,train,ascii_b8,nonseg_ascii_b8,procedure_home_task,0,ordinary_control,planned_new_q8_generation,True,2838469438461141630,detector_pair__43f36b0fb39bcad5db58de18__ordinary_control,detector_pair__43f36b0fb39bcad5db58de18,revision_v1_primary_v2_payload_fidelity_v2__7269a8cdaa469f243c30,,
quantization_trial__a33c3ec96d1a2d88d4678bde,quantization_pair__a7489a4836043312e7917f75,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_nonce_96_bit_hex_042,nonce_96_bit_hex,validation,ascii_b8,nonseg_ascii_b8,procedure_home_task,0,ordinary_control,planned_new_q8_generation,True,5724697702801804125,detector_pair__8e667457d49aecac30ec2d06__ordinary_control,detector_pair__8e667457d49aecac30ec2d06,revision_v1_primary_v2_payload_fidelity_v2__16aa206e60c44f53d8db,,
quantization_trial__a3428a9d0ff5f1048ad5a815,quantization_pair__342cee663cd5d2bc5715615f,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_aes256_gcm_base64_020,aes256_gcm_base64,train,ascii_b8,nonseg_ascii_b8,forum_practical_answer,1,rankcloak,reused_exact_v2_q4,False,8288248293924781261,detector_pair__306a9c5ccc8045bf5eccda1e__rankcloak,detector_pair__306a9c5ccc8045bf5eccda1e,revision_v1_primary_v2_payload_fidelity_v2__4ac318cf07ab6fe7c452,detector_pair__306a9c5ccc8045bf5eccda1e__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__4ac318cf07ab6fe7c452
quantization_trial__a36d7b6cae3acf91dbc53823,quantization_pair__cc7d3e59a45b93ac4a0948fc,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_chacha20_poly1305_base64_011,chacha20_poly1305_base64,train,ascii_b8,nonseg_ascii_b8,casual_neighborhood_chat,1,rankcloak,planned_new_q8_generation,True,1463696782083123543,detector_pair__6eef488ec154b84b0f94b6c2__rankcloak,detector_pair__6eef488ec154b84b0f94b6c2,revision_v1_primary_v2_payload_fidelity_v2__643c3dabe91769e67f70,,
quantization_trial__a36f5e0c43ffb0876cf2cddd,quantization_pair__2fb55f7e334e198a0abef2e4,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_ed25519_signature_base64_031,ed25519_signature_base64,train,ascii_b16,nonseg_ascii_b16,procedure_home_task,1,rankcloak,planned_new_q8_generation,True,7713464882524513165,detector_pair__810f1a19fb3712105953ab31__rankcloak,detector_pair__810f1a19fb3712105953ab31,revision_v1_primary_v2_payload_fidelity_v2__29084c58ea0e93106a99,,
quantization_trial__a382f749c6a9567cf6de64e2,quantization_pair__81f37a8c607bcc11aea2fbdd,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_ed25519_signature_base64_005,ed25519_signature_base64,train,ascii_b16,nonseg_ascii_b16,professional_process_email,0,ordinary_control,planned_new_q8_generation,True,4781574190459970348,detector_pair__e417976ded2e215dfa31fb2a__ordinary_control,detector_pair__e417976ded2e215dfa31fb2a,revision_v1_primary_v2_payload_fidelity_v2__eb9410ce4823e2685c8f,,
quantization_trial__a38b8d86082b7709347f1626,quantization_pair__c6e521775153cf6777123a45,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_nonce_96_bit_hex_029,nonce_96_bit_hex,train,ascii_b16,nonseg_ascii_b16,forum_purchase_advice,1,rankcloak,planned_new_q8_generation,True,8179065132540104373,detector_pair__55edca7f79c4c2fa81c431eb__rankcloak,detector_pair__55edca7f79c4c2fa81c431eb,revision_v1_primary_v2_payload_fidelity_v2__36abe02388005efa37b4,,
quantization_trial__a396a19a303b362918f73f31,quantization_pair__76a0e189d15b8e7308540510,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_sha256_hex_019,sha256_hex,train,ascii_b16,nonseg_ascii_b16,forum_purchase_advice,1,rankcloak,planned_new_q8_generation,True,7266986100946827333,detector_pair__a53f0feb6c16473323fd96b8__rankcloak,detector_pair__a53f0feb6c16473323fd96b8,revision_v1_primary_v2_payload_fidelity_v2__acbb7ac8244d4d466fc1,,
quantization_trial__a3a11a8de9f3590ea8f2564c,quantization_pair__cec706a0406ba9362a499337,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_aes256_gcm_base64_010,aes256_gcm_base64,train,ascii_b8,nonseg_ascii_b8,narrative_local_walk,0,ordinary_control,planned_new_q8_generation,True,2656711172729995570,detector_pair__917366de817ce3ad26e29f7a__ordinary_control,detector_pair__917366de817ce3ad26e29f7a,revision_v1_primary_v2_payload_fidelity_v2__70a6dda09556da9328d4,,
quantization_trial__a3a77e26a14d880ad5545044,quantization_pair__f751cb4ad00c5161eb5ac288,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_token_128_bit_hex_035,token_128_bit_hex,train,ascii_b16,nonseg_ascii_b16,procedure_simple_meal,0,ordinary_control,reused_exact_v2_q4,False,7329156100312156560,detector_pair__f2f22c3727713cbc564a1df4__ordinary_control,detector_pair__f2f22c3727713cbc564a1df4,revision_v1_primary_v2_payload_fidelity_v2__0b9a8ccead7be0ac011f,detector_pair__f2f22c3727713cbc564a1df4__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__0b9a8ccead7be0ac011f
quantization_trial__a3a85fcad5962eb69e38db6e,quantization_pair__0efbfdf788d8391901e6f14d,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_token_128_bit_hex_018,token_128_bit_hex,train,ascii_b8,nonseg_ascii_b8,narrative_local_walk,1,rankcloak,planned_new_q8_generation,True,608372675215136719,detector_pair__06d9d693137ee47c4495e54c__rankcloak,detector_pair__06d9d693137ee47c4495e54c,revision_v1_primary_v2_payload_fidelity_v2__28d3a4cd9098dd70789a,,
quantization_trial__a3a8ea6b4a24f29c00ecafeb,quantization_pair__0c73bc37a9ac50379ceca43f,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_token_128_bit_hex_000,token_128_bit_hex,train,ascii_b16,nonseg_ascii_b16,narrative_local_walk,1,rankcloak,reused_exact_v2_q4,False,3500169864738911165,detector_pair__60adc22bb9cf32aa8e0452a0__rankcloak,detector_pair__60adc22bb9cf32aa8e0452a0,revision_v1_primary_v2_payload_fidelity_v2__ae62da59374a065524e4,detector_pair__60adc22bb9cf32aa8e0452a0__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__ae62da59374a065524e4
quantization_trial__a3b288ae0ae3dfde3243a42c,quantization_pair__75b39dcf953bce027df7b201,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_aes256_gcm_base64_039,aes256_gcm_base64,validation,ascii_b16,nonseg_ascii_b16,procedure_simple_meal,0,ordinary_control,planned_new_q8_generation,True,4956293567050181004,detector_pair__f5dd9006c442882d982bd4c3__ordinary_control,detector_pair__f5dd9006c442882d982bd4c3,revision_v1_primary_v2_payload_fidelity_v2__50296271e3acdc1c8c95,,
quantization_trial__a3b56f23a5b1365ea2d25266,quantization_pair__390c3a7c4c55dc76a3e87e62,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_hmac_sha256_hex_047,hmac_sha256_hex,validation,ascii_b16,nonseg_ascii_b16,professional_project_update,1,rankcloak,reused_exact_v2_q4,False,194053992316843990,detector_pair__8b965eebd57876a94aa37ef9__rankcloak,detector_pair__8b965eebd57876a94aa37ef9,revision_v1_primary_v2_payload_fidelity_v2__ee543dc34a071f849581,detector_pair__8b965eebd57876a94aa37ef9__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__ee543dc34a071f849581
quantization_trial__a3d3eebfe6bba456cd6b159a,quantization_pair__a4baa3dc1665e51bfe133341,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_sha256_hex_011,sha256_hex,train,ascii_b16,nonseg_ascii_b16,casual_neighborhood_chat,0,ordinary_control,planned_new_q8_generation,True,8207103771831187723,detector_pair__6e13f7ec7c941f72c2416c80__ordinary_control,detector_pair__6e13f7ec7c941f72c2416c80,revision_v1_primary_v2_payload_fidelity_v2__1d71848f2f0471c52b68,,
quantization_trial__a3fd2ded80efd2ecc5f00137,quantization_pair__f52b69106b8c680bbcbb48d5,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_chacha20_poly1305_base64_015,chacha20_poly1305_base64,train,ascii_b8,nonseg_ascii_b8,narrative_small_discovery,0,ordinary_control,planned_new_q8_generation,True,191735820874862409,detector_pair__75a4d8d07970c3dfe9e4b3f1__ordinary_control,detector_pair__75a4d8d07970c3dfe9e4b3f1,revision_v1_primary_v2_payload_fidelity_v2__58f745a541758605b38d,,
quantization_trial__a40ef023bbe667a36a65d7e8,quantization_pair__609bbf150f058dee48d61891,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_ed25519_signature_base64_044,ed25519_signature_base64,validation,ascii_b8,nonseg_ascii_b8,narrative_small_discovery,0,ordinary_control,reused_exact_v2_q4,False,4517143839585935157,detector_pair__5e0b653e1324ec96440b171e__ordinary_control,detector_pair__5e0b653e1324ec96440b171e,revision_v1_primary_v2_payload_fidelity_v2__55b2bf82ced0a81ff3e4,detector_pair__5e0b653e1324ec96440b171e__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__55b2bf82ced0a81ff3e4
quantization_trial__a41a23f3757cabf577b429fe,quantization_pair__75f5473d958fe9c8b7d1d3ab,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_hmac_sha256_hex_028,hmac_sha256_hex,train,ascii_b8,nonseg_ascii_b8,casual_weekend_chat,1,rankcloak,reused_exact_v2_q4,False,6849562621036785122,detector_pair__5decf8019edf5bff0b2cd001__rankcloak,detector_pair__5decf8019edf5bff0b2cd001,revision_v1_primary_v2_payload_fidelity_v2__f77aa71eb99e5fada2f7,detector_pair__5decf8019edf5bff0b2cd001__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__f77aa71eb99e5fada2f7
quantization_trial__a4304b8b592b352d850843f3,quantization_pair__8347c38801909c51dc598bda,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_hmac_sha256_hex_031,hmac_sha256_hex,train,ascii_b8,nonseg_ascii_b8,procedure_home_task,1,rankcloak,planned_new_q8_generation,True,1188377914919378074,detector_pair__0a87cd68b555cb63277ebf42__rankcloak,detector_pair__0a87cd68b555cb63277ebf42,revision_v1_primary_v2_payload_fidelity_v2__852c2ccc8410a558d162,,
quantization_trial__a43da7ad05d76e38de323746,quantization_pair__e11217c35f0e9fd42d5fe1d9,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_hmac_sha256_hex_028,hmac_sha256_hex,train,ascii_b16,nonseg_ascii_b16,casual_weekend_chat,1,rankcloak,planned_new_q8_generation,True,4643888129481643559,detector_pair__909b37c60d33406ab297acc3__rankcloak,detector_pair__909b37c60d33406ab297acc3,revision_v1_primary_v2_payload_fidelity_v2__bfd42210f460c704ce65,,
quantization_trial__a43f3bebdcee0c740ae9b199,quantization_pair__941bc8c0bd4beeb227468552,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_hmac_sha256_hex_023,hmac_sha256_hex,train,ascii_b8,nonseg_ascii_b8,professional_process_email,1,rankcloak,planned_new_q8_generation,True,2546902499042166582,detector_pair__610fbc931df360c016839111__rankcloak,detector_pair__610fbc931df360c016839111,revision_v1_primary_v2_payload_fidelity_v2__ae4a47a2dedb88c1631c,,
quantization_trial__a48268d9824fa2cc32823c2c,quantization_pair__3e847b69e3906d7b18364bec,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_ed25519_signature_base64_058,ed25519_signature_base64,test,ascii_b8,nonseg_ascii_b8,casual_neighborhood_chat,0,ordinary_control,reused_exact_v2_q4,False,4201459435315904564,detector_pair__a3a8ecf9401d82a53e48fbbb__ordinary_control,detector_pair__a3a8ecf9401d82a53e48fbbb,revision_v1_primary_v2_payload_fidelity_v2__2c2691fc544d10762bcc,detector_pair__a3a8ecf9401d82a53e48fbbb__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__2c2691fc544d10762bcc
quantization_trial__a48dd26b64ea564d9eef6860,quantization_pair__1a3f35830a38a52ce9c608de,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_sha256_hex_008,sha256_hex,train,ascii_b8,nonseg_ascii_b8,procedure_garden_task,0,ordinary_control,planned_new_q8_generation,True,7003659731601528239,detector_pair__c16537f6607518fa1c9830e4__ordinary_control,detector_pair__c16537f6607518fa1c9830e4,revision_v1_primary_v2_payload_fidelity_v2__757266d566646ae090d4,,
quantization_trial__a48fc347abaf843b5b9f7111,quantization_pair__a8bcd941457da8782e1befdb,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_hmac_sha256_hex_054,hmac_sha256_hex,test,ascii_b8,nonseg_ascii_b8,forum_learning_answer,1,rankcloak,planned_new_q8_generation,True,2412283516337610259,detector_pair__23672d0ec4bad58efc3e13fb__rankcloak,detector_pair__23672d0ec4bad58efc3e13fb,revision_v1_primary_v2_payload_fidelity_v2__43d84fa16de000630ceb,,
quantization_trial__a49f9a364ae0b1b122e17e19,quantization_pair__649b783b2d030ac9a703efca,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_uuid_v4_000,uuid_v4,train,ascii_b8,nonseg_ascii_b8,explain_biological_process,0,ordinary_control,planned_new_q8_generation,True,798078835129322036,detector_pair__d316ae1e2df215e2461eeb1e__ordinary_control,detector_pair__d316ae1e2df215e2461eeb1e,revision_v1_primary_v2_payload_fidelity_v2__fb4988f2b557044fd15e,,
quantization_trial__a4a0b4a20f23a0b6f60155f8,quantization_pair__748f710025adfc822e267306,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_aes256_gcm_base64_001,aes256_gcm_base64,train,ascii_b8,nonseg_ascii_b8,professional_project_update,0,ordinary_control,planned_new_q8_generation,True,7589795966736762372,detector_pair__ba5ade4ebac64d3f719e0901__ordinary_control,detector_pair__ba5ade4ebac64d3f719e0901,revision_v1_primary_v2_payload_fidelity_v2__d1a4ca5eac66ee3e066a,,
quantization_trial__a4a1798c094322578010e3b7,quantization_pair__ca9bda1dbdc3e26a51ab98f1,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_aes256_gcm_base64_015,aes256_gcm_base64,train,ascii_b8,nonseg_ascii_b8,procedure_garden_task,0,ordinary_control,planned_new_q8_generation,True,6025433015797084256,detector_pair__0907f6bdd2ca1f398e7fb243__ordinary_control,detector_pair__0907f6bdd2ca1f398e7fb243,revision_v1_primary_v2_payload_fidelity_v2__54a82e8aa92003938dc2,,
quantization_trial__a4a18d0d463539f4af16b8c0,quantization_pair__d761886fb9172b5ff504806f,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_sha256_hex_038,sha256_hex,validation,ascii_b16,nonseg_ascii_b16,procedure_home_task,1,rankcloak,planned_new_q8_generation,True,4777751543732311507,detector_pair__43886cdc0f21e92425effff5__rankcloak,detector_pair__43886cdc0f21e92425effff5,revision_v1_primary_v2_payload_fidelity_v2__8cd79ba9fd24d501632f,,
quantization_trial__a4a35766fc593847048fe87b,quantization_pair__cf78cd64ea52ce72f03f2014,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_token_128_bit_hex_042,token_128_bit_hex,validation,ascii_b8,nonseg_ascii_b8,narrative_learning_moment,0,ordinary_control,reused_exact_v2_q4,False,7358498263505433730,detector_pair__e86c9c5f68512b86f0dee64f__ordinary_control,detector_pair__e86c9c5f68512b86f0dee64f,revision_v1_primary_v2_payload_fidelity_v2__b588034782c57c7f9005,detector_pair__e86c9c5f68512b86f0dee64f__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__b588034782c57c7f9005
quantization_trial__a4acfb26be5062ee1cb60eaa,quantization_pair__c8f18873aa8f7c819d27d74e,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_token_128_bit_hex_026,token_128_bit_hex,train,ascii_b16,nonseg_ascii_b16,casual_neighborhood_chat,1,rankcloak,reused_exact_v2_q4,False,4844098790811684743,detector_pair__5f5458c2c62c38a22aed720e__rankcloak,detector_pair__5f5458c2c62c38a22aed720e,revision_v1_primary_v2_payload_fidelity_v2__be2d2da78dde549a1d55,detector_pair__5f5458c2c62c38a22aed720e__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__be2d2da78dde549a1d55
