evidence_status,study_phase,model_id,protocol_variant,prompt_category,payload_class,replay_mode,transformation_id,mitigation_id,protocol_contract_revision,result_schema_revision,analysis_unit,recovery_outcome,recovery_outcome_semantics,exact_recovery_compatibility_alias,n_payloads,payload_recovery_successes,exact_payload_recovery_rate,successes,exact_recovery_rate,rank_replay_n,rank_replay_successes,exact_rank_replay_rate,rank_replay_diagnostic_only,wilson_ci_low,wilson_ci_high,exact_ci_low,exact_ci_high,confidence_level
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,casual_conversation,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,0,0.0,0,0.0,0,0,,True,0.0,0.7934506856227626,0.0,0.975,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,factual_explanatory,sha256_hex,detokenized_text_retokenized,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,0,0.0,0,0.0,1,0,0.0,True,0.0,0.7934506856227626,0.0,0.975,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,factual_explanatory,sha256_hex,greedy_leadin_regeneration,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,factual_explanatory,sha256_hex,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,factual_explanatory,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,0,0.0,0,0.0,0,0,,True,0.0,0.7934506856227626,0.0,0.975,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,factual_explanatory,token_128_bit_hex,detokenized_text_retokenized,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,0,0.0,0,0.0,1,0,0.0,True,0.0,0.7934506856227626,0.0,0.975,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,factual_explanatory,token_128_bit_hex,greedy_leadin_regeneration,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,factual_explanatory,token_128_bit_hex,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,factual_explanatory,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,0,0.0,0,0.0,0,0,,True,0.0,0.7934506856227626,0.0,0.975,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,forum_question_answer,sha256_hex,detokenized_text_retokenized,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,0,0.0,0,0.0,1,0,0.0,True,0.0,0.7934506856227626,0.0,0.975,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,forum_question_answer,sha256_hex,greedy_leadin_regeneration,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,forum_question_answer,sha256_hex,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,forum_question_answer,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,0,0.0,0,0.0,0,0,,True,0.0,0.7934506856227626,0.0,0.975,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,detokenized_text_retokenized,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,0,0.0,0,0.0,1,0,0.0,True,0.0,0.7934506856227626,0.0,0.975,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,greedy_leadin_regeneration,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,0,0.0,0,0.0,0,0,,True,0.0,0.7934506856227626,0.0,0.975,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,recipe_procedure,token_128_bit_hex,detokenized_text_retokenized,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,0,0.0,0,0.0,1,0,0.0,True,0.0,0.7934506856227626,0.0,0.975,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,recipe_procedure,token_128_bit_hex,greedy_leadin_regeneration,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,recipe_procedure,token_128_bit_hex,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,0,0.0,0,0.0,0,0,,True,0.0,0.7934506856227626,0.0,0.975,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,token_128_bit_hex,detokenized_text_retokenized,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,0,0.0,0,0.0,1,0,0.0,True,0.0,0.7934506856227626,0.0,0.975,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,token_128_bit_hex,greedy_leadin_regeneration,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,token_128_bit_hex,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,0,0.0,0,0.0,0,0,,True,0.0,0.7934506856227626,0.0,0.975,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,detokenized_text_retokenized,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,0,0.0,0,0.0,1,0,0.0,True,0.0,0.7934506856227626,0.0,0.975,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,greedy_leadin_regeneration,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,,,,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,0,0.0,0,0.0,0,0,,True,0.0,0.7934506856227626,0.0,0.975,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,chacha20_poly1305_base64,detokenized_text_retokenized,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,0,0.0,0,0.0,1,0,0.0,True,0.0,0.7934506856227626,0.0,0.975,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,chacha20_poly1305_base64,greedy_leadin_regeneration,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,chacha20_poly1305_base64,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,chacha20_poly1305_base64,,,,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,0,0.0,0,0.0,0,0,,True,0.0,0.7934506856227626,0.0,0.975,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,detokenized_text_retokenized,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,greedy_leadin_regeneration,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,,,,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,0,0.0,0,0.0,0,0,,True,0.0,0.7934506856227626,0.0,0.975,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,token_128_bit_hex,detokenized_text_retokenized,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,token_128_bit_hex,greedy_leadin_regeneration,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,token_128_bit_hex,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,0,0.0,0,0.0,0,0,,True,0.0,0.7934506856227626,0.0,0.975,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,casual_conversation,nonce_96_bit_hex,detokenized_text_retokenized,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,casual_conversation,nonce_96_bit_hex,greedy_leadin_regeneration,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,casual_conversation,nonce_96_bit_hex,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,casual_conversation,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,0,0.0,0,0.0,0,0,,True,0.0,0.7934506856227626,0.0,0.975,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,hmac_sha256_hex,detokenized_text_retokenized,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,hmac_sha256_hex,greedy_leadin_regeneration,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,hmac_sha256_hex,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,hmac_sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,0,0.0,0,0.0,0,0,,True,0.0,0.7934506856227626,0.0,0.975,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,nonce_96_bit_hex,detokenized_text_retokenized,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,nonce_96_bit_hex,greedy_leadin_regeneration,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,nonce_96_bit_hex,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,0,0.0,0,0.0,0,0,,True,0.0,0.7934506856227626,0.0,0.975,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,forum_question_answer,token_128_bit_hex,detokenized_text_retokenized,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,forum_question_answer,token_128_bit_hex,greedy_leadin_regeneration,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,forum_question_answer,token_128_bit_hex,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,forum_question_answer,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,0,0.0,0,0.0,0,0,,True,0.0,0.7934506856227626,0.0,0.975,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,detokenized_text_retokenized,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,greedy_leadin_regeneration,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,1,1.0,1,1.0,1,1,1.0,True,0.2065493143772375,1.0,0.025000000000000022,1.0,0.95
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,payload,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,1,0,0.0,0,0.0,0,0,,True,0.0,0.7934506856227626,0.0,0.975,0.95
