trial_id,view,payload_name,model_id,protocol_variant,prompt_id,prompt_category,payload_class,language,evidence_status,study_phase,protocol_contract_revision,result_schema_revision,analysis_unit,nested_segment_count,text_available,text_sha256,word_count,sentence_count,character_count,flesch_reading_ease_heuristic,flesch_kincaid_grade_heuristic,coleman_liau_index,unique_word_fraction,repeated_bigram_fraction,repeated_trigram_fraction,maximum_identical_word_run,duplicate_sentence_count,unmatched_bracket_count,unmatched_double_quote_count,repeated_punctuation_count,whitespace_surface_flag_count,lowercase_sentence_start_count,long_sentence_count_gt40,missing_terminal_punctuation,artifact_like_fragment_count,surface_flag_total,tfidf_prompt_similarity,human_rating_substitute,readability_scope,source_mean_log_probability,source_effective_payload_rate
revision_v1_smoke_v3_payload_fidelity_v2__9891ba7a7fae88231142,full_message,revision_v1_nonce_96_bit_hex_011,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,procedure_garden_task,recipe_procedure,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,7d72f2b18ae65da6ae9488b9bcd6c20a3a4b99a3899793dc2462f011b768be67,10,2,65,83.32000000000004,2.879999999999999,4.152000000000005,0.9,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.0,False,english_surface_heuristic,-0.4084701839461298,
revision_v1_smoke_v3_payload_fidelity_v2__9f0dedb028d564723ca7,forced_span,revision_v1_token_128_bit_hex_004,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,procedure_garden_task,recipe_procedure,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,fc1509d608b5cdec0db855c0e855d1428d9f9ad3e18a43df4c5812b61c201398,21,2,118,79.34892857142859,4.800238095238097,7.140952380952381,0.8571428571428571,0.050000000000000044,0.0,1,0,0,0,0,0,0,0,1,0,1,0.02678437138574835,False,english_surface_heuristic,-0.904784964968275,
revision_v1_smoke_v3_payload_fidelity_v2__9ff53d663dbb353dabce,full_message,revision_v1_token_128_bit_hex_005,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,narrative_learning_moment,personal_narrative_blog,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,7f708a33011b13d5babd00d4fed386b0908cc275f52205a3ced3bcf924a673a0,105,6,615,52.906785714285746,10.227380952380955,10.11657142857143,0.7619047619047619,0.009615384615384581,0.0,1,0,0,0,0,0,0,0,1,0,1,0.04674215412588621,False,english_surface_heuristic,-0.6602923005607566,
revision_v1_smoke_v3_payload_fidelity_v2__a051885ef6aaadf5e5b9,forced_span,revision_v1_sha256_hex_000,llama3_8b_instruct_q4_k_m,ordinary_llm_control,casual_weekend_chat,casual_conversation,sha256_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,54eb54f0acacaa6329b69c19c9ce03f6eb837528e44d7e79b8eeab71cc8c7eb0,51,8,280,92.5408455882353,1.935465686274508,4.229803921568628,0.9019607843137255,0.020000000000000018,0.0,1,0,1,0,0,0,0,0,1,0,2,0.12874317735521437,False,english_surface_heuristic,-0.8042957218950628,
revision_v1_smoke_v3_payload_fidelity_v2__a2b08335891aefb13c6d,forced_span,revision_v1_nonce_96_bit_hex_006,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,forum_practical_answer,forum_question_answer,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,3,True,148624de1a637a0a986017f77bee411b8fe7581359a77ea5393b748a54f28cfc,18,3,116,73.84500000000001,4.450000000000003,6.053333333333331,0.8888888888888888,0.0,0.0,1,0,1,0,2,0,2,0,1,0,6,0.09177122728203774,False,english_surface_heuristic,-6.637829738668866,
revision_v1_smoke_v3_payload_fidelity_v2__a2b08335891aefb13c6d,full_message,revision_v1_nonce_96_bit_hex_006,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,forum_practical_answer,forum_question_answer,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,3,True,c30bb4fc59ea8e12c321b036c69b68e34a981b948b38925f18c8719633c27024,280,18,1568,71.39753968253969,7.165238095238099,7.749142857142854,0.5571428571428572,0.11469534050179209,0.043165467625899234,1,0,0,1,2,0,0,0,0,0,3,0.1918187649687496,False,english_surface_heuristic,-0.7375529865989999,0.2735042735042735
revision_v1_smoke_v3_payload_fidelity_v2__a5af87e7b0581c8580ed,forced_span,revision_v1_sha256_hex_000,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,forum_learning_answer,forum_question_answer,sha256_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,6ed2f705ffd8eaf300628c16660126bcee192b431c6e74c02f58f6aac31187b7,44,5,253,69.08027272727276,5.810181818181821,7.162727272727274,0.7272727272727273,0.023255813953488413,0.0,1,0,0,0,0,0,0,0,1,0,1,0.0600941033571441,False,english_surface_heuristic,-0.5393023829880309,
revision_v1_smoke_v3_payload_fidelity_v2__a5cdc0507828879cd894,full_message,revision_v1_uuid_v4_015,llama3_8b_instruct_q4_k_m,ordinary_llm_control,professional_project_update,professional_communication,uuid_v4,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,841f87b877e5f0f51f0a22eab493efc5821722ce3aecabc88536e50993f31396,73,5,469,63.37764383561645,8.046465753424659,11.250410958904109,0.6986301369863014,0.04166666666666663,0.014084507042253502,1,0,1,0,0,0,0,0,1,0,2,0.13639493928125748,False,english_surface_heuristic,-0.6332454208851485,
revision_v1_smoke_v3_payload_fidelity_v2__a6978e1928837feca88c,forced_span,revision_v1_sha256_hex_003,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,explain_biological_process,factual_explanatory,sha256_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,8,True,b2126a5acf51766e3bac62e2e1cb20f8c32bdb07b3f8ed3deeb2eb51a9f87991,48,2,349,18.56250000000003,16.632499999999997,17.021666666666672,0.8958333333333334,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.0663851329005144,False,english_surface_heuristic,-5.302126682665637,
revision_v1_smoke_v3_payload_fidelity_v2__a6978e1928837feca88c,full_message,revision_v1_sha256_hex_003,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,explain_biological_process,factual_explanatory,sha256_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,8,True,110ad3469a26dd8127f38288b34dbc9e91457b7132aca60e37d084142c661ee0,175,13,1130,52.0103956043956,9.349142857142859,11.636342857142854,0.6914285714285714,0.05747126436781613,0.034682080924855474,1,0,0,0,0,0,0,0,0,0,0,0.17612702064385655,False,english_surface_heuristic,-1.6228973897910717,0.9552238805970148
revision_v1_smoke_v3_payload_fidelity_v2__a71436ed2a460b4ae482,full_message,revision_v1_chacha20_poly1305_base64_001,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,forum_purchase_advice,forum_question_answer,chacha20_poly1305_base64,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,9a4166b41ab8e3a9f9c41d369a8b2d7d72154cc42ed2dad896e88d30bc38e913,96,6,626,39.02000000000001,11.791666666666668,13.0975,0.7708333333333334,0.021052631578947323,0.0,1,0,0,0,0,0,0,0,1,0,1,0.0719227298410913,False,english_surface_heuristic,-0.7735853644269404,
revision_v1_smoke_v3_payload_fidelity_v2__a944fb5fd31d22765a6f,full_message,revision_v1_nonce_96_bit_hex_006,llama3_8b_instruct_q4_k_m,ordinary_llm_control,forum_practical_answer,forum_question_answer,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,c9a74ff1e730cde558a50502b6dd8e9b18156be6185ac86db4e34980633bee1a,275,24,1558,74.9189734848485,5.656204545454546,7.082472727272727,0.5818181818181818,0.06934306569343063,0.0073260073260073,1,0,0,0,0,0,0,0,1,0,1,0.09583847742852705,False,english_surface_heuristic,-0.3557426296048977,
revision_v1_smoke_v3_payload_fidelity_v2__a99987ccb266fd39176d,full_message,revision_v1_sha256_hex_000,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,forum_learning_answer,forum_question_answer,sha256_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,02f493d4ac7c56a0801b09d889944c45e2bff59f9cf6e6902ef5719735d3e0f0,490,42,2872,67.57537414965988,6.732244897959188,8.446857142857144,0.4306122448979592,0.18813905930470343,0.0840163934426229,1,1,0,0,0,0,0,0,1,0,1,0.07247600156620543,False,english_surface_heuristic,-0.3796055129969736,
revision_v1_smoke_v3_payload_fidelity_v2__a9e94e7d07e23d75a16c,full_message,revision_v1_uuid_v4_014,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,professional_schedule_note,professional_communication,uuid_v4,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,e030f15692ef478905f09fc79ae0524961df78506a150eedfb781a1892fd5e89,73,4,430,52.71946917808219,10.439828767123288,9.400547945205478,0.684931506849315,0.02777777777777779,0.0,1,0,0,0,0,0,0,0,1,0,1,0.07777052043842442,False,english_surface_heuristic,-0.6585077674053462,
revision_v1_smoke_v3_payload_fidelity_v2__ad19c1de5cd61015bce9,forced_span,revision_v1_sha256_hex_002,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,procedure_home_task,recipe_procedure,sha256_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,8,True,57fecb10738019ce58084ffd06607dc00b6aadc19f12ab138975b24371cf8678,50,5,352,52.86500000000001,8.370000000000001,11.227999999999994,0.96,0.0,0.0,1,0,1,0,0,0,0,0,1,0,2,0.04449250647872953,False,english_surface_heuristic,-6.07604259445054,
revision_v1_smoke_v3_payload_fidelity_v2__ad19c1de5cd61015bce9,full_message,revision_v1_sha256_hex_002,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,procedure_home_task,recipe_procedure,sha256_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,8,True,57fecb10738019ce58084ffd06607dc00b6aadc19f12ab138975b24371cf8678,50,5,352,52.86500000000001,8.370000000000001,11.227999999999994,0.96,0.0,0.0,1,0,1,0,0,0,0,0,1,0,2,0.04449250647872953,False,english_surface_heuristic,-6.07604259445054,4.0
revision_v1_smoke_v3_payload_fidelity_v2__b011e5494d9d65530c3b,full_message,revision_v1_sha256_hex_002,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,procedure_home_task,recipe_procedure,sha256_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,596e908df59c33eca522a0b6c9338efa898a821786019bab16b4bc3080cbc2bd,47,2,307,31.782500000000027,14.66436170212766,13.716595744680856,0.7021276595744681,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.05230754099964059,False,english_surface_heuristic,-0.9564599875368232,
revision_v1_smoke_v3_payload_fidelity_v2__b2da5f662c97e99a5c9d,forced_span,revision_v1_token_128_bit_hex_002,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,explain_weather_pattern,factual_explanatory,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,2,True,85f2190aaa25af5bd97f0476d0a9eeb8dbf1a94bc006aacc825e69ffcc51bec1,26,3,153,77.64602564102567,4.582307692307694,8.149230769230773,0.9230769230769231,0.0,0.0,1,0,0,0,0,0,1,0,1,0,2,0.015833021403275426,False,english_surface_heuristic,-6.656860724213452,
revision_v1_smoke_v3_payload_fidelity_v2__b2da5f662c97e99a5c9d,full_message,revision_v1_token_128_bit_hex_002,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,explain_weather_pattern,factual_explanatory,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,2,True,155e0ce11eaaa9eb037038cb1fa723b8ea3f40f7eedf472fa617d17fa9d2ed8e,109,8,599,80.46434059633029,5.420997706422021,6.842201834862383,0.7706422018348624,0.0092592592592593,0.0,1,0,0,0,0,0,0,0,0,0,0,0.06745927817451235,False,english_surface_heuristic,-1.9706208758585517,0.9411764705882352
revision_v1_smoke_v3_payload_fidelity_v2__b44e3604bdc01bed7c71,full_message,revision_v1_token_128_bit_hex_000,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,explain_biological_process,factual_explanatory,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,6b1fa8382c7bfb3c57e889dc07962c6c27bfa2b5c33fda816d2df2d5cb4a00a6,98,10,589,66.53493877551023,6.413632653061224,8.959591836734692,0.6428571428571429,0.05154639175257736,0.0,1,0,0,0,0,0,0,0,1,0,1,0.18477347364685207,False,english_surface_heuristic,-0.4332162727835057,
revision_v1_smoke_v3_payload_fidelity_v2__b5f8eb8525c32529d88e,forced_span,revision_v1_token_128_bit_hex_000,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,explain_biological_process,factual_explanatory,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,942dd0f49d8be8afdf41c3e1f027c170fa3143c3cf692331f402df2db9a13ea8,25,1,166,15.644000000000034,17.288,15.708799999999997,0.88,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.08801429124534066,False,english_surface_heuristic,-0.4786269967744294,
revision_v1_smoke_v3_payload_fidelity_v2__b6c60832b6aa82f9e5f4,full_message,revision_v1_nonce_96_bit_hex_008,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,casual_neighborhood_chat,casual_conversation,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,ac293b6d469bc61a3abdd70b53c9e1a9bc3fff80e848a647a6daa08974302a97,102,7,554,80.9038235294118,5.594817927170869,6.841568627450979,0.7352941176470589,0.04950495049504955,0.030000000000000027,1,0,0,0,0,0,0,0,1,0,1,0.06629386140888846,False,english_surface_heuristic,-0.5838450261079807,
revision_v1_smoke_v3_payload_fidelity_v2__b8a33ca0fa20e53059df,forced_span,revision_v1_hmac_sha256_hex_015,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,explain_everyday_system,factual_explanatory,hmac_sha256_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,8,True,c64da6888f0b24b7f4bc5410b10ff460da950526eca3ae796b3711f07124f3b9,55,5,343,68.00090909090912,6.507272727272728,8.984727272727273,0.8909090909090909,0.0,0.0,1,0,1,0,0,1,0,0,1,0,3,0.06015170310441989,False,english_surface_heuristic,-5.26495095597746,
revision_v1_smoke_v3_payload_fidelity_v2__b8a33ca0fa20e53059df,full_message,revision_v1_hmac_sha256_hex_015,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,explain_everyday_system,factual_explanatory,hmac_sha256_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,8,True,9132d39eb755bf0b7fc55d0a7fca273b1ce0197821545ead285cc72312bf0222,525,44,3185,61.942490259740254,7.583790043290044,9.506438095238096,0.5561904761904762,0.05534351145038163,0.009560229445506718,1,0,0,0,0,1,0,0,0,0,1,0.210260993401343,False,english_surface_heuristic,-0.9574357107125724,0.3849624060150376
revision_v1_smoke_v3_payload_fidelity_v2__bda3e13574df8e4390e6,full_message,revision_v1_sha256_hex_000,llama3_8b_instruct_q4_k_m,ordinary_llm_control,casual_weekend_chat,casual_conversation,sha256_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,0287a246ffc45d650bbb3578c5f6d71de82c9c4be73bdf9e8ee8664c44031e3c,305,38,1679,86.35058455565145,3.209115616911131,5.053901639344261,0.4426229508196721,0.23684210526315785,0.20132013201320131,1,5,0,0,0,0,0,0,1,0,1,0.14064705081477497,False,english_surface_heuristic,-0.584591264402589,
revision_v1_smoke_v3_payload_fidelity_v2__be5027f24b56c6b1b1bf,full_message,revision_v1_hmac_sha256_hex_015,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,explain_everyday_system,factual_explanatory,hmac_sha256_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,a23ac19a5fa3d8f814f90bdfda41da91109c5963a48a2aa69df87a3f06675c35,484,45,3525,32.83587970615247,11.3513608815427,15.18504132231405,0.44214876033057854,0.15527950310559002,0.0705394190871369,1,0,0,0,0,0,1,0,1,0,2,0.11768487656863953,False,english_surface_heuristic,-0.3948143744972634,
revision_v1_smoke_v3_payload_fidelity_v2__bf163a5377578525297b,forced_span,revision_v1_sha256_hex_004,llama3_8b_instruct_q4_k_m,ordinary_llm_control,narrative_small_discovery,personal_narrative_blog,sha256_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,b264596d627c9aa3d532ae19609dd3e6a68cf5442874c72eba7f9033bef8a4d3,50,4,271,79.09150000000001,5.333000000000002,5.822399999999998,0.78,0.020408163265306145,0.0,1,0,0,0,0,0,0,0,1,0,1,0.03338755657745434,False,english_surface_heuristic,-0.6708937699786217,
revision_v1_smoke_v3_payload_fidelity_v2__c49f7b0c93a46c688946,full_message,revision_v1_nonce_96_bit_hex_010,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,professional_schedule_note,professional_communication,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,be3171767e9cab0f75986cf09f78e1d18e34e9891f6b3232a2363910de660417,231,24,1476,59.72796266233769,7.3195941558441575,10.015584415584414,0.5844155844155844,0.05217391304347829,0.008733624454148492,1,1,0,0,0,4,2,0,1,0,7,0.06006294670298417,False,english_surface_heuristic,-0.6031791563779069,
revision_v1_smoke_v3_payload_fidelity_v2__c56f7cb766e8a039ae61,forced_span,revision_v1_nonce_96_bit_hex_010,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,professional_schedule_note,professional_communication,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,fc9092fe55ef4e4f7e218ec99f45811b1a223a8d61ffd52e2f3472f462990eed,17,1,120,55.21529411764709,9.781176470588235,14.62588235294118,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.09200069079926279,False,english_surface_heuristic,-0.3686137874400759,
revision_v1_smoke_v3_payload_fidelity_v2__cc404a3cf444ae761fcf,forced_span,revision_v1_sha256_hex_000,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,forum_learning_answer,forum_question_answer,sha256_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,8,True,3853aa23b6c4616d3c81d34a0c7ddff86759887594847d29c1902b47da233393,47,1,305,15.129999999999995,22.825106382978728,13.345531914893616,0.9787234042553191,0.0,0.0,1,0,2,0,0,1,1,1,1,0,6,0.043716168055503504,False,english_surface_heuristic,-6.57798193512105,
revision_v1_smoke_v3_payload_fidelity_v2__cc404a3cf444ae761fcf,full_message,revision_v1_sha256_hex_000,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,forum_learning_answer,forum_question_answer,sha256_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,8,True,69b8f6c9ac705c1f04b722d5ad217a6f7f69a1a4671cde0150144cb1fae93eb5,497,31,2900,63.40692607256443,8.398194327253844,9.11541247484909,0.49899396378269617,0.11895161290322576,0.03232323232323231,1,2,0,0,0,0,0,1,0,0,1,0.17145973185035282,False,english_surface_heuristic,-0.9147038563998463,0.3478260869565217
revision_v1_smoke_v3_payload_fidelity_v2__d27018e769db5eeecd4b,forced_span,revision_v1_sha256_hex_003,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,procedure_simple_meal,recipe_procedure,sha256_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,bf6becd2b101b6505c85e8cfba12a3d38450cd6e6f3eec696387886a49a49ce9,39,3,244,67.8246153846154,7.028717948717951,9.061538461538458,0.9230769230769231,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.045515740924665454,False,english_surface_heuristic,-4.408034335083491,
revision_v1_smoke_v3_payload_fidelity_v2__d27018e769db5eeecd4b,full_message,revision_v1_sha256_hex_003,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,procedure_simple_meal,recipe_procedure,sha256_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,bf6becd2b101b6505c85e8cfba12a3d38450cd6e6f3eec696387886a49a49ce9,39,3,244,67.8246153846154,7.028717948717951,9.061538461538458,0.9230769230769231,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.045515740924665454,False,english_surface_heuristic,-4.408034335083491,4.0
revision_v1_smoke_v3_payload_fidelity_v2__d309ed729f2401a90685,full_message,revision_v1_aes256_gcm_base64_009,llama3_8b_instruct_q4_k_m,ordinary_llm_control,forum_practical_answer,forum_question_answer,aes256_gcm_base64,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,466be3c32e9559884e159030845fb35db774dc6cfb3fed2378d1d6cad4d10498,107,8,608,64.38273948598132,7.601950934579438,8.41943925233645,0.6355140186915887,0.1132075471698113,0.04761904761904767,1,0,0,1,0,0,0,0,0,0,1,0.02770943694727806,False,english_surface_heuristic,-0.4942207501040955,
revision_v1_smoke_v3_payload_fidelity_v2__d53e995d36a6db3c6327,forced_span,revision_v1_token_128_bit_hex_002,llama3_8b_instruct_q4_k_m,ordinary_llm_control,explain_weather_pattern,factual_explanatory,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,eb6bfce449295b7ff1b88a18dba771dcc5903c82da03af482b153c250d91d472,29,3,161,71.58195402298851,5.6765517241379335,7.091034482758619,0.8620689655172413,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.09807214172464349,False,english_surface_heuristic,-0.7755793431890914,
revision_v1_smoke_v3_payload_fidelity_v2__dd28ca4a1342cecd37d6,full_message,revision_v1_sha256_hex_003,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,explain_biological_process,factual_explanatory,sha256_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,912cb27115df7999f6fa46ca06b94ed4dbe92935f91521d2ec28b5f89a88b2c8,170,9,1134,30.903954248366034,13.64137254901961,14.557882352941178,0.5764705882352941,0.059171597633136064,0.011904761904761862,2,0,0,0,0,0,0,0,0,0,0,0.14964127180739012,False,english_surface_heuristic,-0.437250455738002,
revision_v1_smoke_v3_payload_fidelity_v2__e1ea92a57efe11f94c71,forced_span,revision_v1_uuid_v4_013,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,professional_process_email,professional_communication,uuid_v4,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,a58c92dd9fa94ca30ea67504eac19c2f49060d9fd224874709df77793cb834cc,58,2,354,35.91379310344831,15.454482758620689,10.754482758620682,0.8448275862068966,0.01754385964912286,0.0,1,0,0,0,0,0,1,0,1,0,2,0.016908182363158483,False,english_surface_heuristic,-3.8263864490349087,
revision_v1_smoke_v3_payload_fidelity_v2__e1ea92a57efe11f94c71,full_message,revision_v1_uuid_v4_013,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,professional_process_email,professional_communication,uuid_v4,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,a58c92dd9fa94ca30ea67504eac19c2f49060d9fd224874709df77793cb834cc,58,2,354,35.91379310344831,15.454482758620689,10.754482758620682,0.8448275862068966,0.01754385964912286,0.0,1,0,0,0,0,0,1,0,1,0,2,0.016908182363158483,False,english_surface_heuristic,-3.8263864490349087,3.0
