evidence_status,study_phase,model_id,protocol_variant,prompt_category,payload_class,replay_mode,transformation_id,mitigation_id,protocol_contract_revision,result_schema_revision,text_view,outcome,analysis_unit,mean,standard_deviation,median,n_payloads,bootstrap_resamples_requested,ci_low,ci_high,bootstrap_resamples_valid,confidence_level,view,hardware_id
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,10.754482758620682,,10.754482758620682,1,100,10.754482758620682,10.754482758620682,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,6.670588235294115,,6.670588235294115,1,100,6.670588235294115,6.670588235294115,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,6.670588235294115,,6.670588235294115,1,100,6.670588235294115,6.670588235294115,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,casual_conversation,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,13.898947368421052,,13.898947368421052,1,100,13.898947368421052,13.898947368421052,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,casual_conversation,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,8.421308411214952,,8.421308411214952,1,100,8.421308411214952,8.421308411214952,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,factual_explanatory,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,17.021666666666672,,17.021666666666672,1,100,17.021666666666672,17.021666666666672,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,factual_explanatory,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,11.636342857142854,,11.636342857142854,1,100,11.636342857142854,11.636342857142854,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,factual_explanatory,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,15.627692307692307,,15.627692307692307,1,100,15.627692307692307,15.627692307692307,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,factual_explanatory,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,12.237599999999993,,12.237599999999993,1,100,12.237599999999993,12.237599999999993,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,forum_question_answer,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,13.345531914893616,,13.345531914893616,1,100,13.345531914893616,13.345531914893616,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,forum_question_answer,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,9.11541247484909,,9.11541247484909,1,100,9.11541247484909,9.11541247484909,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,11.237999999999996,,11.237999999999996,1,100,11.237999999999996,11.237999999999996,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,10.1188,,10.1188,1,100,10.1188,10.1188,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,6.2928,,6.2928,1,100,6.2928,6.2928,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,6.2928,,6.2928,1,100,6.2928,6.2928,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,8.22260869565217,,8.22260869565217,1,100,8.22260869565217,8.22260869565217,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,9.940400000000004,,9.940400000000004,1,100,9.940400000000004,9.940400000000004,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,8.51529411764706,,8.51529411764706,1,100,8.51529411764706,8.51529411764706,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,8.51529411764706,,8.51529411764706,1,100,8.51529411764706,8.51529411764706,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,chacha20_poly1305_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,15.310088495575215,,15.310088495575215,1,100,15.310088495575215,15.310088495575215,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,chacha20_poly1305_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,15.310088495575215,,15.310088495575215,1,100,15.310088495575215,15.310088495575215,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,8.293333333333337,,8.293333333333337,1,100,8.293333333333337,8.293333333333337,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,8.293333333333337,,8.293333333333337,1,100,8.293333333333337,8.293333333333337,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,15.895714285714288,,15.895714285714288,1,100,15.895714285714288,15.895714285714288,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,15.895714285714288,,15.895714285714288,1,100,15.895714285714288,15.895714285714288,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,casual_conversation,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,15.637999999999995,,15.637999999999995,1,100,15.637999999999995,15.637999999999995,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,casual_conversation,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,10.470252100840337,,10.470252100840337,1,100,10.470252100840337,10.470252100840337,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,hmac_sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,8.984727272727273,,8.984727272727273,1,100,8.984727272727273,8.984727272727273,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,hmac_sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,9.506438095238096,,9.506438095238096,1,100,9.506438095238096,9.506438095238096,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,18.84,,18.84,1,100,18.84,18.84,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,9.682911392405064,,9.682911392405064,1,100,9.682911392405064,9.682911392405064,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,forum_question_answer,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,17.70933333333333,,17.70933333333333,1,100,17.70933333333333,17.70933333333333,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,forum_question_answer,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,11.465210084033618,,11.465210084033618,1,100,11.465210084033618,11.465210084033618,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,12.403999999999996,,12.403999999999996,1,100,12.403999999999996,12.403999999999996,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,11.090823529411761,,11.090823529411761,1,100,11.090823529411761,11.090823529411761,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,professional_communication,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,12.550588235294114,,12.550588235294114,1,100,12.550588235294114,12.550588235294114,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,professional_communication,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,8.26135338345864,,8.26135338345864,1,100,8.26135338345864,8.26135338345864,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,recipe_procedure,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,11.227999999999994,,11.227999999999994,1,100,11.227999999999994,11.227999999999994,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,recipe_procedure,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,11.227999999999994,,11.227999999999994,1,100,11.227999999999994,11.227999999999994,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,11.703050847457622,,11.703050847457622,1,100,11.703050847457622,11.703050847457622,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,coleman_liau_index,payload,8.801884816753926,,8.801884816753926,1,100,8.801884816753926,8.801884816753926,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,ed25519_signature_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.8653846153846154,,0.8653846153846154,1,100,0.8653846153846154,0.8653846153846154,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.9019607843137255,,0.9019607843137255,1,100,0.9019607843137255,0.9019607843137255,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.4426229508196721,,0.4426229508196721,1,100,0.4426229508196721,0.4426229508196721,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,1.0,,1.0,1,100,1.0,1.0,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.7317073170731707,,0.7317073170731707,1,100,0.7317073170731707,0.7317073170731707,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.8620689655172413,,0.8620689655172413,1,100,0.8620689655172413,0.8620689655172413,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.631578947368421,,0.631578947368421,1,100,0.631578947368421,0.631578947368421,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,forum_question_answer,aes256_gcm_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.6355140186915887,,0.6355140186915887,1,100,0.6355140186915887,0.6355140186915887,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,forum_question_answer,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,1.0,,1.0,1,100,1.0,1.0,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,forum_question_answer,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.5818181818181818,,0.5818181818181818,1,100,0.5818181818181818,0.5818181818181818,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,hmac_sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.8135593220338984,,0.8135593220338984,1,100,0.8135593220338984,0.8135593220338984,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,hmac_sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.5891891891891892,,0.5891891891891892,1,100,0.5891891891891892,0.5891891891891892,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.78,,0.78,1,100,0.78,0.78,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.5406360424028268,,0.5406360424028268,1,100,0.5406360424028268,0.5406360424028268,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,professional_communication,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.9444444444444444,,0.9444444444444444,1,100,0.9444444444444444,0.9444444444444444,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,professional_communication,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.39593908629441626,,0.39593908629441626,1,100,0.39593908629441626,0.39593908629441626,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,professional_communication,uuid_v4,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.6986301369863014,,0.6986301369863014,1,100,0.6986301369863014,0.6986301369863014,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,recipe_procedure,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.723404255319149,,0.723404255319149,1,100,0.723404255319149,0.723404255319149,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.9166666666666666,,0.9166666666666666,1,100,0.9166666666666666,0.9166666666666666,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.8888888888888888,,0.8888888888888888,1,100,0.8888888888888888,0.8888888888888888,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,casual_conversation,ed25519_signature_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.8181818181818182,,0.8181818181818182,1,100,0.8181818181818182,0.8181818181818182,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,casual_conversation,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,1.0,,1.0,1,100,1.0,1.0,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,casual_conversation,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.7352941176470589,,0.7352941176470589,1,100,0.7352941176470589,0.7352941176470589,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,factual_explanatory,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.7954545454545454,,0.7954545454545454,1,100,0.7954545454545454,0.7954545454545454,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,factual_explanatory,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.5764705882352941,,0.5764705882352941,1,100,0.5764705882352941,0.5764705882352941,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,factual_explanatory,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.88,,0.88,1,100,0.88,0.88,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,factual_explanatory,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.6428571428571429,,0.6428571428571429,1,100,0.6428571428571429,0.6428571428571429,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,forum_question_answer,aes256_gcm_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.6881720430107527,,0.6881720430107527,1,100,0.6881720430107527,0.6881720430107527,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,forum_question_answer,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.7272727272727273,,0.7272727272727273,1,100,0.7272727272727273,0.7272727272727273,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,forum_question_answer,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.4306122448979592,,0.4306122448979592,1,100,0.4306122448979592,0.4306122448979592,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,personal_narrative_blog,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,1.0,,1.0,1,100,1.0,1.0,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,personal_narrative_blog,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,unique_word_fraction,payload,0.6990291262135923,,0.6990291262135923,1,100,0.6990291262135923,0.6990291262135923,0,0.95,full_message,
