outcome,factor,level_first,level_second,analysis_unit,comparison_design,n_payloads_first,n_payloads_second,n_payloads_overlap,n_payloads_paired,mean_first,mean_second,mean_difference,mean_difference_ci_low,mean_difference_ci_high,confidence_level,bootstrap_unit,bootstrap_design,bootstrap_resamples,bootstrap_resamples_valid,primary_inference,inference_role,inferential_p_value_supported,view_scope,evidence_status_scope,study_phase_scope,protocol_contract_revision_scope,result_schema_revision_scope,effect_type,hedges_g,p_value_raw,test,p_value_holm,p_value_bh
tfidf_prompt_similarity,prompt_category,casual_conversation,professional_communication,payload,independent_payload,3,2,0,0,0.07533250737925515,0.10228498311335682,-0.026952475734101672,-0.07139928128344376,0.021573155392662795,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.49372214956723626,0.4375045638403663,welch_t,1.0,0.6480319747951878
tfidf_prompt_similarity,prompt_category,casual_conversation,recipe_procedure,payload,independent_payload,3,3,0,0,0.07533250737925515,0.05365028233233804,0.02168222504691711,-0.04377036055672094,0.08713481065055514,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.32858311463942225,0.6422705300690722,welch_t,1.0,0.75773489502531
tfidf_prompt_similarity,prompt_category,factual_explanatory,forum_question_answer,payload,independent_payload,6,3,0,0,0.08401378394532065,0.08109870527428813,0.0029150786710325227,-0.0436273181807811,0.04172366200162898,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.06346287654194788,0.9155837234227082,welch_t,1.0,0.9425126564645526
tfidf_prompt_similarity,prompt_category,factual_explanatory,personal_narrative_blog,payload,partially_overlapping_payload,6,6,2,0,0.08401378394532065,0.04350795177916375,0.0405058321661569,-0.0022733928694004314,0.07468019169822528,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.9329295025585804,,unsupported_partial_payload_overlap,,
tfidf_prompt_similarity,prompt_category,factual_explanatory,professional_communication,payload,independent_payload,6,2,0,0,0.08401378394532065,0.10228498311335682,-0.01827119916803617,-0.05575064999691715,0.01494205293129771,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.3963518313930271,0.40872220193168396,welch_t,1.0,0.647857251607143
tfidf_prompt_similarity,prompt_category,factual_explanatory,recipe_procedure,payload,partially_overlapping_payload,6,3,1,0,0.08401378394532065,0.05365028233233804,0.03036350161298261,-0.053528362289880574,0.08334630088852624,0.95,payload,payload_cluster_partial_overlap,100,99,False,descriptive_exploratory_pairwise,False,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.5634877625788378,,unsupported_partial_payload_overlap,,
tfidf_prompt_similarity,prompt_category,forum_question_answer,personal_narrative_blog,payload,partially_overlapping_payload,3,6,1,0,0.08109870527428813,0.04350795177916375,0.03759075349512438,-0.00710006931162201,0.08477651420862599,0.95,payload,payload_cluster_partial_overlap,100,96,False,descriptive_exploratory_pairwise,False,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.9385247526778422,,unsupported_partial_payload_overlap,,
tfidf_prompt_similarity,prompt_category,forum_question_answer,professional_communication,payload,independent_payload,3,2,0,0,0.08109870527428813,0.10228498311335682,-0.021186277839068693,-0.051336399189450835,0.008963843511313435,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.5390114123909167,0.4081417589844679,welch_t,1.0,0.647857251607143
tfidf_prompt_similarity,prompt_category,forum_question_answer,recipe_procedure,payload,partially_overlapping_payload,3,3,1,0,0.08109870527428813,0.05365028233233804,0.027448422941950087,-0.05737599272201936,0.07992207105365522,0.95,payload,payload_cluster_partial_overlap,100,97,False,descriptive_exploratory_pairwise,False,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.46631888174655023,,unsupported_partial_payload_overlap,,
tfidf_prompt_similarity,prompt_category,personal_narrative_blog,professional_communication,payload,independent_payload,6,2,0,0,0.04350795177916375,0.10228498311335682,-0.05877703133419307,-0.08164007714887328,-0.026673164503962073,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-1.5132700788520814,0.022051018142540454,welch_t,1.0,0.27239492999608794
tfidf_prompt_similarity,prompt_category,personal_narrative_blog,recipe_procedure,payload,independent_payload,6,3,0,0,0.04350795177916375,0.05365028233233804,-0.010142330553174289,-0.0656442213650146,0.046125737816166336,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.207118584058094,0.7996810574206836,welch_t,1.0,0.8768753063995182
tfidf_prompt_similarity,prompt_category,professional_communication,recipe_procedure,payload,independent_payload,2,3,0,0,0.10228498311335682,0.05365028233233804,0.04863470078101878,-0.007178366413424453,0.08990674991348849,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.7406884256525894,0.2791736477682261,welch_t,1.0,0.619791015174287
flesch_reading_ease_heuristic,prompt_category,casual_conversation,factual_explanatory,payload,partially_overlapping_payload,6,6,2,0,54.63791224942931,37.420052549789425,17.217859699639888,-4.379288128742166,40.538369850723534,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.6186873697698744,,unsupported_partial_payload_overlap,,
flesch_reading_ease_heuristic,prompt_category,casual_conversation,forum_question_answer,payload,partially_overlapping_payload,6,6,1,0,54.63791224942931,42.25828040310298,12.379631846326333,-11.731730655278485,34.34800984222711,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.4173452789770164,,unsupported_partial_payload_overlap,,
flesch_reading_ease_heuristic,prompt_category,casual_conversation,personal_narrative_blog,payload,independent_payload,6,6,0,0,54.63791224942931,38.44903817467232,16.188874074756995,-6.0358828768623125,35.65611122075691,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.6749311215186706,0.2340731380279462,welch_t,1.0,0.619791015174287
flesch_reading_ease_heuristic,prompt_category,casual_conversation,professional_communication,payload,independent_payload,6,5,0,0,54.63791224942931,48.94828035651579,5.689631892913525,-12.886653261984225,28.622439146989002,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.280381580182896,0.6093779851870784,welch_t,1.0,0.7427375537843397
flesch_reading_ease_heuristic,prompt_category,casual_conversation,recipe_procedure,payload,independent_payload,6,6,0,0,54.63791224942931,61.64316955756664,-7.005257308137324,-22.546056995382482,11.478875385643772,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.3470107666971289,0.5317481491244582,welch_t,1.0,0.7188751177366972
flesch_reading_ease_heuristic,prompt_category,factual_explanatory,forum_question_answer,payload,independent_payload,6,6,0,0,37.420052549789425,42.25828040310298,-4.838227853313555,-24.88821204495734,20.708734933538917,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.14650414696150624,0.789041421588244,welch_t,1.0,0.8768753063995182
flesch_reading_ease_heuristic,prompt_category,factual_explanatory,personal_narrative_blog,payload,partially_overlapping_payload,6,6,2,0,37.420052549789425,38.44903817467232,-1.0289856248828926,-31.115238485659887,24.799363372050344,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.036701235190696596,,unsupported_partial_payload_overlap,,
flesch_reading_ease_heuristic,prompt_category,factual_explanatory,professional_communication,payload,independent_payload,6,5,0,0,37.420052549789425,48.94828035651579,-11.528227806726363,-32.71015174112107,15.959569281720167,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.452014402761509,0.4111270542934444,welch_t,1.0,0.647857251607143
flesch_reading_ease_heuristic,prompt_category,factual_explanatory,recipe_procedure,payload,partially_overlapping_payload,6,6,2,0,37.420052549789425,61.64316955756664,-24.223117007777212,-45.31841681625584,2.169324985145583,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.9741847910418034,,unsupported_partial_payload_overlap,,
flesch_reading_ease_heuristic,prompt_category,forum_question_answer,personal_narrative_blog,payload,partially_overlapping_payload,6,6,1,0,42.25828040310298,38.44903817467232,3.809242228430662,-24.580787961733613,32.0221131981424,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.12758185740933858,,unsupported_partial_payload_overlap,,
flesch_reading_ease_heuristic,prompt_category,forum_question_answer,professional_communication,payload,independent_payload,6,5,0,0,42.25828040310298,48.94828035651579,-6.6899999534128085,-30.898015846556067,20.128113912602657,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.24111827101028607,0.6544554764232753,welch_t,1.0,0.7627145885209927
flesch_reading_ease_heuristic,prompt_category,forum_question_answer,recipe_procedure,payload,partially_overlapping_payload,6,6,1,0,42.25828040310298,61.64316955756664,-19.384889154463657,-50.06124227169012,12.559269366409085,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.7206025293498485,,unsupported_partial_payload_overlap,,
flesch_reading_ease_heuristic,prompt_category,personal_narrative_blog,professional_communication,payload,independent_payload,6,5,0,0,38.44903817467232,48.94828035651579,-10.49924218184347,-22.79698436125713,10.235481114579168,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.5093533468097031,0.3615528018627692,welch_t,1.0,0.647857251607143
flesch_reading_ease_heuristic,prompt_category,personal_narrative_blog,recipe_procedure,payload,partially_overlapping_payload,6,6,2,0,38.44903817467232,61.64316955756664,-23.19413138289432,-40.328600578005194,-0.08658772957080019,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-1.1329650774356146,,unsupported_partial_payload_overlap,,
flesch_reading_ease_heuristic,prompt_category,professional_communication,recipe_procedure,payload,partially_overlapping_payload,5,6,1,0,48.94828035651579,61.64316955756664,-12.694889201050849,-27.84069392835809,1.7757774714052172,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.8283864088558706,,unsupported_partial_payload_overlap,,
repeated_bigram_fraction,prompt_category,casual_conversation,factual_explanatory,payload,partially_overlapping_payload,6,6,2,0,0.0,0.0,0.0,0.0,0.0,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,,,unsupported_partial_payload_overlap,,
repeated_bigram_fraction,prompt_category,casual_conversation,forum_question_answer,payload,partially_overlapping_payload,6,6,1,0,0.0,0.004793609883816052,-0.004793609883816052,-0.009090306999088261,-0.0015744047619047617,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-1.1875632740901967,,unsupported_partial_payload_overlap,,
repeated_bigram_fraction,prompt_category,casual_conversation,personal_narrative_blog,payload,independent_payload,6,6,0,0,0.0,0.0,0.0,0.0,0.0,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,,,welch_t,,
repeated_bigram_fraction,prompt_category,casual_conversation,professional_communication,payload,independent_payload,6,5,0,0,0.0,0.0035087719298245723,-0.0035087719298245723,-0.010526315789473717,0.0,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.6133215023999423,0.373900966300059,welch_t,1.0,0.647857251607143
repeated_bigram_fraction,prompt_category,casual_conversation,recipe_procedure,payload,independent_payload,6,6,0,0,0.0,0.0,0.0,0.0,0.0,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,,,welch_t,,
repeated_bigram_fraction,prompt_category,factual_explanatory,forum_question_answer,payload,independent_payload,6,6,0,0,0.0,0.004793609883816052,-0.004793609883816052,-0.008345887538864314,-0.0015352182539682493,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-1.1875632740901967,0.07632499797975843,welch_t,1.0,0.5160856128496223
repeated_bigram_fraction,prompt_category,factual_explanatory,personal_narrative_blog,payload,partially_overlapping_payload,6,6,2,0,0.0,0.0,0.0,0.0,0.0,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,,,unsupported_partial_payload_overlap,,
repeated_bigram_fraction,prompt_category,factual_explanatory,professional_communication,payload,independent_payload,6,5,0,0,0.0,0.0035087719298245723,-0.0035087719298245723,-0.010526315789473717,0.0,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.6133215023999423,0.373900966300059,welch_t,1.0,0.647857251607143
repeated_bigram_fraction,prompt_category,factual_explanatory,recipe_procedure,payload,partially_overlapping_payload,6,6,2,0,0.0,0.0,0.0,0.0,0.0,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,,,unsupported_partial_payload_overlap,,
repeated_bigram_fraction,prompt_category,forum_question_answer,personal_narrative_blog,payload,partially_overlapping_payload,6,6,1,0,0.004793609883816052,0.0,0.004793609883816052,0.0,0.008148382527409558,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,1.1875632740901967,,unsupported_partial_payload_overlap,,
repeated_bigram_fraction,prompt_category,forum_question_answer,professional_communication,payload,independent_payload,6,5,0,0,0.004793609883816052,0.0035087719298245723,0.00128483795399148,-0.007055525411466845,0.008182912984781512,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.17959191608396854,0.7642552288531109,welch_t,1.0,0.8675329624819097
repeated_bigram_fraction,prompt_category,forum_question_answer,recipe_procedure,payload,partially_overlapping_payload,6,6,1,0,0.004793609883816052,0.0,0.004793609883816052,0.0015178571428571387,0.008851998445426237,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,1.1875632740901967,,unsupported_partial_payload_overlap,,
repeated_bigram_fraction,prompt_category,personal_narrative_blog,professional_communication,payload,independent_payload,6,5,0,0,0.0,0.0035087719298245723,-0.0035087719298245723,-0.010526315789473717,0.0,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.6133215023999423,0.373900966300059,welch_t,1.0,0.647857251607143
repeated_bigram_fraction,prompt_category,personal_narrative_blog,recipe_procedure,payload,partially_overlapping_payload,6,6,2,0,0.0,0.0,0.0,0.0,0.0,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,,,unsupported_partial_payload_overlap,,
repeated_bigram_fraction,prompt_category,professional_communication,recipe_procedure,payload,partially_overlapping_payload,5,6,1,0,0.0035087719298245723,0.0,0.0035087719298245723,0.0,0.01190789473684212,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.6133215023999423,,unsupported_partial_payload_overlap,,
surface_flag_total,prompt_category,casual_conversation,factual_explanatory,payload,partially_overlapping_payload,6,6,2,0,3.6666666666666665,2.0,1.6666666666666665,-0.16145833333333326,4.464166666666662,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.722566489713634,,unsupported_partial_payload_overlap,,
surface_flag_total,prompt_category,casual_conversation,forum_question_answer,payload,partially_overlapping_payload,6,6,1,0,3.6666666666666665,3.5,0.16666666666666652,-2.1787499999999995,2.466071428571428,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.06137501248078582,,unsupported_partial_payload_overlap,,
surface_flag_total,prompt_category,casual_conversation,personal_narrative_blog,payload,independent_payload,6,6,0,0,3.6666666666666665,2.5,1.1666666666666665,-0.7541666666666664,3.174999999999997,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.4776506673860317,0.39729088636854726,welch_t,1.0,0.647857251607143
surface_flag_total,prompt_category,casual_conversation,professional_communication,payload,independent_payload,6,5,0,0,3.6666666666666665,1.6,2.0666666666666664,0.5316666666666667,3.8366666666666656,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.8903637364829183,0.1329498074613189,welch_t,1.0,0.6069447731929776
surface_flag_total,prompt_category,casual_conversation,recipe_procedure,payload,independent_payload,6,6,0,0,3.6666666666666665,2.1666666666666665,1.5,-1.0083333333333324,3.8333333333333335,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.6062232789113123,0.288449112526134,welch_t,1.0,0.6215467559058739
surface_flag_total,prompt_category,factual_explanatory,forum_question_answer,payload,independent_payload,6,6,0,0,2.0,3.5,-1.5,-3.5,0.16666666666666674,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.8061542442548059,0.1718555224943095,welch_t,1.0,0.619791015174287
surface_flag_total,prompt_category,factual_explanatory,personal_narrative_blog,payload,partially_overlapping_payload,6,6,2,0,2.0,2.5,-0.5,-1.9554761904761901,0.9791666666666643,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.3488902827777482,,unsupported_partial_payload_overlap,,
surface_flag_total,prompt_category,factual_explanatory,professional_communication,payload,independent_payload,6,5,0,0,2.0,1.6,0.3999999999999999,-0.4508333333333333,1.3175,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.4088810015999615,0.4565330647547987,welch_t,1.0,0.6521900925068553
surface_flag_total,prompt_category,factual_explanatory,recipe_procedure,payload,partially_overlapping_payload,6,6,2,0,2.0,2.1666666666666665,-0.16666666666666652,-1.5588392857142854,1.0,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.1121045002055215,,unsupported_partial_payload_overlap,,
surface_flag_total,prompt_category,forum_question_answer,personal_narrative_blog,payload,partially_overlapping_payload,6,6,1,0,3.5,2.5,1.0,-0.5955357142857138,3.0419444444444435,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.49340536968447585,,unsupported_partial_payload_overlap,,
surface_flag_total,prompt_category,forum_question_answer,professional_communication,payload,independent_payload,6,5,0,0,3.5,1.6,1.9,0.7,3.568333333333333,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,1.0485962808085811,0.08601426880827037,welch_t,1.0,0.5160856128496223
surface_flag_total,prompt_category,forum_question_answer,recipe_procedure,payload,partially_overlapping_payload,6,6,1,0,3.5,2.1666666666666665,1.3333333333333335,-0.4862499999999997,3.2592857142857135,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.6456899231840022,,unsupported_partial_payload_overlap,,
surface_flag_total,prompt_category,personal_narrative_blog,professional_communication,payload,independent_payload,6,5,0,0,2.5,1.6,0.8999999999999999,-0.1508333333333333,1.9399999999999977,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.6926978467744215,0.22169180896469498,welch_t,1.0,0.619791015174287
surface_flag_total,prompt_category,personal_narrative_blog,recipe_procedure,payload,partially_overlapping_payload,6,6,2,0,2.5,2.1666666666666665,0.3333333333333335,-1.3437499999999996,1.9719642857142843,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,forced_span,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.19724946607877927,,unsupported_partial_payload_overlap,,
