codec_id,control_id,evidence_status,label,language,model_id,pair_id,payload_class,payload_group_id,preprocess_schema_version,prompt_category,prompt_template_id,protocol_variant,representation_name,row_id,source_trial_id,view,normalized_text_sha256,dedup_cluster_id,partition,generation_study,evaluation_id,study_source,gate_level,quantization,plan_id,experimental_cell_id
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__d85a4c6169b7769acb2c,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__b194d4b318d0a773e2b27436,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_006,2.0,recipe_procedure,procedure_home_task,segmented_hex_multi_topic,hex_nibble,detector_pair__b194d4b318d0a773e2b27436__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__af1bca2a8e558a359d91,forced_span,d7582a420be3a5a7a7937340939b5388857ed3eae67f4347a72e52dc9834c2e1,locked-dedup-cluster-e24db07846b9655b7abffc8e,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__491dab4b0e9d0db51c86,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__b19e9f8a5d0562bdea48b257,hmac_sha256_hex,revision_v1_hmac_sha256_hex_048,2.0,professional_communication,professional_project_update,nonseg_ascii_b8,ascii_b8,detector_pair__b19e9f8a5d0562bdea48b257__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__1488a6cd5be31828d0d9,full_message,41c006787772ef652f0eb4805fad29e79f29a9e5d0cf899fdbbf60f2276a6b41,locked-dedup-cluster-867b2f4c828e3e0523487402,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__491dab4b0e9d0db51c86,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__b19e9f8a5d0562bdea48b257,hmac_sha256_hex,revision_v1_hmac_sha256_hex_048,2.0,professional_communication,professional_project_update,nonseg_ascii_b8,ascii_b8,detector_pair__b19e9f8a5d0562bdea48b257__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__1488a6cd5be31828d0d9,full_message,7472dbf04d4dbc0b2b49053f98e75f6d6afb77c68dfecad987e23645cdc34ad5,locked-dedup-cluster-867b2f4c828e3e0523487402,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__245a6096f40ac64f339a,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__b19ef01d010c8f02271f1b70,hmac_sha256_hex,revision_v1_hmac_sha256_hex_013,2.0,recipe_procedure,procedure_home_task,nonseg_ascii_b16,ascii_b16,detector_pair__b19ef01d010c8f02271f1b70__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__cc07e7ca3044e5b9c2c4,full_message,72c6f150c8ef5b7cd793e3c733c39d03aea22447cf18f1b42d8f7265af96cbed,locked-dedup-cluster-d028afde8d3446e776f3bdbf,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__245a6096f40ac64f339a,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__b19ef01d010c8f02271f1b70,hmac_sha256_hex,revision_v1_hmac_sha256_hex_013,2.0,recipe_procedure,procedure_home_task,nonseg_ascii_b16,ascii_b16,detector_pair__b19ef01d010c8f02271f1b70__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__cc07e7ca3044e5b9c2c4,full_message,bb763b510ce3eb8dcfb67a68a892fc82fe4919183b0ef7653a8062a3afc5344f,locked-dedup-cluster-d028afde8d3446e776f3bdbf,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__7561b9f827ff6b2715ba,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__b1ac16654945efa2cbab1566,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_017,2.0,forum_question_answer,forum_learning_answer,segmented_hex_multi_topic,hex_nibble,detector_pair__b1ac16654945efa2cbab1566__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__a6aed0a4e79d976a9e17,full_message,36593f06191efb2224540e9cec4354218e0fca5f86b91c3f663f794f0bcef6c7,locked-dedup-cluster-db1d53788ffd0e16bf61276b,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__7561b9f827ff6b2715ba,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__b1ac16654945efa2cbab1566,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_017,2.0,forum_question_answer,forum_learning_answer,segmented_hex_multi_topic,hex_nibble,detector_pair__b1ac16654945efa2cbab1566__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__a6aed0a4e79d976a9e17,full_message,132024fb2222d0ea02c8dd90d4b4eac58f6991c058bec56a7aaad2f2c01f9b91,locked-dedup-cluster-db1d53788ffd0e16bf61276b,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__d91f00823382ce68800b,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__b1b2a645d20eb5c9c2f2c737,aes256_gcm_base64,revision_v1_aes256_gcm_base64_052,2.0,personal_narrative_blog,narrative_learning_moment,nonseg_ascii_b8,ascii_b8,detector_pair__b1b2a645d20eb5c9c2f2c737__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__77db7e41b45a3245c5ea,full_message,8138d4c8035df13922ff6385673681579d48e24f1c029885d36c723d3826770c,locked-dedup-cluster-4380dc71001b76d2dbf645fb,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__d91f00823382ce68800b,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__b1b2a645d20eb5c9c2f2c737,aes256_gcm_base64,revision_v1_aes256_gcm_base64_052,2.0,personal_narrative_blog,narrative_learning_moment,nonseg_ascii_b8,ascii_b8,detector_pair__b1b2a645d20eb5c9c2f2c737__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__77db7e41b45a3245c5ea,full_message,58ae027340b086339e268cac36bc34cfa3309c4dc25c65f54860963ba2aeb239,locked-dedup-cluster-4380dc71001b76d2dbf645fb,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_hex_nibble_b16,revision_v1_primary_v2_payload_fidelity_v2__d1f0d5aa223ace66cec3,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__b1b428aa9d7fdc4d34aa47a7,hmac_sha256_hex,revision_v1_hmac_sha256_hex_054,2.0,recipe_procedure,procedure_simple_meal,nonseg_hex_nibble_b16,hex_nibble,detector_pair__b1b428aa9d7fdc4d34aa47a7__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__7b54f3bf25dd8d7ff40e,full_message,532c86f1bc21675e5aa5c69bdff428a7deb336cde0a0057a19f4eaa90f541bc9,locked-dedup-cluster-85408c5a1c55422d408f6f47,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_hex_nibble_b16,revision_v1_primary_v2_payload_fidelity_v2__d1f0d5aa223ace66cec3,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__b1b428aa9d7fdc4d34aa47a7,hmac_sha256_hex,revision_v1_hmac_sha256_hex_054,2.0,recipe_procedure,procedure_simple_meal,nonseg_hex_nibble_b16,hex_nibble,detector_pair__b1b428aa9d7fdc4d34aa47a7__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__7b54f3bf25dd8d7ff40e,full_message,cbe41c28eb8754006c971533fff6a4323d2e4da30e0dedd2890f88c1bae01f2b,locked-dedup-cluster-85408c5a1c55422d408f6f47,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__6171d35b55652f616d9c,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__b1b630ea65f48ee22835a8fa,ed25519_signature_base64,revision_v1_ed25519_signature_base64_004,2.0,professional_communication,professional_project_update,nonseg_ascii_b16,ascii_b16,detector_pair__b1b630ea65f48ee22835a8fa__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__1213f4155898f37e0beb,full_message,9a7aa622f02bc18ec3bca3ae8e41822f15310a314e0351e78c7e3acc2563dc79,locked-dedup-cluster-ead69251c7d45a2f2e36dc76,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__6171d35b55652f616d9c,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__b1b630ea65f48ee22835a8fa,ed25519_signature_base64,revision_v1_ed25519_signature_base64_004,2.0,professional_communication,professional_project_update,nonseg_ascii_b16,ascii_b16,detector_pair__b1b630ea65f48ee22835a8fa__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__1213f4155898f37e0beb,full_message,fda2707a8b3132ac6952e6ef5c71b3eb06d1df79051a0ec113f70dcb1aecef4f,locked-dedup-cluster-ead69251c7d45a2f2e36dc76,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__695900296d4d8c48d7bc,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__b1b6323e5dfa011731abecad,sha256_hex,revision_v1_sha256_hex_024,2.0,casual_conversation,casual_hobby_chat,segmented_hex_single_topic,hex_nibble,detector_pair__b1b6323e5dfa011731abecad__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__d31d34106d0ae5069711,full_message,eef8a7b4cdb2aac952c29e36aa62e08790d2ff52d2156644d0e3cb03dc3935c5,locked-dedup-cluster-289cb121ffaed5b7a8eb664e,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__695900296d4d8c48d7bc,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__b1b6323e5dfa011731abecad,sha256_hex,revision_v1_sha256_hex_024,2.0,casual_conversation,casual_hobby_chat,segmented_hex_single_topic,hex_nibble,detector_pair__b1b6323e5dfa011731abecad__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__d31d34106d0ae5069711,full_message,527261eb6cd2afa18454da9586a6f866074b1fce49d300591d7c4e51f9393767,locked-dedup-cluster-289cb121ffaed5b7a8eb664e,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__2b3d446c43a903815dff,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__b1b743c402d5f963e9ae10e4,sha256_hex,revision_v1_sha256_hex_024,2.0,casual_conversation,casual_hobby_chat,nonseg_ascii_b8,ascii_b8,detector_pair__b1b743c402d5f963e9ae10e4__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__27d7db71d0e0c8a6c7ff,full_message,b45d266d8c2d1a8915151513848cc4f0ab4f1f07849201285f43adba96493c72,locked-dedup-cluster-289cb121ffaed5b7a8eb664e,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__2b3d446c43a903815dff,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__b1b743c402d5f963e9ae10e4,sha256_hex,revision_v1_sha256_hex_024,2.0,casual_conversation,casual_hobby_chat,nonseg_ascii_b8,ascii_b8,detector_pair__b1b743c402d5f963e9ae10e4__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__27d7db71d0e0c8a6c7ff,full_message,7813bf749e6cc22991a72470feba544a725f87031ed57955ccf41127cfd37bfe,locked-dedup-cluster-289cb121ffaed5b7a8eb664e,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__247dce7e8d6b380a2149,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__b1b89e5cf64f5d02bc3394f9,token_128_bit_hex,revision_v1_token_128_bit_hex_011,2.0,recipe_procedure,procedure_garden_task,nonseg_ascii_b16,ascii_b16,detector_pair__b1b89e5cf64f5d02bc3394f9__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__60d426ca56cb72c6d8b7,full_message,33998a924d90bc81c97c2312620ee9c5ee16e9f2557ad50c6d6ca80c42806ba1,locked-dedup-cluster-65013d8ab56fb66bbe2528d5,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__247dce7e8d6b380a2149,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__b1b89e5cf64f5d02bc3394f9,token_128_bit_hex,revision_v1_token_128_bit_hex_011,2.0,recipe_procedure,procedure_garden_task,nonseg_ascii_b16,ascii_b16,detector_pair__b1b89e5cf64f5d02bc3394f9__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__60d426ca56cb72c6d8b7,full_message,4f506b18e4d13fdc8bb93b37c054509d5840ff025ffe4c46bffbc883ceeb6801,locked-dedup-cluster-65013d8ab56fb66bbe2528d5,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__ff581d91d454804b17fb,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__b1bad903e09a7ac51a1fdbf1,sha256_hex,revision_v1_sha256_hex_028,2.0,factual_explanatory,explain_biological_process,segmented_hex_multi_topic,hex_nibble,detector_pair__b1bad903e09a7ac51a1fdbf1__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__c979b89ce33c24a12458,forced_span,3d02624042ca18d6dd5f4d42c07ed0730fedfc18988c19b67d567b2b77a68cf6,locked-dedup-cluster-897f9dc11f3bf925b4177e79,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__ff581d91d454804b17fb,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__b1bad903e09a7ac51a1fdbf1,sha256_hex,revision_v1_sha256_hex_028,2.0,factual_explanatory,explain_biological_process,segmented_hex_multi_topic,hex_nibble,detector_pair__b1bad903e09a7ac51a1fdbf1__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__c979b89ce33c24a12458,forced_span,fc7d5c851e82d5b1992b606abc709d8263688a8cab2ced12b266a6ba05725361,locked-dedup-cluster-897f9dc11f3bf925b4177e79,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__92adb1a6b89dec6d2268,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__b1be0cd8470996bc1fac203f,aes256_gcm_base64,revision_v1_aes256_gcm_base64_031,2.0,professional_communication,professional_process_email,direct_subword_calgacus,direct_subword,detector_pair__b1be0cd8470996bc1fac203f__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__88c581a15558caf88981,full_message,3d15b9ec3b1492714726ba941010c32e4344e27b0941b818aa432546c5d3ea90,locked-dedup-cluster-298834ce3caac8f77b13ddc3,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__92adb1a6b89dec6d2268,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__b1be0cd8470996bc1fac203f,aes256_gcm_base64,revision_v1_aes256_gcm_base64_031,2.0,professional_communication,professional_process_email,direct_subword_calgacus,direct_subword,detector_pair__b1be0cd8470996bc1fac203f__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__88c581a15558caf88981,full_message,980f451cc7841b95252a03ff86c8fb35eaab06cefd4266315cb81644f23c3e88,locked-dedup-cluster-298834ce3caac8f77b13ddc3,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__6b7b97f6688fdc422343,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__b1c56bbc22223c9058d63f0d,chacha20_poly1305_base64,revision_v1_chacha20_poly1305_base64_035,2.0,professional_communication,professional_schedule_note,nonseg_ascii_b16,ascii_b16,detector_pair__b1c56bbc22223c9058d63f0d__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__dcf61ce6314c3cd60199,full_message,5129b552a269165d6aa07e830079b10ce6ddda48dc43dcb8beb891ed370a7f3e,locked-dedup-cluster-14033d311aabb429c68455ab,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__6b7b97f6688fdc422343,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__b1c56bbc22223c9058d63f0d,chacha20_poly1305_base64,revision_v1_chacha20_poly1305_base64_035,2.0,professional_communication,professional_schedule_note,nonseg_ascii_b16,ascii_b16,detector_pair__b1c56bbc22223c9058d63f0d__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__dcf61ce6314c3cd60199,full_message,c4be179a47d41315551ebf0233ebf90daa44d2c0ef882327fbc683cba3dc39e5,locked-dedup-cluster-14033d311aabb429c68455ab,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__b53916885cacd237527e,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__b1cd8396fb4c99ff53e67a42,ed25519_signature_base64,revision_v1_ed25519_signature_base64_005,2.0,forum_question_answer,forum_practical_answer,direct_subword_calgacus,direct_subword,detector_pair__b1cd8396fb4c99ff53e67a42__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__90c8e6e1d64ec8dd9962,full_message,6db5e3ad27a9ec2d971ddcd2dd5fca1ce455072eae50e55e142fee5bde6526a8,locked-dedup-cluster-2e2ec68963e479ffd3172011,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__b53916885cacd237527e,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__b1cd8396fb4c99ff53e67a42,ed25519_signature_base64,revision_v1_ed25519_signature_base64_005,2.0,forum_question_answer,forum_practical_answer,direct_subword_calgacus,direct_subword,detector_pair__b1cd8396fb4c99ff53e67a42__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__90c8e6e1d64ec8dd9962,full_message,b0f0756b18c63ac86be6cbcda36fdcead141aac10df7e9393242cf629c579da5,locked-dedup-cluster-2e2ec68963e479ffd3172011,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__8dc1cb1b91912cf62364,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__b1cefe8d7f2cbfecfc54e8f9,hmac_sha256_hex,revision_v1_hmac_sha256_hex_017,2.0,professional_communication,professional_schedule_note,segmented_hex_single_topic,hex_nibble,detector_pair__b1cefe8d7f2cbfecfc54e8f9__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__1e73a2734a0908563ba5,forced_span,401d4cc2cf340745aa60fccc43f31824a893fcbdb38d4f4df9d68c3194800fbb,locked-dedup-cluster-55a3420c3cf18c5d482392ab,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__8dc1cb1b91912cf62364,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__b1cefe8d7f2cbfecfc54e8f9,hmac_sha256_hex,revision_v1_hmac_sha256_hex_017,2.0,professional_communication,professional_schedule_note,segmented_hex_single_topic,hex_nibble,detector_pair__b1cefe8d7f2cbfecfc54e8f9__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__1e73a2734a0908563ba5,forced_span,1829805d19cce2d4da094bc7fa72bd65dadaeddb2157d58c379dd5ee6387e767,locked-dedup-cluster-55a3420c3cf18c5d482392ab,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__3d15d7a7e9c7cef5cef9,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__b1d1730b8a0e4d82ab586caf,hmac_sha256_hex,revision_v1_hmac_sha256_hex_034,2.0,factual_explanatory,explain_weather_pattern,segmented_hex_multi_topic,hex_nibble,detector_pair__b1d1730b8a0e4d82ab586caf__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__ee49c87ddbda08eb2822,full_message,c7122f8151b607afdf0f9b79a8bd559ac7754e3de2f374928b76c32fd4fb9aef,locked-dedup-cluster-e448157f9945d3e1cba1600b,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__3d15d7a7e9c7cef5cef9,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__b1d1730b8a0e4d82ab586caf,hmac_sha256_hex,revision_v1_hmac_sha256_hex_034,2.0,factual_explanatory,explain_weather_pattern,segmented_hex_multi_topic,hex_nibble,detector_pair__b1d1730b8a0e4d82ab586caf__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__ee49c87ddbda08eb2822,full_message,5618d0adf12b60797027756f3f86801bc4b1968cfea8e39e7ce6a3f18043b74b,locked-dedup-cluster-e448157f9945d3e1cba1600b,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_hex_nibble_b16,revision_v1_primary_v2_payload_fidelity_v2__359694ac971db652fafa,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__b2069d24583a1a521ce8dcd5,hmac_sha256_hex,revision_v1_hmac_sha256_hex_004,2.0,factual_explanatory,explain_everyday_system,nonseg_hex_nibble_b16,hex_nibble,detector_pair__b2069d24583a1a521ce8dcd5__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__d0bfdd338a49a2d13638,full_message,f27c08b66b10971b137d44c6f958adb5fa4c78cdaec35bc53004cb36eed39273,locked-dedup-cluster-c2c1144b96df101af86f6206,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_hex_nibble_b16,revision_v1_primary_v2_payload_fidelity_v2__359694ac971db652fafa,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__b2069d24583a1a521ce8dcd5,hmac_sha256_hex,revision_v1_hmac_sha256_hex_004,2.0,factual_explanatory,explain_everyday_system,nonseg_hex_nibble_b16,hex_nibble,detector_pair__b2069d24583a1a521ce8dcd5__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__d0bfdd338a49a2d13638,full_message,b7f2ef96b4c1f26b71ebf18007e9366b2491411dc999e830daf70a3f6c69d475,locked-dedup-cluster-c2c1144b96df101af86f6206,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__4fd45f29ea4bb5a01758,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__b20819fc9c514886a56a62bd,aes256_gcm_base64,revision_v1_aes256_gcm_base64_045,2.0,recipe_procedure,procedure_home_task,nonseg_ascii_b8,ascii_b8,detector_pair__b20819fc9c514886a56a62bd__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__969a2c59dd22ef94e06e,full_message,55f1ed5c11063e0f78e5dabcb6a7caa08588ee8bc9872487588e2dae0f886f52,locked-dedup-cluster-b2ca5e6856a27752a6cf96b9,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__4fd45f29ea4bb5a01758,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__b20819fc9c514886a56a62bd,aes256_gcm_base64,revision_v1_aes256_gcm_base64_045,2.0,recipe_procedure,procedure_home_task,nonseg_ascii_b8,ascii_b8,detector_pair__b20819fc9c514886a56a62bd__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__969a2c59dd22ef94e06e,full_message,0b2e6550b7de8af250cb9ab4081f3afafe3a97459cd83601b1cbc3f646456057,locked-dedup-cluster-b2ca5e6856a27752a6cf96b9,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
