codec_id,control_id,evidence_status,label,language,model_id,pair_id,payload_class,payload_group_id,preprocess_schema_version,prompt_category,prompt_template_id,protocol_variant,representation_name,row_id,source_trial_id,view,normalized_text_sha256,dedup_cluster_id,partition,generation_study,evaluation_id,study_source,gate_level,quantization,plan_id,experimental_cell_id,removal_reason
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__3079eead175e6e6fd559,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__817a01f270389f9347861644,token_128_bit_hex,revision_v1_token_128_bit_hex_002,2.0,factual_explanatory,explain_weather_pattern,segmented_hex_single_topic,hex_nibble,detector_pair__817a01f270389f9347861644__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__c4299b4a2dcbb1fa6fe9,full_message,cf6584ac3dcbff753f8b8f5145bc6ea216ee76a8a82d67c936afe2c1c73e96be,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__504b6493087b7e5a59cf,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__821479c3d5928e7e674835eb,token_128_bit_hex,revision_v1_token_128_bit_hex_058,2.0,forum_question_answer,forum_purchase_advice,segmented_hex_single_topic,hex_nibble,detector_pair__821479c3d5928e7e674835eb__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__3ad9f072df31f592e4bc,full_message,bb3d3c5338cf18dfa525e0d54b7d9a65318e7398b161597778b8db1aa3ee726d,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__504b6493087b7e5a59cf,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__821479c3d5928e7e674835eb,token_128_bit_hex,revision_v1_token_128_bit_hex_058,2.0,forum_question_answer,forum_purchase_advice,segmented_hex_single_topic,hex_nibble,detector_pair__821479c3d5928e7e674835eb__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__3ad9f072df31f592e4bc,full_message,fa47af29ab456d0a095478620e6eb04672f7cd5c40c99ca22b4ce5c035c979ca,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__69453e53ff48b8dec141,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__8344a94d2697782ee3286755,uuid_v4,revision_v1_uuid_v4_001,2.0,professional_communication,professional_project_update,direct_subword_calgacus,direct_subword,detector_pair__8344a94d2697782ee3286755__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__96afab5fe9f5d71b187b,full_message,12d61b8df40c3dcf0a4a5859b05d288d72ff8f7da2d6d8ae9fef7b32686c7e1b,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__69453e53ff48b8dec141,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__8344a94d2697782ee3286755,uuid_v4,revision_v1_uuid_v4_001,2.0,professional_communication,professional_project_update,direct_subword_calgacus,direct_subword,detector_pair__8344a94d2697782ee3286755__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__96afab5fe9f5d71b187b,full_message,c3be44167bdc5e57c9f1c6bef531a14345bffb7c6e14a68e792b4a9c6a8ccf27,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__51660935aba3f6da6535,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__8474f9e2fdd20fa65e312e0e,token_128_bit_hex,revision_v1_token_128_bit_hex_058,2.0,recipe_procedure,procedure_garden_task,segmented_hex_single_topic,hex_nibble,detector_pair__8474f9e2fdd20fa65e312e0e__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__d9ac5ee3b4990c77c632,full_message,d1b71fb109130bca4d3ca110ba2c5bf7c7e503dc6874fe1860f564cbd15c861e,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__51660935aba3f6da6535,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__8474f9e2fdd20fa65e312e0e,token_128_bit_hex,revision_v1_token_128_bit_hex_058,2.0,recipe_procedure,procedure_garden_task,segmented_hex_single_topic,hex_nibble,detector_pair__8474f9e2fdd20fa65e312e0e__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__d9ac5ee3b4990c77c632,full_message,cc9470e636526ac991a670670794742568491a5e33803fc942f75cded08f6ee1,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_hex_nibble_b16,revision_v1_primary_v2_payload_fidelity_v2__2167b88b215e39149623,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__85682a54e26770c2f774071b,token_128_bit_hex,revision_v1_token_128_bit_hex_044,2.0,professional_communication,professional_project_update,nonseg_hex_nibble_b16,hex_nibble,detector_pair__85682a54e26770c2f774071b__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__ca214608998ed257fd3b,full_message,c5bb53da374981cbf1fac1dd97df83b3e9f51e81ea15531fe8ab3d0f002f0f78,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_hex_nibble_b16,revision_v1_primary_v2_payload_fidelity_v2__2167b88b215e39149623,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__85682a54e26770c2f774071b,token_128_bit_hex,revision_v1_token_128_bit_hex_044,2.0,professional_communication,professional_project_update,nonseg_hex_nibble_b16,hex_nibble,detector_pair__85682a54e26770c2f774071b__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__ca214608998ed257fd3b,full_message,2d36371f72e41aa94193a99400d7415ab78537660abef5439ac4fec37a2449f2,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__c596127516174d031e22,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__87316770d93727613cf5af18,token_128_bit_hex,revision_v1_token_128_bit_hex_002,2.0,factual_explanatory,explain_weather_pattern,nonseg_ascii_b8,ascii_b8,detector_pair__87316770d93727613cf5af18__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__28002aafa7372536c41c,full_message,083a10a47fff9b3b6f3b740a4a8af4c3fb9248e6af1f3919671873f5f2c96f8b,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__c596127516174d031e22,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__87316770d93727613cf5af18,token_128_bit_hex,revision_v1_token_128_bit_hex_002,2.0,factual_explanatory,explain_weather_pattern,nonseg_ascii_b8,ascii_b8,detector_pair__87316770d93727613cf5af18__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__28002aafa7372536c41c,full_message,79a9ab378d3421820d573d373bd6229f071017a24759a07e7ec1c71ba522f4be,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__8516ef1c669ed31136d8,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__883988b94aabb656dc5e4dc8,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_057,2.0,professional_communication,professional_schedule_note,nonseg_ascii_b8,ascii_b8,detector_pair__883988b94aabb656dc5e4dc8__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__76ad88058678fa9a0370,full_message,c3725f5cf936c01ccbce032b176eae96fffd39c182e2f8419657d3a964e2c79f,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__8516ef1c669ed31136d8,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__883988b94aabb656dc5e4dc8,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_057,2.0,professional_communication,professional_schedule_note,nonseg_ascii_b8,ascii_b8,detector_pair__883988b94aabb656dc5e4dc8__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__76ad88058678fa9a0370,full_message,0ddddaee47e11711af3ed5c0caf2d1db95216f6665ef1d1468f29172c7548f94,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__3b94a6c7eb9d64dc14e2,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__8a182cdb6566f7cbe6cfded1,token_128_bit_hex,revision_v1_token_128_bit_hex_045,2.0,professional_communication,professional_process_email,nonseg_ascii_b16,ascii_b16,detector_pair__8a182cdb6566f7cbe6cfded1__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__866158b9f26002e5be4a,full_message,2f6b97c059f1fd2c1a980f652c796f7852f539b53d464f9e20bcd4c57f92c833,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__3b94a6c7eb9d64dc14e2,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__8a182cdb6566f7cbe6cfded1,token_128_bit_hex,revision_v1_token_128_bit_hex_045,2.0,professional_communication,professional_process_email,nonseg_ascii_b16,ascii_b16,detector_pair__8a182cdb6566f7cbe6cfded1__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__866158b9f26002e5be4a,full_message,cf55b705645e115b4fbf7eb85ca51fceb69fcb6fa00da5f996963775bf5613de,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__9b6a9619f758cb6ae4b2,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__8aa75db722cebd639ac5fade,token_128_bit_hex,revision_v1_token_128_bit_hex_002,2.0,factual_explanatory,explain_weather_pattern,segmented_hex_single_topic,hex_nibble,detector_pair__8aa75db722cebd639ac5fade__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__c4299b4a2dcbb1fa6fe9,forced_span,d8fd753ef56deed90551ccf082d0a2c8547d2aca5f3cc564b5f61b0d97819083,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__9b6a9619f758cb6ae4b2,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__8aa75db722cebd639ac5fade,token_128_bit_hex,revision_v1_token_128_bit_hex_002,2.0,factual_explanatory,explain_weather_pattern,segmented_hex_single_topic,hex_nibble,detector_pair__8aa75db722cebd639ac5fade__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__c4299b4a2dcbb1fa6fe9,forced_span,d021cab7732e5cc40b678ffdef30a625422638d53bfffa24bd446cf93dcb12ca,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__4bfdb847b4f77a77b636,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__90df977eb83df45705b979eb,token_128_bit_hex,revision_v1_token_128_bit_hex_033,2.0,casual_conversation,casual_neighborhood_chat,segmented_hex_multi_topic,hex_nibble,detector_pair__90df977eb83df45705b979eb__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__b0d52804b8f9a0e84492,full_message,e8da1336d4067b671f9e08ac4b76cf1b183373e402d35baa7ffa37e691f5b0cb,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__4bfdb847b4f77a77b636,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__90df977eb83df45705b979eb,token_128_bit_hex,revision_v1_token_128_bit_hex_033,2.0,casual_conversation,casual_neighborhood_chat,segmented_hex_multi_topic,hex_nibble,detector_pair__90df977eb83df45705b979eb__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__b0d52804b8f9a0e84492,full_message,39d69315c568992049bade80a3d765c58564f4405226500c81610d23d6e0fb2c,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__b3fcb63c05801b877e5e,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__90e93fc13b15f9d14e59aa0a,sha256_hex,revision_v1_sha256_hex_040,2.0,personal_narrative_blog,narrative_small_discovery,nonseg_ascii_b16,ascii_b16,detector_pair__90e93fc13b15f9d14e59aa0a__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__7aaf747cf34ec7fa12d3,full_message,7884e6e4016ed18bdaabf64912bb4412a1433edc4ddda21aa082979928b5c47c,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__b3fcb63c05801b877e5e,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__90e93fc13b15f9d14e59aa0a,sha256_hex,revision_v1_sha256_hex_040,2.0,personal_narrative_blog,narrative_small_discovery,nonseg_ascii_b16,ascii_b16,detector_pair__90e93fc13b15f9d14e59aa0a__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__7aaf747cf34ec7fa12d3,full_message,4402f7a30aea2ba5818893b35671b1412e721564da077679b39962bb2ca1d787,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__8c620c1a8a278fbfda65,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__924fa5cb899f430b83b5b632,token_128_bit_hex,revision_v1_token_128_bit_hex_033,2.0,professional_communication,professional_project_update,nonseg_ascii_b8,ascii_b8,detector_pair__924fa5cb899f430b83b5b632__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__55bd2f62aad251c69757,full_message,64c1fa819281872af998ce014b77399e7dc482fa52346e8c5c191fb767c3194e,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__8c620c1a8a278fbfda65,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__924fa5cb899f430b83b5b632,token_128_bit_hex,revision_v1_token_128_bit_hex_033,2.0,professional_communication,professional_project_update,nonseg_ascii_b8,ascii_b8,detector_pair__924fa5cb899f430b83b5b632__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__55bd2f62aad251c69757,full_message,0bc1b6462538189081fcc771f19af678d73ae1ffa8f8f95bbcacb7c5dd33b40e,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__76951ce7fae5b369f241,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__931cd974c08523fa868c9df4,token_128_bit_hex,revision_v1_token_128_bit_hex_044,2.0,factual_explanatory,explain_everyday_system,direct_subword_calgacus,direct_subword,detector_pair__931cd974c08523fa868c9df4__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__97a7c2ea08277dc0c04d,full_message,199b92f2f2e9e874b54b10f621699fb80a7f8ad35edbac7fad1e18537da80f5b,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__76951ce7fae5b369f241,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__931cd974c08523fa868c9df4,token_128_bit_hex,revision_v1_token_128_bit_hex_044,2.0,factual_explanatory,explain_everyday_system,direct_subword_calgacus,direct_subword,detector_pair__931cd974c08523fa868c9df4__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__97a7c2ea08277dc0c04d,full_message,383f6f168c5a3fe30aae240978a7d2332806673cb791de7525e4ff21471895d9,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__021fb0faba3bcd3eee9e,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__9458c7ec3c3d34683bd98b70,uuid_v4,revision_v1_uuid_v4_001,2.0,factual_explanatory,explain_everyday_system,direct_subword_calgacus,direct_subword,detector_pair__9458c7ec3c3d34683bd98b70__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__a75663270c82dcb98117,full_message,d4f387f180667a163d3b470840d1be003baf9d08e5e39db640637048e43b1fb1,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__021fb0faba3bcd3eee9e,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__9458c7ec3c3d34683bd98b70,uuid_v4,revision_v1_uuid_v4_001,2.0,factual_explanatory,explain_everyday_system,direct_subword_calgacus,direct_subword,detector_pair__9458c7ec3c3d34683bd98b70__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__a75663270c82dcb98117,full_message,e9c5374eaafb9ea80555e8d25efb4b65576b02f2d01cf2306bb66e9b38c15134,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_hex_nibble_b16,revision_v1_primary_v2_payload_fidelity_v2__962b26f352e08e57939f,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__99d85008a74b87bcdbcd7f7e,sha256_hex,revision_v1_sha256_hex_040,2.0,factual_explanatory,explain_everyday_system,nonseg_hex_nibble_b16,hex_nibble,detector_pair__99d85008a74b87bcdbcd7f7e__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__219681267e4e26d99c8d,full_message,6042714b1c6f4ac34bbd65486819dbe829db8b2a01fa4bfb3dc3ea8deec60788,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_hex_nibble_b16,revision_v1_primary_v2_payload_fidelity_v2__962b26f352e08e57939f,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__99d85008a74b87bcdbcd7f7e,sha256_hex,revision_v1_sha256_hex_040,2.0,factual_explanatory,explain_everyday_system,nonseg_hex_nibble_b16,hex_nibble,detector_pair__99d85008a74b87bcdbcd7f7e__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__219681267e4e26d99c8d,full_message,dc21024c8d5c4bdfc1d4b7d13f34d364b19ebd03eebcf3e8137716833b477a48,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_hex_nibble_b16,revision_v1_primary_v2_payload_fidelity_v2__f0dff137076350188c52,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__9aa21726cd56b249109953b2,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_057,2.0,casual_conversation,casual_weekend_chat,nonseg_hex_nibble_b16,hex_nibble,detector_pair__9aa21726cd56b249109953b2__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__e4f37ece415ea223a546,full_message,3779d5f4de41c215a9f17a450fdbf4dcc251c475789e0f1687711040fd05b7ce,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_hex_nibble_b16,revision_v1_primary_v2_payload_fidelity_v2__f0dff137076350188c52,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__9aa21726cd56b249109953b2,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_057,2.0,casual_conversation,casual_weekend_chat,nonseg_hex_nibble_b16,hex_nibble,detector_pair__9aa21726cd56b249109953b2__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__e4f37ece415ea223a546,full_message,c3bb7097d894a8af684d2939b69c762f0f008af8106f6e3fe5e6b1be60b85df9,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_hex_nibble_b16,revision_v1_primary_v2_payload_fidelity_v2__dc73f895e1f547fe1cc5,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__9b983a8738c00c82fb25ca65,token_128_bit_hex,revision_v1_token_128_bit_hex_058,2.0,recipe_procedure,procedure_garden_task,nonseg_hex_nibble_b16,hex_nibble,detector_pair__9b983a8738c00c82fb25ca65__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__2cd0519d6a341285ba6c,full_message,74155c7280d509e9987f9d972009550c4d0f7d53f5163fc34b56e7fdf4e89041,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_hex_nibble_b16,revision_v1_primary_v2_payload_fidelity_v2__dc73f895e1f547fe1cc5,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__9b983a8738c00c82fb25ca65,token_128_bit_hex,revision_v1_token_128_bit_hex_058,2.0,recipe_procedure,procedure_garden_task,nonseg_hex_nibble_b16,hex_nibble,detector_pair__9b983a8738c00c82fb25ca65__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__2cd0519d6a341285ba6c,full_message,df3eda3e37010369bb63675e28d9acac6750e676a88f338dda3d9a8ef920fcac,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__0b31fa6b4752610cca82,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__9d7b9638f378e96f281342e2,token_128_bit_hex,revision_v1_token_128_bit_hex_033,2.0,casual_conversation,casual_neighborhood_chat,nonseg_ascii_b8,ascii_b8,detector_pair__9d7b9638f378e96f281342e2__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__6a80531b0b429242f79f,full_message,0ac4fe53f71a80a4900237752b2d72882b968f85f1d29dd58324dc1017daf46e,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
