boundary_id,trial_id,payload_name,payload_class,model_id,protocol_variant,segment_index,context_sha256,prompt_template_id,forced_token_count,tail_token_count,full_token_count,source_path,source_record_sha256,eligible_ordinary_prefixes,structurally_eligible
revision_v1_primary_v2_payload_fidelity_v2__9b062dc3834a135cabf4__segment_0,revision_v1_primary_v2_payload_fidelity_v2__9b062dc3834a135cabf4,revision_v1_sha256_hex_044,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,0,9f54f7db51826af64a9297d46a32adf43b78abbfbb266d0f8f4a1416ae829363,narrative_small_discovery,8,19,27,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,19a6e70329be3368162eeb2366e36654cb47131e89057bf3f57dd8e9bf37e8dc,114,True
revision_v1_primary_v2_payload_fidelity_v2__9b062dc3834a135cabf4__segment_1,revision_v1_primary_v2_payload_fidelity_v2__9b062dc3834a135cabf4,revision_v1_sha256_hex_044,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,1,8f244eee76b6e928f3e3c421846967dccf15db880455dae09aac9550f3ebe0ba,explain_weather_pattern,8,21,29,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,19a6e70329be3368162eeb2366e36654cb47131e89057bf3f57dd8e9bf37e8dc,113,True
revision_v1_primary_v2_payload_fidelity_v2__9b062dc3834a135cabf4__segment_2,revision_v1_primary_v2_payload_fidelity_v2__9b062dc3834a135cabf4,revision_v1_sha256_hex_044,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,2,78b3cf9358279230d8fcb334553d2a5cc7363a430d602c2f73da5d0804e5468d,casual_weekend_chat,8,9,17,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,19a6e70329be3368162eeb2366e36654cb47131e89057bf3f57dd8e9bf37e8dc,120,True
revision_v1_primary_v2_payload_fidelity_v2__9b062dc3834a135cabf4__segment_3,revision_v1_primary_v2_payload_fidelity_v2__9b062dc3834a135cabf4,revision_v1_sha256_hex_044,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,3,f4a0badf13fd1b0cc48980db763f579c999f34dec370de4285285303adfe624d,professional_project_update,8,256,264,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,19a6e70329be3368162eeb2366e36654cb47131e89057bf3f57dd8e9bf37e8dc,104,True
revision_v1_primary_v2_payload_fidelity_v2__9b062dc3834a135cabf4__segment_4,revision_v1_primary_v2_payload_fidelity_v2__9b062dc3834a135cabf4,revision_v1_sha256_hex_044,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,4,9b2e378a0084fb094f4236db0bb8ed9ba4b49499e78be1d0eb36677d48616075,forum_practical_answer,8,8,16,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,19a6e70329be3368162eeb2366e36654cb47131e89057bf3f57dd8e9bf37e8dc,120,True
revision_v1_primary_v2_payload_fidelity_v2__9b062dc3834a135cabf4__segment_5,revision_v1_primary_v2_payload_fidelity_v2__9b062dc3834a135cabf4,revision_v1_sha256_hex_044,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,5,e26cb3182ed943fa5cdd8de502f5b6772d0c884d1fa75a620db24b12315e22b3,procedure_simple_meal,8,25,33,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,19a6e70329be3368162eeb2366e36654cb47131e89057bf3f57dd8e9bf37e8dc,108,True
revision_v1_primary_v2_payload_fidelity_v2__9b062dc3834a135cabf4__segment_6,revision_v1_primary_v2_payload_fidelity_v2__9b062dc3834a135cabf4,revision_v1_sha256_hex_044,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,6,9f54f7db51826af64a9297d46a32adf43b78abbfbb266d0f8f4a1416ae829363,narrative_small_discovery,8,46,54,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,19a6e70329be3368162eeb2366e36654cb47131e89057bf3f57dd8e9bf37e8dc,104,True
revision_v1_primary_v2_payload_fidelity_v2__9b062dc3834a135cabf4__segment_7,revision_v1_primary_v2_payload_fidelity_v2__9b062dc3834a135cabf4,revision_v1_sha256_hex_044,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,7,8f244eee76b6e928f3e3c421846967dccf15db880455dae09aac9550f3ebe0ba,explain_weather_pattern,8,12,20,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,19a6e70329be3368162eeb2366e36654cb47131e89057bf3f57dd8e9bf37e8dc,120,True
revision_v1_primary_v2_payload_fidelity_v2__6500cf2e55c96b159b54__segment_0,revision_v1_primary_v2_payload_fidelity_v2__6500cf2e55c96b159b54,revision_v1_sha256_hex_045,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,0,8f244eee76b6e928f3e3c421846967dccf15db880455dae09aac9550f3ebe0ba,explain_weather_pattern,8,8,16,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,8b95a7ba507ba98359f50a3fd430ae44f13b01f401db90ec902822419b7d40bc,120,True
revision_v1_primary_v2_payload_fidelity_v2__6500cf2e55c96b159b54__segment_1,revision_v1_primary_v2_payload_fidelity_v2__6500cf2e55c96b159b54,revision_v1_sha256_hex_045,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,1,8f244eee76b6e928f3e3c421846967dccf15db880455dae09aac9550f3ebe0ba,explain_weather_pattern,8,13,21,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,8b95a7ba507ba98359f50a3fd430ae44f13b01f401db90ec902822419b7d40bc,120,True
revision_v1_primary_v2_payload_fidelity_v2__6500cf2e55c96b159b54__segment_2,revision_v1_primary_v2_payload_fidelity_v2__6500cf2e55c96b159b54,revision_v1_sha256_hex_045,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,2,8f244eee76b6e928f3e3c421846967dccf15db880455dae09aac9550f3ebe0ba,explain_weather_pattern,8,35,43,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,8b95a7ba507ba98359f50a3fd430ae44f13b01f401db90ec902822419b7d40bc,104,True
revision_v1_primary_v2_payload_fidelity_v2__6500cf2e55c96b159b54__segment_3,revision_v1_primary_v2_payload_fidelity_v2__6500cf2e55c96b159b54,revision_v1_sha256_hex_045,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,3,8f244eee76b6e928f3e3c421846967dccf15db880455dae09aac9550f3ebe0ba,explain_weather_pattern,8,15,23,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,8b95a7ba507ba98359f50a3fd430ae44f13b01f401db90ec902822419b7d40bc,119,True
revision_v1_primary_v2_payload_fidelity_v2__6500cf2e55c96b159b54__segment_4,revision_v1_primary_v2_payload_fidelity_v2__6500cf2e55c96b159b54,revision_v1_sha256_hex_045,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,4,8f244eee76b6e928f3e3c421846967dccf15db880455dae09aac9550f3ebe0ba,explain_weather_pattern,8,27,35,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,8b95a7ba507ba98359f50a3fd430ae44f13b01f401db90ec902822419b7d40bc,104,True
revision_v1_primary_v2_payload_fidelity_v2__6500cf2e55c96b159b54__segment_5,revision_v1_primary_v2_payload_fidelity_v2__6500cf2e55c96b159b54,revision_v1_sha256_hex_045,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,5,8f244eee76b6e928f3e3c421846967dccf15db880455dae09aac9550f3ebe0ba,explain_weather_pattern,8,21,29,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,8b95a7ba507ba98359f50a3fd430ae44f13b01f401db90ec902822419b7d40bc,113,True
revision_v1_primary_v2_payload_fidelity_v2__6500cf2e55c96b159b54__segment_6,revision_v1_primary_v2_payload_fidelity_v2__6500cf2e55c96b159b54,revision_v1_sha256_hex_045,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,6,8f244eee76b6e928f3e3c421846967dccf15db880455dae09aac9550f3ebe0ba,explain_weather_pattern,8,14,22,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,8b95a7ba507ba98359f50a3fd430ae44f13b01f401db90ec902822419b7d40bc,119,True
revision_v1_primary_v2_payload_fidelity_v2__6500cf2e55c96b159b54__segment_7,revision_v1_primary_v2_payload_fidelity_v2__6500cf2e55c96b159b54,revision_v1_sha256_hex_045,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,7,8f244eee76b6e928f3e3c421846967dccf15db880455dae09aac9550f3ebe0ba,explain_weather_pattern,8,29,37,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,8b95a7ba507ba98359f50a3fd430ae44f13b01f401db90ec902822419b7d40bc,104,True
revision_v1_primary_v2_payload_fidelity_v2__ace2a6d39b0987819d69__segment_0,revision_v1_primary_v2_payload_fidelity_v2__ace2a6d39b0987819d69,revision_v1_sha256_hex_045,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,0,8f244eee76b6e928f3e3c421846967dccf15db880455dae09aac9550f3ebe0ba,explain_weather_pattern,8,8,16,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,65419f531fc0a10482769d2f33f33552feb4da58fef5736afd4a04c2c7ee3b72,120,True
revision_v1_primary_v2_payload_fidelity_v2__ace2a6d39b0987819d69__segment_1,revision_v1_primary_v2_payload_fidelity_v2__ace2a6d39b0987819d69,revision_v1_sha256_hex_045,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,1,78b3cf9358279230d8fcb334553d2a5cc7363a430d602c2f73da5d0804e5468d,casual_weekend_chat,8,13,21,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,65419f531fc0a10482769d2f33f33552feb4da58fef5736afd4a04c2c7ee3b72,120,True
revision_v1_primary_v2_payload_fidelity_v2__ace2a6d39b0987819d69__segment_2,revision_v1_primary_v2_payload_fidelity_v2__ace2a6d39b0987819d69,revision_v1_sha256_hex_045,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,2,f4a0badf13fd1b0cc48980db763f579c999f34dec370de4285285303adfe624d,professional_project_update,8,36,44,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,65419f531fc0a10482769d2f33f33552feb4da58fef5736afd4a04c2c7ee3b72,104,True
revision_v1_primary_v2_payload_fidelity_v2__ace2a6d39b0987819d69__segment_3,revision_v1_primary_v2_payload_fidelity_v2__ace2a6d39b0987819d69,revision_v1_sha256_hex_045,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,3,9b2e378a0084fb094f4236db0bb8ed9ba4b49499e78be1d0eb36677d48616075,forum_practical_answer,8,8,16,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,65419f531fc0a10482769d2f33f33552feb4da58fef5736afd4a04c2c7ee3b72,120,True
revision_v1_primary_v2_payload_fidelity_v2__ace2a6d39b0987819d69__segment_4,revision_v1_primary_v2_payload_fidelity_v2__ace2a6d39b0987819d69,revision_v1_sha256_hex_045,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,4,e26cb3182ed943fa5cdd8de502f5b6772d0c884d1fa75a620db24b12315e22b3,procedure_simple_meal,8,184,192,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,65419f531fc0a10482769d2f33f33552feb4da58fef5736afd4a04c2c7ee3b72,104,True
revision_v1_primary_v2_payload_fidelity_v2__ace2a6d39b0987819d69__segment_5,revision_v1_primary_v2_payload_fidelity_v2__ace2a6d39b0987819d69,revision_v1_sha256_hex_045,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,5,9f54f7db51826af64a9297d46a32adf43b78abbfbb266d0f8f4a1416ae829363,narrative_small_discovery,8,8,16,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,65419f531fc0a10482769d2f33f33552feb4da58fef5736afd4a04c2c7ee3b72,120,True
revision_v1_primary_v2_payload_fidelity_v2__ace2a6d39b0987819d69__segment_6,revision_v1_primary_v2_payload_fidelity_v2__ace2a6d39b0987819d69,revision_v1_sha256_hex_045,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,6,8f244eee76b6e928f3e3c421846967dccf15db880455dae09aac9550f3ebe0ba,explain_weather_pattern,8,14,22,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,65419f531fc0a10482769d2f33f33552feb4da58fef5736afd4a04c2c7ee3b72,119,True
revision_v1_primary_v2_payload_fidelity_v2__ace2a6d39b0987819d69__segment_7,revision_v1_primary_v2_payload_fidelity_v2__ace2a6d39b0987819d69,revision_v1_sha256_hex_045,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,7,78b3cf9358279230d8fcb334553d2a5cc7363a430d602c2f73da5d0804e5468d,casual_weekend_chat,8,256,264,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,65419f531fc0a10482769d2f33f33552feb4da58fef5736afd4a04c2c7ee3b72,104,True
revision_v1_primary_v2_payload_fidelity_v2__91e3eeeaa74a41935575__segment_0,revision_v1_primary_v2_payload_fidelity_v2__91e3eeeaa74a41935575,revision_v1_sha256_hex_046,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,0,78b3cf9358279230d8fcb334553d2a5cc7363a430d602c2f73da5d0804e5468d,casual_weekend_chat,8,8,16,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,36f04e9842fac716e817a5ca8d85ed42d3a4d20085b785611575bfdb53ada42f,120,True
revision_v1_primary_v2_payload_fidelity_v2__91e3eeeaa74a41935575__segment_1,revision_v1_primary_v2_payload_fidelity_v2__91e3eeeaa74a41935575,revision_v1_sha256_hex_046,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,1,78b3cf9358279230d8fcb334553d2a5cc7363a430d602c2f73da5d0804e5468d,casual_weekend_chat,8,34,42,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,36f04e9842fac716e817a5ca8d85ed42d3a4d20085b785611575bfdb53ada42f,104,True
revision_v1_primary_v2_payload_fidelity_v2__91e3eeeaa74a41935575__segment_2,revision_v1_primary_v2_payload_fidelity_v2__91e3eeeaa74a41935575,revision_v1_sha256_hex_046,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,2,78b3cf9358279230d8fcb334553d2a5cc7363a430d602c2f73da5d0804e5468d,casual_weekend_chat,8,20,28,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,36f04e9842fac716e817a5ca8d85ed42d3a4d20085b785611575bfdb53ada42f,113,True
revision_v1_primary_v2_payload_fidelity_v2__91e3eeeaa74a41935575__segment_3,revision_v1_primary_v2_payload_fidelity_v2__91e3eeeaa74a41935575,revision_v1_sha256_hex_046,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,3,78b3cf9358279230d8fcb334553d2a5cc7363a430d602c2f73da5d0804e5468d,casual_weekend_chat,8,8,16,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,36f04e9842fac716e817a5ca8d85ed42d3a4d20085b785611575bfdb53ada42f,120,True
revision_v1_primary_v2_payload_fidelity_v2__91e3eeeaa74a41935575__segment_4,revision_v1_primary_v2_payload_fidelity_v2__91e3eeeaa74a41935575,revision_v1_sha256_hex_046,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,4,78b3cf9358279230d8fcb334553d2a5cc7363a430d602c2f73da5d0804e5468d,casual_weekend_chat,8,11,19,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,36f04e9842fac716e817a5ca8d85ed42d3a4d20085b785611575bfdb53ada42f,120,True
revision_v1_primary_v2_payload_fidelity_v2__91e3eeeaa74a41935575__segment_5,revision_v1_primary_v2_payload_fidelity_v2__91e3eeeaa74a41935575,revision_v1_sha256_hex_046,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,5,78b3cf9358279230d8fcb334553d2a5cc7363a430d602c2f73da5d0804e5468d,casual_weekend_chat,8,13,21,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,36f04e9842fac716e817a5ca8d85ed42d3a4d20085b785611575bfdb53ada42f,120,True
revision_v1_primary_v2_payload_fidelity_v2__91e3eeeaa74a41935575__segment_6,revision_v1_primary_v2_payload_fidelity_v2__91e3eeeaa74a41935575,revision_v1_sha256_hex_046,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,6,78b3cf9358279230d8fcb334553d2a5cc7363a430d602c2f73da5d0804e5468d,casual_weekend_chat,8,13,21,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,36f04e9842fac716e817a5ca8d85ed42d3a4d20085b785611575bfdb53ada42f,120,True
revision_v1_primary_v2_payload_fidelity_v2__91e3eeeaa74a41935575__segment_7,revision_v1_primary_v2_payload_fidelity_v2__91e3eeeaa74a41935575,revision_v1_sha256_hex_046,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,7,78b3cf9358279230d8fcb334553d2a5cc7363a430d602c2f73da5d0804e5468d,casual_weekend_chat,8,8,16,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,36f04e9842fac716e817a5ca8d85ed42d3a4d20085b785611575bfdb53ada42f,120,True
revision_v1_primary_v2_payload_fidelity_v2__39ed1562b1f6a3ab8304__segment_0,revision_v1_primary_v2_payload_fidelity_v2__39ed1562b1f6a3ab8304,revision_v1_sha256_hex_046,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,0,78b3cf9358279230d8fcb334553d2a5cc7363a430d602c2f73da5d0804e5468d,casual_weekend_chat,8,8,16,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,ed8f4c057b98012fc9cbed705c880a2fc9e4b3aea635f972a533671848dc19c5,120,True
revision_v1_primary_v2_payload_fidelity_v2__39ed1562b1f6a3ab8304__segment_1,revision_v1_primary_v2_payload_fidelity_v2__39ed1562b1f6a3ab8304,revision_v1_sha256_hex_046,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,1,f4a0badf13fd1b0cc48980db763f579c999f34dec370de4285285303adfe624d,professional_project_update,8,31,39,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,ed8f4c057b98012fc9cbed705c880a2fc9e4b3aea635f972a533671848dc19c5,104,True
revision_v1_primary_v2_payload_fidelity_v2__39ed1562b1f6a3ab8304__segment_2,revision_v1_primary_v2_payload_fidelity_v2__39ed1562b1f6a3ab8304,revision_v1_sha256_hex_046,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,2,9b2e378a0084fb094f4236db0bb8ed9ba4b49499e78be1d0eb36677d48616075,forum_practical_answer,8,27,35,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,ed8f4c057b98012fc9cbed705c880a2fc9e4b3aea635f972a533671848dc19c5,105,True
revision_v1_primary_v2_payload_fidelity_v2__39ed1562b1f6a3ab8304__segment_3,revision_v1_primary_v2_payload_fidelity_v2__39ed1562b1f6a3ab8304,revision_v1_sha256_hex_046,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,3,e26cb3182ed943fa5cdd8de502f5b6772d0c884d1fa75a620db24b12315e22b3,procedure_simple_meal,8,256,264,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,ed8f4c057b98012fc9cbed705c880a2fc9e4b3aea635f972a533671848dc19c5,104,True
revision_v1_primary_v2_payload_fidelity_v2__39ed1562b1f6a3ab8304__segment_4,revision_v1_primary_v2_payload_fidelity_v2__39ed1562b1f6a3ab8304,revision_v1_sha256_hex_046,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,4,9f54f7db51826af64a9297d46a32adf43b78abbfbb266d0f8f4a1416ae829363,narrative_small_discovery,8,53,61,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,ed8f4c057b98012fc9cbed705c880a2fc9e4b3aea635f972a533671848dc19c5,104,True
revision_v1_primary_v2_payload_fidelity_v2__39ed1562b1f6a3ab8304__segment_5,revision_v1_primary_v2_payload_fidelity_v2__39ed1562b1f6a3ab8304,revision_v1_sha256_hex_046,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,5,8f244eee76b6e928f3e3c421846967dccf15db880455dae09aac9550f3ebe0ba,explain_weather_pattern,8,20,28,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,ed8f4c057b98012fc9cbed705c880a2fc9e4b3aea635f972a533671848dc19c5,114,True
revision_v1_primary_v2_payload_fidelity_v2__39ed1562b1f6a3ab8304__segment_6,revision_v1_primary_v2_payload_fidelity_v2__39ed1562b1f6a3ab8304,revision_v1_sha256_hex_046,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,6,78b3cf9358279230d8fcb334553d2a5cc7363a430d602c2f73da5d0804e5468d,casual_weekend_chat,8,13,21,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,ed8f4c057b98012fc9cbed705c880a2fc9e4b3aea635f972a533671848dc19c5,120,True
revision_v1_primary_v2_payload_fidelity_v2__39ed1562b1f6a3ab8304__segment_7,revision_v1_primary_v2_payload_fidelity_v2__39ed1562b1f6a3ab8304,revision_v1_sha256_hex_046,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,7,f4a0badf13fd1b0cc48980db763f579c999f34dec370de4285285303adfe624d,professional_project_update,8,47,55,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,ed8f4c057b98012fc9cbed705c880a2fc9e4b3aea635f972a533671848dc19c5,104,True
revision_v1_primary_v2_payload_fidelity_v2__e22830306c3538337ee2__segment_0,revision_v1_primary_v2_payload_fidelity_v2__e22830306c3538337ee2,revision_v1_sha256_hex_047,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,0,f4a0badf13fd1b0cc48980db763f579c999f34dec370de4285285303adfe624d,professional_project_update,8,20,28,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,fcc29e91cd4206c0cc6fad56c951bd798e169bfde946f885eb5840784e81ed79,114,True
revision_v1_primary_v2_payload_fidelity_v2__e22830306c3538337ee2__segment_1,revision_v1_primary_v2_payload_fidelity_v2__e22830306c3538337ee2,revision_v1_sha256_hex_047,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,1,f4a0badf13fd1b0cc48980db763f579c999f34dec370de4285285303adfe624d,professional_project_update,8,20,28,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,fcc29e91cd4206c0cc6fad56c951bd798e169bfde946f885eb5840784e81ed79,114,True
revision_v1_primary_v2_payload_fidelity_v2__e22830306c3538337ee2__segment_2,revision_v1_primary_v2_payload_fidelity_v2__e22830306c3538337ee2,revision_v1_sha256_hex_047,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,2,f4a0badf13fd1b0cc48980db763f579c999f34dec370de4285285303adfe624d,professional_project_update,8,30,38,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,fcc29e91cd4206c0cc6fad56c951bd798e169bfde946f885eb5840784e81ed79,104,True
revision_v1_primary_v2_payload_fidelity_v2__e22830306c3538337ee2__segment_3,revision_v1_primary_v2_payload_fidelity_v2__e22830306c3538337ee2,revision_v1_sha256_hex_047,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,3,f4a0badf13fd1b0cc48980db763f579c999f34dec370de4285285303adfe624d,professional_project_update,8,8,16,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,fcc29e91cd4206c0cc6fad56c951bd798e169bfde946f885eb5840784e81ed79,120,True
revision_v1_primary_v2_payload_fidelity_v2__e22830306c3538337ee2__segment_4,revision_v1_primary_v2_payload_fidelity_v2__e22830306c3538337ee2,revision_v1_sha256_hex_047,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,4,f4a0badf13fd1b0cc48980db763f579c999f34dec370de4285285303adfe624d,professional_project_update,8,256,264,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,fcc29e91cd4206c0cc6fad56c951bd798e169bfde946f885eb5840784e81ed79,104,True
revision_v1_primary_v2_payload_fidelity_v2__e22830306c3538337ee2__segment_5,revision_v1_primary_v2_payload_fidelity_v2__e22830306c3538337ee2,revision_v1_sha256_hex_047,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,5,f4a0badf13fd1b0cc48980db763f579c999f34dec370de4285285303adfe624d,professional_project_update,8,22,30,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,fcc29e91cd4206c0cc6fad56c951bd798e169bfde946f885eb5840784e81ed79,113,True
revision_v1_primary_v2_payload_fidelity_v2__e22830306c3538337ee2__segment_6,revision_v1_primary_v2_payload_fidelity_v2__e22830306c3538337ee2,revision_v1_sha256_hex_047,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,6,f4a0badf13fd1b0cc48980db763f579c999f34dec370de4285285303adfe624d,professional_project_update,8,10,18,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,fcc29e91cd4206c0cc6fad56c951bd798e169bfde946f885eb5840784e81ed79,120,True
revision_v1_primary_v2_payload_fidelity_v2__e22830306c3538337ee2__segment_7,revision_v1_primary_v2_payload_fidelity_v2__e22830306c3538337ee2,revision_v1_sha256_hex_047,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,7,f4a0badf13fd1b0cc48980db763f579c999f34dec370de4285285303adfe624d,professional_project_update,8,31,39,results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,fcc29e91cd4206c0cc6fad56c951bd798e169bfde946f885eb5840784e81ed79,104,True
