plan_id,position,token_id,entropy_bits,threshold_bits,entropy_margin_bits,eligible,token_role,consumed_before,consumed_after,remaining_after,payload_rank,observed_rank,surprisal_nats,rank_pressure_nats,rolling_start,rolling_position_count,rolling_ranks_consumed,rolling_eligible_fraction,rolling_window_full,byte_start,byte_stop
entropy_trial__941eed91360afbdc8a26bf09,257,7565,2.618003265722053,2.4325573188780316,0.1854459468440215,True,payload,79,80,48,4,4,2.395398457050348,1.4018306732177734,226,32,11,0.34375,True,1362,1372
entropy_trial__941eed91360afbdc8a26bf09,258,311,2.345540038221883,2.4325573188780316,-0.08701728065614844,False,ordinary_sampled_skip,80,80,48,,1,1.0190761671413853,0.0,227,32,11,0.34375,True,1372,1375
entropy_trial__941eed91360afbdc8a26bf09,259,279,1.974966707368471,2.4325573188780316,-0.4575906115095607,False,ordinary_sampled_skip,80,80,48,,1,0.42091183876261695,0.0,228,32,11,0.34375,True,1375,1379
entropy_trial__941eed91360afbdc8a26bf09,260,2393,0.482198875185904,2.4325573188780316,-1.9503584436921275,False,ordinary_sampled_skip,80,80,48,,1,0.08637849132344044,0.0,229,32,11,0.34375,True,1379,1387
entropy_trial__941eed91360afbdc8a26bf09,261,315,0.000200155328527749,2.4325573188780316,-2.432357163549504,False,ordinary_sampled_skip,80,80,48,,1,1.1022564457618955e-05,0.0,230,32,11,0.34375,True,1387,1390
entropy_trial__941eed91360afbdc8a26bf09,262,419,0.1558029247437416,2.4325573188780316,-2.27675439413429,False,ordinary_sampled_skip,80,80,48,,1,0.01942919108567054,0.0,231,32,11,0.34375,True,1390,1395
entropy_trial__941eed91360afbdc8a26bf09,263,2390,0.2961192412126268,2.4325573188780316,-2.136438077665405,False,ordinary_sampled_skip,80,80,48,,1,0.05103928343891795,0.0,232,32,11,0.34375,True,1395,1403
entropy_trial__941eed91360afbdc8a26bf09,264,13,0.8981067946640829,2.4325573188780316,-1.5344505242139488,False,ordinary_sampled_skip,80,80,48,,1,0.2994956699979028,0.0,233,32,11,0.34375,True,1403,1404
entropy_trial__941eed91360afbdc8a26bf09,265,6771,1.4772366525280674,2.4325573188780316,-0.9553206663499643,False,ordinary_sampled_skip,80,80,48,,1,0.3056867268325689,0.0,234,32,11,0.34375,True,1404,1408
entropy_trial__941eed91360afbdc8a26bf09,266,594,1.4046652030933944,2.4325573188780316,-1.0278921157846372,False,ordinary_sampled_skip,80,80,48,,2,0.8370574948333456,0.05508613586425781,235,32,10,0.3125,True,1408,1410
entropy_trial__941eed91360afbdc8a26bf09,267,3060,2.090458967727897,2.4325573188780316,-0.34209835115013476,False,ordinary_sampled_skip,80,80,48,,1,0.48477095013340943,0.0,236,32,10,0.3125,True,1410,1419
entropy_trial__941eed91360afbdc8a26bf09,268,311,0.21122831762216962,2.4325573188780316,-2.221329001255862,False,ordinary_sampled_skip,80,80,48,,1,0.02616846716670196,0.0,237,32,10,0.3125,True,1419,1422
entropy_trial__941eed91360afbdc8a26bf09,269,975,1.267763193793106,2.4325573188780316,-1.1647941250849256,False,ordinary_sampled_skip,80,80,48,,1,0.43832696526682824,0.0,238,32,9,0.28125,True,1422,1427
entropy_trial__941eed91360afbdc8a26bf09,270,3786,1.3410037656793365,2.4325573188780316,-1.091553553198695,False,ordinary_sampled_skip,80,80,48,,1,0.5802353271094809,0.0,239,32,8,0.25,True,1427,1436
entropy_trial__941eed91360afbdc8a26bf09,271,311,1.2712987660250665,2.4325573188780316,-1.161258552852965,False,ordinary_sampled_skip,80,80,48,,1,0.20727584729285908,0.0,240,32,7,0.21875,True,1436,1439
entropy_trial__941eed91360afbdc8a26bf09,272,1855,3.0081679526455734,2.4325573188780316,0.5756106337675417,True,payload,80,81,47,7,7,3.7345000951109313,2.419391632080078,241,32,8,0.25,True,1439,1446
entropy_trial__941eed91360afbdc8a26bf09,273,264,1.1589048277795841,2.4325573188780316,-1.2736524910984475,False,ordinary_sampled_skip,81,81,47,,1,0.24001140415365896,0.0,242,32,8,0.25,True,1446,1448
entropy_trial__941eed91360afbdc8a26bf09,274,28622,1.3020524190819103,2.4325573188780316,-1.1305048997961213,False,ordinary_sampled_skip,81,81,47,,1,0.19196109379159765,0.0,243,32,8,0.25,True,1448,1459
entropy_trial__941eed91360afbdc8a26bf09,275,8493,1.3890890135726672,2.4325573188780316,-1.0434683053053644,False,ordinary_sampled_skip,81,81,47,,1,0.5612392656106273,0.0,244,32,8,0.25,True,1459,1469
entropy_trial__941eed91360afbdc8a26bf09,276,4796,0.1322303090775403,2.4325573188780316,-2.3003270098004913,False,ordinary_sampled_skip,81,81,47,,1,0.016746224093168394,0.0,245,32,7,0.21875,True,1469,1478
entropy_trial__941eed91360afbdc8a26bf09,277,429,1.5185884116624413,2.4325573188780316,-0.9139689072155903,False,ordinary_sampled_skip,81,81,47,,1,0.5823010605841183,0.0,246,32,6,0.1875,True,1478,1483
entropy_trial__941eed91360afbdc8a26bf09,278,28180,0.7395680609585058,2.4325573188780316,-1.6929892579195258,False,ordinary_sampled_skip,81,81,47,,1,0.1216048192129584,0.0,247,32,5,0.15625,True,1483,1489
entropy_trial__941eed91360afbdc8a26bf09,279,973,3.246842966818088e-05,2.4325573188780316,-2.4325248504483636,False,ordinary_sampled_skip,81,81,47,,1,1.414757974771419e-06,0.0,248,32,5,0.15625,True,1489,1493
entropy_trial__941eed91360afbdc8a26bf09,280,448,0.009256551193077672,2.4325573188780316,-2.423300767684954,False,ordinary_sampled_skip,81,81,47,,1,0.0007576147789052357,0.0,249,32,5,0.15625,True,1493,1498
entropy_trial__941eed91360afbdc8a26bf09,281,1039,0.0004176564837152633,2.4325573188780316,-2.4321396623943166,False,ordinary_sampled_skip,81,81,47,,1,2.195617024369767e-05,0.0,250,32,4,0.125,True,1498,1502
entropy_trial__941eed91360afbdc8a26bf09,282,2169,0.4023198650950708,2.4325573188780316,-2.030237453782961,False,ordinary_sampled_skip,81,81,47,,1,0.08165063644199932,0.0,251,32,3,0.09375,True,1502,1509
entropy_trial__941eed91360afbdc8a26bf09,283,10650,0.005373810085811395,2.4325573188780316,-2.4271835087922202,False,ordinary_sampled_skip,81,81,47,,1,0.0003915477857674432,0.0,252,32,3,0.09375,True,1509,1518
entropy_trial__941eed91360afbdc8a26bf09,284,382,0.1397503809525008,2.4325573188780316,-2.2928069379255307,False,ordinary_sampled_skip,81,81,47,,1,0.01697282923841925,0.0,253,32,3,0.09375,True,1518,1521
entropy_trial__941eed91360afbdc8a26bf09,285,14470,0.7481225287847749,2.4325573188780316,-1.6844347900932566,False,ordinary_sampled_skip,81,81,47,,1,0.15562011613406668,0.0,254,32,3,0.09375,True,1521,1525
entropy_trial__941eed91360afbdc8a26bf09,286,23935,0.17852582795998861,2.4325573188780316,-2.254031490918043,False,ordinary_sampled_skip,81,81,47,,1,0.023759660182708586,0.0,255,32,2,0.0625,True,1525,1533
entropy_trial__941eed91360afbdc8a26bf09,287,3554,0.7574978846484458,2.4325573188780316,-1.6750594342295857,False,ordinary_sampled_skip,81,81,47,,1,0.21906524882074763,0.0,256,32,2,0.0625,True,1533,1536
entropy_trial__941eed91360afbdc8a26bf09,288,58,0.1670539819890681,2.4325573188780316,-2.2655033368889637,False,ordinary_sampled_skip,81,81,47,,1,0.013246159276548042,0.0,257,32,2,0.0625,True,1536,1537
entropy_trial__941eed91360afbdc8a26bf09,289,7771,0.005575001291778621,2.4325573188780316,-2.426982317586253,False,ordinary_sampled_skip,81,81,47,,1,0.00037811831009193497,0.0,258,32,1,0.03125,True,1537,1541
entropy_trial__941eed91360afbdc8a26bf09,290,3988,0.10829681471510268,2.4325573188780316,-2.324260504162929,False,ordinary_sampled_skip,81,81,47,,1,0.01437316964326385,0.0,259,32,1,0.03125,True,1541,1546
entropy_trial__941eed91360afbdc8a26bf09,291,921,0.942888741316798,2.4325573188780316,-1.4896685775612335,False,ordinary_sampled_skip,81,81,47,,1,0.29414579428084053,0.0,260,32,1,0.03125,True,1546,1548
entropy_trial__941eed91360afbdc8a26bf09,292,58,0.7923649077819932,2.4325573188780316,-1.6401924110960384,False,ordinary_sampled_skip,81,81,47,,1,0.17077260387390325,0.0,261,32,1,0.03125,True,1548,1549
entropy_trial__941eed91360afbdc8a26bf09,293,7771,0.09889767110300778,2.4325573188780316,-2.3336596477750238,False,ordinary_sampled_skip,81,81,47,,1,0.009568970215003247,0.0,262,32,1,0.03125,True,1549,1553
entropy_trial__941eed91360afbdc8a26bf09,294,12380,0.5342330330271697,2.4325573188780316,-1.8983242858508618,False,ordinary_sampled_skip,81,81,47,,1,0.10715250246972374,0.0,263,32,1,0.03125,True,1553,1562
entropy_trial__941eed91360afbdc8a26bf09,295,921,1.4156008158257856,2.4325573188780316,-1.016956503052246,False,ordinary_sampled_skip,81,81,47,,1,0.7186370516964722,0.0,264,32,1,0.03125,True,1562,1564
entropy_trial__941eed91360afbdc8a26bf09,296,58,0.08484697510060345,2.4325573188780316,-2.347710343777428,False,ordinary_sampled_skip,81,81,47,,1,0.007282421976274378,0.0,265,32,1,0.03125,True,1564,1565
entropy_trial__941eed91360afbdc8a26bf09,297,14491,2.1363481854365234,2.4325573188780316,-0.29620913344150823,False,ordinary_sampled_skip,81,81,47,,3,1.963420396696911,1.2930316925048828,266,32,1,0.03125,True,1565,1572
entropy_trial__941eed91360afbdc8a26bf09,298,3988,0.2764255053892415,2.4325573188780316,-2.1561318134887903,False,ordinary_sampled_skip,81,81,47,,1,0.031424117864343515,0.0,267,32,1,0.03125,True,1572,1577
entropy_trial__941eed91360afbdc8a26bf09,299,60,1.4066728312623982,2.4325573188780316,-1.0258844876156334,False,ordinary_sampled_skip,81,81,47,,2,0.875622204084344,0.11519813537597656,268,32,1,0.03125,True,1577,1578
entropy_trial__941eed91360afbdc8a26bf09,300,715,2.652723268565092,2.4325573188780316,0.22016594968706027,True,payload,81,82,46,3,3,2.404005387190889,1.4962081909179688,269,32,2,0.0625,True,1578,1580
entropy_trial__941eed91360afbdc8a26bf09,301,58,0.08457580770406321,2.4325573188780316,-2.3479815111739684,False,ordinary_sampled_skip,82,82,46,,1,0.006283371140607841,0.0,270,32,2,0.0625,True,1580,1581
entropy_trial__941eed91360afbdc8a26bf09,302,8732,2.0444303777099995,2.4325573188780316,-0.38812694116803215,False,ordinary_sampled_skip,82,82,46,,1,0.774315232843108,0.0,271,32,2,0.0625,True,1581,1588
entropy_trial__941eed91360afbdc8a26bf09,303,8085,0.10908532004247816,2.4325573188780316,-2.3234719988355534,False,ordinary_sampled_skip,82,82,46,,1,0.011616087692825516,0.0,272,32,2,0.0625,True,1588,1600
entropy_trial__941eed91360afbdc8a26bf09,304,60,0.9947829049808957,2.4325573188780316,-1.4377744138971358,False,ordinary_sampled_skip,82,82,46,,1,0.41496836958337013,0.0,273,32,1,0.03125,True,1600,1601
entropy_trial__941eed91360afbdc8a26bf09,305,4710,1.0626983801739316,2.4325573188780316,-1.3698589387041,False,ordinary_sampled_skip,82,82,46,,1,0.1710301638961873,0.0,274,32,1,0.03125,True,1601,1604
entropy_trial__941eed91360afbdc8a26bf09,306,44364,1.8602896437677325,2.4325573188780316,-0.5722676751102991,False,ordinary_sampled_skip,82,82,46,,1,0.28866357347598637,0.0,275,32,1,0.03125,True,1604,1609
entropy_trial__941eed91360afbdc8a26bf09,307,1986,2.146763097528961,2.4325573188780316,-0.28579422134907073,False,ordinary_sampled_skip,82,82,46,,1,0.4219073199732293,0.0,276,32,1,0.03125,True,1609,1613
entropy_trial__941eed91360afbdc8a26bf09,308,2647,1.9897950606810852,2.4325573188780316,-0.44276225819694637,False,ordinary_sampled_skip,82,82,46,,1,0.610508526330559,0.0,277,32,1,0.03125,True,1613,1620
entropy_trial__941eed91360afbdc8a26bf09,309,9355,2.955998060099505,2.4325573188780316,0.5234407412214734,True,payload,82,83,45,7,7,4.029341130545166,3.2112388610839844,278,32,2,0.0625,True,1620,1628
entropy_trial__941eed91360afbdc8a26bf09,310,49629,1.9297988816757756,2.4325573188780316,-0.502758437202256,False,ordinary_sampled_skip,83,83,45,,1,0.5539647053875285,0.0,279,32,2,0.0625,True,1628,1637
entropy_trial__941eed91360afbdc8a26bf09,311,279,0.8504605357958798,2.4325573188780316,-1.582096783082152,False,ordinary_sampled_skip,83,83,45,,1,0.1314550937472987,0.0,280,32,2,0.0625,True,1637,1641
entropy_trial__941eed91360afbdc8a26bf09,312,2390,1.9202263929929213,2.4325573188780316,-0.5123309258851103,False,ordinary_sampled_skip,83,83,45,,1,0.7590367682929475,0.0,281,32,2,0.0625,True,1641,1649
entropy_trial__941eed91360afbdc8a26bf09,313,594,1.1902249233663802,2.4325573188780316,-1.2423323955116514,False,ordinary_sampled_skip,83,83,45,,1,0.34173323552851187,0.0,282,32,2,0.0625,True,1649,1651
entropy_trial__941eed91360afbdc8a26bf09,314,5098,1.7724959069622264,2.4325573188780316,-0.6600614119158053,False,ordinary_sampled_skip,83,83,45,,3,1.3207392827123954,0.451904296875,283,32,2,0.0625,True,1651,1660
entropy_trial__941eed91360afbdc8a26bf09,315,11,0.2157244027409204,2.4325573188780316,-2.216832916137111,False,ordinary_sampled_skip,83,83,45,,1,0.02992225400281967,0.0,284,32,2,0.0625,True,1660,1661
entropy_trial__941eed91360afbdc8a26bf09,316,21314,2.61866851305198,2.4325573188780316,0.1861111941739484,True,payload,83,84,44,7,7,4.19616813448809,3.279834747314453,285,32,3,0.09375,True,1661,1672
entropy_trial__941eed91360afbdc8a26bf09,317,279,0.7747621325957197,2.4325573188780316,-1.657795186282312,False,ordinary_sampled_skip,84,84,44,,1,0.1554030314880066,0.0,286,32,3,0.09375,True,1672,1676
entropy_trial__941eed91360afbdc8a26bf09,318,1790,1.0224679474335294,2.4325573188780316,-1.4100893714445022,False,ordinary_sampled_skip,84,84,44,,1,0.29392474321476314,0.0,287,32,3,0.09375,True,1676,1681
entropy_trial__941eed91360afbdc8a26bf09,319,7354,1.443989150711687,2.4325573188780316,-0.9885681681663445,False,ordinary_sampled_skip,84,84,44,,1,0.24648680747453255,0.0,288,32,3,0.09375,True,1681,1687
entropy_trial__941eed91360afbdc8a26bf09,320,11,0.30271362749946723,2.4325573188780316,-2.1298436913785643,False,ordinary_sampled_skip,84,84,44,,1,0.03776933778635794,0.0,289,32,3,0.09375,True,1687,1688
entropy_trial__941eed91360afbdc8a26bf09,321,323,0.24464543901980307,2.4325573188780316,-2.1879118798582287,False,ordinary_sampled_skip,84,84,44,,1,0.027821256694473107,0.0,290,32,3,0.09375,True,1688,1692
entropy_trial__941eed91360afbdc8a26bf09,322,5646,2.386503335581234,2.4325573188780316,-0.04605398329679744,False,ordinary_sampled_skip,84,84,44,,1,0.5647420701594079,0.0,291,32,3,0.09375,True,1692,1701
entropy_trial__941eed91360afbdc8a26bf09,323,264,0.1941078633224302,2.4325573188780316,-2.2384494555556014,False,ordinary_sampled_skip,84,84,44,,1,0.02249953193769727,0.0,292,32,3,0.09375,True,1701,1703
entropy_trial__941eed91360afbdc8a26bf09,324,14976,0.6496932892572589,2.4325573188780316,-1.7828640296207727,False,ordinary_sampled_skip,84,84,44,,1,0.0844602850536944,0.0,293,32,3,0.09375,True,1703,1713
entropy_trial__941eed91360afbdc8a26bf09,325,17879,1.0461485983962078,2.4325573188780316,-1.3864087204818238,False,ordinary_sampled_skip,84,84,44,,1,0.16940782337622906,0.0,294,32,3,0.09375,True,1713,1727
entropy_trial__941eed91360afbdc8a26bf09,326,13,2.4229141888846732,2.4325573188780316,-0.009643129993358368,False,ordinary_sampled_skip,84,84,44,,4,2.617036199981463,1.797952651977539,295,32,3,0.09375,True,1727,1728
entropy_trial__941eed91360afbdc8a26bf09,327,1084,0.6344826006995248,2.4325573188780316,-1.7980747181785068,False,ordinary_sampled_skip,84,84,44,,1,0.12159897096099215,0.0,296,32,3,0.09375,True,1728,1731
entropy_trial__941eed91360afbdc8a26bf09,328,36067,3.3347950165580884,2.4325573188780316,0.9022376976800568,True,payload,84,85,43,4,4,2.199953296708049,0.8927974700927734,297,32,4,0.125,True,1731,1742
entropy_trial__941eed91360afbdc8a26bf09,329,4541,2.8728662051584646,2.4325573188780316,0.44030888628043297,True,payload,85,86,42,3,3,2.1115396254110337,1.3437957763671875,298,32,5,0.15625,True,1742,1749
entropy_trial__941eed91360afbdc8a26bf09,330,20239,0.7356963586848101,2.4325573188780316,-1.6968609601932214,False,ordinary_sampled_skip,86,86,42,,1,0.13117264399184236,0.0,299,32,5,0.15625,True,1749,1763
entropy_trial__941eed91360afbdc8a26bf09,331,504,1.0140162488639415,2.4325573188780316,-1.4185410700140901,False,ordinary_sampled_skip,86,86,42,,1,0.46078870682298856,0.0,300,32,5,0.15625,True,1763,1768
entropy_trial__941eed91360afbdc8a26bf09,332,279,1.090136393919902,2.4325573188780316,-1.3424209249581296,False,ordinary_sampled_skip,86,86,42,,1,0.34340078009433483,0.0,301,32,4,0.125,True,1768,1772
entropy_trial__941eed91360afbdc8a26bf09,333,2083,0.002354621883817283,2.4325573188780316,-2.4302026969942143,False,ordinary_sampled_skip,86,86,42,,1,0.0001334326935449326,0.0,302,32,4,0.125,True,1772,1777
entropy_trial__941eed91360afbdc8a26bf09,334,323,1.9011793906602332,2.4325573188780316,-0.5313779282177984,False,ordinary_sampled_skip,86,86,42,,1,0.5125167376093458,0.0,303,32,4,0.125,True,1777,1781
entropy_trial__941eed91360afbdc8a26bf09,335,44437,2.9846721405313272,2.4325573188780316,0.5521148216532956,True,payload,86,87,41,4,4,1.928897658090051,0.5921821594238281,304,32,5,0.15625,True,1781,1791
entropy_trial__941eed91360afbdc8a26bf09,336,448,0.015409051119022516,2.4325573188780316,-2.4171482677590093,False,ordinary_sampled_skip,87,87,41,,1,0.0011927406033827026,0.0,305,32,5,0.15625,True,1791,1796
entropy_trial__941eed91360afbdc8a26bf09,337,264,0.03439050439745307,2.4325573188780316,-2.3981668144805783,False,ordinary_sampled_skip,87,87,41,,1,0.0033354773799700865,0.0,306,32,5,0.15625,True,1796,1798
entropy_trial__941eed91360afbdc8a26bf09,338,2797,1.7354294601636644,2.4325573188780316,-0.6971278587143672,False,ordinary_sampled_skip,87,87,41,,2,1.062567166265147,0.4532585144042969,307,32,5,0.15625,True,1798,1804
entropy_trial__941eed91360afbdc8a26bf09,339,1618,0.12955778163763834,2.4325573188780316,-2.3029995372403933,False,ordinary_sampled_skip,87,87,41,,1,0.012945696794858463,0.0,308,32,5,0.15625,True,1804,1809
entropy_trial__941eed91360afbdc8a26bf09,340,311,0.03578827274121874,2.4325573188780316,-2.396769046136813,False,ordinary_sampled_skip,87,87,41,,1,0.003605099842197035,0.0,309,32,5,0.15625,True,1809,1812
entropy_trial__941eed91360afbdc8a26bf09,341,1917,0.001004954304271025,2.4325573188780316,-2.4315523645737604,False,ordinary_sampled_skip,87,87,41,,1,5.301542459434927e-05,0.0,310,32,4,0.125,True,1812,1819
entropy_trial__941eed91360afbdc8a26bf09,342,13,0.19771883805559656,2.4325573188780316,-2.234838480822435,False,ordinary_sampled_skip,87,87,41,,1,0.022130846340530752,0.0,311,32,4,0.125,True,1819,1820
entropy_trial__941eed91360afbdc8a26bf09,343,4710,1.870674906374043,2.4325573188780316,-0.5618824125039885,False,ordinary_sampled_skip,87,87,41,,1,0.3567990294495047,0.0,312,32,4,0.125,True,1820,1823
entropy_trial__941eed91360afbdc8a26bf09,344,13060,2.5524439238568535,2.4325573188780316,0.11988660497882186,True,payload,87,88,40,9,9,4.50462958016033,4.006360054016113,313,32,5,0.15625,True,1823,1828
entropy_trial__941eed91360afbdc8a26bf09,345,498,0.0025754200846337377,2.4325573188780316,-2.429981898793398,False,ordinary_sampled_skip,88,88,40,,1,0.00015067142044244974,0.0,314,32,5,0.15625,True,1828,1832
entropy_trial__941eed91360afbdc8a26bf09,346,369,1.1309794493422738,2.4325573188780316,-1.3015778695357578,False,ordinary_sampled_skip,88,88,40,,1,0.19435186045037156,0.0,315,32,5,0.15625,True,1832,1836
entropy_trial__941eed91360afbdc8a26bf09,347,697,0.02671473177923066,2.4325573188780316,-2.405842587098801,False,ordinary_sampled_skip,88,88,40,,1,0.0021872399489097916,0.0,316,32,5,0.15625,True,1836,1841
entropy_trial__941eed91360afbdc8a26bf09,348,8570,2.1151839454662618,2.4325573188780316,-0.31737337341176985,False,ordinary_sampled_skip,88,88,40,,1,0.6129874992634221,0.0,317,32,4,0.125,True,1841,1851
entropy_trial__941eed91360afbdc8a26bf09,349,8869,2.390319478207719,2.4325573188780316,-0.042237840670312554,False,ordinary_sampled_skip,88,88,40,,3,1.755775703855491,0.6554698944091797,318,32,4,0.125,True,1851,1859
entropy_trial__941eed91360afbdc8a26bf09,350,13,1.7125218951283887,2.4325573188780316,-0.7200354237496429,False,ordinary_sampled_skip,88,88,40,,1,0.7991463885816898,0.0,319,32,4,0.125,True,1859,1860
entropy_trial__941eed91360afbdc8a26bf09,351,1416,2.747375689879868,2.4325573188780316,0.3148183710018362,True,payload,88,89,39,4,4,2.6220974711495586,1.6458988189697266,320,32,5,0.15625,True,1860,1863
entropy_trial__941eed91360afbdc8a26bf09,352,498,0.18638423087381348,2.4325573188780316,-2.2461730880042183,False,ordinary_sampled_skip,89,89,39,,1,0.022317057014745956,0.0,321,32,5,0.15625,True,1863,1867
entropy_trial__941eed91360afbdc8a26bf09,353,614,0.0548751602207489,2.4325573188780316,-2.377682158657283,False,ordinary_sampled_skip,89,89,39,,1,0.005797047487753559,0.0,322,32,5,0.15625,True,1867,1872
entropy_trial__941eed91360afbdc8a26bf09,354,894,0.012900105939944116,2.4325573188780316,-2.4196572129380876,False,ordinary_sampled_skip,89,89,39,,1,0.0011269362470684996,0.0,323,32,5,0.15625,True,1872,1876
entropy_trial__941eed91360afbdc8a26bf09,355,4755,0.036251690319595076,2.4325573188780316,-2.3963056285584363,False,ordinary_sampled_skip,89,89,39,,1,0.002894402378867511,0.0,324,32,5,0.15625,True,1876,1886
entropy_trial__941eed91360afbdc8a26bf09,356,476,0.45717967118106784,2.4325573188780316,-1.9753776476969638,False,ordinary_sampled_skip,89,89,39,,1,0.10040628803078988,0.0,325,32,5,0.15625,True,1886,1889
entropy_trial__941eed91360afbdc8a26bf09,357,10520,1.6123607442974606,2.4325573188780316,-0.820196574580571,False,ordinary_sampled_skip,89,89,39,,2,0.9379410448340195,0.27152061462402344,326,32,5,0.15625,True,1889,1898
entropy_trial__941eed91360afbdc8a26bf09,358,11,0.006332958094773071,2.4325573188780316,-2.4262243607832588,False,ordinary_sampled_skip,89,89,39,,1,0.00041469769744395535,0.0,327,32,5,0.15625,True,1898,1899
entropy_trial__941eed91360afbdc8a26bf09,359,2666,0.6497735348702482,2.4325573188780316,-1.7827837840077834,False,ordinary_sampled_skip,89,89,39,,2,2.357191071521555,2.2288646697998047,328,32,5,0.15625,True,1899,1904
entropy_trial__941eed91360afbdc8a26bf09,360,1910,0.000441619373543433,2.4325573188780316,-2.432115699504488,False,ordinary_sampled_skip,89,89,39,,1,2.5277321320515966e-05,0.0,329,32,4,0.125,True,1904,1909
entropy_trial__941eed91360afbdc8a26bf09,361,311,1.1728022890667972e-06,2.4325573188780316,-2.4325561460757426,False,ordinary_sampled_skip,89,89,39,,1,4.052936475318347e-08,0.0,330,32,3,0.09375,True,1909,1912
entropy_trial__941eed91360afbdc8a26bf09,362,5545,0.110068470058036,2.4325573188780316,-2.3224888488199955,False,ordinary_sampled_skip,89,89,39,,1,0.011340066699673912,0.0,331,32,3,0.09375,True,1912,1918
entropy_trial__941eed91360afbdc8a26bf09,363,700,0.002798308475763281,2.4325573188780316,-2.429759010402268,False,ordinary_sampled_skip,89,89,39,,1,0.00020411885822113618,0.0,332,32,3,0.09375,True,1918,1922
entropy_trial__941eed91360afbdc8a26bf09,364,382,1.3546405797353473,2.4325573188780316,-1.0779167391426843,False,ordinary_sampled_skip,89,89,39,,3,2.134941794025117,1.8019447326660156,333,32,3,0.09375,True,1922,1925
entropy_trial__941eed91360afbdc8a26bf09,365,14470,2.0251756021994427,2.4325573188780316,-0.4073817166785889,False,ordinary_sampled_skip,89,89,39,,1,0.5077829669475733,0.0,334,32,3,0.09375,True,1925,1929
entropy_trial__941eed91360afbdc8a26bf09,366,345,1.3502021597837057,2.4325573188780316,-1.082355159094326,False,ordinary_sampled_skip,89,89,39,,1,0.4306521449000478,0.0,335,32,3,0.09375,True,1929,1931
entropy_trial__941eed91360afbdc8a26bf09,367,58,0.023599217636532263,2.4325573188780316,-2.4089581012414993,False,ordinary_sampled_skip,89,89,39,,1,0.0018194679508489742,0.0,336,32,2,0.0625,True,1931,1932
entropy_trial__941eed91360afbdc8a26bf09,368,7771,0.04278199887968459,2.4325573188780316,-2.389775319998347,False,ordinary_sampled_skip,89,89,39,,1,0.003279847996751073,0.0,337,32,2,0.0625,True,1932,1936
entropy_trial__941eed91360afbdc8a26bf09,369,3988,0.2702945346474952,2.4325573188780316,-2.1622627842305366,False,ordinary_sampled_skip,89,89,39,,1,0.03837659935539861,0.0,338,32,2,0.0625,True,1936,1941
entropy_trial__941eed91360afbdc8a26bf09,370,60,0.1917185544204111,2.4325573188780316,-2.2408387644576204,False,ordinary_sampled_skip,89,89,39,,1,0.027383522409067496,0.0,339,32,2,0.0625,True,1941,1942
entropy_trial__941eed91360afbdc8a26bf09,371,151643,2.6194484230161312,2.4325573188780316,0.18689110413809962,True,payload,89,90,38,5,5,3.285004263776724,2.3778228759765625,340,32,3,0.09375,True,1942,1942
entropy_trial__941eed91360afbdc8a26bf09,372,3838,3.633618555331046,2.4325573188780316,1.2010612364530142,True,payload,90,91,37,4,4,2.664673037940492,1.8457660675048828,341,32,4,0.125,True,1942,1946
entropy_trial__941eed91360afbdc8a26bf09,373,4344,2.55173848922044,2.4325573188780316,0.11918117034240838,True,payload,91,92,36,7,7,4.688266642165139,4.143016815185547,342,32,5,0.15625,True,1946,1954
entropy_trial__941eed91360afbdc8a26bf09,374,1035,0.6893730248414551,2.4325573188780316,-1.7431842940365765,False,ordinary_sampled_skip,92,92,36,,1,0.11246965043181234,0.0,343,32,5,0.15625,True,1954,1960
entropy_trial__941eed91360afbdc8a26bf09,375,498,0.00814000039273534,2.4325573188780316,-2.4244173184852964,False,ordinary_sampled_skip,92,92,36,,1,0.0006078584044573176,0.0,344,32,5,0.15625,True,1960,1964
entropy_trial__941eed91360afbdc8a26bf09,376,1281,1.4416635079922937,2.4325573188780316,-0.9908938108857379,False,ordinary_sampled_skip,92,92,36,,1,0.7102684912931885,0.0,345,32,4,0.125,True,1964,1969
entropy_trial__941eed91360afbdc8a26bf09,377,311,0.32085934896668666,2.4325573188780316,-2.111697969911345,False,ordinary_sampled_skip,92,92,36,,1,0.05664546765736844,0.0,346,32,4,0.125,True,1969,1972
entropy_trial__941eed91360afbdc8a26bf09,378,279,1.3825282664347027,2.4325573188780316,-1.050029052443329,False,ordinary_sampled_skip,92,92,36,,1,0.2867011977024312,0.0,347,32,4,0.125,True,1972,1976
entropy_trial__941eed91360afbdc8a26bf09,379,2390,2.072772726613424,2.4325573188780316,-0.35978459226460746,False,ordinary_sampled_skip,92,92,36,,1,0.39154470649957673,0.0,348,32,4,0.125,True,1976,1984
entropy_trial__941eed91360afbdc8a26bf09,380,2647,0.13392575789893738,2.4325573188780316,-2.298631560979094,False,ordinary_sampled_skip,92,92,36,,1,0.014508739832741924,0.0,349,32,4,0.125,True,1984,1991
entropy_trial__941eed91360afbdc8a26bf09,381,311,1.357728142529862,2.4325573188780316,-1.0748291763481697,False,ordinary_sampled_skip,92,92,36,,2,0.7879552369715093,0.0785675048828125,350,32,4,0.125,True,1991,1994
