"model_id","stratum_model_id","multiplicity_family","contrast","estimate","standard_error","statistic","p_value_raw","p_value_holm","ci_low","ci_high","adjustment","scale","fixed_effects_fallback"
"primary_payload_throughput","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - nonseg_hex_nibble_b16",-0.261224721547291,0.0155019433310552,-16.851095115538,1.02989763302007e-63,5.14948816510034e-63,-0.291607972166541,-0.230841470928042,"holm","model",FALSE
"primary_payload_throughput","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - segmented_hex_multi_topic",1.39877134166882,0.0155019433310552,90.2319994207852,0,0,1.36838809104957,1.42915459228807,"holm","model",FALSE
"primary_payload_throughput","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - segmented_hex_single_topic",1.42524195628423,0.0155019433310552,91.9395669205566,0,0,1.39485870566498,1.45562520690348,"holm","model",FALSE
"primary_payload_throughput","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - nonseg_hex_nibble_b16",-0.782792079322418,0.0155019433310552,-50.4963837504322,0,0,-0.813175329941667,-0.752408828703169,"holm","model",FALSE
"primary_payload_throughput","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - segmented_hex_multi_topic",0.877203983893693,0.0155019433310552,56.586710785891,0,0,0.846820733274444,0.907587234512943,"holm","model",FALSE
"primary_payload_throughput","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - segmented_hex_single_topic",0.903674598509102,0.0155019433310552,58.2942782856624,0,0,0.873291347889853,0.934057849128351,"holm","model",FALSE
"primary_payload_throughput","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_hex_nibble_b16 - segmented_hex_multi_topic",1.65999606321611,0.0175774699454821,94.4388508906414,0,0,1.62554485518363,1.69444727124859,"holm","model",FALSE
"primary_payload_throughput","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_hex_nibble_b16 - segmented_hex_single_topic",1.68646667783152,0.0175774699454821,95.9447908636586,0,0,1.65201546979904,1.720917885864,"holm","model",FALSE
"primary_payload_throughput","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","segmented_hex_multi_topic - segmented_hex_single_topic",0.0264706146154082,0.0175774699454821,1.5059399730171,0.13208258387376,0.396247751621281,-0.0079805934170719,0.0609218226478882,"holm","model",FALSE
"primary_payload_throughput","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - direct_subword_calgacus",-0.708559875495553,0.0124291481945531,-57.0079191594215,0,0,-0.732920558315388,-0.684199192675718,"holm","model",FALSE
"primary_payload_throughput","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - nonseg_ascii_b8",0.273597153418629,0.0124291481945531,22.012542544028,2.18394602540552e-107,2.62073523048663e-106,0.249236470598794,0.297957836238464,"holm","model",FALSE
"primary_payload_throughput","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - nonseg_hex_nibble_b16",-0.627233270116312,0.0155019433310552,-40.4615896679075,0,0,-0.657616520735561,-0.596850019497063,"holm","model",FALSE
"primary_payload_throughput","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - segmented_hex_multi_topic",0.552361776958498,0.0155019433310552,35.6317762981332,4.51362002145275e-278,6.77043003217912e-277,0.521978526339249,0.582745027577747,"holm","model",FALSE
"primary_payload_throughput","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - segmented_hex_single_topic",0.542983645950225,0.0155019433310552,35.0268114361159,8.79261126511647e-269,1.23096557711631e-267,0.512600395330976,0.573366896569474,"holm","model",FALSE
"primary_payload_throughput","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - nonseg_ascii_b8",0.982157028914182,0.0124291481945531,79.0204617034496,0,0,0.957796346094347,1.00651771173402,"holm","model",FALSE
"primary_payload_throughput","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - nonseg_hex_nibble_b16",0.0813266053792412,0.0155019433310552,5.24622001528793,1.5525148921322e-07,6.21005956852879e-07,0.0509433547599921,0.11170985599849,"holm","model",FALSE
"primary_payload_throughput","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - segmented_hex_multi_topic",1.26092165245405,0.0155019433310552,81.3395859813287,0,0,1.2305384018348,1.2913049030733,"holm","model",FALSE
"primary_payload_throughput","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - segmented_hex_single_topic",1.25154352144578,0.0155019433310552,80.7346211193113,0,0,1.22116027082653,1.28192677206503,"holm","model",FALSE
"primary_payload_throughput","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - nonseg_hex_nibble_b16",-0.90083042353494,0.0155019433310552,-58.1108061290804,0,0,-0.93121367415419,-0.870447172915691,"holm","model",FALSE
"primary_payload_throughput","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - segmented_hex_multi_topic",0.278764623539869,0.0155019433310552,17.9825598369604,2.66881605514163e-72,2.1350528441133e-71,0.24838137292062,0.309147874159119,"holm","model",FALSE
"primary_payload_throughput","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - segmented_hex_single_topic",0.269386492531596,0.0155019433310552,17.377594974943,1.21962093112336e-67,8.53734651786349e-67,0.239003241912347,0.299769743150845,"holm","model",FALSE
"primary_payload_throughput","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_hex_nibble_b16 - segmented_hex_multi_topic",1.17959504707481,0.0175774699454821,67.1083523813961,0,0,1.14514383904233,1.21404625510729,"holm","model",FALSE
"primary_payload_throughput","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_hex_nibble_b16 - segmented_hex_single_topic",1.17021691606654,0.0175774699454821,66.5748210462632,0,0,1.13576570803406,1.20466812409902,"holm","model",FALSE
"primary_payload_throughput","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","segmented_hex_multi_topic - segmented_hex_single_topic",-0.00937813100827318,0.0175774699454821,-0.533531335132998,0.593665825856786,0.595438947742297,-0.0438293390407532,0.0250730770242069,"holm","model",FALSE
