q8_plan_id,q4_plan_id,source_trial_id,payload_name,payload_class,codec,supported,invalid_rank_count,exact_payload_recovery,decode_success
quantization_trial__7d1d3869b935d146c7524407,quantization_trial__63091d381038b2281fa144ba,revision_v1_primary_v2_payload_fidelity_v2__bd70dfd0cf02b1365c12,revision_v1_ed25519_signature_base64_012,ed25519_signature_base64,ascii_b16,True,2,False,False
quantization_trial__7d2c5d69381d8186d8e44ed9,quantization_trial__fe7b012686b538c68116a182,revision_v1_primary_v2_payload_fidelity_v2__cad37d9142d3bf3e5414,revision_v1_ed25519_signature_base64_052,ed25519_signature_base64,ascii_b8,True,14,False,False
quantization_trial__7d6b9b46f58c6b71f3235cb0,quantization_trial__d2bb7040fd5283457c7cb38a,revision_v1_primary_v2_payload_fidelity_v2__e94f325a201deaa85aff,revision_v1_chacha20_poly1305_base64_023,chacha20_poly1305_base64,ascii_b16,True,1,False,False
quantization_trial__7de045ff4c53fdc97494655c,quantization_trial__e79bc658b88e82ba7799518b,revision_v1_primary_v2_payload_fidelity_v2__52614b76899c532d4343,revision_v1_sha256_hex_052,sha256_hex,ascii_b8,True,11,False,False
quantization_trial__7e10ff1ad01ec5ec797ae233,quantization_trial__a7b5ac1f34cb67719613f79b,revision_v1_primary_v2_payload_fidelity_v2__f6a9cc45c7af43863f22,revision_v1_hmac_sha256_hex_058,hmac_sha256_hex,ascii_b16,True,1,False,False
quantization_trial__7e5ed48601a4875b1be7c5df,quantization_trial__99fd39d751028735f3550097,revision_v1_primary_v2_payload_fidelity_v2__8b6b676c54b23f6839b9,revision_v1_sha256_hex_030,sha256_hex,ascii_b16,True,0,False,True
quantization_trial__7e6ea5a581dd6a7c7f627495,quantization_trial__f3a586c3d4b3cf8f3c6b8661,revision_v1_primary_v2_payload_fidelity_v2__03a7bab8cb2b7c195d5d,revision_v1_ed25519_signature_base64_029,ed25519_signature_base64,ascii_b8,True,6,False,False
quantization_trial__7ee8d8831ea91f2502e95dca,quantization_trial__554fc2c2d938c8d6b396c3f4,revision_v1_primary_v2_payload_fidelity_v2__1f202232d43ab693fd5f,revision_v1_uuid_v4_028,uuid_v4,ascii_b16,True,1,False,False
quantization_trial__7f00ae3627e1a90e0abc2a1e,quantization_trial__8715255cb5f3b97bc89ecec1,revision_v1_primary_v2_payload_fidelity_v2__2cacceb735343195fd96,revision_v1_sha256_hex_041,sha256_hex,ascii_b16,True,0,False,True
quantization_trial__7f3cb199c90a86abbeade8c2,quantization_trial__a507c3e9e858acd3e8eec371,revision_v1_primary_v2_payload_fidelity_v2__f92afb612ef80272418c,revision_v1_aes256_gcm_base64_037,aes256_gcm_base64,ascii_b8,True,10,False,False
quantization_trial__7f82d897837e2a9bd98e0e6f,quantization_trial__b41810d71a31d43c59f08e64,revision_v1_primary_v2_payload_fidelity_v2__7269a8cdaa469f243c30,revision_v1_aes256_gcm_base64_009,aes256_gcm_base64,ascii_b8,True,2,False,False
quantization_trial__7f9262d820122db95abfce10,quantization_trial__f31b9956b4b0ce754f287b89,revision_v1_primary_v2_payload_fidelity_v2__95f9a6a9228042c77b68,revision_v1_aes256_gcm_base64_008,aes256_gcm_base64,ascii_b8,True,9,False,False
quantization_trial__7f943e7c68bbd508e3f83a87,quantization_trial__d1ff1269b3bd185c58883174,revision_v1_primary_v2_payload_fidelity_v2__505ade1ec717554598a2,revision_v1_ed25519_signature_base64_021,ed25519_signature_base64,ascii_b8,True,15,False,False
quantization_trial__7ffe50a83141c1abf5ce01d2,quantization_trial__db9dfe4c8963287ae08c9973,revision_v1_primary_v2_payload_fidelity_v2__4144a3325bbdb7cfe344,revision_v1_sha256_hex_001,sha256_hex,ascii_b8,True,11,False,False
quantization_trial__802a37e4cc4b36949f43158f,quantization_trial__9281e592e6abff39b3458bc7,revision_v1_primary_v2_payload_fidelity_v2__af43ee50051c5607677c,revision_v1_uuid_v4_010,uuid_v4,ascii_b8,True,8,False,False
quantization_trial__80432f535209d2ae9239b590,quantization_trial__368cb5596b49acd8a0a51c54,revision_v1_primary_v2_payload_fidelity_v2__aa95c4e7a7d42e664e29,revision_v1_hmac_sha256_hex_036,hmac_sha256_hex,ascii_b16,True,1,False,False
quantization_trial__80e4b490ad661886df4dc652,quantization_trial__3c41ff1f1d1be8dc2f41ddcc,revision_v1_primary_v2_payload_fidelity_v2__d0860c02f37d83b60c2c,revision_v1_ed25519_signature_base64_058,ed25519_signature_base64,ascii_b16,True,3,False,False
quantization_trial__8125e27d2863e94f907447d3,quantization_trial__97324fdc00ba413310eed3bc,revision_v1_primary_v2_payload_fidelity_v2__869bd28b5ed2af9cf7b7,revision_v1_ed25519_signature_base64_007,ed25519_signature_base64,ascii_b16,True,6,False,False
quantization_trial__812cb998698af1951f158b66,quantization_trial__b2cc7a94dab7bda9e3d994e9,revision_v1_primary_v2_payload_fidelity_v2__a454f87b8fe47fcaede2,revision_v1_sha256_hex_005,sha256_hex,ascii_b8,True,9,False,False
quantization_trial__814d7de3ee032809d0c351cf,quantization_trial__cd55332dbb1ef688be64bc13,revision_v1_primary_v2_payload_fidelity_v2__577fdfe3527d0792bafe,revision_v1_uuid_v4_043,uuid_v4,ascii_b16,True,3,False,False
quantization_trial__81a1faaddfcfe878ca243805,quantization_trial__fb264f47e5fdbbebc7b923e9,revision_v1_primary_v2_payload_fidelity_v2__74d887809481a7e9aa43,revision_v1_nonce_96_bit_hex_052,nonce_96_bit_hex,ascii_b16,True,0,False,True
quantization_trial__81f5309b74dbf90ed5639ca5,quantization_trial__01a094a083383877c3227208,revision_v1_primary_v2_payload_fidelity_v2__8d02afc80a7c0009f94c,revision_v1_ed25519_signature_base64_036,ed25519_signature_base64,ascii_b8,True,20,False,False
quantization_trial__8207580143483ef5a185d0d8,quantization_trial__a2cf2c0a1f62ceb4d0e22dbf,revision_v1_primary_v2_payload_fidelity_v2__6d436a9720ca5512beee,revision_v1_sha256_hex_022,sha256_hex,ascii_b16,True,0,False,True
quantization_trial__827e2415bfb71d9a1dbe9e0f,quantization_trial__d0e80088887c6ff7c3a9673d,revision_v1_primary_v2_payload_fidelity_v2__2fd6949440e052930848,revision_v1_sha256_hex_037,sha256_hex,ascii_b8,True,5,False,False
quantization_trial__82a75cec43523331f54d0115,quantization_trial__f5c5ab76b935fab44870dca9,revision_v1_primary_v2_payload_fidelity_v2__2be4e9cbf9514b608a6a,revision_v1_sha256_hex_048,sha256_hex,ascii_b8,True,14,False,False
quantization_trial__833d99879825c56e107853bb,quantization_trial__2d23dc108a7070fa82a20129,revision_v1_primary_v2_payload_fidelity_v2__509d25be989f3e7c4629,revision_v1_hmac_sha256_hex_030,hmac_sha256_hex,ascii_b8,True,5,False,False
quantization_trial__83436390ef8a5d50a20bbbb1,quantization_trial__6c424ac1da031dc7b0377d56,revision_v1_primary_v2_payload_fidelity_v2__84799327a6bd1a002272,revision_v1_aes256_gcm_base64_053,aes256_gcm_base64,ascii_b16,True,3,False,False
quantization_trial__8354c9b9e7c43804f9e84225,quantization_trial__e6ca6b2951e5da8d6ee50b42,revision_v1_primary_v2_payload_fidelity_v2__92f636a15959957694eb,revision_v1_token_128_bit_hex_019,token_128_bit_hex,ascii_b16,True,1,False,False
quantization_trial__838bc5dddf796d9336591636,quantization_trial__ea3623fe6c9e3ef7e109151b,revision_v1_primary_v2_payload_fidelity_v2__3f2a59efb277969e40e5,revision_v1_uuid_v4_026,uuid_v4,ascii_b16,True,0,False,True
quantization_trial__839dd40eba88abe0e04922c1,quantization_trial__ad380b0fcad0a22bb531993a,revision_v1_primary_v2_payload_fidelity_v2__e5742a8cbd72343f8fce,revision_v1_chacha20_poly1305_base64_012,chacha20_poly1305_base64,ascii_b8,True,8,False,False
quantization_trial__83a854d83c3e90be4189b89e,quantization_trial__84015a4a6e5c859b8be265cb,revision_v1_primary_v2_payload_fidelity_v2__a51e13a31a0fcbbcb3f0,revision_v1_token_128_bit_hex_018,token_128_bit_hex,ascii_b16,True,0,False,True
quantization_trial__83aa1af88d8df9272ddf3cfa,quantization_trial__b746762d6f29c1b9ea6551b4,revision_v1_primary_v2_payload_fidelity_v2__1c472e13cbd4d08ae52e,revision_v1_uuid_v4_013,uuid_v4,ascii_b16,True,0,False,True
quantization_trial__83bc83635c93bcda70a38ecb,quantization_trial__a4d832355c5aa66674ad1ed9,revision_v1_primary_v2_payload_fidelity_v2__18cae561abb4c9f62594,revision_v1_chacha20_poly1305_base64_038,chacha20_poly1305_base64,ascii_b8,True,14,False,False
quantization_trial__841abce7f22c10b5cd961c6f,quantization_trial__3df677685e90721bf8a7b607,revision_v1_primary_v2_payload_fidelity_v2__6c25e7e1afe204e154da,revision_v1_ed25519_signature_base64_041,ed25519_signature_base64,ascii_b16,True,11,False,False
quantization_trial__8431c85d43b13ef79552f2fd,quantization_trial__8b3f7dd4a35223e4c8fcbf43,revision_v1_primary_v2_payload_fidelity_v2__4726ca5cea51ebd00120,revision_v1_hmac_sha256_hex_009,hmac_sha256_hex,ascii_b8,True,7,False,False
quantization_trial__84aa5da27ae996ce6ced324f,quantization_trial__f0e3d68fb3b7b6c4b6ffca26,revision_v1_primary_v2_payload_fidelity_v2__d393cda224fbb2af7de6,revision_v1_sha256_hex_006,sha256_hex,ascii_b16,True,0,False,True
quantization_trial__84ca0729690807c770ba55f2,quantization_trial__cf03bc74384c5b8022060a2b,revision_v1_primary_v2_payload_fidelity_v2__612d284c57c843e0971b,revision_v1_nonce_96_bit_hex_015,nonce_96_bit_hex,ascii_b16,True,1,False,False
quantization_trial__851f6e4942b0a0357f9e02a0,quantization_trial__c0beb03b80da2a941bbd1570,revision_v1_primary_v2_payload_fidelity_v2__8ec1a606ef34ffff105c,revision_v1_uuid_v4_043,uuid_v4,ascii_b8,True,4,False,False
quantization_trial__855bc71b702bb50e61bd4105,quantization_trial__8b5daacdde810d82a3e0ead1,revision_v1_primary_v2_payload_fidelity_v2__b72f0f367c5fb2fcd32a,revision_v1_uuid_v4_023,uuid_v4,ascii_b8,True,6,False,False
quantization_trial__8563eaa15be3c2d234e942f3,quantization_trial__f75322a90af9769325050d8c,revision_v1_primary_v2_payload_fidelity_v2__dc5df23ced1c5211cab2,revision_v1_ed25519_signature_base64_001,ed25519_signature_base64,ascii_b16,True,6,False,False
quantization_trial__85a297f39299f6fb90e0b741,quantization_trial__d611b0982e2d991f037a35a4,revision_v1_primary_v2_payload_fidelity_v2__67872f7f4914ffa71769,revision_v1_chacha20_poly1305_base64_039,chacha20_poly1305_base64,ascii_b8,True,8,False,False
quantization_trial__85d1fcb54e1175f55decaf18,quantization_trial__64674062e12a9d6b2bb56a3f,revision_v1_primary_v2_payload_fidelity_v2__69a88c74255f0514a734,revision_v1_hmac_sha256_hex_056,hmac_sha256_hex,ascii_b16,True,1,False,False
quantization_trial__85f9ff473f5e158e4ba596f0,quantization_trial__9b0a2587f91548516cd13a6a,revision_v1_primary_v2_payload_fidelity_v2__da12cb3bbec3e37446d7,revision_v1_nonce_96_bit_hex_017,nonce_96_bit_hex,ascii_b8,True,4,False,False
quantization_trial__8605f0ae0e5bbc62487f156a,quantization_trial__f013db1715b88820722432d2,revision_v1_primary_v2_payload_fidelity_v2__37b2bb0aabb662cf8e64,revision_v1_hmac_sha256_hex_025,hmac_sha256_hex,ascii_b16,True,1,False,False
quantization_trial__86ec9c411da1ea0cbc148654,quantization_trial__6036fdb13450cb2138b4aa0f,revision_v1_primary_v2_payload_fidelity_v2__963a7ad07d7db9cbfe5f,revision_v1_token_128_bit_hex_048,token_128_bit_hex,ascii_b8,True,6,False,False
quantization_trial__879ed251f00cde2ed16f351a,quantization_trial__9636088af80f95f0f2394fc1,revision_v1_primary_v2_payload_fidelity_v2__b8b27a5ee355319a58b6,revision_v1_chacha20_poly1305_base64_054,chacha20_poly1305_base64,ascii_b8,True,7,False,False
quantization_trial__87c75645937ad9c947867a2b,quantization_trial__4871060a3f7b7b2683384f47,revision_v1_primary_v2_payload_fidelity_v2__db8e37163d94cb645683,revision_v1_ed25519_signature_base64_048,ed25519_signature_base64,ascii_b8,True,9,False,False
quantization_trial__87cbdb718828e5655b066b76,quantization_trial__73adba17795c037fdb44582b,revision_v1_primary_v2_payload_fidelity_v2__b86d248c0c16780179cf,revision_v1_token_128_bit_hex_005,token_128_bit_hex,ascii_b16,True,0,False,True
quantization_trial__87dc23332e25887ff3c3f062,quantization_trial__226b5b734d753ab05aa6733f,revision_v1_primary_v2_payload_fidelity_v2__9f52ae937fd624745b3f,revision_v1_sha256_hex_054,sha256_hex,ascii_b16,True,0,False,True
quantization_trial__87e6ebb85b53b53cd19ec9d9,quantization_trial__a523da7c633327e2c371fa99,revision_v1_primary_v2_payload_fidelity_v2__253433a271b307f021f8,revision_v1_token_128_bit_hex_002,token_128_bit_hex,ascii_b8,True,7,False,False
quantization_trial__8811d48d0d700fd5e0d5653c,quantization_trial__1f4ba5b91cdf956fac5e55d4,revision_v1_primary_v2_payload_fidelity_v2__dff136a38b64bbf936c5,revision_v1_sha256_hex_024,sha256_hex,ascii_b8,True,6,False,False
quantization_trial__887cfe9fa0414b81c1d24319,quantization_trial__743673b0d390170073836d61,revision_v1_primary_v2_payload_fidelity_v2__1b566c1472c88a01ebcc,revision_v1_uuid_v4_058,uuid_v4,ascii_b8,True,3,False,False
quantization_trial__88890e881f4e446b2b09c7b4,quantization_trial__227f0ce2300344ca43812f69,revision_v1_primary_v2_payload_fidelity_v2__e446822e4934788552ba,revision_v1_ed25519_signature_base64_007,ed25519_signature_base64,ascii_b8,True,11,False,False
quantization_trial__88a49810fac8832c0e308740,quantization_trial__83e953210808f2a2146124f7,revision_v1_primary_v2_payload_fidelity_v2__30a21e16d4ba7ab1b76b,revision_v1_token_128_bit_hex_047,token_128_bit_hex,ascii_b16,True,0,False,True
quantization_trial__88f1f46c4fbf424cbcd85f63,quantization_trial__f87b6991731e025eee41f70e,revision_v1_primary_v2_payload_fidelity_v2__ee6374d16ed3bfb96c3a,revision_v1_chacha20_poly1305_base64_001,chacha20_poly1305_base64,ascii_b16,True,3,False,False
quantization_trial__89851848a3a379ec363337a6,quantization_trial__9efe534898b9db8dc0de4f85,revision_v1_primary_v2_payload_fidelity_v2__cd51306dc6d7e3cf7392,revision_v1_nonce_96_bit_hex_040,nonce_96_bit_hex,ascii_b8,True,1,False,False
quantization_trial__898e3b7350799e997eb562d8,quantization_trial__7ac477068a3d80b10eec5bc7,revision_v1_primary_v2_payload_fidelity_v2__d027f76df19599453c89,revision_v1_token_128_bit_hex_034,token_128_bit_hex,ascii_b16,True,0,False,True
quantization_trial__89b2caa1383108d35821870c,quantization_trial__c261bc747ee5769c48f637fb,revision_v1_primary_v2_payload_fidelity_v2__e1e8c3453c464a7446ec,revision_v1_hmac_sha256_hex_035,hmac_sha256_hex,ascii_b16,True,0,False,True
quantization_trial__89e2fec2612c0bc7343d0f80,quantization_trial__3dbc80d7ab343802bfd947a6,revision_v1_primary_v2_payload_fidelity_v2__f9b33fccd3f58d2bff26,revision_v1_ed25519_signature_base64_014,ed25519_signature_base64,ascii_b16,True,3,False,False
quantization_trial__8a4286bc6bb07ab317413cb4,quantization_trial__8456e305dfc6fb11800ae152,revision_v1_primary_v2_payload_fidelity_v2__48aa8b5b0632aaf98622,revision_v1_chacha20_poly1305_base64_043,chacha20_poly1305_base64,ascii_b16,True,9,False,False
quantization_trial__8a4d84e2658421612d35a8a3,quantization_trial__919a4bc6e6d73cfc55347447,revision_v1_primary_v2_payload_fidelity_v2__8b51513682e4cbb46ace,revision_v1_chacha20_poly1305_base64_049,chacha20_poly1305_base64,ascii_b8,True,10,False,False
quantization_trial__8a5d661864cc51aa351339a7,quantization_trial__a2ad39a91f1a049320c8c096,revision_v1_primary_v2_payload_fidelity_v2__a780102011b562ce9cda,revision_v1_uuid_v4_032,uuid_v4,ascii_b8,True,3,False,False
quantization_trial__8a861a6904a29d47e1cf3fc7,quantization_trial__232847611196086c01966212,revision_v1_primary_v2_payload_fidelity_v2__3054ff189db9604eba1d,revision_v1_ed25519_signature_base64_034,ed25519_signature_base64,ascii_b16,True,5,False,False
quantization_trial__8b683809b10feb259ae6ea2c,quantization_trial__1494eddcd687d09420cf46c0,revision_v1_primary_v2_payload_fidelity_v2__f98c9664710b700c9d38,revision_v1_sha256_hex_016,sha256_hex,ascii_b8,True,3,False,False
quantization_trial__8bdec1fbd1b2fcd8a2ca11eb,quantization_trial__b3d64a88ca5aaaac942188d7,revision_v1_primary_v2_payload_fidelity_v2__02f7f00601e26b5762a3,revision_v1_token_128_bit_hex_055,token_128_bit_hex,ascii_b16,True,0,False,True
quantization_trial__8bfae3987a2d9d48d4d8c9a9,quantization_trial__1d4532e02a508041fd7fd276,revision_v1_primary_v2_payload_fidelity_v2__bfbc39bb710f936a4805,revision_v1_hmac_sha256_hex_000,hmac_sha256_hex,ascii_b16,True,0,False,True
quantization_trial__8c1270da4d535dfea87b86c9,quantization_trial__721ad47ff1ed05ff2e78e0ae,revision_v1_primary_v2_payload_fidelity_v2__aefe2e4458ee83b0ea13,revision_v1_hmac_sha256_hex_033,hmac_sha256_hex,ascii_b16,True,0,False,True
quantization_trial__8c37ca5f33ae68c90c74a7b5,quantization_trial__a3428a9d0ff5f1048ad5a815,revision_v1_primary_v2_payload_fidelity_v2__4ac318cf07ab6fe7c452,revision_v1_aes256_gcm_base64_020,aes256_gcm_base64,ascii_b8,True,12,False,False
quantization_trial__8c7a7697617e8e67053c5591,quantization_trial__e0ddd88a39e84283ace2ed69,revision_v1_primary_v2_payload_fidelity_v2__592046ece48e271759ab,revision_v1_ed25519_signature_base64_020,ed25519_signature_base64,ascii_b16,True,7,False,False
quantization_trial__8c80a45feaf6f08c06c21658,quantization_trial__ff1b5f9760f4a1c5172fbe74,revision_v1_primary_v2_payload_fidelity_v2__00fd63dcf693c91f26f6,revision_v1_sha256_hex_009,sha256_hex,ascii_b16,True,0,False,True
quantization_trial__8d064e3a5adcb872d16fed49,quantization_trial__33ae2872f8e4f0e129baa78c,revision_v1_primary_v2_payload_fidelity_v2__b8ff8812602a1f11090f,revision_v1_token_128_bit_hex_031,token_128_bit_hex,ascii_b16,True,0,False,True
quantization_trial__8d091a5ef2380039ff7fadbb,quantization_trial__9f656e86f5517175ce8f95f2,revision_v1_primary_v2_payload_fidelity_v2__f3a6540c685a9433553f,revision_v1_aes256_gcm_base64_020,aes256_gcm_base64,ascii_b16,True,2,False,False
quantization_trial__8d0b81eb9d2294f5e774e3e1,quantization_trial__12e2e9a4cbcef5dc99faea6d,revision_v1_primary_v2_payload_fidelity_v2__a34c8abf2d0db9633c6d,revision_v1_uuid_v4_022,uuid_v4,ascii_b8,True,3,False,False
quantization_trial__8d4db51bcc7b8c53efed6b8a,quantization_trial__8dd3a45c0254bd52104770e2,revision_v1_primary_v2_payload_fidelity_v2__c64a79dab7156c695f15,revision_v1_hmac_sha256_hex_039,hmac_sha256_hex,ascii_b16,True,0,False,True
quantization_trial__8d601f2c61c64b9e15912eef,quantization_trial__e01f5290a3462a84d5191e56,revision_v1_primary_v2_payload_fidelity_v2__b05e56e70f7ebc0ed979,revision_v1_hmac_sha256_hex_012,hmac_sha256_hex,ascii_b8,True,8,False,False
quantization_trial__8d9c901769188b0452cce300,quantization_trial__8e735a7542add3664422ce88,revision_v1_primary_v2_payload_fidelity_v2__82f7269e2a8b87e49d1e,revision_v1_aes256_gcm_base64_038,aes256_gcm_base64,ascii_b8,True,7,False,False
quantization_trial__8db4de82014b28e47eabe56c,quantization_trial__b21e8b5ade97a05faaf101ea,revision_v1_primary_v2_payload_fidelity_v2__bd9e91177cebe7927f86,revision_v1_aes256_gcm_base64_027,aes256_gcm_base64,ascii_b8,True,16,False,False
quantization_trial__8e09217cccab0786948a682f,quantization_trial__36bfdb1190fc50b414bb50f8,revision_v1_primary_v2_payload_fidelity_v2__684512b5088f9fcfd294,revision_v1_nonce_96_bit_hex_059,nonce_96_bit_hex,ascii_b16,True,0,False,True
quantization_trial__8ec5cc7cc3f2c86484323fbe,quantization_trial__c7424b6cd7502ada847bcaa5,revision_v1_primary_v2_payload_fidelity_v2__4a5a337f6058fdd2e3e2,revision_v1_token_128_bit_hex_017,token_128_bit_hex,ascii_b8,True,3,False,False
quantization_trial__8f27d9926d504f855d423d1c,quantization_trial__e906dd0e58867b5597b3c944,revision_v1_primary_v2_payload_fidelity_v2__2212d3023bc41188cbf1,revision_v1_chacha20_poly1305_base64_051,chacha20_poly1305_base64,ascii_b16,True,3,False,False
quantization_trial__8fc15381b8f6b297fe2fe5e0,quantization_trial__f98bccadd9cc57ec03bc58a0,revision_v1_primary_v2_payload_fidelity_v2__1d56e6e6c4652b48bc6b,revision_v1_uuid_v4_009,uuid_v4,ascii_b16,True,0,False,True
quantization_trial__9003906819fb372cce52d6c4,quantization_trial__2262205525443fd8b07a331c,revision_v1_primary_v2_payload_fidelity_v2__e46cafd0bb6d30b177ae,revision_v1_nonce_96_bit_hex_028,nonce_96_bit_hex,ascii_b16,True,0,False,True
quantization_trial__900e5f6fabb74d4c9f940e0a,quantization_trial__5a0bb8dea4bdf7c77cee8ea9,revision_v1_primary_v2_payload_fidelity_v2__bdbc999bc553fb6d81e6,revision_v1_hmac_sha256_hex_055,hmac_sha256_hex,ascii_b8,True,3,False,False
quantization_trial__90a7bf60c48098803dd5ea46,quantization_trial__d4d87863541321f574818417,revision_v1_primary_v2_payload_fidelity_v2__9bc0fe33cce70ebe5f57,revision_v1_chacha20_poly1305_base64_042,chacha20_poly1305_base64,ascii_b16,True,6,False,False
quantization_trial__90efc664390e788b3ee80b47,quantization_trial__4c35dfe699f3f6fef76dfd77,revision_v1_primary_v2_payload_fidelity_v2__5f4eb3087661a38c4b7f,revision_v1_chacha20_poly1305_base64_040,chacha20_poly1305_base64,ascii_b8,True,10,False,False
quantization_trial__9120a5b00f2cba49d436fd3e,quantization_trial__c39b58a53368b7cf720c6295,revision_v1_primary_v2_payload_fidelity_v2__7c962e49062758a107b8,revision_v1_ed25519_signature_base64_055,ed25519_signature_base64,ascii_b8,True,13,False,False
quantization_trial__914593210e2e88135f0779e6,quantization_trial__13e7fb88c11b6a14dc0aae3a,revision_v1_primary_v2_payload_fidelity_v2__73ef6db6abdfb0770179,revision_v1_nonce_96_bit_hex_043,nonce_96_bit_hex,ascii_b16,True,1,False,False
quantization_trial__915d7f3761e99af0c2f72e58,quantization_trial__5573fa145f0908c1115d1248,revision_v1_primary_v2_payload_fidelity_v2__851ac5163bcd9c101bf4,revision_v1_nonce_96_bit_hex_005,nonce_96_bit_hex,ascii_b16,True,0,False,True
quantization_trial__91c6ce4eae1af9fbf088f22c,quantization_trial__ab0b89487052480670dd0085,revision_v1_primary_v2_payload_fidelity_v2__38815b41371e4d9066f5,revision_v1_chacha20_poly1305_base64_010,chacha20_poly1305_base64,ascii_b16,True,4,False,False
quantization_trial__91d6ee2102d574a0118333aa,quantization_trial__344d9927959aae4c66efa0ea,revision_v1_primary_v2_payload_fidelity_v2__d6ca8f2281ce160cebd5,revision_v1_nonce_96_bit_hex_056,nonce_96_bit_hex,ascii_b16,True,1,False,False
quantization_trial__9201e6fe884d6319aa492978,quantization_trial__6a2eaf3eb81cf7cf3ae7d36c,revision_v1_primary_v2_payload_fidelity_v2__a6c6902b2e3a53f8694b,revision_v1_aes256_gcm_base64_009,aes256_gcm_base64,ascii_b16,True,9,False,False
quantization_trial__92635baa8067f06139715296,quantization_trial__549548cf783271f21eebb2e1,revision_v1_primary_v2_payload_fidelity_v2__fcee7658b2fdae2379d5,revision_v1_sha256_hex_036,sha256_hex,ascii_b8,True,10,False,False
quantization_trial__92e483bb46231e4a451f7f66,quantization_trial__b68e85069736930f56d1bfb3,revision_v1_primary_v2_payload_fidelity_v2__4bb68db5bf453f1670a3,revision_v1_aes256_gcm_base64_054,aes256_gcm_base64,ascii_b8,True,12,False,False
quantization_trial__92f543353f25779349921294,quantization_trial__0496f96e8b56529d59f76151,revision_v1_primary_v2_payload_fidelity_v2__8ea9af56fa9c4b458490,revision_v1_hmac_sha256_hex_057,hmac_sha256_hex,ascii_b8,True,9,False,False
quantization_trial__932c10d3123a9e8da309ff53,quantization_trial__945fe6130c3ffae5a8a3c05b,revision_v1_primary_v2_payload_fidelity_v2__e9b645fd11603e81d270,revision_v1_uuid_v4_037,uuid_v4,ascii_b16,True,1,False,False
quantization_trial__94619c455b2c9c95952648e4,quantization_trial__d446f048394b3a0e357bbc01,revision_v1_primary_v2_payload_fidelity_v2__144f634b2358ba1319fd,revision_v1_token_128_bit_hex_042,token_128_bit_hex,ascii_b16,True,0,False,True
quantization_trial__948f4d6308ac399ad2eeb9db,quantization_trial__a6713380fd89d90d030854fe,revision_v1_primary_v2_payload_fidelity_v2__7bcac35831cdab978264,revision_v1_nonce_96_bit_hex_010,nonce_96_bit_hex,ascii_b8,True,3,False,False
quantization_trial__956a0b821b5652832cb1cbce,quantization_trial__3b78cb3487079a5774768481,revision_v1_primary_v2_payload_fidelity_v2__6f36e7d7f176f104b458,revision_v1_aes256_gcm_base64_036,aes256_gcm_base64,ascii_b8,True,11,False,False
quantization_trial__95c1e0e1e7cf7fc265ebafb2,quantization_trial__7c4cedc15f811c62e9ebf1d5,revision_v1_primary_v2_payload_fidelity_v2__8915875968ccdf90b19e,revision_v1_nonce_96_bit_hex_059,nonce_96_bit_hex,ascii_b8,True,5,False,False
quantization_trial__95ddf52eecc65cf7a458bbab,quantization_trial__24cd31d1022e589ae069e34c,revision_v1_primary_v2_payload_fidelity_v2__8183d50207b89385e075,revision_v1_hmac_sha256_hex_020,hmac_sha256_hex,ascii_b8,True,8,False,False
quantization_trial__96013c21fa5a6b1900ef7413,quantization_trial__5125e375716d000a3025c029,revision_v1_primary_v2_payload_fidelity_v2__a4bcb21265b75988cbb0,revision_v1_aes256_gcm_base64_057,aes256_gcm_base64,ascii_b8,True,10,False,False
quantization_trial__9644aa4d8574db20d97412e2,quantization_trial__b136c16f320a34adc793d0ec,revision_v1_primary_v2_payload_fidelity_v2__e69137d1caf4b0cee022,revision_v1_chacha20_poly1305_base64_013,chacha20_poly1305_base64,ascii_b16,True,3,False,False
quantization_trial__9645aaedce9615e221ebbd35,quantization_trial__79b35d69ffc0e9ab55f32cde,revision_v1_primary_v2_payload_fidelity_v2__5c4eba7d1ab25c12b73e,revision_v1_nonce_96_bit_hex_032,nonce_96_bit_hex,ascii_b8,True,3,False,False
quantization_trial__9651bbaee12306869b1f54af,quantization_trial__2f8ac5551ed88b8da2d5b2b7,revision_v1_primary_v2_payload_fidelity_v2__e09d7924bf2ad90ef657,revision_v1_uuid_v4_004,uuid_v4,ascii_b8,True,4,False,False
quantization_trial__96c3015e1e9418047a61ad76,quantization_trial__01dc6451d1429f7491ffe42d,revision_v1_primary_v2_payload_fidelity_v2__c45b39638e9ead2bf03e,revision_v1_chacha20_poly1305_base64_008,chacha20_poly1305_base64,ascii_b8,True,8,False,False
quantization_trial__9783b7019085afa95735d0e1,quantization_trial__85c843007259d06ed7ee6076,revision_v1_primary_v2_payload_fidelity_v2__75ec7941b1be0fe127f0,revision_v1_hmac_sha256_hex_055,hmac_sha256_hex,ascii_b16,True,0,False,True
quantization_trial__97b8673858fc3f4a62b8ee2e,quantization_trial__036dbdb9f59c8b45b8556978,revision_v1_primary_v2_payload_fidelity_v2__628abcf5799db55f4f16,revision_v1_token_128_bit_hex_056,token_128_bit_hex,ascii_b16,True,0,False,True
quantization_trial__97bd647f0565fb58803a04ad,quantization_trial__9e421c52c843b6e79671d14f,revision_v1_primary_v2_payload_fidelity_v2__0226d14a92552673b60b,revision_v1_nonce_96_bit_hex_055,nonce_96_bit_hex,ascii_b16,True,1,False,False
